strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_cap_skipped
baseline_full_dynamic_factor_industry_cap2,2026-01-27,2026-01-26,219.09703749999244,624132.88,624351.9770375,1.248703954075,10,0.9996490808941784,10.0,600138.06,5.0,0.0,600357.1570375001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-28,2026-01-27,219.09703749999244,618676.14,618895.2370375,1.237790474075,10,0.9996459868740487,10.0,618418.72,5.0,0.0,618637.8170375,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-29,2026-01-28,219.09703749999244,592981.46,593200.5570375,1.186401114075,10,0.9996306526774111,10.0,620893.72,5.0,0.0,621112.8170375,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-01-30,2026-01-29,219.09703749999244,581879.0,582098.0970375,1.164196194075,10,0.9996236080505759,10.0,585484.92,5.0,0.0,585704.0170375,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-02,2026-01-30,219.09703749999244,566160.62,566379.7170375,1.132759434075,10,0.9996131622815767,10.0,579825.7,5.0,0.0,580044.7970375,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-03,2026-02-02,8297.669037500047,592555.06,600852.7290375001,1.2017054580750002,10,0.9861901783307334,5.0,65729.54000000001,5.0,10.0,575318.6370375,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-02-04,2026-02-03,29012.129227500045,561539.0,590551.1292275001,1.1811022584550002,9,0.9508727901926953,7.0,532466.0,5.0,5.0,596901.7490375001,10.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-05,2026-02-04,8264.685477500048,573267.0,581531.6854775001,1.1630633709550002,10,0.985788073661517,8.0,530097.0,5.0,3.0,563709.1292275001,10.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-06,2026-02-05,8264.685477500048,604258.0,612522.6854775001,1.2250453709550002,10,0.9865071356972562,10.0,565688.0,5.0,0.0,573952.6854775001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-09,2026-02-06,114.54347750004854,651043.0,651157.5434775001,1.3023150869550002,10,0.9998240925277647,9.0,623482.0,5.0,2.0,637106.6854775001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-10,2026-02-09,114.54347750004854,684185.0,684299.5434775001,1.3685990869550002,10,0.9998326120796194,10.0,662064.0,5.0,0.0,662178.5434775001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-11,2026-02-10,114.54347750004854,698630.0,698744.5434775001,1.397489086955,10,0.999836072455135,10.0,685483.0,5.0,0.0,685597.5434775001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-12,2026-02-11,114.54347750004854,705588.0,705702.5434775001,1.411405086955,10,0.9998376887279793,10.0,693377.0,5.0,0.0,693491.5434775001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-13,2026-02-12,114.54347750004854,694341.0,694455.5434775001,1.388911086955,10,0.9998350600285707,10.0,688485.0,5.0,0.0,688599.5434775001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-13,114.54347750004854,702611.0,702725.5434775001,1.405451086955,10,0.9998370011186255,10.0,708363.0,5.0,0.0,708477.5434775001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-25,2026-02-24,13349.271727500061,695405.0,708754.2717275,1.417508543455,10,0.9811651622289869,5.0,64903.0,5.0,10.0,689612.5434775001,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-02-26,2026-02-25,16800.721977500063,718860.0,735660.7219775,1.471321443955,10,0.9771624045221027,8.0,659213.0,5.0,4.0,704677.2717275,10.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-27,2026-02-26,2064.1032275000653,768405.0,770469.1032275001,1.5409382064550001,10,0.9973209785845356,8.0,690972.0,5.0,4.0,730839.7219775,10.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-02,2026-02-27,2064.1032275000653,796076.0,798140.1032275001,1.5962802064550001,10,0.9974138585203859,10.0,761927.0,5.0,0.0,763991.1032275001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-03,2026-03-02,1096.293477500065,756364.0,757460.2934775001,1.5149205869550002,10,0.9985526720186652,9.0,787785.0,5.0,2.0,800580.1032275001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-04,2026-03-03,1096.293477500065,768653.0,769749.2934775001,1.5394985869550002,10,0.9985757785206306,10.0,748567.0,5.0,0.0,749663.2934775001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-05,2026-03-04,1096.293477500065,770077.0,771173.2934775001,1.5423465869550002,10,0.9985784083982518,10.0,778216.0,5.0,0.0,779312.2934775001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-05,1096.293477500065,780872.0,781968.2934775001,1.5639365869550002,10,0.9985980333388905,10.0,769392.0,5.0,0.0,770488.2934775001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-09,2026-03-06,1096.293477500065,781992.0,783088.2934775001,1.5661765869550002,10,0.9986000384801671,10.0,762919.0,5.0,0.0,764015.2934775001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-10,2026-03-09,1096.293477500065,817886.0,818982.2934775001,1.6379645869550001,10,0.9986613953851858,10.0,791591.0,5.0,0.0,792687.2934775001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-11,2026-03-10,11430.10122750004,822302.0,833732.1012275,1.667464202455,10,0.9862904388463974,5.0,76993.0,5.0,10.0,819269.2934775001,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-03-12,2026-03-11,4451.244977500035,831800.0,836251.2449775,1.672502489955,10,0.9946771439752896,8.0,798246.0,5.0,4.0,835446.1012275,10.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-13,2026-03-12,2682.6184025000402,801898.15,804580.7684025001,1.609161536805,10,0.9966658183890893,8.0,787088.0,5.0,4.0,827033.2449775,10.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-16,2026-03-13,2682.6184025000402,791205.1,793887.7184025,1.587775436805,10,0.996620909556457,10.0,801643.3,5.0,0.0,804325.9184025001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-17,2026-03-13,2682.6184025000402,767516.85,770199.4684025,1.5403989368050002,10,0.9965169822720545,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-03-18,2026-03-17,12225.45590250004,776271.8,788497.2559025001,1.5769945118050002,9,0.9844952461013868,9.0,771324.9,5.0,1.0,783557.5184025001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-19,2026-03-18,12225.45590250004,782828.25,795053.7059025001,1.5901074118050003,9,0.9846231068269502,9.0,760832.1,5.0,0.0,773057.5559025,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-20,2026-03-19,12225.45590250004,781443.15,793668.6059025001,1.5873372118050002,9,0.9845962712754674,9.0,790386.0,5.0,0.0,802611.4559025001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-23,2026-03-20,12225.45590250004,753559.85,765785.3059025,1.531570611805,9,0.9840354002508679,9.0,752374.05,5.0,0.0,764599.5059025001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-24,2026-03-23,344.55190250003943,774659.55,775004.1019025,1.550008203805,10,0.999555419253067,9.0,764049.8,5.0,1.0,776275.2559025001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-24,4583.01040249996,805710.4,810293.4104025,1.6205868208049998,10,0.994344011263496,5.0,73633.25,5.0,10.0,782987.8019025,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-03-26,2026-03-25,33758.11265249996,750207.55,783965.6626525,1.567931325305,8,0.95693929688415,8.0,759987.4,5.0,2.0,793767.4104025,10.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-26,35875.98047999996,728934.52,764810.5004799999,1.5296210009599998,8,0.9530916737446937,6.0,699651.0,5.0,4.0,764758.8626524999,10.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-30,2026-03-27,23066.380479999963,707914.72,730981.1004799999,1.4619622009599997,9,0.9684446280966041,8.0,716813.72,5.0,1.0,752689.7004799999,10.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-31,2026-03-30,6606.044479999964,698786.52,705392.56448,1.41078512896,10,0.9906349388799275,9.0,697090.72,5.0,1.0,720157.1004799999,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-01,2026-03-31,6606.044479999964,699007.36,705613.4044799999,1.4112268089599997,10,0.9906378699184886,10.0,708161.16,5.0,0.0,714767.20448,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-02,2026-04-01,6606.044479999964,681135.52,687741.56448,1.3754831289599998,10,0.9903945830509826,10.0,695922.52,5.0,0.0,702528.56448,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-03,2026-04-02,6606.044479999964,651342.12,657948.1644799999,1.3158963289599999,10,0.9899596277691254,10.0,678959.92,5.0,0.0,685565.96448,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-07,2026-04-03,6606.044479999964,663545.08,670151.1244799999,1.3403022489599998,10,0.99014245557653,10.0,648546.28,5.0,0.0,655152.32448,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-08,2026-04-03,6606.044479999964,681692.28,688298.32448,1.37659664896,10,0.990402352809749,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-09,2026-04-08,108742.79124250004,607582.31,716325.1012425001,1.4326502024850003,9,0.8481935212742364,4.0,51837.16,5.0,11.0,683010.20448,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-10,2026-04-09,10560.209492500042,695908.71,706468.9194925,1.412937838985,10,0.9850521244443619,9.0,612767.38,5.0,1.0,721510.1712425001,10.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-04-13,2026-04-09,10560.209492500042,716260.63,726820.8394925001,1.4536416789850002,10,0.9854706842199603,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-14,2026-04-13,37805.853222500045,700921.41,738727.2632225001,1.4774545264450003,8,0.9488229890723375,7.0,674739.69,5.0,4.0,726087.2594925001,10.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-04-15,2026-04-14,35865.476972500044,701564.23,737429.7069725001,1.4748594139450002,8,0.9513642091803638,7.0,672351.06,5.0,2.0,726116.9132225001,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-16,2026-04-14,35865.476972500044,736157.74,772023.2169725001,1.5440464339450002,8,0.9535435253966233,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-17,2026-04-14,35865.476972500044,754064.63,789930.1069725001,1.5798602139450002,8,0.9545966451260368,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-20,2026-04-14,35865.476972500044,764817.51,800682.9869725001,1.6013659739450001,8,0.9552063955947001,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-21,2026-04-14,35865.476972500044,788636.27,824501.7469725001,1.6490034939450002,8,0.9565004233111755,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-22,2026-04-14,35865.476972500044,826758.84,862624.3169725001,1.7252486339450002,8,0.9584228310437909,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-23,2026-04-22,64378.89054250004,764903.0,829281.8905425001,1.6585637810850002,8,0.9223679049588498,3.0,161850.0,5.0,10.0,861676.7169725001,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-24,2026-04-23,20256.579292500028,782542.0,802798.5792925,1.6055971585850002,10,0.9747675446681134,7.0,623882.0,5.0,4.0,816519.8905425001,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-27,2026-04-24,20256.579292500028,788547.0,808803.5792925,1.617607158585,10,0.9749548842127782,10.0,792356.0,5.0,0.0,812612.5792925,10.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-28,2026-04-27,3792.4040425000276,782805.0,786597.4040425001,1.5731948080850002,10,0.9951787229108435,9.0,770216.0,5.0,2.0,803039.5792925,10.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-29,2026-04-28,20055.197792500025,779675.0,799730.1977925,1.599460395585,9,0.9749225453185856,9.0,756270.0,5.0,1.0,776337.4040425001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-30,2026-04-29,2164.790042500026,814950.0,817114.7900425,1.634229580085,10,0.9973506904184326,9.0,797491.0,5.0,1.0,817546.1977925,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-06,2026-04-30,2164.790042500026,846575.0,848739.7900425,1.697479580085,10,0.9974494066757591,10.0,846913.0,5.0,0.0,849077.7900425,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-07,2026-05-06,2164.790042500026,867855.0,870019.7900425,1.740039580085,10,0.9975117921830327,10.0,854162.0,5.0,0.0,856326.7900425,10.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-08,2026-05-07,2164.790042500026,865119.0,867283.7900425,1.734567580085,10,0.9975039426917066,10.0,854369.0,5.0,0.0,856533.7900425,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-11,2026-05-08,2164.790042500026,899948.0,902112.7900425,1.804225580085,10,0.997600311106998,10.0,886845.0,5.0,0.0,889009.7900425,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-12,2026-05-11,79743.7557925001,833624.0,913367.7557925001,1.8267355115850001,9,0.9126926089882503,5.0,265301.0,5.0,9.0,901390.7900425,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-05-13,2026-05-12,23012.623042500127,919648.0,942660.6230425001,1.8853212460850002,9,0.9755875842482681,6.0,603722.0,5.0,6.0,899371.7557925001,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-05-14,2026-05-13,5662.620292500127,909444.0,915106.6202925001,1.8302132405850002,10,0.9938120649911918,9.0,922480.0,5.0,1.0,945492.6230425001,10.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-05-15,2026-05-14,11118.745292500127,863764.0,874882.7452925001,1.7497654905850002,10,0.9872911594698524,9.0,870287.0,5.0,2.0,907949.6202925001,10.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-18,2026-05-15,11118.745292500127,883495.0,894613.7452925001,1.7892274905850003,10,0.9875714571221296,10.0,862235.0,5.0,0.0,873353.7452925001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-19,2026-05-18,27804.221792500128,875550.0,903354.2217925001,1.8067084435850003,9,0.9692211304029453,9.0,854530.0,5.0,1.0,882346.7452925001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-20,2026-05-19,11951.341042500128,913563.0,925514.3410425001,1.8510286820850002,10,0.9870868116111112,9.0,868310.0,5.0,1.0,896114.2217925001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-21,2026-05-20,11951.341042500128,868187.41,880138.7510425001,1.7602775020850003,10,0.9864210716454149,10.0,923362.25,5.0,0.0,935313.5910425001,10.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-05-22,2026-05-21,11951.341042500128,900994.0,912945.3410425001,1.8258906820850003,10,0.9869090289361105,10.0,872548.0,5.0,0.0,884499.3410425001,10.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-05-25,2026-05-22,11951.341042500128,917214.0,929165.3410425001,1.8583306820850003,10,0.9871375518278684,10.0,904372.0,5.0,0.0,916323.3410425001,10.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-05-26,2026-05-25,24201.518542500096,933436.0,957637.5185425001,1.9152750370850002,10,0.9747278922620595,6.0,329494.0,5.0,8.0,913209.3410425001,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-05-27,2026-05-26,16205.456042500082,926150.0,942355.4560425001,1.8847109120850003,10,0.9828032448492884,7.0,666044.0,5.0,6.0,955824.5185425001,10.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-05-28,2026-05-27,759.5537925000826,978151.8200000001,978911.3737925001,1.9578227475850003,10,0.999224083187881,9.0,893036.4299999999,5.0,2.0,934144.8860425,10.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-29,2026-05-28,5012.976292500083,955708.16,960721.1362925001,1.9214422725850002,10,0.994782069319464,9.0,956802.88,5.0,2.0,984092.4337925,10.0,3.0
