strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_cap_skipped
baseline_full_dynamic_factor_industry_cap2,2026-02-03,2026-02-02,5650.734500000108,610037.0,615687.7345000001,1.2313754690000003,3,0.9908220771937432,0.0,0.0,3.0,6.0,591732.4352500001,3.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-02-04,2026-02-03,5650.734500000108,604483.0,610133.7345000001,1.2202674690000004,3,0.9907385312752279,3.0,616368.0,3.0,0.0,622018.7345000001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-05,2026-02-04,5650.734500000108,594069.0,599719.7345000001,1.1994394690000003,3,0.9905777079276684,3.0,571815.0,3.0,0.0,577465.7345000001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-06,2026-02-05,5650.734500000108,621906.0,627556.7345000001,1.2551134690000003,3,0.9909956595326759,3.0,590735.0,3.0,0.0,596385.7345000001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-09,2026-02-06,5650.734500000108,667341.0,672991.7345000001,1.3459834690000003,3,0.991603560325747,3.0,653056.0,3.0,0.0,658706.7345000001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-10,2026-02-09,5650.734500000108,723447.0,729097.7345000001,1.4581954690000003,3,0.992249688577245,3.0,690465.0,3.0,0.0,696115.7345000001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-11,2026-02-10,5650.734500000108,740143.0,745793.7345000001,1.4915874690000002,3,0.9924231939226621,3.0,732271.0,3.0,0.0,737921.7345000001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-12,2026-02-11,5650.734500000108,740799.0,746449.7345000001,1.4928994690000004,3,0.9924298526225812,3.0,716195.0,3.0,0.0,721845.7345000001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-13,2026-02-12,5650.734500000108,714583.0,720233.7345000001,1.4404674690000003,3,0.9921543045967945,3.0,708405.0,3.0,0.0,714055.7345000001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-13,5650.734500000108,736784.0,742434.7345000001,1.4848694690000002,3,0.9923889141530997,3.0,719777.0,3.0,0.0,725427.7345000001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-25,2026-02-24,2389.0742500001215,717939.0,720328.0742500001,1.4406561485000002,3,0.9966833525786323,0.0,0.0,3.0,6.0,726334.7345000001,3.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-02-26,2026-02-25,2389.0742500001215,723164.0,725553.0742500001,1.4511061485,3,0.9967072370929313,3.0,708013.0,3.0,0.0,710402.0742500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-27,2026-02-26,2389.0742500001215,761855.0,764244.0742500001,1.5284881485000001,3,0.996873938142936,3.0,714331.0,3.0,0.0,716720.0742500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-02,2026-02-27,2389.0742500001215,793445.0,795834.0742500001,1.5916681485000002,3,0.9969980246796399,3.0,773073.0,3.0,0.0,775462.0742500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-03,2026-03-02,2389.0742500001215,748298.0,750687.0742500001,1.5013741485,3,0.9968174831671547,3.0,790442.0,3.0,0.0,792831.0742500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-04,2026-03-03,2389.0742500001215,763273.0,765662.0742500001,1.5313241485000002,3,0.996879727584339,3.0,740230.0,3.0,0.0,742619.0742500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-05,2026-03-04,2389.0742500001215,765113.0,767502.0742500001,1.5350041485,3,0.9968872080869167,3.0,775183.0,3.0,0.0,777572.0742500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-05,2389.0742500001215,795166.0,797555.0742500001,1.5951101485,3,0.9970045024762124,3.0,758466.0,3.0,0.0,760855.0742500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-09,2026-03-06,2389.0742500001215,795636.0,798025.0742500001,1.5960501485,3,0.9970062666862375,3.0,785112.0,3.0,0.0,787501.0742500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-10,2026-03-09,2389.0742500001215,844703.0,847092.0742500001,1.6941841485000002,3,0.9971796758314433,3.0,806230.0,3.0,0.0,808619.0742500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-11,2026-03-10,21091.269250000187,835216.0,856307.2692500001,1.7126145385000002,3,0.9753695081107124,0.0,0.0,3.0,6.0,844234.0742500001,3.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-03-12,2026-03-11,21091.269250000187,814964.0,836055.2692500001,1.6721105385000004,3,0.9747728768351398,3.0,837553.0,3.0,0.0,858644.2692500001,3.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-13,2026-03-12,21091.269250000187,770697.0,791788.2692500001,1.5835765385000002,3,0.9733624883455545,3.0,807210.0,3.0,0.0,828301.2692500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-16,2026-03-13,21091.269250000187,785510.0,806601.2692500001,1.6132025385000002,3,0.9738516785752006,3.0,774933.0,3.0,0.0,796024.2692500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-17,2026-03-13,21091.269250000187,744405.0,765496.2692500001,1.5309925385000003,3,0.9724475871441354,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-03-18,2026-03-17,21091.269250000187,776440.0,797531.2692500001,1.5950625385000003,3,0.9735543043098054,3.0,763573.0,3.0,0.0,784664.2692500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-19,2026-03-18,21091.269250000187,801614.0,822705.2692500001,1.6454105385000002,3,0.974363517485153,3.0,753910.0,3.0,0.0,775001.2692500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-20,2026-03-19,21091.269250000187,788526.0,809617.2692500001,1.6192345385000002,3,0.9739490867462124,3.0,820920.0,3.0,0.0,842011.2692500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-23,2026-03-20,21091.269250000187,746729.0,767820.2692500001,1.5356405385000003,3,0.9725309814097486,3.0,757595.0,3.0,0.0,778686.2692500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-24,2026-03-23,21091.269250000187,745726.0,766817.2692500001,1.5336345385000003,3,0.9724950518255427,3.0,757166.0,3.0,0.0,778257.2692500001,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-24,1834.1025000003865,797903.0,799737.1025000004,1.5994742050000008,3,0.9977066182195787,0.0,0.0,3.0,6.0,793493.2692500001,3.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-03-26,2026-03-25,1834.1025000003865,772631.0,774465.1025000004,1.5489302050000007,3,0.9976317816076156,3.0,777048.0,3.0,0.0,778882.1025000004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-26,1834.1025000003865,770877.0,772711.1025000004,1.5454222050000008,3,0.9976264059179861,3.0,761161.0,3.0,0.0,762995.1025000004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-30,2026-03-27,1834.1025000003865,743587.0,745421.1025000004,1.4908422050000008,3,0.9975395082137477,3.0,758411.0,3.0,0.0,760245.1025000004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-31,2026-03-30,1834.1025000003865,728927.0,730761.1025000004,1.4615222050000007,3,0.9974901476094913,3.0,732428.0,3.0,0.0,734262.1025000004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-01,2026-03-31,1834.1025000003865,735906.0,737740.1025000004,1.4754802050000009,3,0.9975138907404042,3.0,740241.0,3.0,0.0,742075.1025000004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-02,2026-04-01,1834.1025000003865,725617.0,727451.1025000004,1.4549022050000007,3,0.9974787274447764,3.0,733491.0,3.0,0.0,735325.1025000004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-03,2026-04-02,1834.1025000003865,697231.0,699065.1025000004,1.3981302050000008,3,0.9973763495081628,3.0,724192.0,3.0,0.0,726026.1025000004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-07,2026-04-03,1834.1025000003865,703691.0,705525.1025000004,1.4110502050000007,3,0.9974003724410353,3.0,691868.0,3.0,0.0,693702.1025000004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-08,2026-04-03,1834.1025000003865,726561.0,728395.1025000004,1.4567902050000008,3,0.9974819950138251,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-09,2026-04-08,78753.43778750044,639371.85,718125.2877875004,1.4362505755750008,3,0.8903346823642224,0.0,0.0,3.0,6.0,719279.1025000004,3.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-10,2026-04-09,78753.43778750044,678156.61,756910.0477875004,1.513820095575001,3,0.8959540330879447,3.0,646107.34,3.0,0.0,724860.7777875004,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-04-13,2026-04-09,78753.43778750044,681805.81,760559.2477875005,1.521118495575001,3,0.8964532506618024,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-14,2026-04-13,78753.43778750044,705148.23,783901.6677875004,1.567803335575001,3,0.8995365859983744,3.0,690961.07,3.0,0.0,769714.5077875004,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-04-15,2026-04-14,78753.43778750044,687453.69,766207.1277875004,1.5324142555750009,3,0.8972165163551677,3.0,710297.18,3.0,0.0,789050.6177875005,3.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-16,2026-04-14,78753.43778750044,712580.22,791333.6577875004,1.5826673155750008,3,0.9004801109968099,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-17,2026-04-14,78753.43778750044,743426.89,822180.3277875005,1.644360655575001,3,0.9042139113211002,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-20,2026-04-14,78753.43778750044,745381.53,824134.9677875005,1.648269935575001,3,0.9044410917317045,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-21,2026-04-14,78753.43778750044,750001.8099999999,828755.2477875004,1.6575104955750009,3,0.9049738291277843,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-22,2026-04-14,78753.43778750044,775513.52,854266.9577875005,1.708533915575001,3,0.9078116775211966,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-23,2026-04-22,66709.87749750039,753935.0,820644.8774975004,1.6412897549950007,3,0.9187104199066867,0.0,0.0,3.0,4.0,854919.1577875004,3.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-24,2026-04-23,1833.8494975003996,771249.0,773082.8494975003,1.5461656989950008,3,0.9976278745561458,2.0,499880.0,3.0,2.0,787693.8774975004,3.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-27,2026-04-24,1833.8494975003996,779291.0,781124.8494975003,1.5622496989950008,3,0.9976522965583798,3.0,774480.0,3.0,0.0,776313.8494975003,3.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-28,2026-04-27,1833.8494975003996,754126.0,755959.8494975003,1.5119196989950008,3,0.997574144316369,3.0,774784.0,3.0,0.0,776617.8494975003,3.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-29,2026-04-28,1833.8494975003996,767855.0,769688.8494975003,1.5393776989950008,3,0.9976174144932753,3.0,739700.0,3.0,0.0,741533.8494975003,3.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-04-30,2026-04-29,1833.8494975003996,753982.0,755815.8494975003,1.5116316989950007,3,0.9975736821360394,3.0,769749.0,3.0,0.0,771582.8494975003,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-06,2026-04-30,1833.8494975003996,783608.0,785441.8494975003,1.5708836989950006,3,0.9976652001689577,3.0,769703.0,3.0,0.0,771536.8494975003,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-07,2026-05-06,1833.8494975003996,819178.0,821011.8494975003,1.6420236989950008,3,0.9977663544093514,3.0,802510.0,3.0,0.0,804343.8494975003,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-08,2026-05-07,1833.8494975003996,839872.0,841705.8494975003,1.6834116989950008,3,0.997821270342133,3.0,803072.0,3.0,0.0,804905.8494975003,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-11,2026-05-08,1833.8494975003996,849894.0,851727.8494975003,1.7034556989950007,3,0.9978469067336682,3.0,856367.0,3.0,0.0,858200.8494975003,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-12,2026-05-11,7989.626247500419,849078.0,857067.6262475004,1.7141352524950009,3,0.990677951187491,1.0,317100.0,3.0,4.0,859229.8494975003,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-13,2026-05-12,1935.3932475004112,867392.0,869327.3932475004,1.7386547864950008,3,0.9977736888742567,2.0,515794.0,3.0,2.0,831811.6262475004,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-14,2026-05-13,1935.3932475004112,886678.0,888613.3932475004,1.7772267864950009,3,0.9978220075657116,3.0,897786.0,3.0,0.0,899721.3932475004,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-15,2026-05-14,1935.3932475004112,837201.0,839136.3932475004,1.678272786495001,3,0.9976935891911322,3.0,882218.0,3.0,0.0,884153.3932475004,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-18,2026-05-15,1935.3932475004112,876724.0,878659.3932475004,1.7573187864950008,3,0.9977973339130339,3.0,839510.0,3.0,0.0,841445.3932475004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-19,2026-05-18,1935.3932475004112,913000.0,914935.3932475004,1.8298707864950008,3,0.9978846667625013,3.0,860455.0,3.0,0.0,862390.3932475004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-20,2026-05-19,1935.3932475004112,938271.0,940206.3932475004,1.8804127864950009,3,0.9979415229875054,3.0,910003.0,3.0,0.0,911938.3932475004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-21,2026-05-20,1935.3932475004112,891657.0,893592.3932475004,1.7871847864950008,3,0.9978341431035835,3.0,945020.0,3.0,0.0,946955.3932475004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-22,2026-05-21,1935.3932475004112,911707.0,913642.3932475004,1.8272847864950008,3,0.9978816731121449,3.0,901377.0,3.0,0.0,903312.3932475004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-25,2026-05-22,1935.3932475004112,932485.0,934420.3932475004,1.8688407864950007,3,0.997928776746006,3.0,904669.0,3.0,0.0,906604.3932475004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-26,2026-05-25,18378.1577475004,899122.0,917500.1577475003,1.8350003154950008,3,0.9799693138008614,1.0,349088.0,3.0,4.0,921823.3932475004,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-27,2026-05-26,5422.01124750037,885132.0,890554.0112475003,1.7811080224950007,3,0.9939116424394012,2.0,564100.0,3.0,2.0,905678.1577475003,3.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-28,2026-05-27,5422.01124750037,883194.44,888616.4512475003,1.7772329024950004,3,0.9938983672428205,3.0,864371.06,3.0,0.0,869793.0712475004,3.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-29,2026-05-28,5422.01124750037,834408.0,839830.0112475003,1.6796600224950007,3,0.9935439182038204,3.0,886562.0,3.0,0.0,891984.0112475003,3.0,3.0
