strategy,trade_date,symbol,name,industry,side,price,shares,gross_amount,cost,cash_after,reason
baseline_full_dynamic_factor_industry_cap2,2026-01-06,300058,蓝色光标,广告包装,BUY,13.6,12200,165920.0,124.44,333955.56,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,601698,中国卫通,电信运营,BUY,39.98,4100,163918.0,122.9385,169914.6215,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-06,603667,五洲新春,机械基件,BUY,74.46,2200,163812.0,122.85900000000001,5979.762500000012,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300058,蓝色光标,广告包装,SELL,17.6,12200,214720.00000000003,161.04000000000002,220538.72250000003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,601698,中国卫通,电信运营,SELL,39.79,4100,163139.0,122.35425000000001,383555.36825000006,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,603667,五洲新春,机械基件,SELL,89.0,2200,195800.0,146.85,579208.5182500001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,002028,思源电气,电气设备,BUY,202.45,900,182205.0,136.65375,396866.8645000001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300567,精测电子,电器仪表,BUY,143.03,1300,185939.0,139.45425,210788.41025000007,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-01-20,300751,迈为股份,专用机械,BUY,259.0,700,181300.0,135.975,29352.435250000068,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002028,思源电气,电气设备,SELL,185.2,900,166680.0,125.01,195907.42525000006,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300567,精测电子,电器仪表,SELL,131.0,1300,170300.0,127.72500000000001,366079.70025000005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,300751,迈为股份,专用机械,SELL,322.0,700,225400.0,169.05,591310.6502500001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,001330,博纳影业,影视音像,BUY,10.17,19300,196281.0,147.21075,394882.4395000001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,002491,通鼎互联,通信设备,BUY,8.6,22900,196940.0,147.705,197794.7345000001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-03,601869,长飞光纤,通信设备,BUY,160.0,1200,192000.0,144.0,5650.734500000108,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,001330,博纳影业,影视音像,SELL,10.34,19300,199562.0,149.6715,205063.0630000001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,002491,通鼎互联,通信设备,SELL,10.18,22900,233122.0,174.8415,438010.2215000001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,601869,长飞光纤,通信设备,SELL,240.0,1200,288000.0,216.0,725794.2215000001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,300008,天海防务,船舶,BUY,9.51,25400,241554.0,181.1655,484059.0560000001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,688309,恒誉环保,环境保护,BUY,37.01,6500,240565.0,180.42375,243313.6322500001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-02-25,688702,盛科通信-U,半导体,BUY,200.62,1200,240744.0,180.558,2389.0742500001215,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,300008,天海防务,船舶,SELL,9.0,25400,228600.0,171.45000000000002,230817.6242500001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688309,恒誉环保,环境保护,SELL,56.37,6500,366405.0,274.80375,596947.8205000001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688702,盛科通信-U,半导体,SELL,205.7,1200,246840.0,185.13,843602.6905000001,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,000988,华工科技,专用机械,BUY,122.99,2200,270578.0,202.9335,572821.7570000002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,002384,东山精密,元器件,BUY,109.33,2500,273325.0,204.99375,299291.7632500002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-11,688158,优刻得-W,软件服务,BUY,51.48,5400,277992.0,208.494,21091.269250000187,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,000988,华工科技,专用机械,SELL,113.66,2200,250052.0,187.53900000000002,270955.7302500002,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,002384,东山精密,元器件,SELL,113.9,2500,284750.0,213.5625,555492.1677500003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,688158,优刻得-W,软件服务,SELL,44.0,5400,237600.0,178.20000000000002,792913.9677500003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,300051,琏升科技,综合类,BUY,11.8,22400,264320.0,198.24,528395.7277500003,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,300939,秋田微,元器件,BUY,45.91,5700,261686.99999999997,196.26524999999998,266512.4625000004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-03-25,600681,百川能源,供气供热,BUY,4.8,55100,264480.0,198.36,1834.1025000003865,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300051,琏升科技,综合类,SELL,12.1,22400,271040.0,203.28,272670.82250000036,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300939,秋田微,元器件,SELL,38.2,5700,217740.00000000003,163.30500000000004,490247.5175000004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,600681,百川能源,供气供热,SELL,4.15,55100,228665.00000000003,171.49875000000003,718741.0187500005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300274,阳光电源,电气设备,BUY,125.34,1900,238146.0,178.6095,480416.4092500005,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300308,中际旭创,通信设备,BUY,682.8065,300,204841.95,153.6314625,275420.82778750046,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-09,300502,新易盛,通信设备,BUY,491.3,400,196520.0,147.39000000000001,78753.43778750044,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300274,阳光电源,电气设备,SELL,137.5,1900,261250.0,195.9375,339807.50028750044,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300308,中际旭创,通信设备,SELL,891.0524,300,267315.72000000003,200.48679,606922.7334975004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300394,天孚通信,通信设备,BUY,375.6,700,262920.0,197.19,343805.5434975004,rebalance_unlocked
baseline_full_dynamic_factor_industry_cap2,2026-04-23,300476,胜宏科技,元器件,BUY,346.11,800,276888.0,207.666,66709.87749750039,rebalance_unlocked
