trade_date,signal_date,nav,equity,cash,position_ratio,position_count,locked_value,in_risk
2024-06-05,2024-06-04,0.935457,467728.5,287916.5,0.4,5,179812.0,True
2024-06-06,2024-06-05,0.938117,469058.5,287916.5,0.4,5,181142.0,True
2024-06-07,2024-06-06,0.938284,469142.21,293071.21,0.4,5,176071.0,True
2024-06-11,2024-06-07,0.938028,469014.21,293071.21,0.4,5,175943.0,True
2024-06-12,2024-06-11,0.936378,468189.21,293071.21,0.4,5,175118.0,True
2024-06-13,2024-06-12,0.936346,468173.21,293071.21,0.4,5,175102.0,True
2024-06-14,2024-06-13,0.942626,471313.21,293071.21,0.4,5,178242.0,True
2024-06-17,2024-06-14,0.94599,472995.21,293071.21,0.4,5,179924.0,True
2024-06-18,2024-06-17,0.962219,481109.59,296983.59,0.4,5,184126.0,True
2024-06-19,2024-06-18,0.965558,482779.24,295957.24,0.4,5,186822.0,True
2024-06-20,2024-06-19,0.95661,478305.24,295957.24,0.4,5,182348.0,True
2024-06-21,2024-06-20,0.959154,479577.24,295957.24,0.4,5,183620.0,True
2024-06-24,2024-06-21,0.949611,474805.48,299439.48,0.4,5,175366.0,True
2024-06-25,2024-06-24,0.948417,474208.48,299439.48,0.4,5,174769.0,True
2024-06-26,2024-06-25,0.957463,478731.48,299439.48,0.4,5,179292.0,True
2024-06-27,2024-06-26,0.952997,476498.48,299439.48,0.4,5,177059.0,True
2024-06-28,2024-06-27,0.950841,475420.48,299439.48,0.4,5,175981.0,True
2024-07-01,2024-06-28,0.949799,474899.48,299439.48,0.4,5,175460.0,True
2024-07-02,2024-07-01,0.955591,477795.57,289804.57,0.4,5,187991.0,True
2024-07-03,2024-07-02,0.938761,469380.37,290095.37,0.4,5,179285.0,True
2024-07-04,2024-07-03,0.936017,468008.37,290095.37,0.4,5,177913.0,True
2024-07-05,2024-07-04,0.932411,466205.37,290095.37,0.4,5,176110.0,True
2024-07-08,2024-07-05,0.932455,466227.29,285861.29,0.4,5,180366.0,True
2024-07-09,2024-07-08,0.935905,467952.29,285861.29,0.4,5,182091.0,True
2024-07-10,2024-07-09,0.932797,466398.29,285861.29,0.4,5,180537.0,True
2024-07-11,2024-07-10,0.931717,465858.29,285861.29,0.4,5,179997.0,True
2024-07-12,2024-07-11,0.937315,468657.29,285861.29,0.4,5,182796.0,True
2024-07-15,2024-07-12,0.943019,471509.29,285861.29,0.4,5,185648.0,True
2024-07-16,2024-07-15,0.939473,469736.32,298407.32,0.4,5,171329.0,True
2024-07-17,2024-07-16,0.95104,475520.18,288805.18,0.4,5,186715.0,True
2024-07-18,2024-07-17,0.94879,474395.18,288805.18,0.4,5,185590.0,True
2024-07-19,2024-07-18,0.934362,467181.18,288805.18,0.4,5,178376.0,True
2024-07-22,2024-07-19,0.918618,459308.77,289046.77,0.4,5,170262.0,True
2024-07-23,2024-07-22,0.905456,452727.77,289046.77,0.4,5,163681.0,True
2024-07-24,2024-07-23,0.896462,448230.77,289046.77,0.4,5,159184.0,True
2024-07-25,2024-07-24,0.8969,448449.77,289046.77,0.4,5,159403.0,True
2024-07-26,2024-07-25,0.901276,450637.77,289046.77,0.4,5,161591.0,True
2024-07-29,2024-07-26,0.899954,449976.77,289046.77,0.4,5,160930.0,True
2024-07-30,2024-07-29,0.894904,447451.91,281168.91,0.4,5,166283.0,True
2024-07-31,2024-07-30,0.890695,445347.28,293726.28,0.4,5,151621.0,True
2024-08-01,2024-07-31,0.892743,446371.28,293726.28,0.4,5,152645.0,True
2024-08-02,2024-08-01,0.888345,444172.28,293726.28,0.4,5,150446.0,True
2024-08-05,2024-08-02,0.91065,455325.14,278047.14,0.4,5,177278.0,True
2024-08-06,2024-08-05,0.90161,450805.14,278047.14,0.4,5,172758.0,True
2024-08-07,2024-08-06,0.897692,448846.14,278047.14,0.4,5,170799.0,True
2024-08-08,2024-08-07,0.891732,445866.14,278047.14,0.4,5,167819.0,True
2024-08-09,2024-08-08,0.892412,446206.14,278047.14,0.4,5,168159.0,True
2024-08-12,2024-08-09,0.888214,444107.14,278047.14,0.4,5,166060.0,True
2024-08-13,2024-08-12,0.892681,446340.54,271194.54,0.4,5,175146.0,True
2024-08-14,2024-08-13,0.885759,442879.41,270814.41,0.4,5,172065.0,True
2024-08-15,2024-08-14,0.876505,438252.41,270814.41,0.4,5,167438.0,True
2024-08-16,2024-08-15,0.861401,430700.41,270814.41,0.4,5,159886.0,True
2024-08-19,2024-08-16,0.873023,436511.47,264403.47,0.4,5,172108.0,True
2024-08-20,2024-08-19,0.873141,436570.47,264403.47,0.4,5,172167.0,True
2024-08-21,2024-08-20,0.871451,435725.47,264403.47,0.4,5,171322.0,True
2024-08-22,2024-08-21,0.868549,434274.47,264403.47,0.4,5,169871.0,True
2024-08-23,2024-08-22,0.862657,431328.47,264403.47,0.4,5,166925.0,True
2024-08-26,2024-08-23,0.864111,432055.47,264403.47,0.4,5,167652.0,True
2024-08-27,2024-08-26,0.859691,429845.38,289640.38,0.4,4,140205.0,True
2024-08-28,2024-08-27,0.851473,425736.67,263685.67,0.4,5,162051.0,True
2024-08-29,2024-08-28,0.844633,422316.67,263685.67,0.4,5,158631.0,True
2024-08-30,2024-08-29,0.843533,421766.67,263685.67,0.4,5,158081.0,True
2024-09-02,2024-08-30,0.841571,420785.61,258329.61,0.4,5,162456.0,True
2024-09-03,2024-09-02,0.833963,416981.61,258329.61,0.4,5,158652.0,True
2024-09-04,2024-09-03,0.830641,415320.61,258329.61,0.4,5,156991.0,True
2024-09-05,2024-09-04,0.826091,413045.61,258329.61,0.4,5,154716.0,True
2024-09-06,2024-09-05,0.825307,412653.61,258329.61,0.4,5,154324.0,True
2024-09-09,2024-09-06,0.821165,410582.61,258329.61,0.4,5,152253.0,True
2024-09-10,2024-09-09,0.825725,412862.61,258329.61,0.4,5,154533.0,True
2024-09-11,2024-09-10,0.82513,412565.03,259961.03,0.4,5,152604.0,True
2024-09-12,2024-09-11,0.82342,411709.8,253436.8,0.4,5,158273.0,True
2024-09-13,2024-09-12,0.821928,410964.12,253200.12,0.4,5,157764.0,True
2024-09-18,2024-09-13,0.772369,386184.47,265995.47,0.4,5,120189.0,True
2024-09-19,2024-09-18,0.772879,386439.47,265995.47,0.4,5,120444.0,True
2024-09-20,2024-09-19,0.769335,384667.47,265995.47,0.4,5,118672.0,True
2024-09-23,2024-09-20,0.769867,384933.47,265995.47,0.4,5,118938.0,True
2024-09-24,2024-09-23,0.785791,392895.47,265995.47,0.4,5,126900.0,True
2024-09-25,2024-09-24,0.788291,394145.47,265995.47,0.4,5,128150.0,True
2024-09-26,2024-09-25,0.797047,398523.47,265995.47,0.4,5,132528.0,True
2024-09-27,2024-09-26,0.80867,404334.99,265314.99,0.4,5,139020.0,True
2024-09-30,2024-09-27,0.836684,418341.99,265314.99,0.4,5,153027.0,True
2024-10-08,2024-09-30,0.8673,433650.08,290762.08,0.4,5,142888.0,True
2024-10-09,2024-10-08,0.911798,455898.9,289875.9,0.4,5,166023.0,True
2024-10-10,2024-10-09,0.916818,458408.9,289875.9,0.4,5,168533.0,True
2024-10-11,2024-10-10,0.909678,454838.9,289875.9,0.4,5,164963.0,True
2024-10-14,2024-10-11,0.918992,459495.9,289875.9,0.4,5,169620.0,True
2024-10-15,2024-10-14,0.910952,455475.9,289875.9,0.4,5,165600.0,True
2024-10-16,2024-10-15,0.91012,455059.9,289875.9,0.4,5,165184.0,True
2024-10-17,2024-10-16,0.9078,453899.9,289875.9,0.4,5,164024.0,True
2024-10-18,2024-10-17,0.925549,462774.64,281248.64,0.4,5,181526.0,True
2024-10-21,2024-10-18,0.944213,472106.64,281248.64,0.4,5,190858.0,True
2024-10-22,2024-10-21,0.938395,469197.52,299894.52,0.4,4,169303.0,True
2024-10-23,2024-10-22,0.937246,468622.94,284547.94,0.4,5,184075.0,True
2024-10-24,2024-10-23,0.939002,469500.94,284547.94,0.4,5,184953.0,True
2024-10-25,2024-10-24,0.940836,470417.94,284547.94,0.4,5,185870.0,True
2024-10-28,2024-10-25,0.955648,477823.94,284547.94,0.4,5,193276.0,True
2024-10-29,2024-10-28,0.963378,481688.94,284547.94,0.4,5,197141.0,True
2024-10-30,2024-10-29,0.980382,490190.94,284547.94,0.4,5,205643.0,True
2024-10-31,2024-10-30,0.985732,492865.94,284547.94,0.4,5,208318.0,True
2024-11-01,2024-10-31,0.95659,478295.22,297687.22,0.4,5,180608.0,True
2024-11-04,2024-11-01,0.960074,480037.22,297687.22,0.6,5,182350.0,False
2024-11-05,2024-11-04,0.987722,493861.22,297687.22,0.6,5,196174.0,False
2024-11-06,2024-11-05,1.033492,516745.78,202649.78,0.6,5,314096.0,False
2024-11-07,2024-11-06,1.028516,514257.78,202649.78,0.6,5,311608.0,False
2024-11-08,2024-11-07,1.025126,512562.78,202649.78,0.6,5,309913.0,False
2024-11-11,2024-11-08,1.06129,530644.78,202649.78,0.6,5,327995.0,False
2024-11-12,2024-11-11,1.04384,521919.78,202649.78,0.6,5,319270.0,False
2024-11-13,2024-11-12,1.022218,511108.78,202649.78,0.6,5,308459.0,False
2024-11-14,2024-11-13,1.008126,504062.78,202649.78,0.6,5,301413.0,False
2024-11-15,2024-11-14,0.977861,488930.57,202300.57,0.6,5,286630.0,False
2024-11-18,2024-11-15,0.950749,475374.57,202300.57,0.6,5,273074.0,False
2024-11-19,2024-11-18,0.963771,481885.57,202300.57,0.4,5,279585.0,True
2024-11-20,2024-11-19,0.951679,475839.36,292250.36,0.4,5,183589.0,True
2024-11-21,2024-11-20,0.952391,476195.36,292250.36,0.4,5,183945.0,True
2024-11-22,2024-11-21,0.944443,472221.36,292250.36,0.4,5,179971.0,True
2024-11-25,2024-11-22,0.942415,471207.36,292250.36,0.4,5,178957.0,True
2024-11-26,2024-11-25,0.941227,470613.36,292250.36,0.4,5,178363.0,True
2024-11-27,2024-11-26,0.946703,473351.36,292250.36,0.4,5,181101.0,True
2024-11-28,2024-11-27,0.945145,472572.36,292250.36,0.4,5,180322.0,True
2024-11-29,2024-11-28,0.949576,474788.1,291894.1,0.4,5,182894.0,True
2024-12-02,2024-11-29,0.955422,477711.1,291894.1,0.4,5,185817.0,True
2024-12-03,2024-12-02,0.956248,478124.1,291894.1,0.4,5,186230.0,True
2024-12-04,2024-12-03,0.97191,485955.18,295601.18,0.4,5,190354.0,True
2024-12-05,2024-12-04,0.979664,489832.18,295601.18,0.4,5,194231.0,True
2024-12-06,2024-12-05,0.977826,488913.18,295601.18,0.4,5,193312.0,True
2024-12-09,2024-12-06,0.966728,483364.18,295601.18,0.4,5,187763.0,True
2024-12-10,2024-12-09,0.962688,481344.18,295601.18,0.4,5,185743.0,True
2024-12-11,2024-12-10,0.96,480000.18,295601.18,0.4,5,184399.0,True
2024-12-12,2024-12-11,0.964296,482148.18,295601.18,0.4,5,186547.0,True
2024-12-13,2024-12-12,0.94041,470204.81,289680.81,0.4,5,180524.0,True
2024-12-16,2024-12-13,0.931558,465778.81,289680.81,0.4,5,176098.0,True
2024-12-17,2024-12-16,0.92152,460759.81,289680.81,0.4,5,171079.0,True
2024-12-18,2024-12-17,0.907006,453503.05,282660.05,0.4,5,170843.0,True
2024-12-19,2024-12-18,0.912806,456403.05,282660.05,0.4,5,173743.0,True
2024-12-20,2024-12-19,0.916014,458007.05,282660.05,0.4,5,175347.0,True
2024-12-23,2024-12-20,0.915756,457878.05,282660.05,0.4,5,175218.0,True
2024-12-24,2024-12-23,0.918304,459152.05,282660.05,0.4,5,176492.0,True
2024-12-25,2024-12-24,0.916922,458461.05,282660.05,0.4,5,175801.0,True
2024-12-26,2024-12-25,0.923176,461588.05,282660.05,0.4,5,178928.0,True
2024-12-27,2024-12-26,0.920529,460264.34,288919.34,0.4,5,171345.0,True
2024-12-30,2024-12-27,0.922971,461485.34,288919.34,0.4,5,172566.0,True
2024-12-31,2024-12-30,0.913267,456633.34,288919.34,0.4,5,167714.0,True
2025-01-02,2024-12-31,0.90395,451974.8,280955.8,0.4,5,171019.0,True
2025-01-03,2025-01-02,0.896368,448183.8,280955.8,0.4,5,167228.0,True
2025-01-06,2025-01-03,0.898962,449480.8,280955.8,0.4,5,168525.0,True
2025-01-07,2025-01-06,0.90416,452079.8,280955.8,0.4,5,171124.0,True
2025-01-08,2025-01-07,0.904532,452265.8,280955.8,0.4,5,171310.0,True
2025-01-09,2025-01-08,0.904796,452397.8,280955.8,0.4,5,171442.0,True
2025-01-10,2025-01-09,0.90527,452634.8,280955.8,0.4,5,171679.0,True
2025-01-13,2025-01-10,0.899529,449764.4,312940.4,0.4,4,136824.0,True
2025-01-14,2025-01-13,0.909017,454508.4,312940.4,0.4,4,141568.0,True
2025-01-15,2025-01-14,0.912633,456316.53,277094.53,0.4,5,179222.0,True
2025-01-16,2025-01-15,0.913905,456952.55,356842.55,0.4,4,100110.0,True
2025-01-17,2025-01-16,0.916655,458327.55,356842.55,0.4,4,101485.0,True
2025-01-20,2025-01-17,0.924863,462431.55,356842.55,0.4,4,105589.0,True
2025-01-21,2025-01-20,0.927293,463646.55,356842.55,0.4,4,106804.0,True
2025-01-22,2025-01-21,0.920998,460498.86,279864.86,0.4,5,180634.0,True
2025-01-23,2025-01-22,0.903132,451565.86,279864.86,0.4,5,171701.0,True
2025-01-24,2025-01-23,0.915528,457763.86,279864.86,0.4,5,177899.0,True
2025-01-27,2025-01-24,0.900512,450255.78,280373.78,0.4,5,169882.0,True
2025-02-05,2025-01-27,0.898052,449025.78,280373.78,0.4,5,168652.0,True
2025-02-06,2025-02-05,0.909291,454645.54,273100.54,0.4,5,181545.0,True
2025-02-07,2025-02-06,0.90573,452865.19,272997.19,0.4,5,179868.0,True
2025-02-10,2025-02-07,0.916564,458282.19,272997.19,0.4,5,185285.0,True
2025-02-11,2025-02-10,0.901288,450644.19,272997.19,0.4,5,177647.0,True
2025-02-12,2025-02-11,0.904416,452208.19,272997.19,0.4,5,179211.0,True
2025-02-13,2025-02-12,0.904912,452455.76,275393.76,0.4,5,177062.0,True
2025-02-14,2025-02-13,0.936188,468093.76,275393.76,0.4,5,192700.0,True
2025-02-17,2025-02-14,0.920956,460477.76,275393.76,0.4,5,185084.0,True
2025-02-18,2025-02-17,0.904123,452061.68,281936.68,0.4,5,170125.0,True
2025-02-19,2025-02-18,0.920215,460107.68,281936.68,0.4,5,178171.0,True
2025-02-20,2025-02-19,0.910759,455379.28,290004.28,0.4,5,165375.0,True
2025-02-21,2025-02-20,0.930389,465194.69,278574.69,0.4,5,186620.0,True
2025-02-24,2025-02-21,0.926941,463470.69,278574.69,0.4,5,184896.0,True
2025-02-25,2025-02-24,0.913205,456602.69,278574.69,0.4,5,178028.0,True
2025-02-26,2025-02-25,0.916609,458304.69,278574.69,0.4,5,179730.0,True
2025-02-27,2025-02-26,0.925697,462848.67,281562.67,0.4,5,181286.0,True
2025-02-28,2025-02-27,0.902707,451353.67,281562.67,0.4,5,169791.0,True
2025-03-03,2025-02-28,0.889733,444866.67,281562.67,0.4,5,163304.0,True
2025-03-04,2025-03-03,0.898378,449189.01,270061.01,0.4,5,179128.0,True
2025-03-05,2025-03-04,0.900482,450241.01,270061.01,0.4,5,180180.0,True
2025-03-06,2025-03-05,0.881309,440654.69,272692.69,0.4,5,167962.0,True
2025-03-07,2025-03-06,0.87485,437424.87,272178.87,0.4,5,165246.0,True
2025-03-10,2025-03-07,0.878126,439062.87,272178.87,0.4,5,166884.0,True
2025-03-11,2025-03-10,0.877762,438880.87,272178.87,0.4,5,166702.0,True
2025-03-12,2025-03-11,0.874132,437065.87,272178.87,0.4,5,164887.0,True
2025-03-13,2025-03-12,0.829819,414909.62,270065.62,0.4,5,144844.0,True
2025-03-14,2025-03-13,0.833419,416709.62,270065.62,0.4,5,146644.0,True
2025-03-17,2025-03-14,0.842225,421112.62,270065.62,0.4,5,151047.0,True
2025-03-18,2025-03-17,0.849742,424870.98,270749.98,0.4,5,154121.0,True
2025-03-19,2025-03-18,0.847062,423530.98,270749.98,0.4,5,152781.0,True
2025-03-20,2025-03-19,0.86932,434659.87,274175.87,0.4,5,160484.0,True
2025-03-21,2025-03-20,0.837614,418806.8,275930.8,0.4,5,142876.0,True
2025-03-24,2025-03-21,0.842346,421172.8,275930.8,0.4,5,145242.0,True
2025-03-25,2025-03-24,0.835424,417711.8,275930.8,0.4,5,141781.0,True
2025-03-26,2025-03-25,0.836698,418348.8,275930.8,0.4,5,142418.0,True
2025-03-27,2025-03-26,0.83808,419039.97,269908.97,0.4,5,149131.0,True
2025-03-28,2025-03-27,0.83621,418104.97,269908.97,0.4,5,148196.0,True
2025-03-31,2025-03-28,0.82764,413819.97,269908.97,0.4,5,143911.0,True
2025-04-01,2025-03-31,0.826607,413303.27,267298.27,0.4,5,146005.0,True
2025-04-02,2025-04-01,0.830231,415115.27,267298.27,0.4,5,147817.0,True
2025-04-03,2025-04-02,0.824134,412066.94,267356.94,0.4,5,144710.0,True
2025-04-07,2025-04-03,0.810684,405342.06,253603.06,0.4,5,151739.0,True
2025-04-08,2025-04-07,0.802638,401319.06,253603.06,0.4,5,147716.0,True
2025-04-09,2025-04-08,0.806528,403264.06,253603.06,0.4,5,149661.0,True
2025-04-10,2025-04-09,0.812556,406278.06,253603.06,0.4,5,152675.0,True
2025-04-11,2025-04-10,0.828439,414219.26,251089.26,0.4,5,163130.0,True
2025-04-14,2025-04-11,0.836491,418245.26,251089.26,0.4,5,167156.0,True
2025-04-15,2025-04-14,0.833699,416849.26,251089.26,0.4,5,165760.0,True
2025-04-16,2025-04-15,0.821826,410913.09,254324.09,0.4,5,156589.0,True
2025-04-17,2025-04-16,0.82342,411710.09,254324.09,0.4,5,157386.0,True
2025-04-18,2025-04-17,0.819507,409753.5,253565.5,0.4,5,156188.0,True
2025-04-21,2025-04-18,0.837631,418815.68,251445.68,0.4,5,167370.0,True
2025-04-22,2025-04-21,0.834911,417455.68,251445.68,0.4,5,166010.0,True
2025-04-23,2025-04-22,0.824213,412106.68,251445.68,0.4,5,160661.0,True
2025-04-24,2025-04-23,0.815203,407601.68,251445.68,0.4,5,156156.0,True
2025-04-25,2025-04-24,0.813788,406894.0,248414.0,0.4,5,158480.0,True
2025-04-28,2025-04-25,0.815132,407566.0,248414.0,0.4,5,159152.0,True
2025-04-29,2025-04-28,0.812334,406167.0,248414.0,0.4,5,157753.0,True
2025-04-30,2025-04-29,0.824843,412421.39,248338.39,0.4,5,164083.0,True
2025-05-06,2025-04-30,0.840695,420347.39,248338.39,0.4,5,172009.0,True
2025-05-07,2025-05-06,0.833164,416581.96,255360.96,0.4,5,161221.0,True
2025-05-08,2025-05-07,0.830527,415263.33,250580.33,0.4,5,164683.0,True
2025-05-09,2025-05-08,0.828749,414374.33,250580.33,0.4,5,163794.0,True
2025-05-12,2025-05-09,0.835009,417504.33,250580.33,0.4,5,166924.0,True
2025-05-13,2025-05-12,0.833495,416747.33,250580.33,0.4,5,166167.0,True
2025-05-14,2025-05-13,0.835018,417508.79,250526.79,0.4,5,166982.0,True
2025-05-15,2025-05-14,0.823032,411515.79,250526.79,0.4,5,160989.0,True
2025-05-16,2025-05-15,0.823418,411708.79,250526.79,0.4,5,161182.0,True
2025-05-19,2025-05-16,0.819743,409871.53,254930.53,0.4,5,154941.0,True
2025-05-20,2025-05-19,0.815879,407939.53,254930.53,0.4,5,153009.0,True
2025-05-21,2025-05-20,0.814168,407084.06,269276.06,0.4,4,137808.0,True
2025-05-22,2025-05-21,0.809723,404861.4,308893.4,0.4,4,95968.0,True
2025-05-23,2025-05-22,0.814169,407084.4,248848.4,0.4,5,158236.0,True
2025-05-26,2025-05-23,0.812439,406219.4,248848.4,0.4,5,157371.0,True
2025-05-27,2025-05-26,0.810631,405315.4,248848.4,0.4,5,156467.0,True
2025-05-28,2025-05-27,0.811341,405670.66,291676.66,0.4,4,113994.0,True
2025-05-29,2025-05-28,0.807284,403642.09,247369.09,0.4,5,156273.0,True
2025-05-30,2025-05-29,0.797842,398921.09,247369.09,0.4,5,151552.0,True
2025-06-03,2025-05-30,0.803184,401592.14,247151.14,0.4,5,154441.0,True
2025-06-04,2025-06-03,0.801872,400936.14,247151.14,0.4,5,153785.0,True
2025-06-05,2025-06-04,0.807266,403633.14,247151.14,0.4,5,156482.0,True
2025-06-06,2025-06-05,0.805015,402507.29,245182.29,0.4,5,157325.0,True
2025-06-09,2025-06-06,0.82798,413989.99,245464.99,0.4,5,168525.0,True
2025-06-10,2025-06-09,0.820902,410450.99,245464.99,0.4,5,164986.0,True
2025-06-11,2025-06-10,0.819624,409811.99,245464.99,0.4,5,164347.0,True
2025-06-12,2025-06-11,0.824682,412340.99,245464.99,0.4,5,166876.0,True
2025-06-13,2025-06-12,0.81732,408660.18,247939.18,0.4,5,160721.0,True
2025-06-16,2025-06-13,0.837044,418522.18,247939.18,0.4,5,170583.0,True
2025-06-17,2025-06-16,0.834765,417382.49,256736.49,0.4,5,160646.0,True
2025-06-18,2025-06-17,0.857881,428940.49,256736.49,0.4,5,172204.0,True
2025-06-19,2025-06-18,0.820003,410001.49,256736.49,0.4,5,153265.0,True
2025-06-20,2025-06-19,0.809139,404569.71,244741.71,0.4,5,159828.0,True
2025-06-23,2025-06-20,0.815967,407983.74,245868.74,0.4,5,162115.0,True
2025-06-24,2025-06-23,0.824613,412306.74,245868.74,0.4,5,166438.0,True
2025-06-25,2025-06-24,0.829153,414576.74,245868.74,0.4,5,168708.0,True
2025-06-26,2025-06-25,0.827969,413984.74,245868.74,0.4,5,168116.0,True
2025-06-27,2025-06-26,0.814534,407266.94,253016.94,0.4,5,154250.0,True
2025-06-30,2025-06-27,0.818574,409286.94,253016.94,0.4,5,156270.0,True
2025-07-01,2025-06-30,0.80551,402754.79,248696.79,0.4,5,154058.0,True
2025-07-02,2025-07-01,0.799758,399878.79,248696.79,0.4,5,151182.0,True
2025-07-03,2025-07-02,0.800334,400166.79,248696.79,0.4,5,151470.0,True
2025-07-04,2025-07-03,0.806986,403493.02,247177.02,0.4,5,156316.0,True
2025-07-07,2025-07-04,0.812165,406082.38,248349.38,0.4,5,157733.0,True
2025-07-08,2025-07-07,0.824837,412418.38,248349.38,0.4,5,164069.0,True
2025-07-09,2025-07-08,0.826741,413370.38,248349.38,0.4,5,165021.0,True
2025-07-10,2025-07-09,0.823369,411684.38,248349.38,0.4,5,163335.0,True
2025-07-11,2025-07-10,0.818907,409453.46,257658.46,0.4,5,151795.0,True
2025-07-14,2025-07-11,0.817157,408578.46,257658.46,0.4,5,150920.0,True
2025-07-15,2025-07-14,0.833912,416956.2,249213.2,0.4,5,167743.0,True
2025-07-16,2025-07-15,0.825614,412807.2,249213.2,0.4,5,163594.0,True
2025-07-17,2025-07-16,0.838434,419217.2,249213.2,0.4,5,170004.0,True
2025-07-18,2025-07-17,0.819088,409543.88,268047.88,0.4,5,141496.0,True
2025-07-21,2025-07-18,0.820368,410183.93,251005.93,0.4,5,159178.0,True
2025-07-22,2025-07-21,0.820402,410200.93,251005.93,0.4,5,159195.0,True
2025-07-23,2025-07-22,0.82681,413404.93,251005.93,0.4,5,162399.0,True
2025-07-24,2025-07-23,0.832646,416322.93,251005.93,0.4,5,165317.0,True
2025-07-25,2025-07-24,0.829682,414840.81,259279.81,0.4,5,155561.0,True
2025-07-28,2025-07-25,0.827472,413735.81,259279.81,0.4,5,154456.0,True
2025-07-29,2025-07-28,0.834155,417077.7,254464.7,0.4,5,162613.0,True
2025-07-30,2025-07-29,0.823039,411519.7,254464.7,0.4,5,157055.0,True
2025-07-31,2025-07-30,0.820437,410218.7,254464.7,0.4,5,155754.0,True
2025-08-01,2025-07-31,0.83271,416355.02,252121.02,0.4,5,164234.0,True
2025-08-04,2025-08-01,0.835417,417708.34,251085.34,0.4,5,166623.0,True
2025-08-05,2025-08-04,0.834895,417447.34,251085.34,0.4,5,166362.0,True
2025-08-06,2025-08-05,0.839095,419547.34,251085.34,0.4,5,168462.0,True
2025-08-07,2025-08-06,0.836789,418394.34,251085.34,0.4,5,167309.0,True
2025-08-08,2025-08-07,0.830836,415417.76,250675.76,0.4,5,164742.0,True
2025-08-11,2025-08-08,0.835396,417697.76,250675.76,0.4,5,167022.0,True
2025-08-12,2025-08-11,0.838306,419152.98,258456.98,0.4,5,160696.0,True
2025-08-13,2025-08-12,0.838526,419262.98,258456.98,0.4,5,160806.0,True
2025-08-14,2025-08-13,0.83287,416434.98,258456.98,0.4,5,157978.0,True
2025-08-15,2025-08-14,0.837732,418865.88,255048.88,0.4,5,163817.0,True
2025-08-18,2025-08-15,0.846653,423326.73,252257.73,0.4,5,171069.0,True
2025-08-19,2025-08-18,0.830741,415370.73,252257.73,0.4,5,163113.0,True
2025-08-20,2025-08-19,0.836719,418359.73,252257.73,0.4,5,166102.0,True
2025-08-21,2025-08-20,0.833217,416608.73,252257.73,0.4,5,164351.0,True
2025-08-22,2025-08-21,0.83699,418495.09,259767.09,0.4,4,158728.0,True
2025-08-25,2025-08-22,0.847718,423859.09,259767.09,0.4,4,164092.0,True
2025-08-26,2025-08-25,0.842748,421373.77,280700.77,0.4,3,140673.0,True
2025-08-27,2025-08-26,0.822976,411488.09,252732.09,0.4,5,158756.0,True
2025-08-28,2025-08-27,0.82834,414170.09,252732.09,0.4,5,161438.0,True
2025-08-29,2025-08-28,0.80424,402120.03,252170.03,0.4,5,149950.0,True
2025-09-01,2025-08-29,0.782491,391245.37,286282.37,0.4,5,104963.0,True
2025-09-02,2025-09-01,0.772745,386372.37,286282.37,0.4,5,100090.0,True
2025-09-03,2025-09-02,0.772509,386254.37,286282.37,0.4,5,99972.0,True
2025-09-04,2025-09-03,0.755707,377853.37,286282.37,0.4,5,91571.0,True
2025-09-05,2025-09-04,0.764621,382310.37,286282.37,0.4,5,96028.0,True
2025-09-08,2025-09-05,0.762429,381214.37,286282.37,0.4,5,94932.0,True
2025-09-09,2025-09-08,0.755773,377886.49,247219.49,0.4,5,130667.0,True
2025-09-10,2025-09-09,0.759247,379623.46,246105.46,0.4,5,133518.0,True
2025-09-11,2025-09-10,0.776973,388486.46,246105.46,0.4,5,142381.0,True
2025-09-12,2025-09-11,0.791231,395615.41,278112.41,0.4,4,117503.0,True
2025-09-15,2025-09-12,0.818669,409334.36,248864.36,0.4,5,160470.0,True
2025-09-16,2025-09-15,0.820829,410414.36,248864.36,0.4,5,161550.0,True
2025-09-17,2025-09-16,0.822361,411180.36,248864.36,0.4,5,162316.0,True
2025-09-18,2025-09-17,0.827239,413619.36,248864.36,0.4,5,164755.0,True
2025-09-19,2025-09-18,0.831359,415679.36,248864.36,0.4,5,166815.0,True
2025-09-22,2025-09-19,0.845989,422994.36,248864.36,0.4,5,174130.0,True
2025-09-23,2025-09-22,0.854699,427349.34,262863.34,0.4,5,164486.0,True
2025-09-24,2025-09-23,0.854348,427174.17,258281.17,0.4,5,168893.0,True
2025-09-25,2025-09-24,0.853452,426726.11,267120.11,0.4,5,159606.0,True
2025-09-26,2025-09-25,0.835668,417834.11,267120.11,0.4,5,150714.0,True
2025-09-29,2025-09-26,0.841352,420676.23,261041.23,0.4,5,159635.0,True
2025-09-30,2025-09-29,0.842106,421053.23,261041.23,0.4,5,160012.0,True
2025-10-09,2025-09-30,0.841734,420867.23,261041.23,0.4,5,159826.0,True
2025-10-10,2025-10-09,0.82128,410640.23,261041.23,0.4,5,149599.0,True
2025-10-13,2025-10-10,0.815864,407932.23,261041.23,0.4,5,146891.0,True
2025-10-14,2025-10-13,0.802454,401227.23,261041.23,0.4,5,140186.0,True
2025-10-15,2025-10-14,0.809075,404537.67,242799.67,0.4,5,161738.0,True
2025-10-16,2025-10-15,0.804005,402002.27,242557.27,0.4,5,159445.0,True
2025-10-17,2025-10-16,0.792236,396118.09,243984.09,0.4,5,152134.0,True
