strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
adaptive_market_style,2023-01-05,000001,平安银行,银行,4100,2023-01-05,1,17.1035,70124.35,0.140761047441067
adaptive_market_style,2023-01-05,000716,黑芝麻,食品,8100,2023-01-05,1,8.2366,66716.45999999999,0.133920368476286
adaptive_market_style,2023-01-05,600919,江苏银行,银行,7400,2023-01-05,1,9.3414,69126.36,0.1387577758565787
adaptive_market_style,2023-01-05,600996,贵广网络,影视音像,4400,2023-01-05,1,16.17,71148.00000000001,0.1428158265044458
adaptive_market_style,2023-01-05,601318,中国平安,保险,1200,2023-01-05,1,56.6809,68017.08,0.136531111157292
adaptive_market_style,2023-01-06,000001,平安银行,银行,4100,2023-01-05,2,17.2689,70802.48999999999,0.1416523256218829
adaptive_market_style,2023-01-06,000716,黑芝麻,食品,8100,2023-01-05,2,9.0644,73421.64,0.1468923770473703
adaptive_market_style,2023-01-06,600919,江苏银行,银行,7400,2023-01-05,2,9.3662,69309.87999999999,0.138666107513643
adaptive_market_style,2023-01-06,600996,贵广网络,影视音像,4400,2023-01-05,2,14.57,64108.0,0.1282588690167206
adaptive_market_style,2023-01-06,601318,中国平安,保险,1200,2023-01-05,2,57.6192,69143.04,0.1383323159477425
adaptive_market_style,2023-01-09,000001,平安银行,银行,4100,2023-01-05,3,17.4815,71674.15000000001,0.1410290294111373
adaptive_market_style,2023-01-09,000716,黑芝麻,食品,8100,2023-01-05,3,9.0439,73255.59000000001,0.1441407363273958
adaptive_market_style,2023-01-09,600919,江苏银行,银行,7400,2023-01-05,3,9.3167,68943.58,0.1356562466597664
adaptive_market_style,2023-01-09,600996,贵广网络,影视音像,4400,2023-01-05,3,16.03,70532.0,0.1387816877134411
adaptive_market_style,2023-01-09,601318,中国平安,保险,1200,2023-01-05,3,58.9746,70769.52,0.1392490419138848
adaptive_market_style,2023-01-10,000001,平安银行,银行,4100,2023-01-05,4,17.0563,69930.83,0.1369206051581684
adaptive_market_style,2023-01-10,000716,黑芝麻,食品,8100,2023-01-05,4,9.9534,80622.54000000001,0.1578543678973729
adaptive_market_style,2023-01-10,600919,江苏银行,银行,7400,2023-01-05,4,9.1806,67936.44,0.1330157024747397
adaptive_market_style,2023-01-10,600996,贵广网络,影视音像,4400,2023-01-05,4,16.09,70796.0,0.138614559026079
adaptive_market_style,2023-01-10,601318,中国平安,保险,1200,2023-01-05,4,57.0053,68406.36,0.1339357792245213
adaptive_market_style,2023-01-11,000001,平安银行,银行,4100,2023-01-05,5,17.3279,71044.39,0.136449881955099
adaptive_market_style,2023-01-11,000716,黑芝麻,食品,8100,2023-01-05,5,10.9447,88652.06999999999,0.1702676944171831
adaptive_market_style,2023-01-11,600919,江苏银行,银行,7400,2023-01-05,5,9.2796,68669.04000000001,0.1318877169889132
adaptive_market_style,2023-01-11,600996,贵广网络,影视音像,4400,2023-01-05,5,15.63,68772.0,0.132085464901818
adaptive_market_style,2023-01-11,601318,中国平安,保险,1200,2023-01-05,5,58.7313,70477.56,0.1353612120884339
adaptive_market_style,2023-01-12,000001,平安银行,银行,4100,2023-01-05,6,17.3279,71044.39,0.136717117718353
adaptive_market_style,2023-01-12,000716,黑芝麻,食品,8100,2023-01-05,6,10.9651,88817.31,0.1709191482493895
adaptive_market_style,2023-01-12,600919,江苏银行,银行,7400,2023-01-05,6,9.3538,69218.12,0.1332026618890398
adaptive_market_style,2023-01-12,600996,贵广网络,影视音像,4400,2023-01-05,6,15.17,66748.0,0.1284491875215569
adaptive_market_style,2023-01-12,601318,中国平安,保险,1200,2023-01-05,6,58.9746,70769.52,0.1361881606233981
adaptive_market_style,2023-01-13,000001,平安银行,银行,4100,2023-01-05,7,17.6587,72400.67,0.1407179387592116
adaptive_market_style,2023-01-13,000716,黑芝麻,食品,8100,2023-01-05,7,9.8717,79960.77,0.1554117487586705
adaptive_market_style,2023-01-13,600919,江苏银行,银行,7400,2023-01-05,7,9.3909,69492.66,0.1350659306618947
adaptive_market_style,2023-01-13,600996,贵广网络,影视音像,4400,2023-01-05,7,15.19,66836.0,0.1299024464125908
adaptive_market_style,2023-01-13,601318,中国平安,保险,1200,2023-01-05,7,60.6427,72771.23999999999,0.1414381785935392
adaptive_market_style,2023-01-16,000001,平安银行,银行,4100,2023-01-05,8,17.8122,73030.02,0.1425263803485075
adaptive_market_style,2023-01-16,000716,黑芝麻,食品,8100,2023-01-05,8,9.9126,80292.06,0.1566990763870143
adaptive_market_style,2023-01-16,600919,江苏银行,银行,7400,2023-01-05,8,9.292,68760.8,0.1341945125287882
adaptive_market_style,2023-01-16,600996,贵广网络,影视音像,4400,2023-01-05,8,14.74,64856.0,0.126573851737721
adaptive_market_style,2023-01-16,601318,中国平安,保险,1200,2023-01-05,8,60.3415,72409.8,0.1413159505605963
adaptive_market_style,2023-01-17,000001,平安银行,银行,4100,2023-01-05,9,17.6823,72497.43000000001,0.1433805581149613
adaptive_market_style,2023-01-17,000716,黑芝麻,食品,8100,2023-01-05,9,9.2483,74911.23000000001,0.1481544099767155
adaptive_market_style,2023-01-17,600919,江苏银行,银行,7400,2023-01-05,9,9.3291,69035.34,0.1365334685499349
adaptive_market_style,2023-01-17,600996,贵广网络,影视音像,4400,2023-01-05,9,14.67,64548.0,0.1276587082494444
adaptive_market_style,2023-01-17,601318,中国平安,保险,1200,2023-01-05,9,59.658,71589.6,0.1415851127857475
adaptive_market_style,2023-01-18,000001,平安银行,银行,4100,2023-01-05,10,17.8477,73175.56999999999,0.145674345472822
adaptive_market_style,2023-01-18,000716,黑芝麻,食品,8100,2023-01-05,10,8.4921,68786.01000000001,0.136935824134161
adaptive_market_style,2023-01-18,600919,江苏银行,银行,7400,2023-01-05,10,9.3414,69126.36,0.1376133762664051
adaptive_market_style,2023-01-18,600996,贵广网络,影视音像,4400,2023-01-05,10,15.12,66528.0,0.1324406882736397
adaptive_market_style,2023-01-18,601318,中国平安,保险,1200,2023-01-05,10,59.716,71659.2,0.1426556302479919
adaptive_market_style,2023-01-19,601318,中国平安,保险,800,2023-01-05,11,60.0171,48013.68,0.0959390501991208
adaptive_market_style,2023-01-19,000858,五粮液,白酒,200,2023-01-19,1,233.3153,46663.060000000005,0.0932402943449573
adaptive_market_style,2023-01-19,601012,隆基绿能,电气设备,1100,2023-01-19,1,45.8928,50482.08,0.1008713101615213
adaptive_market_style,2023-01-20,000858,五粮液,白酒,200,2023-01-19,2,237.202,47440.4,0.0941162584159947
adaptive_market_style,2023-01-20,601012,隆基绿能,电气设备,1100,2023-01-19,2,48.3757,53213.27,0.1055689638046917
adaptive_market_style,2023-01-20,300059,东方财富,证券,1700,2023-01-20,1,28.2843,48083.310000000005,0.0953917173855276
adaptive_market_style,2023-01-30,000858,五粮液,白酒,200,2023-01-19,3,247.2937,49458.74,0.0976757714627185
adaptive_market_style,2023-01-30,601012,隆基绿能,电气设备,1100,2023-01-19,3,49.2478,54172.579999999994,0.1069851060424473
adaptive_market_style,2023-01-30,300059,东方财富,证券,1700,2023-01-20,2,27.8825,47400.25,0.0936104718048968
adaptive_market_style,2023-01-31,000858,五粮液,白酒,200,2023-01-19,4,237.5202,47504.04,0.0943060231314285
adaptive_market_style,2023-01-31,601012,隆基绿能,电气设备,1100,2023-01-19,4,49.4017,54341.869999999995,0.107880627610306
adaptive_market_style,2023-01-31,300059,东方财富,证券,1700,2023-01-20,3,27.3833,46551.61,0.0924152389873627
adaptive_market_style,2023-02-01,000858,五粮液,白酒,200,2023-01-19,5,238.7248,47744.96,0.094288057085275
adaptive_market_style,2023-02-01,601012,隆基绿能,电气设备,1100,2023-01-19,5,49.9557,54951.27,0.1085192758077158
adaptive_market_style,2023-02-01,300059,东方财富,证券,1700,2023-01-20,4,28.4426,48352.42,0.0954876857614121
adaptive_market_style,2023-02-02,000858,五粮液,白酒,200,2023-01-19,6,241.5091,48301.82,0.0956759976419474
adaptive_market_style,2023-02-02,601012,隆基绿能,电气设备,1100,2023-01-19,6,49.9147,54906.170000000006,0.1087578602928081
adaptive_market_style,2023-02-02,300059,东方财富,证券,1700,2023-01-20,5,27.639,46986.3,0.0930702223643712
adaptive_market_style,2023-02-02,002155,湖南黄金,黄金,2200,2023-02-02,1,22.3602,49192.439999999995,0.0974401331759681
adaptive_market_style,2023-02-02,600111,北方稀土,小金属,1600,2023-02-02,1,30.7691,49230.560000000005,0.0975156410767079
adaptive_market_style,2023-02-03,000858,五粮液,白酒,200,2023-01-19,7,238.6566,47731.32,0.0950954551145637
adaptive_market_style,2023-02-03,601012,隆基绿能,电气设备,1100,2023-01-19,7,48.232,53055.2,0.1057022598619565
adaptive_market_style,2023-02-03,300059,东方财富,证券,1700,2023-01-20,6,27.4929,46737.93,0.0931163170107724
adaptive_market_style,2023-02-03,002155,湖南黄金,黄金,2200,2023-02-02,2,22.8663,50305.86,0.1002247298341953
adaptive_market_style,2023-02-03,600111,北方稀土,小金属,1600,2023-02-02,2,29.9186,47869.76,0.0953712701309106
adaptive_market_style,2023-02-06,000858,五粮液,白酒,200,2023-01-19,8,229.224,45844.8,0.0921269761047659
adaptive_market_style,2023-02-06,601012,隆基绿能,电气设备,1100,2023-01-19,8,47.6062,52366.82,0.1052332385531746
adaptive_market_style,2023-02-06,300059,东方财富,证券,1700,2023-01-20,7,26.6893,45371.81,0.091176483607737
adaptive_market_style,2023-02-06,002155,湖南黄金,黄金,2200,2023-02-02,3,22.8263,50217.86,0.1009148166913692
adaptive_market_style,2023-02-06,600111,北方稀土,小金属,1600,2023-02-02,3,29.7465,47594.4,0.0956428679265843
adaptive_market_style,2023-02-07,000858,五粮液,白酒,200,2023-01-19,9,230.8946,46178.92,0.0919974249692859
adaptive_market_style,2023-02-07,601012,隆基绿能,电气设备,1100,2023-01-19,9,47.2368,51960.48,0.1035154213257496
adaptive_market_style,2023-02-07,300059,东方财富,证券,1700,2023-01-20,8,26.9085,45744.45,0.0911318759000048
