strategy,symbol,name,industry,entry_date,exit_date,shares,entry_price,exit_price,gross_pnl,cost,net_pnl,gross_return,net_return,exit_reason
adaptive_market_style,300059,东方财富,证券,2024-12-25,2025-01-15,300,26.5392,23.7371,-840.6299999999998,11.3121675,-851.9421674999998,-0.1055834388376439,-0.10700425125851568,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-01-09,2025-01-15,300,22.6586,23.7371,323.5500000000005,10.4390325,313.1109675000005,0.047597821577679195,0.046062123211495935,rebalance_unlocked
adaptive_market_style,688981,中芯国际,半导体,2024-12-31,2025-01-15,1600,99.0,97.5,-2400.0,235.79999999999995,-2635.8,-0.015151515151515152,-0.016640151515151518,rebalance_unlocked
adaptive_market_style,300750,宁德时代,电气设备,2025-01-09,2025-01-23,100,252.15,271.4778,1932.7799999999997,39.272085000000004,1893.5079149999997,0.07665199286139202,0.07509450386674597,rebalance_unlocked
adaptive_market_style,601933,永辉超市,超市连锁,2025-01-09,2025-01-23,5100,5.85,5.9,255.00000000000364,44.94375,210.05625000000364,0.00854700854700867,0.007040598290598413,rebalance_unlocked
adaptive_market_style,000831,中国稀土,小金属,2025-01-15,2025-02-06,2300,29.51,28.5,-2323.0000000000036,100.06725000000002,-2423.0672500000037,-0.03422568620806512,-0.03570001694340907,rebalance_unlocked
adaptive_market_style,002681,奋达科技,元器件,2025-01-15,2025-02-06,9500,7.31,7.2,-1044.9999999999945,103.38374999999999,-1148.3837499999945,-0.015047879616962986,-0.016536593707250264,rebalance_unlocked
adaptive_market_style,603893,瑞芯微,半导体,2025-01-15,2025-02-06,500,124.9198,164.0619,19571.050000000007,108.3681375,19462.681862500005,0.31333783755657646,0.311602834178409,rebalance_unlocked
adaptive_market_style,000063,中兴通讯,通信设备,2025-01-23,2025-02-14,300,44.5798,40.1952,-1315.3799999999997,19.074375000000003,-1334.4543749999996,-0.09835396300566622,-0.09978019753341195,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-01-23,2025-02-14,600,24.5939,24.2209,-223.80000000000067,21.96666,-245.76666000000066,-0.015166362390674155,-0.016654987618881147,rebalance_unlocked
adaptive_market_style,300308,中际旭创,通信设备,2025-02-06,2025-02-20,700,101.4181,114.9217,9452.520000000004,113.578395,9338.941605000004,0.13314783061406205,0.1315479697411015,rebalance_unlocked
adaptive_market_style,688256,寒武纪-U,半导体,2025-02-06,2025-02-20,100,576.0,630.0,5400.0,90.45,5309.55,0.09375,0.09217968750000001,rebalance_unlocked
adaptive_market_style,688981,中芯国际,半导体,2025-02-06,2025-02-20,700,100.11,101.0,623.0000000000005,105.58274999999999,517.4172500000004,0.008890220757167123,0.007383553091599247,rebalance_unlocked
adaptive_market_style,300251,光线传媒,影视音像,2025-02-14,2025-02-28,2700,32.8731,24.45,-22742.370000000003,116.07927749999999,-22858.449277500004,-0.256230778356772,-0.25753860527300443,rebalance_unlocked
adaptive_market_style,600186,莲花控股,食品,2025-02-14,2025-02-28,12200,7.33,6.71,-7564.000000000001,128.466,-7692.466000000001,-0.08458390177353343,-0.08602046384720329,rebalance_unlocked
adaptive_market_style,000063,中兴通讯,通信设备,2025-02-20,2025-03-06,600,40.9804,38.3904,-1554.000000000002,35.71686,-1589.716860000002,-0.06320094484192451,-0.06465354413329306,rebalance_unlocked
adaptive_market_style,000977,浪潮信息,IT设备,2025-02-20,2025-03-06,400,64.1422,60.7547,-1355.0000000000011,37.46907,-1392.4690700000012,-0.052812345070795866,-0.054272735811992774,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-02-20,2025-03-06,1100,23.9085,23.3944,-565.5099999999991,39.0248925,-604.534892499999,-0.0215028128071606,-0.02298668569755523,rebalance_unlocked
adaptive_market_style,300007,汉威科技,电器仪表,2025-02-28,2025-03-14,3600,48.1122,42.7263,-19389.239999999998,245.26395000000002,-19634.50395,-0.11194457954531281,-0.11336062111065383,rebalance_unlocked
adaptive_market_style,300047,天源迪科,软件服务,2025-02-28,2025-03-14,10800,15.9831,16.0732,973.079999999996,259.65603,713.423969999996,0.005637204297038723,0.004132976393815944,rebalance_unlocked
adaptive_market_style,002155,湖南黄金,黄金,2025-03-07,2025-03-21,300,27.3044,31.8836,1373.76,13.3173,1360.4427,0.16770923367662352,0.16608345175136607,rebalance_unlocked
adaptive_market_style,300476,胜宏科技,元器件,2025-03-06,2025-03-21,100,59.0155,84.8853,2586.9799999999996,10.79256,2576.1874399999997,0.43835602511204674,0.43652725809321274,rebalance_unlocked
adaptive_market_style,300476,胜宏科技,元器件,2025-03-20,2025-03-21,100,86.583,84.8853,-169.76999999999975,12.8601225,-182.63012249999974,-0.019607775198364548,-0.021093069366965773,rebalance_unlocked
adaptive_market_style,688521,芯原股份,半导体,2025-03-07,2025-03-21,100,94.86,96.79,193.00000000000068,14.373750000000001,178.62625000000068,0.0203457727176893,0.018830513388151032,rebalance_unlocked
adaptive_market_style,300476,胜宏科技,元器件,2025-03-20,2025-03-24,200,86.583,86.8558,54.56000000000074,26.01582,28.54418000000074,0.00315073397780169,0.0016483709273183386,rebalance_unlocked
adaptive_market_style,000063,中兴通讯,通信设备,2025-03-14,2025-03-28,2700,37.6257,35.2804,-6332.310000000005,147.6348525,-6479.944852500005,-0.062332395144807984,-0.06378564584844938,rebalance_unlocked
adaptive_market_style,002261,拓维信息,软件服务,2025-03-14,2025-03-28,100,34.1,28.7,-540.0000000000002,4.71,-544.7100000000003,-0.15835777126099712,-0.1597390029325514,rebalance_unlocked
adaptive_market_style,002261,拓维信息,软件服务,2025-03-14,2025-04-01,2800,34.1,29.11,-13972.000000000005,132.741,-14104.741000000005,-0.14633431085043994,-0.14772456011730212,rebalance_unlocked
adaptive_market_style,002261,拓维信息,软件服务,2025-03-31,2025-04-01,100,28.18,29.11,92.99999999999997,4.29675,88.70324999999997,0.033002129169623834,0.031477377572746615,rebalance_unlocked
adaptive_market_style,300100,双林股份,汽车配件,2025-03-21,2025-04-07,200,93.1377,79.5815,-2711.239999999998,25.907880000000006,-2737.147879999998,-0.14555008337118042,-0.14694092080865204,rebalance_unlocked
adaptive_market_style,601899,紫金矿业,铜,2025-03-21,2025-04-07,1000,18.4033,15.745,-2658.3000000000025,25.611225000000005,-2683.9112250000026,-0.1444469198458973,-0.1458385846560129,rebalance_unlocked
adaptive_market_style,002553,南方精工,汽车配件,2025-03-24,2025-04-08,900,26.0024,15.8948,-9096.840000000002,28.280609999999996,-9125.120610000002,-0.3887179644955851,-0.3899264260222134,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-03-28,2025-04-14,1900,23.2231,20.8746,-4462.149999999996,62.8392225,-4524.989222499996,-0.10112775641494882,-0.1025519105976376,rebalance_unlocked
adaptive_market_style,002195,岩山科技,软件服务,2025-04-01,2025-04-16,15200,5.59,5.02,-8664.000000000004,120.954,-8784.954000000003,-0.10196779964221829,-0.10339132379248663,rebalance_unlocked
adaptive_market_style,002261,拓维信息,软件服务,2025-04-07,2025-04-21,1200,26.0,29.05,3660.000000000001,49.54500000000001,3610.455000000001,0.11730769230769234,0.11571971153846157,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-03-28,2025-04-21,400,23.2231,20.4012,-1128.7599999999998,13.087290000000001,-1141.8472899999997,-0.12151263181918001,-0.12292149734531563,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-03-28,2025-04-24,1100,23.2231,20.7027,-2772.4399999999987,36.238785,-2808.6787849999987,-0.10852986896667537,-0.10994847156495037,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-04-15,2025-04-24,300,20.7032,20.7027,-0.1499999999996504,9.3163275,-9.46632749999965,-2.4150855906277033e-05,-0.0015241327427643473,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-04-16,2025-04-24,600,20.3912,20.7027,186.89999999999927,18.492255,168.40774499999927,0.015276197575424632,0.013764740427243063,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-04-17,2025-04-24,200,20.3007,20.7027,80.4000000000002,6.15051,74.24949000000021,0.019802272828030612,0.01828742112340959,rebalance_unlocked
adaptive_market_style,300750,宁德时代,电气设备,2025-04-14,2025-04-28,100,236.1754,242.8593,668.3899999999994,35.9276025,632.4623974999994,0.028300576605353452,0.026779351172899438,rebalance_unlocked
adaptive_market_style,300476,胜宏科技,元器件,2025-04-16,2025-04-30,600,72.7588,74.579,1092.12,66.30201,1025.81799,0.025016905171608105,0.023498142492729402,rebalance_unlocked
adaptive_market_style,002475,立讯精密,元器件,2025-04-21,2025-05-08,1500,30.2533,31.6858,2148.7500000000014,69.68148749999999,2079.0685125000014,0.047350206423762066,0.045814693768944245,rebalance_unlocked
adaptive_market_style,002155,湖南黄金,黄金,2025-04-24,2025-05-13,1800,31.4244,29.9155,-2716.0199999999945,82.808865,-2798.8288649999945,-0.0480168276880385,-0.04948081506727247,rebalance_unlocked
adaptive_market_style,600988,赤峰黄金,黄金,2025-04-24,2025-05-13,2000,29.0832,25.9736,-6219.200000000001,82.5852,-6301.785200000001,-0.10692083402101558,-0.10834064339549983,rebalance_unlocked
adaptive_market_style,300773,拉卡拉,软件服务,2025-04-28,2025-05-15,1200,24.3009,23.0096,-1549.5599999999995,42.579449999999994,-1592.1394499999994,-0.05313794962326497,-0.054598096161047514,rebalance_unlocked
adaptive_market_style,300766,每日互动,互联网,2025-04-30,2025-05-19,1200,38.8,39.96,1392.0000000000045,70.884,1321.1160000000045,0.029896907216494944,0.028374484536082573,rebalance_unlocked
adaptive_market_style,600839,四川长虹,家用电器,2025-05-08,2025-05-22,4100,11.0343,10.4112,-2554.7100000000037,65.94491249999999,-2620.654912500004,-0.056469372773986656,-0.057927020744406164,rebalance_unlocked
adaptive_market_style,002130,沃尔核材,电气设备,2025-05-13,2025-05-27,2500,21.4514,19.9019,-3873.749999999996,77.5374375,-3951.287437499996,-0.07223304772648864,-0.07367887294069378,rebalance_unlocked
adaptive_market_style,601166,XD兴业银,银行,2025-05-13,2025-05-27,2200,24.0664,24.5621,1090.5399999999986,80.237025,1010.3029749999986,0.020597181132200885,0.019081733246351734,rebalance_unlocked
adaptive_market_style,601919,中远海控,水运,2025-05-15,2025-05-29,1500,18.4132,18.1802,-349.5000000000008,41.167575,-390.6675750000008,-0.012653965633350018,-0.014144475159125005,rebalance_unlocked
adaptive_market_style,300963,中洲特材,小金属,2025-05-19,2025-06-03,1500,32.8255,41.8963,13606.199999999997,84.062025,13522.137974999998,0.2763339476931044,0.27462669723233457,rebalance_unlocked
adaptive_market_style,300750,宁德时代,电气设备,2025-05-22,2025-06-06,100,283.1744,256.8753,-2629.9100000000008,40.5037275,-2670.4137275000007,-0.09287244892193648,-0.09430279458524503,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-05-27,2025-06-11,2000,20.9037,21.155,502.60000000000105,63.08805000000001,439.51195000000104,0.012021795184584572,0.010512778838196133,rebalance_unlocked
adaptive_market_style,002261,拓维信息,软件服务,2025-05-29,2025-06-13,1200,29.54,29.75,252.00000000000102,53.36099999999999,198.63900000000103,0.007109004739336522,0.00560367298578202,rebalance_unlocked
adaptive_market_style,002475,立讯精密,元器件,2025-06-03,2025-06-17,1700,30.4551,32.1902,2949.669999999993,79.8727575,2869.797242499993,0.056972395428023404,0.05542966613145239,rebalance_unlocked
adaptive_market_style,300468,四方精创,软件服务,2025-06-04,2025-06-18,2900,26.04,38.64,36540.00000000001,140.679,36399.32100000001,0.48387096774193555,0.48200806451612915,rebalance_unlocked
adaptive_market_style,002639,雪人集团,专用机械,2025-06-06,2025-06-20,1600,13.18,10.3,-4607.999999999998,28.176000000000002,-4636.175999999999,-0.21851289833080417,-0.21984901365705609,rebalance_unlocked
adaptive_market_style,300255,常山药业,生物制药,2025-06-11,2025-06-25,800,51.6,50.98,-496.00000000000364,61.548,-557.5480000000036,-0.01201550387596908,-0.013506492248062104,rebalance_unlocked
adaptive_market_style,002734,利民股份,农药化肥,2025-06-13,2025-06-27,1600,22.21,17.96,-6800.0,48.204,-6848.204,-0.19135524538496174,-0.192711728950923,rebalance_unlocked
adaptive_market_style,300085,银之杰,软件服务,2025-06-17,2025-07-01,1000,41.36,44.89,3530.000000000001,64.68750000000001,3465.312500000001,0.08534816247582207,0.0837841513539652,rebalance_unlocked
adaptive_market_style,601318,中国平安,保险,2025-06-18,2025-07-02,2000,56.6634,56.6163,-94.20000000000073,169.91955000000004,-264.1195500000008,-0.0008312243882294455,-0.002330600969938274,rebalance_unlocked
adaptive_market_style,600415,小商品城,商品城,2025-06-20,2025-07-04,1300,19.46,18.67,-1026.9999999999989,37.176750000000006,-1064.176749999999,-0.04059609455292904,-0.04206564748201435,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-06-25,2025-07-09,300,21.9992,23.2755,382.8900000000008,10.1868075,372.7031925000008,0.05801574602712838,0.05647223421760804,rebalance_unlocked
adaptive_market_style,300308,中际旭创,通信设备,2025-06-27,2025-07-11,200,129.4562,145.0607,3120.9000000000005,41.177535,3079.7224650000007,0.12053883861877611,0.11894843448981203,rebalance_unlocked
adaptive_market_style,600967,内蒙一机,运输设备,2025-07-01,2025-07-15,3600,19.9573,17.99,-7082.280000000006,102.45770999999999,-7184.737710000006,-0.09857545860411988,-0.10000152701016679,rebalance_unlocked
adaptive_market_style,688256,寒武纪-U,半导体,2025-07-02,2025-07-16,200,560.22,548.09,-2425.999999999999,166.2465,-2592.2464999999993,-0.02165220806111884,-0.023135968905073,rebalance_unlocked
adaptive_market_style,002987,京北方,软件服务,2025-07-04,2025-07-18,5800,22.52,22.1,-2435.999999999989,194.09700000000004,-2630.0969999999893,-0.01865008880994663,-0.02013610124333917,rebalance_unlocked
adaptive_market_style,002602,世纪华通,互联网,2025-07-14,2025-07-28,1300,12.33,12.16,-220.99999999999991,23.877750000000002,-244.8777499999999,-0.013787510137875096,-0.01527716950527169,rebalance_unlocked
adaptive_market_style,601398,工商银行,银行,2025-07-14,2025-07-28,2100,8.0414,7.6241,-876.3299999999981,24.673162499999997,-901.0031624999981,-0.05189394881488287,-0.05335502835327171,rebalance_unlocked
adaptive_market_style,600744,华银电力,火力发电,2025-07-15,2025-07-29,7500,8.7,7.17,-11474.999999999995,89.26874999999998,-11564.268749999994,-0.17586206896551718,-0.17723017241379302,rebalance_unlocked
adaptive_market_style,600048,保利发展,全国地产,2025-07-16,2025-07-30,13800,8.1637,8.5826,5780.819999999985,173.324205,5607.495794999985,0.05131251760843721,0.049774033220230884,rebalance_unlocked
adaptive_market_style,300502,新易盛,通信设备,2025-07-18,2025-08-01,600,186.5,185.14,-816.0000000000082,167.238,-983.2380000000082,-0.007292225201072459,-0.008786756032171656,rebalance_unlocked
adaptive_market_style,000657,中钨高新,小金属,2025-07-28,2025-08-11,1300,18.58,16.47,-2742.999999999999,34.17375,-2777.173749999999,-0.11356297093649083,-0.11497779870828846,rebalance_unlocked
adaptive_market_style,601888,中国中免,旅游服务,2025-07-28,2025-08-11,300,67.4123,65.2455,-650.0399999999985,29.848005000000004,-679.8880049999985,-0.0321425021843194,-0.03361839530768116,rebalance_unlocked
adaptive_market_style,000625,长安汽车,汽车整车,2025-07-30,2025-08-13,3000,13.5277,13.126,-1205.1,59.970825000000005,-1265.070825,-0.029694626581015248,-0.03117235561107949,rebalance_unlocked
adaptive_market_style,600584,长电科技,半导体,2025-07-30,2025-08-13,1100,35.8949,35.1444,-825.5500000000027,58.60742249999999,-884.1574225000027,-0.020908262733703185,-0.022392581536652908,rebalance_unlocked
adaptive_market_style,000333,美的集团,家用电器,2025-08-01,2025-08-15,2900,70.6408,72.7842,6215.86,311.949375,5903.9106249999995,0.030342238479745414,0.028819481800885605,rebalance_unlocked
adaptive_market_style,300762,上海瀚讯,通信设备,2025-08-12,2025-08-26,800,27.2,29.21,1608.0000000000014,33.846,1574.1540000000014,0.07389705882352947,0.07234163602941182,rebalance_unlocked
adaptive_market_style,600941,中国移动,电信运营,2025-08-12,2025-08-26,200,111.6347,112.6376,200.5800000000022,33.640845,166.9391550000022,0.008983765800418786,0.0074770279760684715,rebalance_unlocked
adaptive_market_style,002600,领益智造,元器件,2025-08-13,2025-08-27,3900,10.0232,15.5505,21556.47,74.8030725,21481.666927500002,0.5514506345278953,0.5495370465519994,rebalance_unlocked
adaptive_market_style,600967,内蒙一机,运输设备,2025-08-13,2025-08-27,1500,25.95,25.38,-855.0000000000005,57.74625,-912.7462500000005,-0.021965317919075158,-0.02344884393063585,rebalance_unlocked
adaptive_market_style,300468,四方精创,软件服务,2025-08-15,2025-08-29,4500,46.3,46.04,-1169.9999999999911,311.64750000000004,-1481.6474999999912,-0.005615550755939482,-0.007111339092872528,rebalance_unlocked
adaptive_market_style,300502,新易盛,通信设备,2025-08-26,2025-09-09,100,298.0,307.02,901.9999999999982,45.3765,856.6234999999982,0.030268456375838866,0.02874575503355699,rebalance_unlocked
adaptive_market_style,300724,捷佳伟创,专用机械,2025-08-26,2025-09-09,500,83.74,99.11,7685.000000000002,68.56875,7616.4312500000015,0.1835443037974684,0.1819066455696203,rebalance_unlocked
adaptive_market_style,002558,巨人网络,互联网,2025-08-27,2025-09-10,1800,31.6055,39.3715,13978.799999999997,95.81894999999999,13882.981049999997,0.24571672651911847,0.2440324389742291,rebalance_unlocked
adaptive_market_style,600246,万通发展,区域地产,2025-08-27,2025-09-10,4300,13.66,12.73,-3998.9999999999986,85.10775000000001,-4084.1077499999988,-0.06808199121522691,-0.0695309297218155,rebalance_unlocked
adaptive_market_style,603083,剑桥科技,通信设备,2025-08-29,2025-09-12,2100,94.928,93.9576,-2037.8399999999956,297.49482,-2335.3348199999955,-0.010222484409236452,-0.011714817545929524,rebalance_unlocked
adaptive_market_style,300274,阳光电源,电气设备,2025-09-09,2025-09-23,100,133.0615,138.0941,503.2600000000002,20.33667,482.9233300000002,0.03782160880495111,0.036293242598347396,rebalance_unlocked
adaptive_market_style,002074,国轩高科,电气设备,2025-09-10,2025-09-24,1100,46.0,43.88,-2331.9999999999973,74.151,-2406.150999999997,-0.046086956521739074,-0.04755239130434777,rebalance_unlocked
adaptive_market_style,002460,赣锋锂业,小金属,2025-09-10,2025-09-24,100,46.45,52.6,614.9999999999999,7.428750000000001,607.5712499999998,0.1324004305705059,0.130801130247578,rebalance_unlocked
adaptive_market_style,002602,世纪华通,互联网,2025-09-10,2025-09-24,2700,18.35,20.6,6075.0,78.87375,5996.12625,0.12261580381471388,0.12102384196185285,rebalance_unlocked
adaptive_market_style,002460,赣锋锂业,小金属,2025-09-10,2025-09-25,1000,46.45,55.5,9049.999999999996,76.4625,8973.537499999997,0.19483315392895578,0.19318702906350907,rebalance_unlocked
adaptive_market_style,300059,东方财富,证券,2025-09-12,2025-09-26,3200,27.3055,26.5015,-2572.799999999995,129.1368,-2701.936799999995,-0.02944461738477591,-0.030922533921737324,rebalance_unlocked
adaptive_market_style,300620,光库科技,通信设备,2025-09-23,2025-10-15,800,138.0,100.02,-30384.000000000004,142.81199999999998,-30526.812000000005,-0.27521739130434786,-0.2765109782608696,rebalance_unlocked
adaptive_market_style,002938,鹏鼎控股,元器件,2025-09-24,2025-10-16,900,61.73,48.98,-11475.0,74.72925000000001,-11549.72925,-0.20654462983962418,-0.20788972136724446,rebalance_unlocked
adaptive_market_style,688205,德科立,通信设备,2025-09-24,2025-10-16,400,129.6695,99.4994,-12068.040000000003,68.75067,-12136.790670000002,-0.23266920902756627,-0.2339947071207956,rebalance_unlocked
adaptive_market_style,688008,澜起科技,半导体,2025-09-25,2025-10-17,500,133.3441,143.3587,5007.300000000001,103.76355000000001,4903.536450000001,0.07510343539759166,0.07354710782104347,rebalance_unlocked
adaptive_market_style,002460,赣锋锂业,小金属,2025-09-26,2025-10-20,1500,55.51,62.0,9735.000000000004,132.19875,9602.801250000004,0.11691587101423172,0.11532818411097105,rebalance_unlocked
adaptive_market_style,688347,华虹公司,半导体,2025-10-15,2025-10-29,700,120.53,132.11,8106.000000000009,132.63600000000002,7973.364000000009,0.09607566580934218,0.09450360905998517,rebalance_unlocked
adaptive_market_style,600392,盛和资源,小金属,2025-10-16,2025-10-30,1700,25.2906,23.6366,-2811.7999999999997,62.382180000000005,-2874.18218,-0.0653997928083952,-0.0668507429637889,rebalance_unlocked
adaptive_market_style,600547,山东黄金,黄金,2025-10-16,2025-10-30,1000,41.8523,36.01,-5842.300000000002,58.39672500000001,-5900.696725000002,-0.13959328400111826,-0.1409885890381174,rebalance_unlocked
adaptive_market_style,600036,招商银行,银行,2025-10-17,2025-10-31,1700,42.9621,42.3261,-1081.2000000000048,108.74245499999999,-1189.9424550000049,-0.014803745626959644,-0.016292642817739424,rebalance_unlocked
adaptive_market_style,601288,农业银行,银行,2025-10-20,2025-11-03,12700,7.6592,8.0655,5160.009999999998,149.7777675,5010.232232499999,0.053047315646542706,0.0515075301598078,rebalance_unlocked
adaptive_market_style,002080,中材科技,玻璃,2025-10-30,2025-11-13,600,35.71,32.23,-2088.0000000000023,30.572999999999997,-2118.573000000002,-0.0974516942033045,-0.09887860543265202,rebalance_unlocked
adaptive_market_style,002466,天齐锂业,小金属,2025-10-31,2025-11-14,700,55.63,58.0,1658.9999999999982,59.65575,1599.3442499999983,0.042602912097788916,0.04107095991371558,rebalance_unlocked
adaptive_market_style,300502,新易盛,通信设备,2025-10-31,2025-11-14,100,371.84,318.01,-5382.999999999998,51.73875,-5434.738749999999,-0.14476656626506018,-0.14615799134036142,rebalance_unlocked
adaptive_market_style,301308,江波龙,半导体,2025-10-31,2025-11-14,100,275.79,297.4,2160.9999999999955,42.98925,2118.0107499999954,0.07835672069328095,0.07679795315276099,rebalance_unlocked
adaptive_market_style,002709,天赐材料,化工原料,2025-11-03,2025-11-17,2900,40.9522,47.687,19530.92,192.79026,19338.129739999997,0.16445514526692095,0.16283180390797075,rebalance_unlocked
adaptive_market_style,002407,多氟多,化工原料,2025-11-13,2025-11-27,3400,33.51,32.03,-5031.999999999989,167.127,-5199.1269999999895,-0.04416592062071014,-0.045632796180244614,rebalance_unlocked
adaptive_market_style,000833,粤桂股份,综合类,2025-11-14,2025-11-28,1400,21.7,19.23,-3457.999999999998,42.9765,-3500.9764999999984,-0.11382488479262667,-0.1152395161290322,rebalance_unlocked
adaptive_market_style,002812,恩捷股份,电气设备,2025-11-14,2025-11-28,500,61.72,53.71,-4004.999999999999,43.286249999999995,-4048.286249999999,-0.12977965003240438,-0.1311823152948801,rebalance_unlocked
adaptive_market_style,300475,香农芯创,元器件,2025-11-14,2025-11-28,100,176.82,132.54,-4428.0,23.202,-4451.202,-0.2504241601628775,-0.25173634204275536,rebalance_unlocked
adaptive_market_style,300827,上能电气,电气设备,2025-11-17,2025-12-01,3300,45.34,37.52,-25806.0,205.0785,-26011.0785,-0.17247463608292898,-0.17384528010586678,rebalance_unlocked
adaptive_market_style,300274,阳光电源,电气设备,2025-11-28,2025-12-12,100,180.03,177.0,-303.0000000000001,26.777249999999995,-329.7772500000001,-0.016830528245292457,-0.018317905349108488,rebalance_unlocked
adaptive_market_style,002702,海欣食品,食品,2025-12-01,2025-12-15,7200,7.31,8.12,5831.999999999997,83.322,5748.677999999997,0.1108071135430916,0.10922400820793428,rebalance_unlocked
adaptive_market_style,300308,中际旭创,通信设备,2025-12-01,2025-12-15,100,524.6196,570.674,4605.439999999999,82.14701999999998,4523.292979999998,0.08778627409269495,0.08622043438712543,rebalance_unlocked
adaptive_market_style,300502,新易盛,通信设备,2025-12-01,2025-12-15,100,352.0,411.88,5988.0,57.291000000000004,5930.709,0.17011363636363636,0.16848605113636364,rebalance_unlocked
adaptive_market_style,300750,宁德时代,电气设备,2025-12-01,2025-12-15,100,380.637,397.6395,1700.2499999999998,58.370737500000004,1641.8792624999999,0.04466854246959701,0.04313504106274482,rebalance_unlocked
adaptive_market_style,300394,天孚通信,通信设备,2025-12-12,2025-12-26,600,218.9,213.87,-3018.000000000001,194.74649999999997,-3212.746500000001,-0.02297852900867977,-0.02446129511192326,rebalance_unlocked
adaptive_market_style,300943,春晖智控,机械基件,2025-12-15,2025-12-29,1000,20.84,20.6,-239.99999999999844,31.08,-271.07999999999845,-0.011516314779270558,-0.013007677543186106,rebalance_unlocked
adaptive_market_style,601138,工业富联,通信设备,2025-12-15,2025-12-29,300,59.8266,64.0898,1278.9599999999994,27.88119,1251.0788099999993,0.07125927263123757,0.06970582817676414,rebalance_unlocked
adaptive_market_style,300306,远方信息,电器仪表,2025-12-17,2025-12-31,1700,14.22,13.47,-1275.0,35.304750000000006,-1310.30475,-0.052742616033755275,-0.05420305907172996,rebalance_unlocked
adaptive_market_style,600879,航天电子,航空,2025-12-22,2026-01-07,7500,18.38,23.5,38400.00000000001,235.57500000000002,38164.42500000001,0.278563656147987,0.276854733405876,rebalance_unlocked
adaptive_market_style,600118,中国卫星,航空,2025-12-26,2026-01-13,1700,74.0,121.0,79900.0,248.62499999999997,79651.375,0.6351351351351351,0.6331587837837838,rebalance_unlocked
adaptive_market_style,000559,万向钱潮,汽车配件,2025-12-29,2026-01-14,1400,13.63,18.96,7462.0,34.219500000000004,7427.7805,0.39104915627292736,0.38925586940572265,rebalance_unlocked
adaptive_market_style,300136,信维通信,元器件,2025-12-29,2026-01-14,300,50.54,76.24,7709.999999999999,28.5255,7681.474499999999,0.5085081123862286,0.506626731301939,rebalance_unlocked
adaptive_market_style,002465,海格通信,通信设备,2025-12-31,2026-01-16,1400,15.03,21.56,9142.0,38.4195,9103.5805,0.43446440452428475,0.43263855622089153,rebalance_unlocked
adaptive_market_style,300058,蓝色光标,广告包装,2026-01-07,2026-01-21,15700,13.67,17.58,61386.99999999997,367.96875,61019.03124999997,0.28602779809802475,0.2843132772494512,rebalance_unlocked
adaptive_market_style,600410,华胜天成,软件服务,2026-01-13,2026-01-27,7600,22.11,19.99,-16112.000000000007,239.97,-16351.970000000007,-0.09588421528720041,-0.097312302125735,rebalance_unlocked
adaptive_market_style,002792,通宇通讯,通信设备,2026-01-14,2026-01-28,400,67.88,54.0,-5551.999999999998,36.564,-5588.5639999999985,-0.20447849145550964,-0.20582513258691804,rebalance_unlocked
adaptive_market_style,600637,东方明珠,影视音像,2026-01-14,2026-01-28,1900,15.4,11.82,-6802.0,38.7885,-6840.7885,-0.23246753246753246,-0.23379318181818182,rebalance_unlocked
adaptive_market_style,002044,美年健康,医疗保健,2026-01-16,2026-01-30,5100,7.67,7.2,-2396.9999999999986,56.87775,-2453.8777499999987,-0.06127770534550192,-0.0627317470664928,rebalance_unlocked
adaptive_market_style,600089,特变电工,电气设备,2026-01-21,2026-02-04,7300,29.91,29.2,-5183.000000000006,323.62725,-5506.627250000007,-0.023737880307589464,-0.025220076897358775,rebalance_unlocked
adaptive_market_style,600988,赤峰黄金,黄金,2026-01-27,2026-02-10,3700,41.21,37.05,-15392.000000000015,217.17149999999998,-15609.171500000015,-0.10094637223974773,-0.10237066246056792,rebalance_unlocked
adaptive_market_style,600489,中金黄金,黄金,2026-01-28,2026-02-11,600,35.0,29.95,-3030.0000000000005,29.2275,-3059.2275000000004,-0.1442857142857143,-0.14567750000000002,rebalance_unlocked
adaptive_market_style,600547,山东黄金,黄金,2026-01-30,2026-02-13,700,56.05,45.68,-7258.999999999998,53.408249999999995,-7312.408249999999,-0.18501338090990183,-0.1863746208742194,rebalance_unlocked
adaptive_market_style,601899,紫金矿业,铜,2026-01-28,2026-02-24,100,41.4,39.49,-190.99999999999966,6.06675,-197.06674999999967,-0.04613526570048301,-0.04760066425120765,rebalance_unlocked
adaptive_market_style,300308,中际旭创,通信设备,2026-02-04,2026-02-26,100,570.674,566.7394,-393.4599999999932,85.306005,-478.76600499999324,-0.00689465439112336,-0.008389483400330019,rebalance_unlocked
