signal_date,exit_date,role,underlying_strategy,cycle_ret,selected_count,market_amount_ratio_20,market_liquidity_bucket,index_bucket,market_bs_ratio,market_avg_score,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,avg_vol_20,median_hist_mdd_20,top_industry,top_industry_weight,industry_count
2023-11-29,2023-12-13,attack,tiered_liquidity_then_bs_v2,-0.05784681618988028,5,0.8894321007173338,normal_liquidity,index_neutral,0.0,44.889238,15.003003999999997,50.010006003602165,50.010006003602165,49.99,50.01000800640512,0.019620862486142567,-0.03317020119630232,元器件,0.2,5
2023-11-29,2023-12-13,recent_champion,baseline_full_liquidity_detail_vol_position,-0.04328293761930735,5,0.8894321007173338,normal_liquidity,index_neutral,0.0,44.889238,15.003003999999997,50.010006003602165,50.010006003602165,49.99,50.01000800640512,0.019620862486142567,-0.03317020119630232,汽车整车,0.2,5
2023-11-29,2023-12-13,balanced,baseline_full_liquidity_detail_market_gate,-0.03659647426681565,5,0.8894321007173338,normal_liquidity,index_neutral,0.0,44.889238,15.003003999999997,50.010006003602165,50.010006003602165,49.99,50.01000800640512,0.019620862486142567,-0.03317020119630232,汽车整车,0.2,5
2023-11-29,2023-12-13,robust,baseline_full_liquidity_detail_vol_position,-0.04328293761930735,5,0.8894321007173338,normal_liquidity,index_neutral,0.0,44.889238,15.003003999999997,50.010006003602165,50.010006003602165,49.99,50.01000800640512,0.019620862486142567,-0.03317020119630232,汽车整车,0.2,5
2023-11-29,2023-12-13,defensive,baseline_full_liquidity,0.017562448318557907,5,0.8894321007173338,normal_liquidity,index_neutral,0.0,44.889238,15.003003999999997,50.010006003602165,50.010006003602165,49.99,50.01000800640512,0.019620862486142567,-0.03317020119630232,汽车整车,0.4,4
2023-11-29,2023-12-13,fallback,baseline_full_liquidity,0.017562448318557907,5,0.8894321007173338,normal_liquidity,index_neutral,0.0,44.889238,15.003003999999997,50.010006003602165,50.010006003602165,49.99,50.01000800640512,0.019620862486142567,-0.03317020119630232,汽车整车,0.4,4
2023-12-01,2023-12-15,attack,tiered_liquidity_then_bs_v2,-0.03240348438957179,5,0.9435386870858669,normal_liquidity,index_neutral,0.0,43.458496000000004,15.003004,50.010006003602165,50.010006003602165,49.99,50.010006003602165,0.019329981510449453,-0.036725076510575994,通信设备,0.2,5
2023-12-01,2023-12-15,recent_champion,baseline_full_liquidity_detail_vol_position,-0.05078449124883104,5,0.9435386870858669,normal_liquidity,index_neutral,0.0,43.458496000000004,15.003004,50.010006003602165,50.010006003602165,49.99,50.010006003602165,0.019329981510449453,-0.036725076510575994,银行,0.2,5
2023-12-01,2023-12-15,balanced,baseline_full_liquidity_detail_market_gate,-0.056710911466622514,5,0.9435386870858669,normal_liquidity,index_neutral,0.0,43.458496000000004,15.003004,50.010006003602165,50.010006003602165,49.99,50.010006003602165,0.019329981510449453,-0.036725076510575994,银行,0.2,5
2023-12-01,2023-12-15,robust,baseline_full_liquidity_detail_vol_position,-0.05078449124883104,5,0.9435386870858669,normal_liquidity,index_neutral,0.0,43.458496000000004,15.003004,50.010006003602165,50.010006003602165,49.99,50.010006003602165,0.019329981510449453,-0.036725076510575994,银行,0.2,5
2023-12-01,2023-12-15,defensive,baseline_full_liquidity,-0.027989058451685936,5,0.9435386870858669,normal_liquidity,index_neutral,0.0,43.458496000000004,15.003004,50.010006003602165,50.010006003602165,49.99,50.010006003602165,0.019329981510449453,-0.036725076510575994,汽车整车,0.4,4
2023-12-01,2023-12-15,fallback,baseline_full_liquidity,-0.027989058451685936,5,0.9435386870858669,normal_liquidity,index_neutral,0.0,43.458496000000004,15.003004,50.010006003602165,50.010006003602165,49.99,50.010006003602165,0.019329981510449453,-0.036725076510575994,汽车整车,0.4,4
2023-12-05,2023-12-19,attack,tiered_liquidity_then_bs_v2,-0.004648739384691301,5,0.9553335381210006,normal_liquidity,index_weak,0.0,40.3298,15.003004,50.01000800640512,50.01000800640512,49.99,50.010008006405116,0.01921891226599725,-0.05671228996933331,环境保护,0.2,5
2023-12-05,2023-12-19,recent_champion,baseline_full_liquidity_detail_vol_position,-0.023276172603938508,5,0.9553335381210006,normal_liquidity,index_weak,0.0,40.3298,15.003004,50.01000800640512,50.01000800640512,49.99,50.010008006405116,0.01921891226599725,-0.05671228996933331,医疗保健,0.4,4
2023-12-05,2023-12-19,balanced,baseline_full_liquidity_detail_market_gate,-0.018088176906742293,5,0.9553335381210006,normal_liquidity,index_weak,0.0,40.3298,15.003004,50.01000800640512,50.01000800640512,49.99,50.010008006405116,0.01921891226599725,-0.05671228996933331,医疗保健,0.4,4
2023-12-05,2023-12-19,robust,baseline_full_liquidity_detail_vol_position,-0.023276172603938508,5,0.9553335381210006,normal_liquidity,index_weak,0.0,40.3298,15.003004,50.01000800640512,50.01000800640512,49.99,50.010008006405116,0.01921891226599725,-0.05671228996933331,医疗保健,0.4,4
2023-12-05,2023-12-19,defensive,baseline_full_liquidity,0.03522840591038406,5,0.9553335381210006,normal_liquidity,index_weak,0.0,40.3298,15.003004,50.01000800640512,50.01000800640512,49.99,50.010008006405116,0.01921891226599725,-0.05671228996933331,汽车整车,0.4,4
2023-12-05,2023-12-19,fallback,baseline_full_liquidity,0.03522840591038406,5,0.9553335381210006,normal_liquidity,index_weak,0.0,40.3298,15.003004,50.01000800640512,50.01000800640512,49.99,50.010008006405116,0.01921891226599725,-0.05671228996933331,汽车整车,0.4,4
2023-12-06,2023-12-20,attack,tiered_liquidity_then_bs_v2,-0.10426881642638347,5,0.9598344986144238,normal_liquidity,index_weak,0.0,40.56401119776045,15.003003399320134,50.01000800640512,50.01000800640512,49.99000199960008,50.01000800640512,0.019255833033931198,-0.05209400285915278,生物制药,0.2,5
