strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2023-04-14,920371,,食品,13800,2023-02-15,42,3.33,45954.0,0.09595101386858543
vls_mom_contrarian_v1_frozen,2023-04-14,920556,,电器仪表,13400,2023-03-21,18,3.52,47168.0,0.09848582108529046
vls_mom_contrarian_v1_frozen,2023-04-17,920392,,广告包装,5900,2023-01-04,68,6.71,39589.0,0.08242884775277842
vls_mom_contrarian_v1_frozen,2023-04-17,920608,,机械基件,5200,2023-01-04,68,8.12,42223.99999999999,0.08791522057928504
vls_mom_contrarian_v1_frozen,2023-04-17,920807,,机械基件,7800,2023-01-04,68,5.64,43992.0,0.09159639976610241
vls_mom_contrarian_v1_frozen,2023-04-17,920855,,机床制造,6500,2023-01-04,68,6.73,43745.0,0.09108211737970881
vls_mom_contrarian_v1_frozen,2023-04-17,920873,,建筑工程,13900,2023-01-04,68,3.15,43785.0,0.09116540197669563
vls_mom_contrarian_v1_frozen,2023-04-17,920639,,电气设备,21900,2023-02-08,48,4.05,88695.0,0.1846731832436455
vls_mom_contrarian_v1_frozen,2023-04-17,920023,,食品,13100,2023-02-14,44,3.16,41396.0,0.08619122942165793
vls_mom_contrarian_v1_frozen,2023-04-17,920802,,环境保护,4800,2023-02-14,44,7.8,37440.0,0.07795438277966163
vls_mom_contrarian_v1_frozen,2023-04-17,920371,,食品,13800,2023-02-15,43,3.33,45954.0,0.09568150924830583
vls_mom_contrarian_v1_frozen,2023-04-17,920556,,电器仪表,13400,2023-03-21,19,3.56,47704.0,0.09932521036647912
vls_mom_contrarian_v1_frozen,2023-04-18,920392,,广告包装,5900,2023-01-04,69,6.71,39589.0,0.08275848189104014
vls_mom_contrarian_v1_frozen,2023-04-18,920608,,机械基件,5200,2023-01-04,69,8.11,42172.0,0.08815809185149776
vls_mom_contrarian_v1_frozen,2023-04-18,920807,,机械基件,7800,2023-01-04,69,5.61,43758.0,0.09147353180398934
vls_mom_contrarian_v1_frozen,2023-04-18,920855,,机床制造,6500,2023-01-04,69,6.68,43420.0,0.09076696263378622
vls_mom_contrarian_v1_frozen,2023-04-18,920873,,建筑工程,13900,2023-01-04,69,3.12,43368.0,0.0906582596845242
vls_mom_contrarian_v1_frozen,2023-04-18,920639,,电气设备,21900,2023-02-08,49,4.06,88913.99999999999,0.18586950059006144
vls_mom_contrarian_v1_frozen,2023-04-18,920023,,食品,13100,2023-02-14,45,3.14,41134.0,0.0859882137489213
vls_mom_contrarian_v1_frozen,2023-04-18,920802,,环境保护,4800,2023-02-14,45,7.88,37824.0,0.07906885294012736
vls_mom_contrarian_v1_frozen,2023-04-18,920371,,食品,13800,2023-02-15,44,3.28,45264.0,0.09462173644992398
vls_mom_contrarian_v1_frozen,2023-04-18,920556,,电器仪表,13400,2023-03-21,20,3.52,47168.0,0.09860193674597947
vls_mom_contrarian_v1_frozen,2023-04-19,920392,,广告包装,5900,2023-01-04,70,6.7,39530.0,0.08247635441870271
vls_mom_contrarian_v1_frozen,2023-04-19,920608,,机械基件,5200,2023-01-04,70,8.11,42172.0,0.08798868754225983
vls_mom_contrarian_v1_frozen,2023-04-19,920807,,机械基件,7800,2023-01-04,70,5.63,43914.0,0.09162323875393147
vls_mom_contrarian_v1_frozen,2023-04-19,920855,,机床制造,6500,2023-01-04,70,6.72,43680.0,0.09113501545684125
vls_mom_contrarian_v1_frozen,2023-04-19,920873,,建筑工程,13900,2023-01-04,70,3.1,43090.0,0.089904025092383
vls_mom_contrarian_v1_frozen,2023-04-19,920639,,电气设备,21900,2023-02-08,50,4.06,88913.99999999999,0.18551233434820472
vls_mom_contrarian_v1_frozen,2023-04-19,920023,,食品,13100,2023-02-14,46,3.16,41396.0,0.08636962224934525
vls_mom_contrarian_v1_frozen,2023-04-19,920802,,环境保护,4800,2023-02-14,46,7.83,37584.0,0.07841617264033703
