strategy,window,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
production_governed_vol_position,3m,2026-01-07,2026-01-30,18,500000.0,500250.084,557543.406,0.11452936007902803,-0.12234709891928652,0.5188282844173496,0.6111111111111112,0.6844442456975179,5.0
production_governed_vol_position,6m,2026-01-07,2026-01-30,18,500000.0,500250.084,557543.406,0.11452936007902803,-0.12234709891928652,0.5188282844173496,0.6111111111111112,0.6844442456975179,5.0
production_governed_vol_position,1y,2026-01-07,2026-01-30,18,500000.0,500250.084,557543.406,0.11452936007902803,-0.12234709891928652,0.5188282844173496,0.6111111111111112,0.6844442456975179,5.0
production_governed_vol_position,3y,2026-01-07,2026-01-30,18,500000.0,500250.084,557543.406,0.11452936007902803,-0.12234709891928652,0.5188282844173496,0.6111111111111112,0.6844442456975179,5.0
production_governed_vol_position_v1_2b_gate_tuned,3m,2026-01-07,2026-01-30,18,500000.0,500250.084,557543.406,0.11452936007902803,-0.12234709891928652,0.5188282844173496,0.6111111111111112,0.6844442456975179,5.0
production_governed_vol_position_v1_2b_gate_tuned,6m,2026-01-07,2026-01-30,18,500000.0,500250.084,557543.406,0.11452936007902803,-0.12234709891928652,0.5188282844173496,0.6111111111111112,0.6844442456975179,5.0
production_governed_vol_position_v1_2b_gate_tuned,1y,2026-01-07,2026-01-30,18,500000.0,500250.084,557543.406,0.11452936007902803,-0.12234709891928652,0.5188282844173496,0.6111111111111112,0.6844442456975179,5.0
production_governed_vol_position_v1_2b_gate_tuned,3y,2026-01-07,2026-01-30,18,500000.0,500250.084,557543.406,0.11452936007902803,-0.12234709891928652,0.5188282844173496,0.6111111111111112,0.6844442456975179,5.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,3m,2026-01-07,2026-01-30,18,500000.0,500412.456,553345.6857500002,0.1057792009677716,-0.1157224183802712,0.47915405969183494,0.6111111111111112,0.639885763112607,5.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,6m,2026-01-07,2026-01-30,18,500000.0,500412.456,553345.6857500002,0.1057792009677716,-0.1157224183802712,0.47915405969183494,0.6111111111111112,0.639885763112607,5.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,1y,2026-01-07,2026-01-30,18,500000.0,500412.456,553345.6857500002,0.1057792009677716,-0.1157224183802712,0.47915405969183494,0.6111111111111112,0.639885763112607,5.0
production_governed_vol_position_v1_2b_strict_precommit_uplift,3y,2026-01-07,2026-01-30,18,500000.0,500412.456,553345.6857500002,0.1057792009677716,-0.1157224183802712,0.47915405969183494,0.6111111111111112,0.639885763112607,5.0
