strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,corporate_action_status,strict_ledger_frozen,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,risk_overlay_multiplier,risk_overlay_drawdown_from_peak,risk_overlay_triggered_rules,risk_overlay_halt_new_entries
vls_mom_contrarian_v1_frozen,2025-02-25,2025-02-24,42635.668826250054,499266.0,541901.66882625,1.0838033376525,10,0.9213221304178706,NO_ACTION_CONFIRMED,,541901.66882625,0.0,72,10.0,0.0,0.0,510306.0,10.0,0.0,552941.66882625,10.0,1.0,9.0,0.07814947175466154,0.0,0.0,0.07814947175466154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
vls_mom_contrarian_v1_frozen,2025-02-26,2025-02-24,42635.668826250054,510156.0,552791.66882625,1.1055833376525,10,0.9228720850356177,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,552791.66882625,0.0,74,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-02-27,2025-02-24,42635.668826250054,516008.0,558643.66882625,1.1172873376525,10,0.9236800286024353,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,558643.66882625,0.0,76,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-02-28,2025-02-24,42635.668826250054,505224.0,547859.66882625,1.0957193376525,10,0.9221777559980024,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,547859.66882625,0.0,78,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-03,2025-02-24,42635.668826250054,516478.0,559113.66882625,1.1182273376525,10,0.9237441844057305,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,559113.66882625,0.0,80,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-04,2025-03-03,42635.668826250054,528806.0,571441.66882625,1.1428833376525,10,0.925389289664815,NO_ACTION_CONFIRMED,,571441.66882625,0.0,80,10.0,0.0,0.0,516478.0,10.0,0.0,559113.66882625,10.0,1.0,10.0,0.07660258073820791,0.0,0.0,0.07660258073820791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
vls_mom_contrarian_v1_frozen,2025-03-05,2025-03-03,42635.668826250054,532105.0,574740.66882625,1.1494813376525,10,0.9258175536571622,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,574740.66882625,0.0,82,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-06,2025-03-03,42635.668826250054,533262.0,575897.66882625,1.1517953376525,10,0.9259665889720534,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,575897.66882625,0.0,84,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-07,2025-03-03,42635.668826250054,526469.0,569104.66882625,1.1382093376525,10,0.9250829044959621,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,569104.66882625,0.0,86,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-10,2025-03-03,42635.668826250054,538741.0,581376.66882625,1.1627533376525,10,0.9266642933705479,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,581376.66882625,0.0,88,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-11,2025-03-03,42635.668826250054,537524.0,580159.66882625,1.1603193376525,10,0.9265104571772314,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,580159.66882625,0.0,90,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-12,2025-03-11,28738.483023750094,556384.0,585122.4830237501,1.1702449660475003,10,0.9508846714020667,NO_ACTION_CONFIRMED,,585122.4830237501,0.0,106,6.0,6.0,0.0,310321.0,10.0,8.0,580159.66882625,10.0,1.0,4.0,0.049341154155250595,0.0,0.0,0.049341154155250595,23247.929000000062,0.0,0.08727951605673208,0.0,0.0,1.0,0.0020933072571643085,,0.0
vls_mom_contrarian_v1_frozen,2025-03-13,2025-03-11,28738.483023750094,555043.0,583781.4830237501,1.1675629660475002,10,0.9507718489546868,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,583781.4830237501,0.0,108,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-14,2025-03-11,28738.483023750094,572681.0,601419.4830237501,1.2028389660475003,10,0.9522155769226797,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,601419.4830237501,0.0,110,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-17,2025-03-11,28738.483023750094,583855.0,612593.4830237501,1.2251869660475003,10,0.9530871878004684,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,612593.4830237501,0.0,112,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-18,2025-03-17,9998.825163750109,601948.0,611946.8251637501,1.2238936503275002,10,0.9836606307074565,NO_ACTION_CONFIRMED,,611946.8251637501,0.0,116,9.0,5.0,0.0,519567.0,10.0,2.0,612593.4830237501,10.0,1.0,6.0,0.016314255951850074,0.0,0.0,0.016314255951850074,7920.176000000036,0.0,0.08662784542085797,0.0,0.0,1.0,0.0,,0.0
vls_mom_contrarian_v1_frozen,2025-03-19,2025-03-18,9998.825163750109,595736.0,605734.8251637501,1.2114696503275002,10,0.9834930653672636,NO_ACTION_CONFIRMED,,605734.8251637501,0.0,116,10.0,5.0,0.0,601948.0,10.0,0.0,611946.8251637501,10.0,1.0,7.0,0.016384752574999845,0.0,0.0,0.016384752574999845,0.0,0.0,0.0,0.0,0.0,1.0,0.0010556068223385995,,0.0
vls_mom_contrarian_v1_frozen,2025-03-20,2025-03-19,9998.825163750109,594552.0,604550.8251637501,1.2091016503275003,10,0.9834607368850389,NO_ACTION_CONFIRMED,,604550.8251637501,0.0,116,10.0,5.0,0.0,595736.0,10.0,0.0,605734.8251637501,10.0,1.0,6.0,0.016529502095700945,0.0,0.0,0.016529502095700945,0.0,0.0,0.0,0.0,0.0,1.0,0.011196099942405242,,0.0
vls_mom_contrarian_v1_frozen,2025-03-21,2025-03-20,9998.825163750109,584477.0,594475.8251637501,1.1889516503275002,10,0.9831804343582922,NO_ACTION_CONFIRMED,,594475.8251637501,0.0,116,10.0,5.0,0.0,594552.0,10.0,0.0,604550.8251637501,10.0,1.0,6.0,0.01645840726703491,0.0,0.0,0.01645840726703491,0.0,0.0,0.0,0.0,0.0,1.0,0.013128866177781756,,0.0
vls_mom_contrarian_v1_frozen,2025-03-24,2025-03-21,9998.825163750109,568330.0,578328.8251637501,1.1566576503275001,10,0.9827108303638177,NO_ACTION_CONFIRMED,,578328.8251637501,0.0,116,10.0,5.0,0.0,584477.0,10.0,0.0,594475.8251637501,10.0,1.0,7.0,0.01690681918349933,0.0,0.0,0.01690681918349933,0.0,0.0,0.0,0.0,0.0,1.0,0.02957533562154728,,0.0
vls_mom_contrarian_v1_frozen,2025-03-25,2025-03-24,9998.825163750109,574048.0,584046.8251637501,1.1680936503275001,10,0.9828800967098028,NO_ACTION_CONFIRMED,,584046.8251637501,0.0,116,10.0,5.0,0.0,568330.0,10.0,0.0,578328.8251637501,10.0,1.0,5.0,0.01733421897487275,0.0,0.0,0.01733421897487275,0.0,0.0,0.0,0.0,0.0,1.0,0.05593376163727749,,0.0
vls_mom_contrarian_v1_frozen,2025-03-26,2025-03-24,9998.825163750109,583516.0,593514.8251637501,1.1870296503275002,10,0.9831532006618513,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,593514.8251637501,0.0,118,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-27,2025-03-26,9998.825163750109,584873.0,594871.8251637501,1.1897436503275003,10,0.9831916309685742,NO_ACTION_CONFIRMED,,594871.8251637501,0.0,118,10.0,5.0,0.0,583516.0,10.0,0.0,593514.8251637501,10.0,1.0,6.0,0.016888343340474662,0.0,0.0,0.016888343340474662,0.0,0.0,0.0,0.0,0.0,1.0,0.031144075783875683,,0.0
vls_mom_contrarian_v1_frozen,2025-03-28,2025-03-26,9998.825163750109,576157.0,586155.8251637501,1.1723116503275002,10,0.9829416944530803,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,586155.8251637501,0.0,120,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-03-31,2025-03-26,9998.825163750109,564202.0,574200.8251637501,1.1484016503275,10,0.9825865364075389,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,574200.8251637501,0.0,122,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-01,2025-03-26,9998.825163750109,572657.0,582655.8251637501,1.1653116503275003,10,0.9828392256081195,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,582655.8251637501,0.0,124,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-02,2025-04-01,9998.825163750109,568511.0,578509.8251637501,1.1570196503275,10,0.9827162396750654,NO_ACTION_CONFIRMED,,578509.8251637501,0.0,124,10.0,5.0,0.0,572657.0,10.0,0.0,582655.8251637501,10.0,1.0,7.0,0.017193795355839456,0.0,0.0,0.017193795355839456,0.0,0.0,0.0,0.0,0.0,1.0,0.04887034989701214,,0.0
vls_mom_contrarian_v1_frozen,2025-04-03,2025-04-01,9998.825163750109,570668.0,580666.8251637501,1.1613336503275002,10,0.9827804435685983,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,580666.8251637501,0.0,126,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-07,2025-04-03,9998.825163750109,515646.0,525644.8251637501,1.0512896503275002,10,0.9809779823084243,NO_ACTION_CONFIRMED,,525644.8251637501,0.0,126,10.0,5.0,0.0,570668.0,10.0,0.0,580666.8251637501,10.0,1.0,7.0,0.018005038961498195,0.0,0.0,0.018005038961498195,0.0,0.0,0.0,0.0,0.0,1.0,0.05211720128397488,,0.0
vls_mom_contrarian_v1_frozen,2025-04-08,2025-04-07,9998.825163750109,509091.0,519089.8251637501,1.0381796503275003,10,0.9807377746990207,NO_ACTION_CONFIRMED,,519089.8251637501,0.0,126,10.0,5.0,0.0,515646.0,10.0,0.0,525644.8251637501,10.0,0.5,9.0,0.0193066340331835,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.14193532949587231,market_breadth_collapse,0.0
vls_mom_contrarian_v1_frozen,2025-04-09,2025-04-07,9998.825163750109,524268.0,534266.8251637501,1.0685336503275003,10,0.9812849597002667,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,534266.8251637501,0.0,128,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-10,2025-04-09,119288.3155245001,429215.0,548503.3155245001,1.097006631049,8,0.7825203382582437,NO_ACTION_CONFIRMED,,548503.3155245001,0.0,132,8.0,7.0,0.0,416886.0,10.0,2.0,534266.8251637501,10.0,0.5,7.0,0.22080806658980864,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.12786074294062205,market_breadth_collapse,0.0
vls_mom_contrarian_v1_frozen,2025-04-11,2025-04-09,119288.3155245001,429955.0,549243.3155245001,1.0984866310490002,8,0.7828133503808131,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,549243.3155245001,0.0,134,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-14,2025-04-09,119288.3155245001,438419.0,557707.3155245001,1.1154146310490003,8,0.7861094660156744,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,557707.3155245001,0.0,136,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-15,2025-04-09,119288.3155245001,443697.0,562985.3155245001,1.1259706310490003,8,0.788114694584234,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,562985.3155245001,0.0,138,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-16,2025-04-09,119288.3155245001,437705.0,556993.3155245001,1.113986631049,8,0.7858352834770186,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,556993.3155245001,0.0,140,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-17,2025-04-09,119288.3155245001,443756.0,563044.3155245001,1.1260886310490001,8,0.7881368975133372,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,563044.3155245001,0.0,142,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-18,2025-04-09,119288.3155245001,442673.0,561961.3155245001,1.1239226310490003,8,0.7877285994087266,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,561961.3155245001,0.0,144,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-21,2025-04-09,119288.3155245001,445836.0,565124.3155245001,1.130248631049,8,0.7889166821395981,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,565124.3155245001,0.0,146,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-22,2025-04-09,119288.3155245001,452085.0,571373.3155245001,1.1427466310490002,8,0.7912252597673419,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,571373.3155245001,0.0,148,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-23,2025-04-09,119288.3155245001,456661.0,575949.3155245001,1.1518986310490003,8,0.7928840050519589,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,575949.3155245001,0.0,150,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-24,2025-04-09,119288.3155245001,455927.0,575215.3155245001,1.1504306310490002,8,0.7926197159480548,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,575215.3155245001,0.0,152,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-25,2025-04-09,119288.3155245001,455096.0,574384.3155245001,1.1487686310490002,8,0.7923196850952106,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,574384.3155245001,0.0,154,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-28,2025-04-09,119288.3155245001,450874.0,570162.3155245001,1.1403246310490003,8,0.7907818312847191,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,570162.3155245001,0.0,156,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-29,2025-04-09,119288.3155245001,458129.0,577417.3155245001,1.154834631049,8,0.793410567509317,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,577417.3155245001,0.0,158,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-04-30,2025-04-09,119288.3155245001,458981.0,578269.3155245001,1.1565386310490002,8,0.7937149485161537,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,578269.3155245001,0.0,160,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-05-06,2025-04-09,119288.3155245001,466107.0,585395.3155245001,1.1707906310490002,8,0.7962260503953288,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,585395.3155245001,0.0,162,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-05-07,2025-04-09,119288.3155245001,473830.0,593118.3155245001,1.1862366310490002,8,0.7988793931965963,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,593118.3155245001,0.0,164,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-05-08,2025-04-09,119288.3155245001,485348.0,604636.3155245001,1.2092726310490003,8,0.8027106337120657,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,604636.3155245001,0.0,166,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-05-09,2025-04-09,119288.3155245001,483493.0,602781.3155245001,1.2055626310490002,8,0.8021034951610878,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,602781.3155245001,0.0,168,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-05-12,2025-04-09,119288.3155245001,480255.0,599543.3155245001,1.1990866310490003,8,0.8010347001865198,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,599543.3155245001,0.0,170,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-05-13,2025-04-09,119288.3155245001,478014.0,597302.3155245001,1.1946046310490002,8,0.8002882084598127,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,597302.3155245001,0.0,172,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-05-14,2025-04-09,119288.3155245001,479483.0,598771.3155245001,1.1975426310490003,8,0.8007781728488309,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,598771.3155245001,0.0,174,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-05-15,2025-04-09,119288.3155245001,485990.0,605278.3155245001,1.2105566310490001,8,0.8029198924446326,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,605278.3155245001,0.0,176,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2025-05-16,2025-04-09,119288.3155245001,488348.0,607636.3155245001,1.2152726310490003,8,0.8036846836227478,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,607636.3155245001,0.0,178,,,,,,,,,,,,,,,,,,,,,,,
