first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct
2026-01-06,2026-05-29,94,500000.0,526093.5910175,0.05218718203500017,0.14779656769724303,-0.2195606733236507,0.5212765957446809,0.09865043544049668,-0.16998472855916713,0.9777186585325205,4.98936170212766,139,72,67,34,26.09038678084632,11957.3589825,baseline_full_dynamic_factor_industry_cap2,dynamic_factor_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,6.0
