trade_date,csi300_ret_20d,market_breadth_above_20d_ma
2020-04-30,0.0646248983490354,0.0
2020-05-06,0.05401570414230905,0.0
2020-05-07,0.057006155549755855,0.0
2020-05-08,0.043601729047656246,0.0
2020-05-11,0.04757127293557506,0.0
2020-05-12,0.0441433338153856,0.0
2020-05-13,0.052816473362814254,0.0
2020-05-14,0.04581650505856705,0.0
2020-05-15,0.02277147201670937,0.0
2020-05-18,0.033062265351926134,0.0
2020-05-19,0.04046646461429981,0.0
2020-05-20,0.024934293958169595,0.0
2020-05-21,0.015658622829159086,0.0
2020-05-22,0.004205987562024616,0.0
2020-05-25,-0.002619925897476172,0.0
2020-05-26,0.011232475205643189,0.0
2020-05-27,0.012810576090353631,0.0
2020-05-28,0.008858343258512313,0.0
2020-05-29,0.004644328294597377,0.0
2020-06-01,0.026973710070151924,0.6139875304960694
2020-06-02,0.0181441787270038,0.6742485783915516
2020-06-03,0.012040331036572649,0.6468522021075385
2020-06-04,0.01459669770495231,0.652972972972973
2020-06-05,0.009493640626702549,0.6473769605191996
2020-06-08,0.015598936240352579,0.6342254663422546
2020-06-09,0.021915729403926276,0.6582792207792207
2020-06-10,0.018005959247204384,0.5945508497437281
2020-06-11,0.018003307179624617,0.5233594382932757
2020-06-12,0.023069575034184497,0.47811993517017826
2020-06-15,0.008176732603999204,0.44558189655172414
2020-06-16,0.014741411025770867,0.6007000538502961
2020-06-17,0.020932008410198932,0.6131465517241379
2020-06-18,0.033366413758677105,0.6141626278944534
2020-06-19,0.07182031995280425,0.6428763802854834
2020-06-22,0.07121919283675227,0.6077377753895755
2020-06-23,0.0643013382075015,0.5268528464017186
2020-06-24,0.07628847776824155,0.48390557939914164
2020-06-29,0.06562305497407528,0.39372822299651566
2020-06-30,0.07678787652476471,0.47663802363050484
2020-07-01,0.06960957411807711,0.5185284640171858
2020-07-02,0.0884324872902249,0.6715738758029979
2020-07-03,0.10943432573116363,0.7703246579017977
2020-07-06,0.172746816816727,0.8962566844919786
2020-07-07,0.1741644094350594,0.9124497991967871
2020-07-08,0.18698601021110406,0.9139497594869054
2020-07-09,0.19612951653204003,0.9369321218599679
2020-07-10,0.1766040298337619,0.9307486631016043
2020-07-13,0.2144898278593932,0.9428723972237053
2020-07-14,0.20074710418812458,0.9335822886102961
2020-07-15,0.19961636801808003,0.8880876068376068
2020-07-16,0.12496555671140097,0.5833333333333334
2020-07-17,0.13119956543146083,0.5427430093209055
2020-07-20,0.1572354080505014,0.7451294368828396
2020-07-21,0.14451695100616413,0.7476710141070003
2020-07-22,0.14929123538086198,0.74481658692185
2020-07-23,0.14329712806635864,0.6532730175625333
2020-07-24,0.08857260932891964,0.35051820356098856
2020-07-27,0.10188868506839044,0.32037815126050423
2020-07-28,0.09709352173267005,0.35889328063241105
2020-07-29,0.10151753261436247,0.46608832807570977
2020-07-30,0.07387398233492926,0.44561774023231254
2020-07-31,0.062324866608267415,0.4797154899894626
2020-08-03,0.021673199831549583,0.6645685811696826
2020-08-04,0.016533399356815748,0.6284512227189061
2020-08-05,0.0006503345765802582,0.6594850236468733
2020-08-06,-0.01611458108162611,0.6499210941609679
2020-08-07,-0.009511010347637572,0.5107781282860148
2020-08-10,-0.026394503215892096,0.6157480314960629
2020-08-11,-0.025985968473691168,0.4703567681007345
2020-08-12,-0.020407785596730954,0.4239957994224206
2020-08-13,0.026450997034444423,0.47584033613445376
2020-08-14,0.03519001812374567,0.5302593659942363
2020-08-17,0.028827504090225053,0.6826394344069128
2020-08-18,0.025946023725003764,0.7233263598326359
2020-08-19,0.005564387276603133,0.5867573933525255
2020-08-20,-0.007062441191505231,0.4914943732007328
2020-08-21,0.04733064295721845,0.5237970711297071
2020-08-24,0.05021565877949419,0.527315296566077
2020-08-25,0.04239977622978186,0.4826868003124186
2020-08-26,0.005796570555126168,0.3240644490644491
2020-08-27,0.016149499116287158,0.382016632016632
2020-08-28,0.031782221866102134,0.4443001817709686
2020-08-31,0.009411355051530013,0.4506348795024618
2020-09-01,0.013886650754227237,0.4644709543568465
2020-09-02,0.013978768623005289,0.49275737196068287
2020-09-03,0.011407451160399651,0.4437548487199379
2020-09-04,0.01323147333957797,0.4304223892200052
2020-09-07,-0.011746778964084492,0.36664940445365096
2020-09-08,0.002692499442039642,0.409385532797511
2020-09-09,-0.01356728094054338,0.32771146860404776
2020-09-10,-0.01159155121048705,0.1287898419279606
2020-09-11,-0.01644044690624702,0.167745275692467
2020-09-14,-0.03409505526645984,0.24941785252263907
2020-09-15,-0.025821751543460558,0.26295336787564766
2020-09-16,-0.017575543618398526,0.23549135929842663
2020-09-17,-0.009924912928712115,0.25348117586384733
2020-09-18,0.0038665409324587507,0.33719135802469136
2020-09-21,-0.013545635836090808,0.32929657304818344
2020-09-22,-0.026499623358133495,0.23881748071979433
2020-09-23,-0.011432514128062121,0.2760483663493697
2020-09-24,-0.03556692577761855,0.16799588371494725
2020-09-25,-0.05661201207563937,0.1492690433444473
2020-09-28,-0.04864956929977782,0.12506406970784215
2020-09-29,-0.05169695940972008,0.15630596060373497
2020-09-30,-0.05295162748429094,0.16504605936540429
2020-10-09,-0.028223232955827737,0.33768561187916024
2020-10-12,0.011097771402109657,0.6452107279693486
2020-10-13,0.036371798262964106,0.6613108900790614
2020-10-14,0.024010087446090456,0.5864795918367347
2020-10-15,0.04671027523145099,0.5420489296636085
2020-10-16,0.045765938396685746,0.5343024738587095
2020-10-19,0.027706390787543445,0.4923469387755102
2020-10-20,0.030620285433568872,0.5542260692464358
2020-10-21,0.0222557720487222,0.4604793472718001
2020-10-22,0.025900111101606393,0.42395727365208546
2020-10-23,0.01851482657833703,0.33868092691622104
2020-10-26,-0.009679531649892992,0.34166241713411527
2020-10-27,0.0016734989501383524,0.3495417515274949
2020-10-28,0.021897376585953365,0.36208651399491093
2020-10-29,0.025920897697803813,0.35859613428280773
2020-10-30,0.028986674463179485,0.2379862700228833
2020-11-02,0.03299977838179147,0.2619410569105691
2020-11-03,0.04270104913705741,0.3347726695453391
2020-11-04,0.048315940115239764,0.32952235772357724
2020-11-05,0.06489881087858285,0.4123029994916116
2020-11-06,0.043702292082110406,0.37255400254129606
2020-11-09,0.03279840854470906,0.5257418209485164
2020-11-10,0.023697011138822388,0.47800808897876645
2020-11-11,0.020344065502582165,0.40334431213579935
2020-11-12,0.022865791682105563,0.4149367088607595
2020-11-13,0.013601775245237757,0.4142820967333502
2020-11-16,0.031265708824534943,0.5029121296530767
2020-11-17,0.021136850586982225,0.4938084407379328
2020-11-18,0.020623146032100692,0.5258642442593995
2020-11-19,0.03139495324859265,0.5579984836997726
2020-11-20,0.0476424005392746,0.5988872028325746
2020-11-23,0.06688885545064993,0.6129765210805352
2020-11-24,0.058520953596457925,0.6009093205354887
2020-11-25,0.036609299048452115,0.5114986100581248
2020-11-26,0.03072991086085297,0.464294726217512
2020-11-27,0.06079039577548251,0.46194556451612906
2020-11-30,0.050715771182079816,0.43556116015132407
2020-12-01,0.06060362434320021,0.5126008064516129
2020-12-02,0.052660239729615865,0.5277637556789501
2020-12-03,0.035198477954997864,0.5040302267002519
2020-12-04,0.03688270738846189,0.5174066599394551
2020-12-07,0.00820769519554121,0.43018867924528303
2020-12-08,0.011304886218781895,0.3966297786720322
2020-12-09,0.007706684059348712,0.2763654669015857
2020-12-10,0.006531963264264418,0.26931789579662724
2020-12-11,0.0067487962828922665,0.21220492214967354
2020-12-14,0.006252554457923276,0.23649158079919577
2020-12-15,0.010279101067952823,0.23768844221105528
2020-12-16,0.012714549357728755,0.22400400902029566
2020-12-17,0.018159394873661583,0.2417858038625533
2020-12-18,0.011465971172791578,0.2523130782695674
2020-12-21,0.008354060326504209,0.3063063063063063
2020-12-22,-0.001912395257570032,0.23130782695673918
2020-12-23,0.019635388030219803,0.2681829542614346
2020-12-24,0.016347740438270586,0.22610431744447218
2020-12-25,0.012297046738804163,0.2597402597402597
2020-12-28,0.020999498029525387,0.2554307116104869
2020-12-29,-0.0047684490352200015,0.22067247820672478
2020-12-30,0.009189751380101807,0.2554671968190855
2020-12-31,0.030497599563920508,0.3137742416708105
2021-01-04,0.039835202172606055,0.3996028791263341
2021-01-05,0.06894734975668504,0.4163356504468719
2021-01-06,0.08139700231458691,0.37896825396825395
2021-01-07,0.1155154797421798,0.2866368604073522
2021-01-08,0.11231715480272131,0.2754595131644312
2021-01-11,0.11279569011081647,0.22338049143708116
2021-01-12,0.13405053526407507,0.25831265508684864
2021-01-13,0.12797943418737723,0.24746349913387775
2021-01-14,0.10428000993970965,0.25866336633663367
2021-01-15,0.08781359178347437,0.283271375464684
2021-01-18,0.10371120790017874,0.3453148239960337
2021-01-19,0.07741157456242509,0.3927686973749381
2021-01-20,0.10305827293966541,0.3956424857638029
2021-01-21,0.11141043355531366,0.4478831393909384
2021-01-22,0.11395176902855142,0.3725538766410701
2021-01-25,0.11580878885751544,0.31645256916996045
2021-01-26,0.0885695833715987,0.2781620553359684
2021-01-27,0.09618747697397945,0.28730237154150196
2021-01-28,0.05151488337089094,0.24326994319585082
2021-01-29,0.026994494739640773,0.22008388847767085
2021-02-01,0.02846209632971819,0.26763690182535765
2021-02-02,0.02469711818648057,0.2922925387835508
2021-02-03,0.012465345558200225,0.2644526445264453
2021-02-04,-0.00720198979377884,0.21396950319724545
2021-02-05,-0.0021866530349777813,0.19645930661421196
2021-02-08,0.022679637899893468,0.21145807720678633
2021-02-09,0.016063623583396636,0.25723393820500245
2021-02-10,0.041188452912565454,0.2817625458996328
2021-02-18,0.05446074032252124,0.3965179009318293
2021-02-19,0.05876805203997337,0.6325980392156862
2021-02-22,0.014281400241242359,0.706774272438249
2021-02-23,0.026141441524647036,0.6658518699584454
2021-02-24,-0.007096826664711231,0.6975550122249389
2021-02-25,-0.01714491039510313,0.6560665362035225
2021-02-26,-0.04183563216904951,0.6520039100684262
2021-03-01,-0.03681875714193894,0.7615440996823846
2021-03-02,-0.02962790749476174,0.7468879668049793
2021-03-03,-0.013710356979881766,0.7936159844054581
2021-03-04,-0.017934599355155734,0.746767504269334
2021-03-05,-0.016660947271587068,0.7686494392979034
2021-03-08,-0.06231925275918615,0.7142509135200974
2021-03-09,-0.09636125848842925,0.5216967333008289
2021-03-10,-0.08779782501307876,0.3916015625
2021-03-11,-0.06315952062017394,0.5118033584813824
2021-03-12,-0.06146451827274024,0.4841540711847879
2021-03-15,-0.0950690672534179,0.45631540520807984
2021-03-16,-0.10672900042280942,0.5249452421513751
2021-03-17,-0.12171060408207413,0.5530930345835363
2021-03-18,-0.10862896479071238,0.5379746835443038
2021-03-19,-0.13354774191784446,0.5125456760048721
2021-03-22,-0.09650680582199445,0.6136474016512871
2021-03-23,-0.10223228152226471,0.5350472956585011
2021-03-24,-0.09358650262838997,0.4723435225618632
2021-03-25,-0.09931542188122544,0.43488824101069
2021-03-26,-0.055983583600307196,0.5164968461911693
2021-03-29,-0.06863281883718664,0.5103914934751087
2021-03-30,-0.047648341144185036,0.42943597191963206
2021-03-31,-0.07407117752655445,0.4610909090909091
2021-04-01,-0.03217922119425776,0.48146353283256604
2021-04-02,-0.019236714447480652,0.5116335433834222
2021-04-06,0.011873407069721731,0.617504835589942
2021-04-07,0.026703563874902247,0.6662650602409639
2021-04-08,0.021703620870210827,0.5665380906460945
2021-04-09,-0.01811121201690513,0.5471197879006989
2021-04-12,-0.038596596838017305,0.42362280490738513
2021-04-13,-0.019044674834642006,0.3502770416767044
2021-04-14,-0.019438364941237407,0.4330045706038008
2021-04-15,-0.029776166484615563,0.43234799327084833
2021-04-16,-0.034149148033339016,0.5802113352545629
2021-04-19,0.015962522907763566,0.6869752938354522
2021-04-20,0.005183431306790887,0.6485124760076776
2021-04-21,0.017866761142630194,0.5975580560210677
2021-04-22,0.03257627343340408,0.605973715651135
2021-04-23,0.042446564207648585,0.49041227229146694
2021-04-26,0.007790269686725582,0.4613543910026322
2021-04-27,0.008647366956989533,0.40076701821668265
2021-04-28,0.004811443262017656,0.40090843891943584
2021-04-29,0.022939822822089617,0.3941063727839003
2021-04-30,0.0024873322583760515,0.3513642891335567
2021-05-06,-0.019457791892209864,0.37069789674952197
2021-05-07,-0.028069942741939857,0.34541984732824427
2021-05-10,-0.02181160069429844,0.363310212867735
2021-05-11,-0.017438470722810462,0.3838624970159943
2021-05-12,0.0018292120802072542,0.4406860409718914
2021-05-13,0.009141112117338146,0.424869234427009
2021-05-14,0.03460700951756901,0.5129792807811384
2021-05-17,0.04103044919296206,0.43349988103735426
2021-05-18,0.04821750835188254,0.4521428571428571
2021-05-19,0.041498869221664236,0.44285714285714284
2021-05-20,0.019539055947626727,0.4134409878888625
2021-05-21,0.009990015669540497,0.4251127462615713
2021-05-24,0.011148351430564807,0.481604557322573
2021-05-25,0.04504294204040349,0.5543967764873192
2021-05-26,0.03605120825358865,0.6338862559241706
2021-05-27,0.05140506336792772,0.6849704142011834
2021-05-28,0.04529382511942037,0.6041617403641523
2021-05-31,0.041476354478331645,0.6525644055778775
2021-06-01,0.03437350580999543,0.6930155733836716
2021-06-02,0.03249438029436602,0.63180312352106
2021-06-03,0.03836323406711761,0.6179589912797548
2021-06-04,0.057290128264659845,0.569811320754717
2021-06-07,0.05712760259449223,0.5887210948560642
2021-06-08,0.04161945523440447,0.5732454074422987
2021-06-09,0.03804130641553405,0.5831171893421363
2021-06-10,0.055776839846425785,0.5893992932862191
2021-06-11,0.022328713077576,0.528898325076669
2021-06-15,-0.0035536455619267215,0.43988684582743987
2021-06-16,-0.02064738475564809,0.3638934716002828
2021-06-17,-0.01360709568251639,0.3805934997644842
2021-06-18,-0.016185814007834365,0.41652931481045447
2021-06-21,-0.008523887009652564,0.4616650987770461
