symbol,name,trade_date,score,base_score,penalty,trigger_today,is_breakout,breakout_dist,vol_ratio,rs20,contraction,avg_amount20,bull_align,bias_ma20,chip_healthy,s_trend,s_bull_align,s_breakout,s_volume,s_vol_mild,s_rs,s_contraction,s_bias,s_chip,s_liquidity
600185,珠免集团,2026-02-09,75.2570718590453,75.2570718590453,0.0,1,1,0.08235294117647052,1.9081600962760448,0.23163039388647033,1.064355026141701,381147.94704999996,1,0.21026090769568095,1,100.0,100.0,100.0,93.61702127659575,48.97998796549441,98.93617021276596,34.04255319148936,0.0,100.0,17.872340425531913
002548,金新农,2026-02-09,75.17831449389595,75.17831449389595,0.0,1,1,0.01729106628242061,1.8366775267527211,0.12137771211079484,0.9269674447306683,324053.20269999997,1,0.08091556304064929,1,100.0,100.0,96.80851063829788,92.5531914893617,57.91530915590985,91.48936170212765,47.87234042553191,0.0,100.0,16.914893617021274
300570,太辰光,2026-02-09,72.20220214540176,72.20220214540176,0.0,1,1,0.04127608104021774,1.178738301420778,0.19576734240114213,1.3768939147532437,3184713.4547500005,1,0.21535115389536208,1,100.0,100.0,98.93617021276596,77.6595744680851,59.84228767759725,96.80851063829788,11.702127659574472,0.0,100.0,29.361702127659573
603790,雅运股份,2026-02-09,70.65775861804988,70.65775861804988,0.0,1,1,0.0036117381489841893,2.0939801912836415,0.11028060002798656,1.0268060497808087,66200.5506,1,0.0581431325415902,1,100.0,100.0,93.61702127659575,94.68085106382979,25.752476089544807,88.29787234042553,37.23404255319149,0.0,100.0,3.5106382978723407
600292,电投水电,2026-02-09,63.45950145866392,63.45950145866392,0.0,0,0,-0.01773049645390068,1.1914445050095368,-0.01957097829770227,0.6171423365217569,221883.36585,1,0.023084025854108958,1,100.0,100.0,46.808510638297875,80.85106382978722,61.430563126192105,37.234042553191486,82.97872340425532,53.83194829178208,100.0,14.680851063829786
603810,丰山集团,2026-02-09,62.79708793366535,62.79708793366535,0.0,0,0,-0.005854800936768045,1.0724748985458703,0.04489626110243905,0.535317934415506,47927.839,1,0.036408581804864504,1,100.0,100.0,46.808510638297875,62.76595744680851,46.55936231823379,77.6595744680851,87.23404255319149,27.182836390270992,100.0,1.5957446808510638
603048,浙江黎明,2026-02-09,62.55935712089045,62.55935712089045,0.0,1,1,0.0021834061135370675,1.5363555261765167,0.03561272435846585,0.92198926295793,45869.302500000005,1,0.04166666666666674,1,100.0,100.0,46.808510638297875,88.29787234042553,95.45555922793541,71.27659574468085,50.0,16.66666666666652,100.0,1.276595744680851
000739,普洛药业,2026-02-09,62.234250359764,62.234250359764,0.0,0,0,-0.04287901990811638,0.7704056974750249,0.132829043950476,0.662243114332477,276006.31455,1,0.016342792096918357,1,100.0,100.0,46.808510638297875,26.595744680851062,8.800712184378112,92.5531914893617,79.7872340425532,67.31441580616328,100.0,15.957446808510637
300444,双杰电气,2026-02-09,60.59218189662899,60.59218189662899,0.0,0,0,-0.07515151515151519,0.8226916984747352,0.39063876429488653,0.5476028451147243,2362402.527,1,0.06810387065164125,1,100.0,100.0,46.808510638297875,26.595744680851062,15.336462309341902,100.0,86.17021276595744,0.0,100.0,28.72340425531915
600675,中华企业,2026-02-09,59.30878288510605,59.30878288510605,0.0,0,0,-0.02631578947368418,0.8704629806068085,0.03612574724717943,0.6245783237859045,217849.05164999998,1,0.023867173988239454,1,100.0,100.0,46.808510638297875,26.595744680851062,21.30787257585106,72.3404255319149,81.91489361702128,52.26565202352109,100.0,14.361702127659575
603976,正川股份,2026-02-09,58.79645492111746,58.79645492111746,0.0,0,0,-0.009840674789128423,1.0906846662150225,0.021924647261281738,0.9228158645003363,30115.624099999997,1,0.02824886250273706,1,100.0,100.0,46.808510638297875,63.829787234042556,48.83558327687781,65.95744680851064,48.93617021276596,43.50227499452588,100.0,0.3191489361702127
300383,光环新网,2026-02-09,58.73357844143287,58.73357844143287,0.0,0,0,-0.002396644697423733,1.4360773904142334,0.026811713263541703,1.6408435379790964,2082927.0603500002,1,0.09781426169518315,1,100.0,100.0,46.808510638297875,87.2340425531915,92.00967380177917,69.14893617021278,2.1276595744680833,0.0,100.0,27.765957446808507
605117,德业股份,2026-02-09,58.695069253681766,58.695069253681766,0.0,0,0,-0.03421816673579425,1.183694701800183,0.05736658814762419,1.3735649009450646,992366.7754,1,0.06557752150832874,1,100.0,100.0,46.808510638297875,78.72340425531915,60.461837725022896,80.85106382978722,12.7659574468085,0.0,100.0,25.53191489361702
600305,恒顺醋业,2026-02-09,57.95840694202266,57.95840694202266,0.0,0,0,-0.007237635705669376,1.0476656606273713,7.47015187143596e-05,0.9430241562755847,113823.81444999999,1,0.015297310634098338,1,100.0,100.0,46.808510638297875,57.446808510638306,43.458207578421415,51.06382978723404,44.680851063829785,69.40537873180332,100.0,5.74468085106383
001299,美能能源,2026-02-09,57.3931973757194,57.3931973757194,0.0,0,0,-0.030545454545454542,0.6548483031933069,0.014724925846357984,0.6281645331767114,106413.91084999999,1,0.01314889412480058,1,100.0,100.0,46.808510638297875,26.595744680851062,0.0,59.57446808510638,80.85106382978724,73.70221175039885,100.0,5.106382978723404
000012,南玻Ａ,2026-02-09,56.963502294762236,56.963502294762236,0.0,0,0,-0.002096436058700135,1.1514046050184066,0.02513673625816848,1.356343923709261,129886.3707,1,0.035683202785030455,1,100.0,100.0,46.808510638297875,74.46808510638297,56.425575627300816,68.08510638297872,15.957446808510639,28.63359442993909,100.0,7.021276595744681
000858,五粮液,2026-02-09,56.93141555810741,56.93141555810741,0.0,0,0,-0.030871998555696,0.6657603166711288,-0.03197979990028388,0.3872622827727712,3372593.2174000004,1,0.017283201940570203,1,100.0,100.0,46.808510638297875,26.595744680851062,0.0,27.659574468085108,95.74468085106383,65.4335961188596,100.0,29.680851063829785
000568,泸州老窖,2026-02-09,56.25228913845134,56.25228913845134,0.0,0,0,-0.05175514033304662,0.9235535733472574,-0.015381604470353194,0.7352098871865951,1859849.5961,1,0.02289931614428453,1,100.0,100.0,46.808510638297875,26.595744680851062,27.944196668407184,39.361702127659576,74.46808510638297,54.20136771143093,100.0,26.80851063829787
600037,歌华有线,2026-02-09,56.129778951905585,56.129778951905585,0.0,0,0,-0.009603841536614643,1.166781128691579,0.0025560910968780437,1.4578169902667244,204961.5733,1,0.028357743845434547,1,100.0,100.0,46.808510638297875,76.59574468085107,58.347641086447375,52.12765957446809,7.446808510638306,43.2845123091309,100.0,12.76595744680851
600392,盛和资源,2026-02-09,56.04413477191532,56.04413477191532,0.0,0,0,-0.0962370962370962,1.5401092158297025,0.09861985380069194,1.1727273495347903,2637438.62865,0,0.07453231713352482,1,100.0,0.0,46.808510638297875,89.36170212765957,94.98634802128718,86.17021276595744,29.787234042553195,0.0,100.0,29.04255319148936
301503,智迪科技,2026-02-09,55.24588087334703,55.24588087334703,0.0,0,0,-0.009422266303000137,1.0133560245632784,0.021519424551086352,1.2979871863406764,40390.86435,1,0.02151706150836774,1,100.0,100.0,46.808510638297875,54.25531914893617,39.1695030704098,63.829787234042556,21.276595744680847,56.96587698326452,100.0,0.9574468085106382
001914,招商积余,2026-02-09,54.604830417783425,54.604830417783425,0.0,0,0,-0.04244897959183669,0.7051980733064509,0.021649556770988898,0.957491460617746,152672.0395,1,0.012734729117202859,1,100.0,100.0,46.808510638297875,26.595744680851062,0.6497591633063626,64.8936170212766,42.553191489361694,74.53054176559428,100.0,8.297872340425531
002445,中南文化,2026-02-09,53.96852867525346,53.96852867525346,0.0,0,0,-0.024390243902439157,1.127568715950731,0.0046239157453478175,0.8255468502816894,215071.33465,0,0.023017902813299296,1,100.0,0.0,46.808510638297875,71.27659574468085,53.44608949384138,56.38297872340425,60.638297872340424,53.96419437340141,100.0,13.723404255319148
600702,舍得酒业,2026-02-09,53.9530151194919,53.9530151194919,0.0,0,0,-0.062387424267234315,0.6200735596199249,-0.04020176217385529,0.6974338719209058,735503.6362,1,0.015077247626729573,1,100.0,100.0,46.808510638297875,26.595744680851062,0.0,21.27659574468085,76.59574468085106,69.84550474654085,100.0,23.617021276595747
301388,欣灵电气,2026-02-09,53.75822456399865,53.75822456399865,0.0,0,0,-0.01207464324917662,0.9622832106720707,0.06890114623511234,0.8882217323005349,156331.6467,1,0.05440433477337625,1,100.0,100.0,46.808510638297875,26.595744680851062,32.78540133400883,82.97872340425532,51.06382978723404,0.0,100.0,8.936170212765957
002353,杰瑞股份,2026-02-09,53.52393456720175,53.52393456720175,0.0,0,0,-0.052810027740676,0.847340104929711,0.2154367527652663,1.330591174004406,1937809.40485,1,0.054702917908441284,1,100.0,100.0,46.808510638297875,26.595744680851062,18.41751311621388,97.87234042553192,18.085106382978722,0.0,100.0,27.446808510638295
605177,东亚药业,2026-02-09,53.458760159639496,53.458760159639496,0.0,0,0,-0.0680272108843537,0.9542707684743558,0.05560371525167018,0.367618775694989,63418.301750000006,0,0.020317918402495083,1,100.0,0.0,46.808510638297875,26.595744680851062,31.783846059294476,79.7872340425532,96.80851063829788,59.36416319500984,100.0,2.872340425531915
000738,航发控制,2026-02-09,53.44213697121494,53.44213697121494,0.0,0,0,-0.059233449477351874,0.8075763304132004,0.06462824595474448,0.9984150554944008,1786753.66975,1,0.08888530408130357,1,100.0,100.0,46.808510638297875,26.595744680851062,13.447041301650053,81.91489361702128,39.36170212765957,0.0,100.0,26.489361702127656
002837,英维克,2026-02-09,53.17980695708885,53.17980695708885,0.0,0,0,-0.06795942185115367,0.7305078486647936,0.016352994021188616,1.2396923732081702,5269306.363550001,1,0.025337145509582104,1,100.0,100.0,46.808510638297875,26.595744680851062,3.8134810830992016,62.76595744680851,25.531914893617028,49.32570898083579,100.0,30.0
600875,东方电气,2026-02-09,53.11320941518378,53.11320941518378,0.0,0,1,0.02275151084251692,1.7752304573887754,0.10281101510432222,1.3365188937168413,2290684.5956,0,0.09708663819402075,1,0.0,0.0,97.87234042553192,91.48936170212765,65.59619282640308,87.2340425531915,17.02127659574468,0.0,100.0,28.085106382978726
600754,锦江酒店,2026-02-09,52.85677116833865,52.85677116833865,0.0,0,0,-0.03229166666666661,0.7377187564951089,0.04231749521687478,1.2172167395922877,352538.9797,1,0.030485663049306,1,100.0,100.0,46.808510638297875,26.595744680851062,4.71484456188861,75.53191489361703,26.59574468085107,39.028673901388004,100.0,17.23404255319149
300833,浩洋股份,2026-02-09,52.79528464634849,52.79528464634849,0.0,0,0,-0.03544303797468351,0.6221691070106886,0.04174439638047289,0.9748620981306633,69665.66165,1,0.029729729729729648,1,100.0,100.0,46.808510638297875,26.595744680851062,0.0,74.46808510638297,41.48936170212766,40.540540540540704,100.0,3.829787234042553
002812,恩捷股份,2026-02-09,52.09790067874362,52.09790067874362,0.0,0,1,0.01149025069637899,1.2217077953231938,0.08165891971145833,1.18313500770663,1687927.3243500001,0,0.10708841463414642,1,0.0,0.0,95.74468085106383,81.91489361702128,65.21347441539923,85.1063829787234,27.659574468085097,0.0,100.0,26.170212765957448
600153,建发股份,2026-02-09,51.59804738304076,51.59804738304076,0.0,0,0,-0.01025641025641022,0.851501705409471,0.003399025985426407,1.066834512792053,274132.093,1,0.02796271637816261,1,100.0,100.0,46.808510638297875,26.595744680851062,18.93771317618388,54.25531914893617,31.914893617021278,44.07456724367478,100.0,15.638297872340427
000799,酒鬼酒,2026-02-09,50.99312399533272,50.99312399533272,0.0,0,0,-0.08292682926829276,0.6234889564998362,-0.04236016039021184,0.8662433950831675,917419.6043499999,1,0.019274038331209997,1,100.0,100.0,46.808510638297875,26.595744680851062,0.0,17.02127659574468,56.38297872340425,61.451923337580006,100.0,25.21276595744681
000039,中集集团,2026-02-09,50.90498402737132,50.90498402737132,0.0,0,0,-0.051914893617021174,0.8299329756870305,0.13578455157888092,1.696084406339222,770348.8219999999,1,0.11227597224302355,1,100.0,100.0,46.808510638297875,26.595744680851062,16.241621960878817,93.61702127659575,1.0638297872340416,0.0,100.0,24.255319148936167
000029,深深房Ａ,2026-02-09,50.75996692477097,50.75996692477097,0.0,0,0,-0.0509337860780984,0.8270322287310897,-0.012901690599014026,0.874180278238242,202213.73255000002,1,0.03444287663944845,1,100.0,100.0,46.808510638297875,26.595744680851062,15.879028591386223,40.42553191489361,54.255319148936174,31.1142467211031,100.0,11.808510638297873
300741,华宝股份,2026-02-09,50.68636448250354,50.68636448250354,0.0,0,0,-0.026329113924050573,1.0965788778545675,-0.024644052900859137,0.7323491367407629,71051.55464999999,0,0.024534484136498058,1,100.0,0.0,46.808510638297875,64.8936170212766,49.572359731820946,34.04255319148936,75.53191489361703,50.931031727003884,100.0,4.148936170212766
300569,天能重工,2026-02-09,50.54885415083679,50.54885415083679,0.0,0,0,-0.023255813953488413,0.8844548517267261,0.0033731340067613136,1.440340594635169,170140.94165,1,0.01490132903745467,1,100.0,100.0,46.808510638297875,26.595744680851062,23.05685646584077,53.191489361702125,8.510638297872347,70.19734192509065,100.0,9.893617021276595
301251,威尔高,2026-02-09,50.006579611145796,50.006579611145796,0.0,0,0,-0.032972065333536915,0.7353584754206499,0.11347429411578358,1.47474821370161,456132.44419999997,1,0.09586908386382498,1,100.0,100.0,46.808510638297875,26.595744680851062,4.419809427581245,89.36170212765957,6.38297872340425,0.0,100.0,19.78723404255319
600872,中炬高新,2026-02-09,48.85342134732128,48.85342134732128,0.0,0,0,-0.0224425887265135,0.6869840344447911,0.014934217537950767,1.3193414471141713,202824.88035000002,1,0.037673130193905724,1,100.0,100.0,46.808510638297875,26.595744680851062,0.0,61.702127659574465,20.212765957446805,24.653739612188552,100.0,12.127659574468083
688316,青云科技-U,2026-02-09,48.643909506715495,48.643909506715495,0.0,0,0,-0.19265961773078488,1.0543138162367152,0.036373036575693796,1.0128013932613136,451091.17689999996,0,0.07971773151862083,1,100.0,0.0,46.808510638297875,58.51063829787234,44.2892270295894,73.40425531914893,38.297872340425535,0.0,100.0,19.148936170212767
600579,中化装备,2026-02-09,48.57893929630928,48.57893929630928,0.0,0,0,-0.03364879074658256,0.8435444878041158,-0.040227355359925276,0.8603369831471377,106469.2585,1,0.032526262569518405,1,100.0,100.0,46.808510638297875,26.595744680851062,17.94306097551448,20.212765957446805,59.57446808510639,34.94747486096319,100.0,5.425531914893617
600622,光大嘉宝,2026-02-09,48.12894185146764,48.12894185146764,0.0,0,0,-0.009933774834437026,1.2323717115777582,-0.004010307174589167,0.8810287924942178,124013.19494999999,1,0.03139013452914807,1,0.0,100.0,46.808510638297875,82.97872340425532,66.54646394721976,46.808510638297875,53.191489361702125,37.21973094170386,100.0,6.702127659574468
688017,绿的谐波,2026-02-09,46.73544190855916,46.73544190855916,0.0,0,0,-0.06554260682701041,0.9087905093714047,0.1210030921245242,1.0572331662367622,2317056.9065,0,0.05493726221106665,1,100.0,0.0,46.808510638297875,26.595744680851062,26.098813671425592,90.42553191489363,35.1063829787234,0.0,100.0,28.404255319148938
600706,曲江文旅,2026-02-09,45.05804818788803,45.05804818788803,0.0,0,0,-0.041988003427592124,1.3188312108949862,-0.03163657892222649,0.5669789099540425,162710.67815,0,0.011124174730939851,1,0.0,0.0,46.808510638297875,85.1063829787234,77.35390136187328,29.78723404255319,85.1063829787234,77.7516505381203,100.0,9.25531914893617
601198,东兴证券,2026-02-09,44.92077188869034,44.92077188869034,0.0,0,1,0.00070175438596487,0.8736976794141809,-0.007513200869380787,0.49134403655799175,473698.4028,1,0.02797001153402534,1,0.0,100.0,46.808510638297875,26.595744680851062,21.71220992677261,44.680851063829785,90.42553191489361,44.05997693194932,100.0,20.744680851063833
000821,ST京机,2026-02-09,44.641073506727366,69.64107350672737,25.0,1,1,0.009944064636420169,0.7111934247497295,0.1413577112774267,0.4936605879351418,650737.9201499999,1,0.18310884601383326,1,100.0,100.0,94.68085106382979,26.595744680851062,1.3991780937161913,94.68085106382979,89.36170212765957,0.0,100.0,22.659574468085108
603477,巨星农牧,2026-02-09,44.14906388255771,44.14906388255771,0.0,0,0,-0.012101210121012063,1.1188159995072702,-0.004605112159401514,0.3203405465915784,168214.68230000001,0,0.01799631571489302,1,0.0,0.0,46.808510638297875,67.02127659574468,52.35199993840878,45.744680851063826,97.87234042553192,64.00736857021397,100.0,9.574468085106384
603307,扬州金泉,2026-02-09,42.39859050509642,42.39859050509642,0.0,0,0,-0.06469298245614041,1.1232024247114205,0.004469785992756936,0.4472513599271757,37573.593550000005,0,0.03050437934158845,1,0.0,0.0,46.808510638297875,69.14893617021278,52.90030308892757,55.319148936170215,92.55319148936171,38.9912413168231,100.0,0.6382978723404255
600518,康美药业,2026-02-09,41.51904078182416,41.51904078182416,0.0,0,0,-0.054187192118226535,1.1365778688298387,-0.03640172528029317,0.8235390813855062,402391.7255,0,-0.0033739942901636066,1,0.0,0.0,46.808510638297875,73.40425531914893,54.572233603729835,22.340425531914892,61.702127659574465,93.25201141967278,100.0,18.51063829787234
000596,古井贡酒,2026-02-09,41.43772889467943,41.43772889467943,0.0,0,0,-0.075147347740668,0.7774371260500796,-0.09100934865952437,0.7759847179214074,639878.354,1,-0.0026784903604613053,1,0.0,100.0,46.808510638297875,26.595744680851062,9.679640756259955,7.446808510638298,68.08510638297872,94.6430192790774,100.0,22.340425531914892
002936,郑州银行,2026-02-09,40.99599934141578,40.99599934141578,0.0,0,0,-0.020304568527918843,1.0693003009332225,-0.03127352015208795,0.6764740993483431,204932.34795,0,0.008886565603763774,1,0.0,0.0,46.808510638297875,60.63829787234043,46.16253761665281,30.851063829787233,78.72340425531915,82.22686879247246,100.0,12.446808510638297
002909,集泰股份,2026-02-09,40.655959196592,40.655959196592,0.0,0,0,-0.020806241872561748,1.1200750518900844,0.01474630138355204,0.9284408849688428,131600.31565,0,0.018599932363882354,1,0.0,0.0,46.808510638297875,68.08510638297872,52.509381486260544,60.63829787234043,46.808510638297875,62.800135272235295,100.0,7.340425531914893
