strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason
adaptive_style_switch,2023-02-24,2023-02-23,1976.250625000118,482685.95,484662.2006250001,0.9693244012500002,5,0.9959224164326171,4,366403.95999999996,5,0,471873.3706250001,5,1.0,2,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8796116371670961,index_neutral,,,
adaptive_style_switch,2023-02-27,2023-02-24,1976.250625000118,484584.55000000005,486560.80062500015,0.9731216012500002,5,0.9959383274968687,4,382609.5,5,0,488133.4506250001,5,1.0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.7928148270959657,index_neutral,,,
adaptive_style_switch,2023-02-28,2023-02-27,2301.861952500127,490061.12,492362.9819525001,0.9847259639050002,5,0.9953248679594637,4,392405.39,5,2,498501.47062500013,5,1.0,2,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8372479882180465,index_neutral,,,
adaptive_style_switch,2023-03-01,2023-02-28,2301.861952500127,499822.08,502123.94195250014,1.0042478839050002,5,0.995415749459089,5,486573.6,5,0,488875.4619525001,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.8463824485626782,index_neutral,,,
adaptive_style_switch,2023-03-02,2023-03-01,2301.861952500127,496148.24000000005,498450.1019525002,0.9969002039050003,5,0.9953819611161009,5,495605.6,5,0,497907.4619525001,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.03408883975751,index_neutral,,,
adaptive_style_switch,2023-03-03,2023-03-02,2301.861952500127,496590.83,498892.69195250014,0.9977853839050003,5,0.9953860579847513,5,485146.29000000004,5,0,487448.15195250016,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0546739219236057,index_neutral,,,
adaptive_style_switch,2023-03-06,2023-03-03,2301.861952500127,498751.52,501053.38195250015,1.0021067639050003,5,0.9954059546638918,5,494555.12,5,0,496856.9819525001,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9842658919438936,index_neutral,,,
adaptive_style_switch,2023-03-07,2023-03-06,2301.861952500127,490492.50999999995,492794.3719525001,0.9855887439050002,5,0.995328960549245,5,497065.32999999996,5,0,499367.1919525001,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.07287548928843,index_neutral,,,
adaptive_style_switch,2023-03-08,2023-03-07,2131.2428125001315,492141.44,494272.68281250016,0.9885453656250003,5,0.9956881234051354,1,100599.04000000001,5,8,489798.37195250014,5,1.0,1,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0443353342867334,index_neutral,,,
adaptive_style_switch,2023-03-09,2023-03-08,2131.2428125001315,491235.37,493366.6128125001,0.9867332256250002,5,0.9956802046244057,5,490176.43,5,0,492307.67281250015,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.8092153701543451,index_neutral,,,
adaptive_style_switch,2023-03-10,2023-03-09,2131.2428125001315,481251.86,483383.1028125001,0.9667662056250002,5,0.9955909861141199,5,487583.02,5,0,489714.2628125001,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.8588870927135437,index_neutral,,,
adaptive_style_switch,2023-03-13,2023-03-10,2131.2428125001315,497405.54,499536.78281250014,0.9990735656250003,5,0.9957335617999924,5,483484.59,5,0,485615.8328125002,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9228298690993524,index_neutral,,,
adaptive_style_switch,2023-03-14,2023-03-13,4.823404450115049,489994.6099999999,489999.4334044501,0.9799988668089001,5,0.9999901563060662,4,396465.74999999994,5,2,497169.79281250015,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9659959076382295,index_neutral,,,
adaptive_style_switch,2023-03-15,2023-03-14,4.823404450115049,490995.2,491000.02340445016,0.9820000468089003,5,0.9999901763661503,5,489193.77,5,0,489198.5934044501,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0733748497967692,index_neutral,,,
adaptive_style_switch,2023-03-16,2023-03-15,4.823404450115049,480128.88000000006,480133.7034044502,0.9602674068089004,5,0.9999899540390188,5,483289.19,5,0,483294.01340445015,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9488186881693024,index_neutral,,,
adaptive_style_switch,2023-03-17,2023-03-16,4.823404450115049,499150.39999999997,499155.2234044501,0.9983104468089002,5,0.9999903368647186,5,482224.18,5,0,482229.00340445014,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.99930694165272,index_neutral,,,
adaptive_style_switch,2023-03-20,2023-03-17,4.823404450115049,488625.33,488630.15340445016,0.9772603068089003,5,0.9999901287212495,5,498929.74999999994,5,0,498934.5734044501,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.1474453958247453,index_neutral,,,
adaptive_style_switch,2023-03-21,2023-03-20,4.823404450115049,484617.37,484622.1934044501,0.9692443868089001,5,0.9999900470830355,5,490110.7200000001,5,0,490115.5434044502,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days,1.238963753051078,index_weak,,,
adaptive_style_switch,2023-03-22,2023-03-21,10977.104734450084,486875.72,497852.8247344501,0.9957056494689002,5,0.9779511048464872,1,94831.23999999999,5,8,486037.05340445007,5,1.0,1,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.0478627510329301,index_neutral,,,
adaptive_style_switch,2023-03-23,2023-03-22,10977.104734450084,501332.38,512309.4847344501,1.0246189694689003,5,0.9785732939530878,5,484509.29000000004,5,0,495486.39473445015,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.113982651088274,index_neutral,,,
adaptive_style_switch,2023-03-24,2023-03-23,10977.104734450084,531312.2000000001,542289.3047344502,1.0845786094689003,5,0.9797578439430491,5,501039.61,5,0,512016.7147344501,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.1704362454695414,index_neutral,,,
adaptive_style_switch,2023-03-27,2023-03-24,10977.104734450084,542313.24,553290.3447344501,1.1065806894689003,5,0.9801603175639754,5,533898.2500000001,5,0,544875.3547344502,5,1.0,5,defensive,baseline_full_liquidity_detail,hold_min_state_3_days,1.2067637852991902,index_neutral,,,
adaptive_style_switch,2023-03-28,2023-03-27,1940.818029450078,521340.97000000003,523281.7880294501,1.0465635760589003,5,0.9962910652083675,4,436495.01,5,2,545795.51473445,5,1.0,3,defensive,baseline_full_liquidity_detail,hold_min_state_3_days,1.2540539636016357,index_neutral,,,
adaptive_style_switch,2023-03-29,2023-03-28,1940.818029450078,519418.94999999995,521359.76802945003,1.0427195360589,5,0.9962773920266504,5,516731.14,5,0,518671.9580294501,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.0897763027229617,index_neutral,,,
adaptive_style_switch,2023-03-30,2023-03-29,1940.818029450078,525740.63,527681.4480294501,1.0553628960589003,5,0.9963219892670135,5,516568.3999999999,5,0,518509.21802945,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days,1.0620108171291822,index_neutral,,,
adaptive_style_switch,2023-03-31,2023-03-30,1940.818029450078,557295.75,559236.56802945,1.1184731360589,5,0.9965295223159516,5,519033.04000000004,5,0,520973.8580294501,5,1.0,4,balanced,baseline_full_dynamic_factor_industry_cap2,hold_min_state_3_days,1.0213617768720475,index_neutral,,,
adaptive_style_switch,2023-04-03,2023-03-31,1940.818029450078,599223.59,601164.4080294501,1.2023288160589003,5,0.9967715686365866,5,552621.04,5,0,554561.85802945,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0265461919125083,index_neutral,,,
adaptive_style_switch,2023-04-04,2023-04-03,1940.818029450078,611557.0299999999,613497.84802945,1.2269956960589001,5,0.9968364713328921,5,593899.83,5,0,595840.6480294501,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.3297539638436953,index_neutral,,,
adaptive_style_switch,2023-04-06,2023-04-04,6420.583191950092,601679.94,608100.52319195,1.2162010463839001,5,0.9894415759449636,1,114743.06999999999,5,7,599065.98802945,5,1.0,1,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.3775568483930223,index_neutral,,,
adaptive_style_switch,2023-04-07,2023-04-06,3423.168684450109,597425.51,600848.6786844501,1.2016973573689003,5,0.9943027773782492,4,476047.38999999996,5,2,606186.1131919501,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.2106253186021236,index_neutral,,,
adaptive_style_switch,2023-04-10,2023-04-07,3423.168684450109,560698.43,564121.5986844501,1.1282431973689002,5,0.9939318602719112,5,587571.5,5,0,590994.6686844501,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.052420303228436,index_neutral,,,
adaptive_style_switch,2023-04-11,2023-04-10,3423.168684450109,561846.46,565269.62868445,1.1305392573689002,5,0.9939441843135693,5,549634.08,5,0,553057.24868445,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.1974556174963698,index_neutral,,,
adaptive_style_switch,2023-04-12,2023-04-11,3121.4641594501154,571343.12,574464.5841594501,1.1489291683189002,5,0.9945663070526489,4,458984.06000000006,5,2,563988.9686844501,5,1.0,4,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.0447248839887708,index_neutral,,,
adaptive_style_switch,2023-04-13,2023-04-12,3121.4641594501154,550164.65,553286.1141594502,1.1065722283189003,5,0.9943583182740954,5,563700.6900000001,5,0,566822.1541594502,5,1.0,4,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.082323266275281,index_neutral,,,
adaptive_style_switch,2023-04-14,2023-04-13,3121.4641594501154,561248.0800000001,564369.5441594502,1.1287390883189004,5,0.9944691130275304,5,547200.62,5,0,550322.0841594501,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.069758186824848,index_neutral,,,
adaptive_style_switch,2023-04-17,2023-04-14,3121.4641594501154,563036.61,566158.0741594501,1.1323161483189002,5,0.9944865854574547,5,557840.28,5,0,560961.7441594502,5,1.0,5,balanced,baseline_full_dynamic_factor_industry_cap2,balanced_rolling_performance_leads,1.0366073258950061,index_neutral,,,
adaptive_style_switch,2023-04-18,2023-04-17,3121.4641594501154,571328.06,574449.5241594502,1.1488990483189003,5,0.9945661646007671,5,556742.74,5,0,559864.2041594501,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,1.0348638893083333,index_strong,,,
adaptive_style_switch,2023-04-19,2023-04-18,3121.4641594501154,571893.0499999999,575014.5141594501,1.1500290283189,5,0.9945715037054098,5,568564.23,5,0,571685.6941594501,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0.9798839225329121,index_strong,,,
adaptive_style_switch,2023-04-20,2023-04-19,5410.3838319501665,576350.85,581761.2338319501,1.1635224676639002,5,0.9906999925101352,2,220449.38,5,6,576746.0141594502,5,1.0,2,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9923636405535485,index_neutral,,,
adaptive_style_switch,2023-04-21,2023-04-20,327.5492594501702,565809.86,566137.4092594502,1.1322748185189002,5,0.999421431521583,4,451378.31999999995,5,2,578450.0838319501,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0350045279727271,index_neutral,,,
adaptive_style_switch,2023-04-24,2023-04-21,327.5492594501702,577850.8,578178.3492594502,1.1563566985189004,5,0.9994334805862763,5,560757.46,5,0,561085.0092594501,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0955260475358475,index_neutral,,,
adaptive_style_switch,2023-04-25,2023-04-24,327.5492594501702,604477.02,604804.5692594502,1.2096091385189003,5,0.999458421321368,5,578903.5900000001,5,0,579231.1392594503,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9741413870588914,index_neutral,,,
adaptive_style_switch,2023-04-26,2023-04-25,10.132152775171562,581344.6,581354.7321527752,1.1627094643055502,5,0.9999825714796581,4,476538.29000000004,5,2,588769.9192594502,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0202870473676418,index_neutral,,,
adaptive_style_switch,2023-04-27,2023-04-26,10.132152775171562,529244.77,529254.9021527752,1.0585098043055503,5,0.9999808558168588,5,563210.04,5,0,563220.1721527752,5,1.0,4,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,1.0053122838337247,index_neutral,,,
adaptive_style_switch,2023-04-28,2023-04-27,10.132152775171562,567514.37,567524.5021527752,1.1350490043055503,5,0.9999821467571237,5,528773.89,5,0,528784.0221527752,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.9320572715739615,index_neutral,,,
adaptive_style_switch,2023-05-04,2023-04-28,10.132152775171562,589552.32,589562.4521527751,1.1791249043055503,5,0.9999828141145384,5,567683.87,5,0,567694.0021527752,5,1.0,5,attack,tiered_liquidity_then_bs_v2,attack_default_with_enough_history,0.988423581704511,index_neutral,,,
adaptive_style_switch,2023-05-05,2023-05-04,10.132152775171562,559499.75,559509.8821527752,1.1190197643055504,5,0.9999818910208766,5,574074.25,5,0,574084.3821527752,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.0283756848840282,index_neutral,,,
adaptive_style_switch,2023-05-08,2023-05-05,10.132152775171562,570115.53,570125.6621527752,1.1402513243055503,5,0.999982228211344,5,554301.18,5,0,554311.3121527752,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9477819935379805,index_neutral,,,
adaptive_style_switch,2023-05-09,2023-05-08,248.13688277511392,541018.54,541266.6768827752,1.0825333537655504,5,0.999541562609758,2,229848.08000000002,5,6,562516.6121527753,5,1.0,2,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.0120678917612662,index_neutral,,,
adaptive_style_switch,2023-05-10,2023-05-09,156.50049277511425,542489.56,542646.0604927752,1.0852921209855504,5,0.9997115974773078,4,424632.24000000005,5,2,542066.6768827752,5,1.0,1,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,1.0867003797928836,index_neutral,,,
adaptive_style_switch,2023-05-11,2023-05-10,156.50049277511425,532707.93,532864.4304927752,1.0657288609855504,5,0.9997063033600678,5,538975.61,5,0,539132.1104927751,5,1.0,3,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.9073099905070353,index_neutral,,,
adaptive_style_switch,2023-05-12,2023-05-11,156.50049277511425,514028.35,514184.8504927751,1.0283697009855501,5,0.9996956337927398,5,526356.4299999999,5,0,526512.930492775,5,1.0,4,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8096279113982754,index_neutral,,,
adaptive_style_switch,2023-05-15,2023-05-12,6.650632775112172,515499.94999999995,515506.60063277505,1.0310132012655502,5,0.9999870988406997,4,416047.80000000005,5,2,516157.5804927752,5,1.0,3,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.7753190746358297,index_neutral,,,
adaptive_style_switch,2023-05-16,2023-05-15,6.650632775112172,498288.13,498294.7806327751,0.9965895612655502,5,0.9999866532160608,5,511669.25,5,0,511675.9006327751,5,1.0,3,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8642549296265494,index_neutral,,,
adaptive_style_switch,2023-05-17,2023-05-16,6.650632775112172,497479.56,497486.2106327751,0.9949724212655502,5,0.9999866315233811,5,495829.71,5,0,495836.3606327751,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8088662087095941,index_neutral,,,
adaptive_style_switch,2023-05-18,2023-05-17,6.650632775112172,501611.38,501618.0306327751,1.0032360612655502,5,0.9999867416393172,5,497255.08999999997,5,0,497261.74063277507,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.7403483124900763,index_neutral,,,
adaptive_style_switch,2023-05-19,2023-05-18,6.650632775112172,489364.7,489371.3506327751,0.9787427012655502,5,0.9999864098444535,5,497272.48,5,0,497279.1306327751,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.8460337828458985,index_weak,,,
adaptive_style_switch,2023-05-22,2023-05-19,6.650632775112172,485555.17000000004,485561.82063277514,0.9711236412655503,5,0.9999863032213562,5,487418.58999999997,5,0,487425.24063277507,5,1.0,5,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.822953851852445,index_weak,,,
adaptive_style_switch,2023-05-23,2023-05-22,122080.94627527508,358801.93999999994,480882.886275275,0.9617657725505501,4,0.7461316471025515,2,190236.54,5,5,485919.09063277504,5,1.0,2,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.7831004154634459,index_neutral,,,
adaptive_style_switch,2023-05-24,2023-05-23,5264.929680275076,480929.42,486194.3496802751,0.9723886993605502,5,0.9891711417795428,3,256044.56,5,3,478954.5662752751,5,1.0,2,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.7673711514702262,index_weak,,,
adaptive_style_switch,2023-05-25,2023-05-24,5264.929680275076,506937.06,512201.9896802751,1.0244039793605502,5,0.989720989401932,5,491743.39999999997,5,0,497008.32968027506,5,1.0,2,defensive,baseline_full_liquidity_detail,defensive_low_liquidity_weak_index_or_attack_failed,0.820889087540959,index_weak,,,
