strategy,window,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
production_governed_vol_position_v1_2b_dynamic_score,3m,2026-04-02,2026-07-02,61,500000.0,542446.5387775002,713280.1179650002,0.31493164206099267,-0.09581373395766424,0.41156700003295943,0.5737704918032787,0.654517602045505,4.819672131147541
production_governed_vol_position_v1_2b_dynamic_score,6m,2026-01-05,2026-07-02,118,500000.0,507526.9692374999,713280.1179650002,0.40540337991618536,-0.10330587514541012,0.3755963127508131,0.5169491525423728,0.641683833732223,4.88135593220339
production_governed_vol_position_v1_2b_dynamic_score,1y,2025-09-02,2026-07-02,199,500000.0,492830.0016975,713280.1179650002,0.4473147241608333,-0.13123225966172847,0.3354702360637845,0.5226130653266332,0.6089223366302402,4.884422110552764
production_governed_vol_position_v1_2b_dynamic_score,3y,2025-09-02,2026-07-02,199,500000.0,492830.0016975,713280.1179650002,0.4473147241608333,-0.13123225966172847,0.3354702360637845,0.5226130653266332,0.6089223366302402,4.884422110552764
production_governed_vol_position_v1_2b_execution_safe_uplift,3m,2026-04-02,2026-07-02,61,500000.0,542446.5387775002,713280.1179650002,0.31493164206099267,-0.09581373395766424,0.41156700003295943,0.5737704918032787,0.654517602045505,4.819672131147541
production_governed_vol_position_v1_2b_execution_safe_uplift,6m,2026-01-05,2026-07-02,118,500000.0,507526.9692374999,713280.1179650002,0.40540337991618536,-0.10330587514541012,0.3755963127508131,0.5169491525423728,0.641683833732223,4.88135593220339
production_governed_vol_position_v1_2b_execution_safe_uplift,1y,2025-09-02,2026-07-02,199,500000.0,492830.0016975,713280.1179650002,0.4473147241608333,-0.13123225966172847,0.3354702360637845,0.5226130653266332,0.6089223366302402,4.884422110552764
production_governed_vol_position_v1_2b_execution_safe_uplift,3y,2025-09-02,2026-07-02,199,500000.0,492830.0016975,713280.1179650002,0.4473147241608333,-0.13123225966172847,0.3354702360637845,0.5226130653266332,0.6089223366302402,4.884422110552764
adaptive_market_style,3m,2026-04-02,2026-07-02,61,500000.0,568268.8244350002,625106.767795,0.10001946423246211,-0.061962294408817065,0.2470007697707145,0.6065573770491803,0.42707348904708625,4.672131147540983
adaptive_market_style,6m,2026-01-05,2026-07-02,118,500000.0,515994.58555500023,625106.767795,0.2114599363918508,-0.14502457957036397,0.29360406436209935,0.5677966101694916,0.42306060473362433,4.669491525423729
adaptive_market_style,1y,2025-09-02,2026-07-02,199,500000.0,494109.972835,625106.767795,0.26511667880005363,-0.1450245795703642,0.272388413926542,0.5477386934673367,0.38882579878655427,4.597989949748744
adaptive_market_style,3y,2025-09-02,2026-07-02,199,500000.0,494109.972835,625106.767795,0.26511667880005363,-0.1450245795703642,0.272388413926542,0.5477386934673367,0.38882579878655427,4.597989949748744
baseline_full_liquidity_detail_vol_position,3m,2026-04-02,2026-07-02,61,500000.0,683971.7658425,1010567.4881174997,0.47749883633384616,-0.1759629734982382,0.614764264726448,0.5737704918032787,0.6873424137130499,5.016393442622951
baseline_full_liquidity_detail_vol_position,6m,2026-01-05,2026-07-02,118,500000.0,566973.5133875,1010567.4881174997,0.7823892373378365,-0.1759629734982383,0.5371045646394009,0.5677966101694916,0.6915753781554339,4.991525423728813
baseline_full_liquidity_detail_vol_position,1y,2025-09-02,2026-07-02,199,500000.0,492830.0016975,1010567.4881174997,1.0505397086961197,-0.1759629734982383,0.4617458455363685,0.5678391959798995,0.6897297755242048,4.984924623115578
baseline_full_liquidity_detail_vol_position,3y,2025-09-02,2026-07-02,199,500000.0,492830.0016975,1010567.4881174997,1.0505397086961197,-0.1759629734982383,0.4617458455363685,0.5678391959798995,0.6897297755242048,4.984924623115578
