signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,selected_strategy,target_position_ratio,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,strategy_source,ashare_resolved_strategy,route_reason,risk_veto_reason,dual_intersection_count,dual_union_count,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,governed_nav_drawdown_20d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,top_industry_weight,fp_classified_label,fp_classified_gate_reason,pattern_guard_enabled
2023-11-29,2023-11-30,production_governed_vol_position,1,002594,比亚迪,汽车整车,92.49327763965557,0.09168473050463,0.15243077459058074,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,,0.0,,,,,,,,,,,,,,,0.14261419374935785,,,
2023-11-29,2023-11-30,production_governed_vol_position,2,688041,海光信息,半导体,91.25098969688725,0.05002415667990638,0.08316783949726107,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,,0.0,,,,,,,,,,,,,,,0.14261419374935785,,,
2023-11-29,2023-11-30,production_governed_vol_position,3,002142,宁波银行,银行,90.66896224257107,0.14261419374935785,0.2371037347350657,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,,0.0,,,,,,,,,,,,,,,0.14261419374935785,,,
2023-11-29,2023-11-30,production_governed_vol_position,4,688271,联影医疗,医疗保健,90.1638444556993,0.10919180144615434,0.18153721761267202,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,,0.0,,,,,,,,,,,,,,,0.14261419374935785,,,
2023-11-29,2023-11-30,production_governed_vol_position,5,300351,永贵电器,运输设备,89.95033992111307,0.027524186178269006,0.04576043356442031,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,,0.0,,,,,,,,,,,,,,,0.14261419374935785,,,
2023-12-01,2023-12-04,production_governed_vol_position,1,600036,招商银行,银行,92.74555419918617,0.16476212676310584,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.007816150104709596,0.0,,,,,,,,,,,,,,,0.2,,,
2023-12-01,2023-12-04,production_governed_vol_position,2,600519,贵州茅台,白酒,92.57392308718565,0.2,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.007816150104709596,0.0,,,,,,,,,,,,,,,0.2,,,
2023-12-01,2023-12-04,production_governed_vol_position,3,002728,特一药业,中成药,91.89985558001467,0.04079874866400604,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.007816150104709596,0.0,,,,,,,,,,,,,,,0.2,,,
2023-12-01,2023-12-04,production_governed_vol_position,4,688271,联影医疗,医疗保健,91.62288786605296,0.10137008763992253,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.007816150104709596,0.0,,,,,,,,,,,,,,,0.2,,,
2023-12-01,2023-12-04,production_governed_vol_position,5,002594,比亚迪,汽车整车,91.20114321926489,0.09691806642959573,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.007816150104709596,0.0,,,,,,,,,,,,,,,0.2,,,
2023-12-05,2023-12-06,production_governed_vol_position,1,600519,贵州茅台,白酒,92.83198692287165,0.1751374741951982,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.23671806405259938,,,
2023-12-05,2023-12-06,production_governed_vol_position,2,002142,宁波银行,银行,92.75874619695756,0.11666583559405515,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.23671806405259938,,,
2023-12-05,2023-12-06,production_governed_vol_position,3,688271,联影医疗,医疗保健,92.13152628769681,0.104631987583662,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.23671806405259938,,,
2023-12-05,2023-12-06,production_governed_vol_position,4,688041,海光信息,半导体,92.06527488657593,0.05263973736886823,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.23671806405259938,,,
2023-12-05,2023-12-06,production_governed_vol_position,5,300760,迈瑞医疗,医疗保健,91.88528315986122,0.13208607646893739,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.23671806405259938,,,
2023-12-06,2023-12-07,production_governed_vol_position,1,300750,宁德时代,电气设备,93.61495996077005,0.11627210228055725,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.2196706563936927,,,
2023-12-06,2023-12-07,production_governed_vol_position,2,688041,海光信息,半导体,93.43364723852667,0.05111902962237449,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.2196706563936927,,,
2023-12-06,2023-12-07,production_governed_vol_position,3,300760,迈瑞医疗,医疗保健,93.39310612337101,0.12471012999558702,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.2196706563936927,,,
2023-12-06,2023-12-07,production_governed_vol_position,4,601398,工商银行,银行,92.6642290421019,0.2,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.2196706563936927,,,
2023-12-06,2023-12-07,production_governed_vol_position,5,688271,联影医疗,医疗保健,92.16979813164669,0.09496052639810569,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.2196706563936927,,,
2023-12-07,2023-12-08,production_governed_vol_position,1,688041,海光信息,半导体,94.44735935935935,0.05466651877482685,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.21428212110226857,,,
2023-12-07,2023-12-08,production_governed_vol_position,2,688271,联影医疗,医疗保健,93.09904404404405,0.08875073847056182,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.21428212110226857,,,
2023-12-07,2023-12-08,production_governed_vol_position,3,300124,汇川技术,电器仪表,92.4642992992993,0.08720215052680708,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.21428212110226857,,,
2023-12-07,2023-12-08,production_governed_vol_position,4,600133,东湖高新,环境保护,92.1095035035035,0.03689209623342291,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.21428212110226857,,,
2023-12-07,2023-12-08,production_governed_vol_position,5,300760,迈瑞医疗,医疗保健,91.91874774774774,0.12553138263170674,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.21428212110226857,,,
2023-12-08,2023-12-11,production_governed_vol_position,1,688041,海光信息,半导体,95.02282872288501,0.04466510067256593,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.18440086537193587,,,
2023-12-08,2023-12-11,production_governed_vol_position,2,688271,联影医疗,医疗保健,93.70354466394275,0.0878062930133007,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.18440086537193587,,,
2023-12-08,2023-12-11,production_governed_vol_position,3,600028,中国石化,石油加工,93.41420149257921,0.15214637153084315,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.18440086537193587,,,
2023-12-08,2023-12-11,production_governed_vol_position,4,002415,海康威视,IT设备,93.27180765411742,0.13512134752278965,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.18440086537193587,,,
2023-12-08,2023-12-11,production_governed_vol_position,5,300760,迈瑞医疗,医疗保健,92.57661038731308,0.09659457235863517,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.18440086537193587,,,
2023-12-11,2023-12-12,production_governed_vol_position,1,600028,中国石化,石油加工,94.11560728729482,0.14628968351592417,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.14628968351592417,,,
2023-12-11,2023-12-12,production_governed_vol_position,2,002415,海康威视,IT设备,93.93530120455893,0.09491523257740263,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.14628968351592417,,,
2023-12-11,2023-12-12,production_governed_vol_position,3,688041,海光信息,半导体,92.46264651474867,0.04456772801207459,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.14628968351592417,,,
2023-12-11,2023-12-12,production_governed_vol_position,4,000100,TCL科技,元器件,92.4474900055353,0.14538747505879293,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.14628968351592417,,,
2023-12-11,2023-12-12,production_governed_vol_position,5,000858,五粮液,白酒,92.34746924666267,0.14592783145763016,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.14628968351592417,,,
2023-12-12,2023-12-13,production_governed_vol_position,1,601398,工商银行,银行,93.34697465303955,0.2,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.5683116533030813,,,
2023-12-12,2023-12-13,production_governed_vol_position,2,601288,农业银行,银行,92.4438101152764,0.18422928384290452,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.5683116533030813,,,
2023-12-12,2023-12-13,production_governed_vol_position,3,002602,世纪华通,互联网,92.25207900704777,0.09590369248975013,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.5683116533030813,,,
2023-12-12,2023-12-13,production_governed_vol_position,4,601328,交通银行,银行,92.05144413158143,0.18408236946017678,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.5683116533030813,,,
2023-12-12,2023-12-13,production_governed_vol_position,5,002415,海康威视,IT设备,91.86394231228918,0.09741752089232256,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.025994689279769,0.0,,,,,,,,,,,,,,,0.5683116533030813,,,
2023-12-13,2023-12-14,production_governed_vol_position,1,601398,工商银行,银行,92.06894482326368,0.2,0.23149911096965486,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.037139344273151464,0.0,,,,,,,,,,,,,,,0.23080330337875013,,,
2023-12-13,2023-12-14,production_governed_vol_position,2,002558,巨人网络,互联网,91.73651799957061,0.058582325435929734,0.06780878128476366,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.037139344273151464,0.0,,,,,,,,,,,,,,,0.23080330337875013,,,
2023-12-13,2023-12-14,production_governed_vol_position,3,000568,泸州老窖,白酒,91.65425640839125,0.08393336056895256,0.09715249176204001,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.037139344273151464,0.0,,,,,,,,,,,,,,,0.23080330337875013,,,
2023-12-13,2023-12-14,production_governed_vol_position,4,600938,中国海油,石油开采,91.57803091487429,0.11536831349463363,0.13353831004038058,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.037139344273151464,0.0,,,,,,,,,,,,,,,0.23080330337875013,,,
2023-12-13,2023-12-14,production_governed_vol_position,5,600519,贵州茅台,白酒,91.5546711793241,0.14686994280979757,0.17000130594316093,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.7,,defensive,baseline_full_liquidity_detail_vol_position,0.7,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,normal,,True,normal_production_risk_budget,v1,,,-0.037139344273151464,0.0,,,,,,,,,,,,,,,0.23080330337875013,,,
2023-12-14,2023-12-15,production_governed_vol_position,1,600519,贵州茅台,白酒,92.28650735015468,0.14337970996874105,0.0,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0386531173275686,-0.0386531173275686,0.0,,,,,,,,,,,,,,,0.3046775550200889,,,
2023-12-14,2023-12-15,production_governed_vol_position,2,000568,泸州老窖,白酒,91.77554855313387,0.08222238003578275,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0386531173275686,-0.0386531173275686,0.0,,,,,,,,,,,,,,,0.3046775550200889,,,
2023-12-14,2023-12-15,production_governed_vol_position,3,600809,山西汾酒,白酒,91.61276077066896,0.07907546501556513,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0386531173275686,-0.0386531173275686,0.0,,,,,,,,,,,,,,,0.3046775550200889,,,
2023-12-14,2023-12-15,production_governed_vol_position,4,601456,国联民生,证券,90.78901359272854,0.10746721327994073,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0386531173275686,-0.0386531173275686,0.0,,,,,,,,,,,,,,,0.3046775550200889,,,
2023-12-14,2023-12-15,production_governed_vol_position,5,002558,巨人网络,互联网,90.45059821561381,0.05765557707035555,0.0,1,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.0386531173275686,-0.0386531173275686,0.0,,,,,,,,,,,,,,,0.3046775550200889,,,
2023-12-15,2023-12-18,production_governed_vol_position,1,600519,贵州茅台,白酒,92.89727756007413,0.1409768674406762,0.0,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.03384642215016209,-0.0413980235388387,0.0,,,,,,,,,,,,,,,0.22025225247369545,,,
2023-12-15,2023-12-18,production_governed_vol_position,2,002129,TCL中环,电气设备,92.73261167584832,0.12040479722513008,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.03384642215016209,-0.0413980235388387,0.0,,,,,,,,,,,,,,,0.22025225247369545,,,
2023-12-15,2023-12-18,production_governed_vol_position,3,601456,国联民生,证券,92.01797084558436,0.10682713742190014,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.03384642215016209,-0.0413980235388387,0.0,,,,,,,,,,,,,,,0.22025225247369545,,,
2023-12-15,2023-12-18,production_governed_vol_position,4,601888,中国中免,旅游服务,91.76091433804577,0.12343242392307474,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.03384642215016209,-0.0413980235388387,0.0,,,,,,,,,,,,,,,0.22025225247369545,,,
2023-12-15,2023-12-18,production_governed_vol_position,5,300274,阳光电源,电气设备,91.69301386084743,0.09984745524856539,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.03384642215016209,-0.0413980235388387,0.0,,,,,,,,,,,,,,,0.22025225247369545,,,
2023-12-18,2023-12-19,production_governed_vol_position,1,300750,宁德时代,电气设备,91.70696292708453,0.0899299400646213,0.0,0,0,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.024829483757981552,-0.0413980235388387,0.0,,,,,,,,,,,,,,,0.2062962545510572,,,
2023-12-18,2023-12-19,production_governed_vol_position,2,300015,爱尔眼科,医疗保健,91.65498374471805,0.11831270376550893,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.024829483757981552,-0.0413980235388387,0.0,,,,,,,,,,,,,,,0.2062962545510572,,,
2023-12-18,2023-12-19,production_governed_vol_position,3,600887,伊利股份,乳制品,91.59957470787974,0.18788123713058483,0.0,0,1,,,,,,,,,,,,defensive,baseline_full_liquidity_detail_vol_position,,0.45,,defensive,baseline_full_liquidity_detail_vol_position,0.45,,,,,,,,,,production_risk_governor_backtest,,,,,,,,,,,,,reduce_position,,True,negative_recent_champion,v1,,-0.024829483757981552,-0.0413980235388387,0.0,,,,,,,,,,,,,,,0.2062962545510572,,,
