signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,planned_shares,planned_price,plan_reject_reason,execution_tradable,locked,buffer_kept,band_reweight,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,top_pattern_ids,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,1,920926,,家用电器,0.5,0.1,0.1,2100,23.188,,1,0,0,0,0,,,,,,,,,,,,,0.01755218216318788,0.0,0.0,0.0,0.01755218216318788,0.0011662062717547033,0.11099247232777759,0.0,0.0,0.11099247232777759,45435.687000000034,0,0.09278411860504303,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,2,920407,,电器仪表,0.49980945121951215,0.1,0.1,3000,16.368000000000002,,1,0,0,0,0,,,,,,,,,,,,,0.024865591397849496,0.0,0.0,0.0,0.024865591397849496,0.0007393814946623532,0.11099247232777759,0.0,0.0,0.11099247232777759,45435.687000000034,0,0.09278411860504303,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,3,920802,,环境保护,0.4996189024390244,0.1,0.1,3400,14.41,,1,0,0,0,0,,,,,,,,,,,,,0.01450381679389312,0.0,0.0,0.0,-0.01450381679389312,0.0006809168119981464,0.11099247232777759,0.0,0.0,0.11099247232777759,45435.687000000034,0,0.09278411860504303,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,4,920392,,广告包装,0.49942835365853655,0.1,0.1,3200,15.345,,1,0,0,0,0,,,,,,,,,,,,,0.0035842293906811484,0.0,0.0,0.0,0.0035842293906811484,0.0016335512610509335,0.11099247232777759,0.0,0.0,0.11099247232777759,45435.687000000034,0,0.09278411860504303,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,5,920504,,医疗保健,0.4992378048780488,0.1,0.1,2300,21.692,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0010712987223712863,0.11099247232777759,0.0,0.0,0.11099247232777759,45435.687000000034,0,0.09278411860504303,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,6,920132,,家居用品,0.49904725609756095,0.1,0.1,2200,22.110000000000003,,1,0,0,0,0,,,,,,,,,,,,,0.017412935323383172,0.0,0.0,0.0,-0.017412935323383172,0.00122257474485782,0.11099247232777759,0.0,0.0,0.11099247232777759,45435.687000000034,0,0.09278411860504303,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,7,920699,,家用电器,0.4988567073170732,0.1,0.1,2300,20.889,,1,0,0,0,0,,,,,,,,,,,,,0.0036861506055817506,0.0,0.0,0.0,-0.0036861506055817506,0.0012648764970793623,0.11099247232777759,0.0,0.0,0.11099247232777759,45435.687000000034,0,0.09278411860504303,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,8,920274,,广告包装,0.49866615853658536,0.1,0.1,3000,16.434,,1,0,0,0,0,,,,,,,,,,,,,0.0033467202141901353,0.0,0.0,0.0,0.0033467202141901353,0.0012651078867559422,0.11099247232777759,0.0,0.0,0.11099247232777759,45435.687000000034,0,0.09278411860504303,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,9,920299,,电气设备,0.4984756097560976,0.1,0.1,4900,10.164000000000001,,1,0,0,0,0,,,,,,,,,,,,,0.024891774891774965,0.0,0.0,0.0,-0.024891774891774965,0.0005572846239822311,0.11099247232777759,0.0,0.0,0.11099247232777759,45435.687000000034,0,0.09278411860504303,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,10,920058,,摩托车,0.49828506097560976,0.1,0.1,1900,25.322000000000003,,1,0,0,0,0,,,,,,,,,,,,,0.019548218940052098,0.0,0.0,0.0,-0.019548218940052098,0.0018666181146850917,0.11099247232777759,0.0,0.0,0.11099247232777759,45435.687000000034,0,0.09278411860504303,0,0
