strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2024-01-03,920058,,摩托车,1900,2024-01-03,1,22.71,43149.0,0.08457023112691285
vls_mom_contrarian_v1_frozen,2024-01-03,920132,,家居用品,2200,2024-01-03,1,19.69,43318.0,0.08490146404217042
vls_mom_contrarian_v1_frozen,2024-01-03,920274,,广告包装,3000,2024-01-03,1,15.15,45450.0,0.08908009466541958
vls_mom_contrarian_v1_frozen,2024-01-03,920299,,电气设备,4900,2024-01-03,1,10.03,49147.0,0.09632605968143841
vls_mom_contrarian_v1_frozen,2024-01-03,920392,,广告包装,3200,2024-01-03,1,14.18,45376.0,0.0889350577676145
vls_mom_contrarian_v1_frozen,2024-01-03,920407,,电器仪表,3000,2024-01-03,1,15.75,47250.0,0.09260801920662431
vls_mom_contrarian_v1_frozen,2024-01-03,920504,,医疗保健,2300,2024-01-03,1,20.02,46046.0,0.09024822968017404
vls_mom_contrarian_v1_frozen,2024-01-03,920699,,家用电器,2300,2024-01-03,1,18.44,42412.0,0.08312574202309736
vls_mom_contrarian_v1_frozen,2024-01-03,920802,,环境保护,3400,2024-01-03,1,13.88,47192.0,0.09249434163807438
vls_mom_contrarian_v1_frozen,2024-01-03,920926,,家用电器,2100,2024-01-03,1,21.65,45465.0,0.08910949403659628
vls_mom_contrarian_v1_frozen,2024-01-04,920058,,摩托车,1900,2024-01-03,2,24.55,46645.0,0.08770082726251908
vls_mom_contrarian_v1_frozen,2024-01-04,920132,,家居用品,2200,2024-01-03,2,22.04,48488.0,0.09116599233154733
vls_mom_contrarian_v1_frozen,2024-01-04,920274,,广告包装,3000,2024-01-03,2,16.2,48600.0,0.09137657208614915
vls_mom_contrarian_v1_frozen,2024-01-04,920299,,电气设备,4900,2024-01-03,2,9.72,47628.0,0.08954904064442618
vls_mom_contrarian_v1_frozen,2024-01-04,920392,,广告包装,3200,2024-01-03,2,15.5,49600.0,0.0932567484665226
vls_mom_contrarian_v1_frozen,2024-01-04,920407,,电器仪表,3000,2024-01-03,2,15.69,47070.0,0.08849990222417779
vls_mom_contrarian_v1_frozen,2024-01-04,920504,,医疗保健,2300,2024-01-03,2,20.75,47725.0,0.0897314177533224
vls_mom_contrarian_v1_frozen,2024-01-04,920699,,家用电器,2300,2024-01-03,2,19.73,45379.0,0.08532052396496631
vls_mom_contrarian_v1_frozen,2024-01-04,920802,,环境保护,3400,2024-01-03,2,14.2,48280.0,0.09077491564442965
vls_mom_contrarian_v1_frozen,2024-01-04,920926,,家用电器,2100,2024-01-03,2,22.4,47040.0,0.08844349693276658
vls_mom_contrarian_v1_frozen,2024-01-05,920058,,摩托车,1900,2024-01-03,3,26.4,50160.0,0.0991451313063782
vls_mom_contrarian_v1_frozen,2024-01-05,920132,,家居用品,2200,2024-01-03,3,22.8,50160.0,0.0991451313063782
vls_mom_contrarian_v1_frozen,2024-01-05,920274,,广告包装,3000,2024-01-03,3,15.03,45090.0,0.08912388298653494
vls_mom_contrarian_v1_frozen,2024-01-05,920299,,电气设备,4900,2024-01-03,3,8.85,43365.0,0.08571428666469479
vls_mom_contrarian_v1_frozen,2024-01-05,920392,,广告包装,3200,2024-01-03,3,14.31,45792.0,0.09051144044620554
vls_mom_contrarian_v1_frozen,2024-01-05,920407,,电器仪表,3000,2024-01-03,3,14.24,42720.0,0.08443939412696325
vls_mom_contrarian_v1_frozen,2024-01-05,920504,,医疗保健,2300,2024-01-03,3,19.65,45195.0,0.08933142363221216
vls_mom_contrarian_v1_frozen,2024-01-05,920699,,家用电器,2300,2024-01-03,3,17.75,40825.0,0.08069377961688377
vls_mom_contrarian_v1_frozen,2024-01-05,920802,,环境保护,3400,2024-01-03,3,13.0,44200.0,0.0873647289422232
vls_mom_contrarian_v1_frozen,2024-01-05,920926,,家用电器,2100,2024-01-03,3,20.48,43008.0,0.08500864846939221
vls_mom_contrarian_v1_frozen,2024-01-08,920058,,摩托车,1900,2024-01-03,4,23.0,43700.0,0.09349993693463832
vls_mom_contrarian_v1_frozen,2024-01-08,920132,,家居用品,2200,2024-01-03,4,19.81,43582.0,0.09324746570904822
vls_mom_contrarian_v1_frozen,2024-01-08,920274,,广告包装,3000,2024-01-03,4,13.38,40140.0,0.08588300843378449
vls_mom_contrarian_v1_frozen,2024-01-08,920299,,电气设备,4900,2024-01-03,4,8.38,41062.00000000001,0.08785570733203935
vls_mom_contrarian_v1_frozen,2024-01-08,920392,,广告包装,3200,2024-01-03,4,13.05,41760.0,0.0893491388190045
vls_mom_contrarian_v1_frozen,2024-01-08,920407,,电器仪表,3000,2024-01-03,4,13.21,39630.0,0.08479181923843745
vls_mom_contrarian_v1_frozen,2024-01-08,920504,,医疗保健,2300,2024-01-03,4,18.2,41860.0,0.08956309748475881
vls_mom_contrarian_v1_frozen,2024-01-08,920699,,家用电器,2300,2024-01-03,4,17.05,39215.0,0.08390389077555702
vls_mom_contrarian_v1_frozen,2024-01-08,920802,,环境保护,3400,2024-01-03,4,11.94,40596.0,0.08685865994962419
vls_mom_contrarian_v1_frozen,2024-01-08,920926,,家用电器,2100,2024-01-03,4,19.25,40425.0,0.08649279063118431
vls_mom_contrarian_v1_frozen,2024-01-09,920058,,摩托车,1900,2024-01-03,5,24.1,45790.0,0.09991381219627422
vls_mom_contrarian_v1_frozen,2024-01-09,920132,,家居用品,2200,2024-01-03,5,22.3,49060.0,0.10704895449550586
vls_mom_contrarian_v1_frozen,2024-01-09,920274,,广告包装,3000,2024-01-03,5,12.65,37950.0,0.08280692668374333
vls_mom_contrarian_v1_frozen,2024-01-09,920299,,电气设备,4900,2024-01-03,5,8.08,39592.0,0.08638977183828105
vls_mom_contrarian_v1_frozen,2024-01-09,920392,,广告包装,3200,2024-01-03,5,12.3,39360.0,0.08588354767515513
vls_mom_contrarian_v1_frozen,2024-01-09,920407,,电器仪表,3000,2024-01-03,5,12.47,37410.0,0.0816286463040537
vls_mom_contrarian_v1_frozen,2024-01-09,920504,,医疗保健,2300,2024-01-03,5,17.13,39399.0,0.08596864570257716
vls_mom_contrarian_v1_frozen,2024-01-09,920699,,家用电器,2300,2024-01-03,5,16.05,36915.0,0.08054855595600487
vls_mom_contrarian_v1_frozen,2024-01-09,920802,,环境保护,3400,2024-01-03,5,11.31,38454.0,0.08390665503812031
vls_mom_contrarian_v1_frozen,2024-01-09,920926,,家用电器,2100,2024-01-03,5,18.55,38955.0,0.08499983739038791
vls_mom_contrarian_v1_frozen,2024-01-10,920058,,摩托车,1900,2024-01-03,6,25.71,48849.0,0.10250228316181878
