strategy,window,requested_window,requested_window_days,actual_start,actual_end,actual_trading_days,coverage_ratio,coverage_status,window_start,window_end,trading_days,initial_cash,window_start_equity,window_end_equity,total_return,max_drawdown,annualized_volatility,daily_win_rate,avg_gross_exposure,avg_position_count
vls_mom_contrarian_v1_frozen,3m,3m,63,2026-04-30,2026-07-31,63,1.0,PASS,2026-04-30,2026-07-31,63,500000.0,636050.8640307502,549708.9764627503,-0.13574682851751563,-0.21308917359560697,0.27051470385723164,0.5079365079365079,0.9786422255940003,10.047619047619047
vls_mom_contrarian_v1_frozen,6m,6m,126,2026-02-02,2026-07-31,119,0.9444444444444444,PASS,2026-02-02,2026-07-31,119,500000.0,632375.5250117502,549708.9764627503,-0.13072382671271754,-0.21308917359560686,0.27431645403350013,0.5210084033613446,0.9659420411544858,10.025210084033613
vls_mom_contrarian_v1_frozen,1y,1y,252,2025-07-31,2026-07-31,243,0.9642857142857143,PASS,2025-07-31,2026-07-31,243,500000.0,543227.8904917502,549708.9764627503,0.011930694436791844,-0.280865632570949,0.2530517730479679,0.5308641975308642,0.9423114641267212,10.012345679012345
vls_mom_contrarian_v1_frozen,3y,3y,756,2025-01-03,2026-07-31,381,0.503968253968254,INSUFFICIENT_COVERAGE,2025-01-03,2026-07-31,381,500000.0,500000.0,549708.9764627503,0.0994179529255006,-0.280865632570949,0.2383178322094638,0.5249343832020997,0.8885285323751925,9.561679790026247
