first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct
2026-03-03,2026-05-29,60,500000.0,586850.220755,0.17370044151000008,0.981947105201993,-0.16342555908020695,0.5833333333333334,0.07425132843989735,-0.069897553891613,0.9464272471846991,5.0,55,30,25,0,10.0825590005616,4050.7992449999992,tiered_liquidity_then_bs_v2_industry_cap2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,0.0
