rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20
1,2026-06-01,baseline_full_dynamic_factor_industry_cap2,300433,蓝思科技,元器件,元器件,dynamic_factor_score,99.4006591413144,0.2,1.0,0.2,41.83,78.31,99.4006591413144,99.37732362714574,91.22779026217228,29.72,98.16,99.07,86.34250290585045,83.22355676094537,99.01201084850833,69.97287872917474,73.98,0,,可买,0.9155053347580117,normal_liquidity,index_neutral,0.04198947034123278,0.0
2,2026-06-01,baseline_full_dynamic_factor_industry_cap2,000636,风华高科,元器件,元器件,dynamic_factor_score,99.35046563404754,0.2,1.0,0.2,55.05,79.0,99.35046563404754,99.58794740801642,88.88651427095441,29.47,98.97,99.9,99.18636187524216,99.5350639287098,98.41146842309183,0.6392870980240217,73.17,0,,可买,0.9155053347580117,normal_liquidity,index_neutral,0.04974421861732061,0.0
3,2026-06-01,baseline_full_dynamic_factor_industry_cap2,600863,内蒙华电,火力发电,火力发电,dynamic_factor_score,98.21429787154224,0.2,1.0,0.2,7.92,78.33,98.21429787154224,99.03348068197386,87.84240991863619,27.72,99.8,99.36,99.57380860131731,99.57380860131731,95.83494769469199,16.563347539713288,73.18,0,,可买,0.9155053347580117,normal_liquidity,index_neutral,0.04463349737130505,0.0
4,2026-06-01,baseline_full_dynamic_factor_industry_cap2,600011,华能国际,火力发电,火力发电,dynamic_factor_score,98.08042198586168,0.2,1.0,0.2,9.76,76.99,98.08042198586168,98.52240768340648,91.00112876146198,27.76,99.8,97.29,99.70941495544363,97.92716001549788,97.24912824486634,47.69469197985277,65.56,0,,过滤,0.9155053347580117,normal_liquidity,index_neutral,0.035853240909610055,0.0
5,2026-06-01,baseline_full_dynamic_factor_industry_cap2,002028,思源电气,电气设备,电气设备,dynamic_factor_score,95.68620063468678,0.2,1.0,0.2,216.0,64.63,95.68620063468678,94.14397245496019,88.12188815704508,28.72,98.92,84.58,94.88570321580782,81.79000387446726,97.30724525377761,39.86826811313444,67.49,0,,可买,0.9155053347580117,normal_liquidity,index_neutral,0.03619517691776652,0.0
