rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,target_position_ratio
1,2026-06-10,baseline_full_liquidity_detail_vol_position,002463,沪电股份,元器件,元器件,liquidity_detail_score,94.97190291763492,0.029013531544031183,0.7,0.12897669484313315,130.6,55.63,,,94.97190291763492,29.87,49.1,95.08,87.29666924864446,92.58326878388846,99.3996901626646,88.88458559256391,60.33,0,,可买,0.8681594737417121,normal_liquidity,index_weak,0.0544966002392587,-0.07434970586150691,0.7
2,2026-06-10,baseline_full_liquidity_detail_vol_position,688146,中船特气,半导体,半导体,liquidity_detail_score,94.60426284533953,0.01769234609084331,0.7,0.07864951977165434,292.0,69.92,,,94.60426284533953,29.29,99.76,99.96,90.66615027110767,94.1130906274206,95.56545313710302,89.65917893106119,68.47,0,,可买,0.8681594737417121,normal_liquidity,index_weak,0.08936852252186665,0.0,0.7
3,2026-06-10,baseline_full_liquidity_detail_vol_position,600522,中天科技,通信设备,通信设备,liquidity_detail_score,93.8241724761167,0.0275715718451545,0.7,0.12256661009437134,50.2,55.25,,,93.8241724761167,29.93,49.1,94.75,88.41982958946552,93.47405112316034,99.55460883036406,72.79240898528273,61.59,1,WATCH,观察,0.8681594737417121,normal_liquidity,index_weak,0.05734670620028734,-0.07856093979441992,0.7
4,2026-06-10,baseline_full_liquidity_detail_vol_position,601208,东材科技,化工原料,化工原料,liquidity_detail_score,93.67470694552028,0.025763620648775114,0.7,0.11452954747781878,62.35,78.28,,,93.67470694552028,29.51,99.11,97.21,96.70797831138653,90.87916343919443,99.28350116189002,64.62044926413633,70.56,0,,可买,0.8681594737417121,normal_liquidity,index_weak,0.06137098708443225,0.0,0.7
5,2026-06-10,baseline_full_liquidity_detail_vol_position,002460,赣锋锂业,小金属,小金属,liquidity_detail_score,93.41996127033309,0.057425145806741865,0.7,0.25527762781302227,67.6,33.99,,,93.41996127033309,29.34,49.1,32.24,89.98838109992255,79.00852052672347,98.50890782339272,96.74670797831139,32.52,0,,观察,0.8681594737417121,normal_liquidity,index_weak,0.02753391058692897,-0.15478869717429367,0.7
