order_id,execution_date,execution_sequence,signal_date,symbol,side,reference_open_price_exact,fill_price_exact,gross_notional_exact,price_impact_cost_exact,commission_exact,total_fee_exact,cash_delta_exact,cash_before_exact,cash_after_exact,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,risk_state,target_exposure,scenario
61,2024-03-04,5,2024-03-01,300045,BUY,22.97,22.981485,18385.188000,9.188000,13.78889100000,13.78889100000,-18398.97689100000,336653.82004470285,318254.84315370285,22.97,22.9815,800,18385.188,9.188,13.788891,13.788891,-18398.98,336653.82,318254.84,0,800,True,0.4,c0.00075_s0.0005
62,2024-03-04,6,2024-03-01,603220,BUY,34.8,45.78057885,22890.28942500,5490.28942500,17.1677170687500,17.1677170687500,-22907.4571420687500,318254.84315370285,295347.3860116341,34.8,45.7806,500,22890.2894,5490.2894,17.167717,17.167717,-22907.46,318254.84,295347.39,0,500,True,0.4,c0.00075_s0.0005
63,2024-03-05,1,2024-03-04,002463,SELL,27.75,28.7602127,66148.4892100,2323.4892100,49.611366907500,49.611366907500,66098.877843092500,295347.3860116341,361446.26385472657,27.75,28.7602,2300,66148.4892,2323.4892,49.611367,49.611367,66098.88,295347.39,361446.26,2300,0,True,0.4,c0.00075_s0.0005
64,2024-03-05,2,2024-03-04,000938,BUY,24.89,25.17968355,62949.20887500,724.20887500,47.2119066562500,47.2119066562500,-62996.4207816562500,361446.26385472657,298449.84307307034,24.89,25.1797,2500,62949.2089,724.2089,47.211907,47.211907,-62996.42,361446.26,298449.84,0,2500,True,0.4,c0.00075_s0.0005
65,2024-03-07,1,2024-03-06,600839,SELL,5.55,5.628484350000001,66416.115330000011800,926.115330000011800,49.81208649750000885000,49.81208649750000885000,66366.30324350251179115000,298449.84307307034,364816.14631657285,5.55,5.6285,11800,66416.1153,926.1153,49.812086,49.812086,66366.3,298449.84,364816.15,11800,0,True,0.4,c0.00075_s0.0005
66,2024-03-07,2,2024-03-06,002456,BUY,9.6,9.6048,70115.0400,35.0400,52.586280000,52.586280000,-70167.626280000,364816.14631657285,294648.5200365728,9.6,9.6048,7300,70115.04,35.04,52.58628,52.58628,-70167.63,364816.15,294648.52,0,7300,True,0.4,c0.00075_s0.0005
67,2024-03-18,1,2024-03-15,002281,SELL,39.8,40.2670564,24160.2338400,280.2338400,18.120175380000,18.120175380000,24142.113664620000,294648.5200365728,318790.6337011928,39.8,40.2671,600,24160.2338,280.2338,18.120175,18.120175,24142.11,294648.52,318790.63,600,0,False,0.6,c0.00075_s0.0005
68,2024-03-18,2,2024-03-15,300045,SELL,24.91,24.897545,19918.036000,9.964000,14.93852700000,14.93852700000,19903.09747300000,318790.6337011928,338693.7311741928,24.91,24.8975,800,19918.036,9.964,14.938527,14.938527,19903.1,318790.63,338693.73,800,0,False,0.6,c0.00075_s0.0005
69,2024-03-18,3,2024-03-15,603220,SELL,36.46,47.916429799999996,23958.214899999998000,5728.214899999998000,17.96866117499999850000,17.96866117499999850000,23940.24623882499800150000,338693.7311741928,362633.97741301777,36.46,47.9164,500,23958.2149,5728.2149,17.968661,17.968661,23940.25,338693.73,362633.98,500,0,False,0.6,c0.00075_s0.0005
70,2024-03-18,4,2024-03-15,601138,BUY,23.45,24.72405585,27196.46143500,1401.46143500,20.3973460762500,20.3973460762500,-27216.8587810762500,362633.97741301777,335417.1186319415,23.45,24.7241,1100,27196.4614,1401.4614,20.397346,20.397346,-27216.86,362633.98,335417.12,0,1100,False,0.6,c0.00075_s0.0005
71,2024-03-18,5,2024-03-15,601225,BUY,24.53,27.6123993,60747.2784600,6781.2784600,45.560458845000,45.560458845000,-60792.838918845000,335417.1186319415,274624.2797130965,24.53,27.6124,2200,60747.2785,6781.2785,45.560459,45.560459,-60792.84,335417.12,274624.28,0,2200,False,0.6,c0.00075_s0.0005
72,2024-03-18,6,2024-03-15,601899,BUY,15.97,16.63601385,74862.06232500,2997.06232500,56.1465467437500,56.1465467437500,-74918.2088717437500,274624.2797130965,199706.07084135275,15.97,16.636,4500,74862.0623,2997.0623,56.146547,56.146547,-74918.21,274624.28,199706.07,0,4500,False,0.6,c0.00075_s0.0005
73,2024-03-19,1,2024-03-18,000938,SELL,23.6,23.850768650000003,59626.921625000007500,626.921625000007500,44.72019121875000562500,44.72019121875000562500,59582.20143378125749437500,199706.07084135275,259288.272275134,23.6,23.8508,2500,59626.9216,626.9216,44.720191,44.720191,59582.2,199706.07,259288.27,2500,0,False,0.6,c0.00075_s0.0005
74,2024-03-19,2,2024-03-18,603993,BUY,7.75,8.250823350000001,59405.928120000007200,3605.928120000007200,44.55444609000000540000,44.55444609000000540000,-59450.48256609000720540000,259288.272275134,199837.78970904398,7.75,8.2508,7200,59405.9281,3605.9281,44.554446,44.554446,-59450.48,259288.27,199837.79,0,7200,False,0.6,c0.00075_s0.0005
75,2024-03-21,1,2024-03-20,002456,SELL,10.41,10.404795,75955.003500,37.996500,56.96625262500,56.96625262500,75898.03724737500,199837.78970904398,275735.826956419,10.41,10.4048,7300,75955.0035,37.9965,56.966253,56.966253,75898.04,199837.79,275735.83,7300,0,False,0.6,c0.00075_s0.0005
76,2024-03-21,2,2024-03-20,300496,BUY,64.0,64.8247962,71307.2758200,907.2758200,53.480456865000,53.480456865000,-71360.756276865000,275735.826956419,204375.070679554,64.0,64.8248,1100,71307.2758,907.2758,53.480457,53.480457,-71360.76,275735.83,204375.07,0,1100,False,0.6,c0.00075_s0.0005
77,2024-04-01,1,2024-03-29,601138,SELL,22.9,24.120033950000003,26532.037345000003300,1342.037345000003300,19.89902800875000247500,19.89902800875000247500,26512.13831699125329752500,204375.070679554,230887.20899654523,22.9,24.12,1100,26532.0373,1342.0373,19.899028,19.899028,26512.14,204375.07,230887.21,1100,0,False,0.6,c0.00075_s0.0005
78,2024-04-01,2,2024-03-29,601225,SELL,24.7,27.776005050000002,61107.211110000004400,6767.211110000004400,45.83040833250000330000,45.83040833250000330000,61061.38070166750439670000,230887.20899654523,291948.58969821275,24.7,27.776,2200,61107.2111,6767.2111,45.830408,45.830408,61061.38,230887.21,291948.59,2200,0,False,0.6,c0.00075_s0.0005
79,2024-04-01,3,2024-03-29,601899,SELL,17.24,17.941025,80734.612500,3154.612500,60.55095937500,60.55095937500,80674.06154062500,291948.58969821275,372622.65123883775,17.24,17.941,4500,80734.6125,3154.6125,60.550959,60.550959,80674.06,291948.59,372622.65,4500,0,False,0.6,c0.00075_s0.0005
80,2024-04-01,4,2024-03-29,000977,BUY,42.38,42.7003395,34160.2716000,256.2716000,25.620203700000,25.620203700000,-34185.891803700000,372622.65123883775,338436.75943513773,42.38,42.7003,800,34160.2716,256.2716,25.620204,25.620204,-34185.89,372622.65,338436.76,0,800,False,0.6,c0.00075_s0.0005
81,2024-04-01,5,2024-03-29,300975,BUY,14.11,14.167380149999998,17000.856179999997600,68.856179999997600,12.75064213499999820000,12.75064213499999820000,-17013.60682213499759820000,338436.75943513773,321423.15261300275,14.11,14.1674,1200,17000.8562,68.8562,12.750642,12.750642,-17013.61,338436.76,321423.15,0,1200,False,0.6,c0.00075_s0.0005
82,2024-04-01,6,2024-03-29,601166,BUY,15.8,18.62380725,121054.74712500,18354.74712500,90.7910603437500,90.7910603437500,-121145.5381853437500,321423.15261300275,200277.61442765902,15.8,18.6238,6500,121054.7471,18354.7471,90.79106,90.79106,-121145.54,321423.15,200277.61,0,6500,False,0.6,c0.00075_s0.0005
83,2024-04-02,1,2024-04-01,603993,SELL,8.22,8.742526550000001,62946.191160000007200,3762.191160000007200,47.20964337000000540000,47.20964337000000540000,62898.98151663000719460000,200277.61442765902,263176.595944289,8.22,8.7425,7200,62946.1912,3762.1912,47.209643,47.209643,62898.98,200277.61,263176.6,7200,0,False,0.6,c0.00075_s0.0005
