rank,signal_date,strategy,symbol,name,industry,industry_key,candidate_pool,candidate_pool_role,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,selected_strategy,market_regime,market_regime_raw,target_position_ratio
1,2026-07-16,production_governed_vol_position,002156,通富微电,半导体,半导体,liquidity_quality,champion_core,liquidity_detail_score,94.86710027100271,0.03066173640883489,0.5,0.06054909406677657,75.95,45.95,,,94.86710027100271,29.88,48.23,93.9,88.23073945025165,93.16686024003097,99.28377855207124,85.1335656213705,60.62,1,WATCH,可买,0.762725436050809,low_liquidity,index_weak,0.05156716530993983,-0.03506543005971274,baseline_full_liquidity_detail_vol_position,neutral,risk_off,0.5
2,2026-07-16,production_governed_vol_position,002384,东山精密,元器件,元器件,liquidity_quality,champion_core,liquidity_detail_score,93.75016647309333,0.026662685426782438,0.5,0.04681975339578538,268.8,45.96,,,93.75016647309333,29.97,48.23,85.39,87.06929926442122,89.06310491676346,99.70963995354239,80.60394889663183,54.96,1,WATCH,观察,0.762725436050809,low_liquidity,index_weak,0.05930155964319893,-0.025380710659898442,baseline_full_liquidity_detail_vol_position,neutral,risk_off,0.5
3,2026-07-16,production_governed_vol_position,000938,紫光股份,IT设备,IT设备,liquidity_quality,champion_core,liquidity_detail_score,92.09073945025165,0.02872347708844957,0.5,0.05708544801229668,38.59,67.06,,,92.09073945025165,29.77,48.23,99.25,94.11536972512582,97.73519163763066,99.34185056136275,40.127758420441346,67.28,0,SCAN,可买,0.762725436050809,low_liquidity,index_weak,0.05504691598497332,0.0,baseline_full_liquidity_detail_vol_position,neutral,risk_off,0.5
4,2026-07-16,production_governed_vol_position,300759,康龙化成,化学制药,化学制药,liquidity_quality,champion_core,liquidity_detail_score,91.59118854045683,0.03993398622311993,0.5,0.07842686517154354,38.6,69.63,,,91.59118854045683,28.66,48.23,99.9,96.2253193960511,97.67711962833914,97.94812233836623,47.89005032907472,69.85,0,SCAN,可买,0.762725436050809,low_liquidity,index_weak,0.039593814182486586,-0.04218362282878396,baseline_full_liquidity_detail_vol_position,neutral,risk_off,0.5
5,2026-07-16,production_governed_vol_position,600900,长江电力,水力发电,水力发电,liquidity_quality,champion_core,liquidity_detail_score,90.77982191250484,0.15165992436470388,0.5,0.2571188393535979,28.24,62.81,,,90.77982191250484,29.12,48.23,85.35,79.84901277584204,86.04336043360433,99.51606658923731,81.49438637243516,61.29,0,SCAN,可买,0.762725436050809,low_liquidity,index_weak,0.010425554652671127,-0.015341701534170249,baseline_full_liquidity_detail_vol_position,neutral,risk_off,0.5
