strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2023-01-04,920190,,IT设备,2300,2023-01-04,1,19.25,44275.0,0.08882207209243217
vls_mom_contrarian_v1_frozen,2023-01-04,920247,,橡胶,7000,2023-01-04,1,6.4,44800.0,0.08987529824372584
vls_mom_contrarian_v1_frozen,2023-01-04,920262,,纺织,3100,2023-01-04,1,13.65,42315.0,0.08489002779426917
vls_mom_contrarian_v1_frozen,2023-01-04,920392,,广告包装,5900,2023-01-04,1,7.38,43542.0,0.08735156777072121
vls_mom_contrarian_v1_frozen,2023-01-04,920505,,机械基件,4400,2023-01-04,1,10.04,44175.99999999999,0.08862346373247393
vls_mom_contrarian_v1_frozen,2023-01-04,920526,,化工原料,10900,2023-01-04,1,4.14,45126.0,0.09052930153005295
vls_mom_contrarian_v1_frozen,2023-01-04,920781,,专用机械,6600,2023-01-04,1,6.86,45276.0,0.09083022328756542
vls_mom_contrarian_v1_frozen,2023-01-04,920807,,机械基件,7800,2023-01-04,1,5.72,44616.0,0.08950616755451053
vls_mom_contrarian_v1_frozen,2023-01-04,920855,,机床制造,6500,2023-01-04,1,6.88,44720.0,0.08971480663971917
vls_mom_contrarian_v1_frozen,2023-01-04,920957,,化工原料,8200,2023-01-04,1,5.5,45100.0,0.09047714175875078
vls_mom_contrarian_v1_frozen,2023-01-05,920190,,IT设备,2300,2023-01-04,2,19.17,44091.00000000001,0.08903109970725594
vls_mom_contrarian_v1_frozen,2023-01-05,920247,,橡胶,7000,2023-01-04,2,6.38,44660.0,0.09018005744768887
vls_mom_contrarian_v1_frozen,2023-01-05,920262,,纺织,3100,2023-01-04,2,13.19,40889.0,0.08256543593771944
vls_mom_contrarian_v1_frozen,2023-01-05,920392,,广告包装,5900,2023-01-04,2,7.28,42952.0,0.08673116496849825
vls_mom_contrarian_v1_frozen,2023-01-05,920505,,机械基件,4400,2023-01-04,2,10.13,44572.0,0.09000236275321066
vls_mom_contrarian_v1_frozen,2023-01-05,920526,,化工原料,10900,2023-01-04,2,4.11,44799.0,0.09046073429464875
vls_mom_contrarian_v1_frozen,2023-01-05,920781,,专用机械,6600,2023-01-04,2,6.73,44418.0,0.0896913970378738
vls_mom_contrarian_v1_frozen,2023-01-05,920807,,机械基件,7800,2023-01-04,2,5.75,44850.0,0.09056371644713045
vls_mom_contrarian_v1_frozen,2023-01-05,920855,,机床制造,6500,2023-01-04,2,6.84,44460.0,0.0897762058693293
vls_mom_contrarian_v1_frozen,2023-01-05,920957,,化工原料,8200,2023-01-04,2,5.49,45018.0,0.09090295177295246
vls_mom_contrarian_v1_frozen,2023-01-06,920190,,IT设备,2300,2023-01-04,3,18.98,43654.0,0.08828631063290132
vls_mom_contrarian_v1_frozen,2023-01-06,920247,,橡胶,7000,2023-01-04,3,6.36,44520.0,0.09003771817878697
vls_mom_contrarian_v1_frozen,2023-01-06,920262,,纺织,3100,2023-01-04,3,13.39,41509.0,0.08394823997940855
vls_mom_contrarian_v1_frozen,2023-01-06,920392,,广告包装,5900,2023-01-04,3,7.07,41713.0,0.0843608117338666
vls_mom_contrarian_v1_frozen,2023-01-06,920505,,机械基件,4400,2023-01-04,3,10.18,44792.0,0.09058781385139772
vls_mom_contrarian_v1_frozen,2023-01-06,920526,,化工原料,10900,2023-01-04,3,4.11,44799.0,0.0906019707253252
vls_mom_contrarian_v1_frozen,2023-01-06,920781,,专用机械,6600,2023-01-04,3,6.73,44418.0,0.08983143230155795
vls_mom_contrarian_v1_frozen,2023-01-06,920807,,机械基件,7800,2023-01-04,3,5.72,44616.0,0.09023186959264959
vls_mom_contrarian_v1_frozen,2023-01-06,920855,,机床制造,6500,2023-01-04,3,6.92,44980.0,0.09096802703687867
vls_mom_contrarian_v1_frozen,2023-01-06,920957,,化工原料,8200,2023-01-04,3,5.48,44936.0,0.09087904097219164
vls_mom_contrarian_v1_frozen,2023-01-09,920190,,IT设备,2300,2023-01-04,4,19.05,43815.0,0.08802568545128808
vls_mom_contrarian_v1_frozen,2023-01-09,920247,,橡胶,7000,2023-01-04,4,6.34,44380.0,0.08916078786552928
vls_mom_contrarian_v1_frozen,2023-01-09,920262,,纺织,3100,2023-01-04,4,14.02,43462.0,0.08731649757124005
vls_mom_contrarian_v1_frozen,2023-01-09,920392,,广告包装,5900,2023-01-04,4,6.91,40769.0,0.08190617756849398
vls_mom_contrarian_v1_frozen,2023-01-09,920505,,机械基件,4400,2023-01-04,4,10.14,44616.0,0.08963491913944241
