strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,corporate_action_status,strict_ledger_frozen,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,risk_overlay_multiplier,risk_overlay_drawdown_from_peak,risk_overlay_triggered_rules,risk_overlay_halt_new_entries
vls_mom_contrarian_v1_frozen,2021-02-25,2021-02-24,2937.1320900001447,417145.0,420082.13209000014,0.8401642641800003,10,0.9930081956226339,NO_ACTION_CONFIRMED,,420082.13209000014,0.0,358,10.0,9.0,0.0,417330.0,10.0,0.0,420267.13209000014,10.0,1.0,6.0,0.006979725167589682,0.0,0.0,0.006979725167589682,0.0,0.0,0.0,0.0,0.0,1.0,0.18539689421427866,,0.0
vls_mom_contrarian_v1_frozen,2021-02-26,2021-02-25,2937.1320900001447,413227.0,416164.13209000014,0.8323282641800003,10,0.9929423708976319,NO_ACTION_CONFIRMED,,416164.13209000014,0.0,358,10.0,9.0,0.0,417145.0,10.0,0.0,420082.13209000014,10.0,1.0,6.0,0.007051224507021858,0.0,0.0,0.007051224507021858,0.0,0.0,0.0,0.0,0.0,1.0,0.18575547941655446,,0.0
vls_mom_contrarian_v1_frozen,2021-03-01,2021-02-26,2937.1320900001447,421917.0,424854.13209000014,0.8497082641800003,10,0.993086728201156,NO_ACTION_CONFIRMED,,424854.13209000014,0.0,358,10.0,9.0,0.0,413227.0,10.0,0.0,416164.13209000014,10.0,1.0,5.0,0.007047096493522258,0.0,0.0,0.007047096493522258,0.0,0.0,0.0,0.0,0.0,1.0,0.19334973251123846,,0.0
vls_mom_contrarian_v1_frozen,2021-03-02,2021-02-26,2937.1320900001447,425951.0,428888.13209000014,0.8577762641800003,10,0.9931517524728714,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,428888.13209000014,0.0,360,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-03-03,2021-03-02,4518.427386000156,435607.0,440125.42738600017,0.8802508547720004,10,0.9897337733635703,NO_ACTION_CONFIRMED,,440125.42738600017,0.0,364,9.0,8.0,0.0,382895.0,10.0,2.0,428888.13209000014,10.0,1.0,6.0,0.010423673992086827,0.0,0.0,0.010423673992086827,4050.948000000004,0.0,0.08973391812865505,0.0,0.0,1.0,0.1686868237882269,,0.0
vls_mom_contrarian_v1_frozen,2021-03-04,2021-03-02,4518.427386000156,435853.0,440371.42738600017,0.8807428547720003,10,0.9897395082764087,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,440371.42738600017,0.0,366,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-03-05,2021-03-04,4518.427386000156,446937.0,451455.42738600017,0.9029108547720004,10,0.9899914208315922,NO_ACTION_CONFIRMED,,451455.42738600017,0.0,366,10.0,8.0,0.0,435853.0,10.0,0.0,440371.42738600017,10.0,1.0,6.0,0.01021867689497258,0.0,0.0,0.01021867689497258,0.0,0.0,0.0,0.0,0.0,1.0,0.1464287709962875,,0.0
vls_mom_contrarian_v1_frozen,2021-03-08,2021-03-04,4518.427386000156,439493.0,444011.42738600017,0.8880228547720004,10,0.9898236236562622,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,444011.42738600017,0.0,368,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-03-09,2021-03-04,4518.427386000156,426302.0,430820.42738600017,0.8616408547720004,10,0.9895120400547956,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,430820.42738600017,0.0,370,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-03-10,2021-03-09,3455.8239437501616,416896.0,420351.8239437502,0.8407036478875004,10,0.9917787345102311,NO_ACTION_CONFIRMED,,420351.8239437502,0.0,374,9.0,7.0,0.0,386545.0,10.0,2.0,430820.42738600017,10.0,1.0,6.0,0.008065407231963386,0.0,0.0,0.008065407231963386,3809.652000000002,0.0,0.08619512195121956,0.0,0.0,1.0,0.1649414589256716,,0.0
vls_mom_contrarian_v1_frozen,2021-03-11,2021-03-10,3455.8239437501616,423084.0,426539.8239437502,0.8530796478875003,10,0.9918980040086341,NO_ACTION_CONFIRMED,,426539.8239437502,0.0,374,10.0,7.0,0.0,416896.0,10.0,0.0,420351.8239437502,10.0,1.0,6.0,0.008215304607092909,0.0,0.0,0.008215304607092909,0.0,0.0,0.0,0.0,0.0,1.0,0.18523273613045127,,0.0
vls_mom_contrarian_v1_frozen,2021-03-12,2021-03-11,3455.8239437501616,423700.0,427155.8239437502,0.8543116478875004,10,0.991909687870239,NO_ACTION_CONFIRMED,,427155.8239437502,0.0,374,10.0,7.0,0.0,423084.0,10.0,0.0,426539.8239437502,10.0,1.0,6.0,0.008112094749019718,0.0,0.0,0.008112094749019718,0.0,0.0,0.0,0.0,0.0,1.0,0.1732385456889238,,0.0
vls_mom_contrarian_v1_frozen,2021-03-15,2021-03-12,3455.8239437501616,424890.0,428345.8239437502,0.8566916478875004,10,0.9919321638018257,NO_ACTION_CONFIRMED,,428345.8239437502,0.0,374,10.0,7.0,0.0,423700.0,10.0,0.0,427155.8239437502,10.0,1.0,6.0,0.008103382841817434,0.0,0.0,0.008103382841817434,0.0,0.0,0.0,0.0,0.0,1.0,0.17204455388026496,,0.0
vls_mom_contrarian_v1_frozen,2021-03-16,2021-03-12,3455.8239437501616,433229.0,436684.8239437502,0.8733696478875004,10,0.9920862284323503,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,436684.8239437502,0.0,376,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-03-17,2021-03-12,3455.8239437501616,433981.0,437436.8239437502,0.8748736478875003,10,0.9920998330396744,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,437436.8239437502,0.0,378,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-03-18,2021-03-17,3455.8239437501616,433789.0,437244.8239437502,0.8744896478875004,10,0.992096363971607,NO_ACTION_CONFIRMED,,437244.8239437502,0.0,378,10.0,7.0,0.0,433981.0,10.0,0.0,437436.8239437502,10.0,0.7,6.0,0.007929915235250665,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.15211690812568449,csi300_20d_crash,0.0
vls_mom_contrarian_v1_frozen,2021-03-19,2021-03-17,3455.8239437501616,434410.0,437865.8239437502,0.8757316478875004,10,0.9921075732455563,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,437865.8239437502,0.0,380,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-03-22,2021-03-19,3455.8239437501616,441199.0,444654.8239437502,0.8893096478875003,10,0.9922280749973662,NO_ACTION_CONFIRMED,,444654.8239437502,0.0,380,10.0,7.0,0.0,434410.0,10.0,0.0,437865.8239437502,10.0,0.7,6.0,0.007902967273102808,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.15128537811608278,csi300_20d_crash,0.0
vls_mom_contrarian_v1_frozen,2021-03-23,2021-03-22,4290.037169750176,440285.0,444575.0371697502,0.8891500743395004,10,0.9903502517886262,NO_ACTION_CONFIRMED,,444575.0371697502,0.0,384,9.0,7.0,0.0,402688.0,10.0,2.0,444654.8239437502,10.0,1.0,6.0,0.009664204029046712,0.0,0.0,0.009664204029046712,4123.2590000000055,0.0,0.09840243902439037,0.0,0.0,1.0,0.13812627034175667,,0.0
vls_mom_contrarian_v1_frozen,2021-03-24,2021-03-22,4290.037169750176,440447.0,444737.0371697502,0.8894740743395004,10,0.990353766807794,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,444737.0371697502,0.0,386,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-03-25,2021-03-24,4290.037169750176,438650.0,442940.0371697502,0.8858800743395004,10,0.9903146322080926,NO_ACTION_CONFIRMED,,442940.0371697502,0.0,386,10.0,7.0,0.0,440447.0,10.0,0.0,444737.0371697502,10.0,1.0,6.0,0.009664399968747184,0.0,0.0,0.009664399968747184,0.0,0.0,0.0,0.0,0.0,1.0,0.13796691657810822,,0.0
vls_mom_contrarian_v1_frozen,2021-03-26,2021-03-25,4290.037169750176,445767.0,450057.0371697502,0.9001140743395004,10,0.9904677922675563,NO_ACTION_CONFIRMED,,450057.0371697502,0.0,386,10.0,7.0,0.0,438650.0,10.0,0.0,442940.0371697502,10.0,1.0,6.0,0.009622109606099705,0.0,0.0,0.009622109606099705,0.0,0.0,0.0,0.0,0.0,1.0,0.14145003878616008,,0.0
vls_mom_contrarian_v1_frozen,2021-03-29,2021-03-26,4290.037169750176,451803.0,456093.0371697502,0.9121860743395004,10,0.9905939428578614,NO_ACTION_CONFIRMED,,456093.0371697502,0.0,386,10.0,7.0,0.0,445767.0,10.0,0.0,450057.0371697502,10.0,1.0,8.0,0.009401522245252585,0.0,0.0,0.009401522245252585,0.0,0.0,0.0,0.0,0.0,1.0,0.12765516913969094,,0.0
vls_mom_contrarian_v1_frozen,2021-03-30,2021-03-26,4290.037169750176,440593.0,444883.0371697502,0.8897660743395004,10,0.9903569324714143,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,444883.0371697502,0.0,388,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-03-31,2021-03-26,4290.037169750176,401596.0,405886.0371697502,0.8117720743395004,10,0.9894304391457645,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,405886.0371697502,0.0,390,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-01,2021-03-26,4290.037169750176,445285.0,449575.0371697502,0.8991500743395004,10,0.9904575725628415,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,449575.0371697502,0.0,392,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-02,2021-04-01,12492.280336000185,442433.0,454925.2803360002,0.9098505606720004,10,0.9725399293554897,NO_ACTION_CONFIRMED,,454925.2803360002,0.0,400,8.0,6.0,0.0,342078.0,10.0,4.0,449575.0371697502,10.0,1.0,5.0,0.027753821411665817,0.0,0.0,0.027753821411665817,9159.488000000012,0.0,0.08659980334316629,0.0,0.0,1.0,0.12858942896399866,,0.0
vls_mom_contrarian_v1_frozen,2021-04-06,2021-04-01,12492.280336000185,449756.0,462248.2803360002,0.9244965606720004,10,0.9729749555219118,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,462248.2803360002,0.0,402,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-07,2021-04-06,12492.280336000185,458876.0,471368.2803360002,0.9427365606720004,10,0.9734978341625036,NO_ACTION_CONFIRMED,,471368.2803360002,0.0,402,10.0,6.0,0.0,449756.0,10.0,0.0,462248.2803360002,10.0,1.0,6.0,0.02700109533742228,0.0,0.0,0.02700109533742228,0.0,0.0,0.0,0.0,0.0,1.0,0.10402490213016073,,0.0
vls_mom_contrarian_v1_frozen,2021-04-08,2021-04-06,12492.280336000185,461199.0,473691.2803360002,0.9473825606720004,10,0.9736278017886689,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,473691.2803360002,0.0,404,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-09,2021-04-06,12492.280336000185,462174.0,474666.2803360002,0.9493325606720004,10,0.9736819722539437,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,474666.2803360002,0.0,406,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-12,2021-04-09,7194.146745250182,462451.0,469645.1467452502,0.9392902934905004,10,0.9846817394045114,NO_ACTION_CONFIRMED,,469645.1467452502,0.0,410,9.0,6.0,0.0,415446.0,10.0,2.0,474666.2803360002,10.0,1.0,7.0,0.015136007835289133,0.0,0.0,0.015136007835289133,5496.830999999998,0.0,0.09361247637051037,0.0,0.0,1.0,0.07995511271469723,,0.0
vls_mom_contrarian_v1_frozen,2021-04-13,2021-04-09,7194.146745250182,460976.0,468170.1467452502,0.9363402934905004,10,0.9846334782444708,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,468170.1467452502,0.0,412,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-14,2021-04-09,7194.146745250182,464060.0,471254.1467452502,0.9425082934905005,10,0.9847340404430664,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,471254.1467452502,0.0,414,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-15,2021-04-09,7194.146745250182,461715.0,468909.1467452502,0.9378182934905004,10,0.9846576958560403,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,468909.1467452502,0.0,416,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-16,2021-04-09,7194.146745250182,474896.0,482090.1467452502,0.9641802934905004,10,0.9850771753087669,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,482090.1467452502,0.0,418,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-19,2021-04-09,7194.146745250182,475381.0,482575.1467452502,0.9651502934905004,10,0.9850921731179663,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,482575.1467452502,0.0,420,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-20,2021-04-09,7194.146745250182,471142.0,478336.1467452502,0.9566722934905004,10,0.9849600604215227,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,478336.1467452502,0.0,422,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-21,2021-04-09,7194.146745250182,470387.0,477581.1467452502,0.9551622934905004,10,0.9849362840340771,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,477581.1467452502,0.0,424,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-22,2021-04-09,7194.146745250182,471432.0,478626.1467452502,0.9572522934905004,10,0.9849691731340383,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,478626.1467452502,0.0,426,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-23,2021-04-09,7194.146745250182,465923.0,473117.1467452502,0.9462342934905005,10,0.9847941534253378,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,473117.1467452502,0.0,428,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-26,2021-04-09,7194.146745250182,462635.0,469829.1467452502,0.9396582934905005,10,0.9846877385213587,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,469829.1467452502,0.0,430,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-27,2021-04-09,7194.146745250182,457814.0,465008.1467452502,0.9300162934905004,10,0.9845289877271947,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,465008.1467452502,0.0,432,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-28,2021-04-09,7194.146745250182,458781.0,465975.1467452502,0.9319502934905004,10,0.9845610934499405,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,465975.1467452502,0.0,434,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-29,2021-04-09,7194.146745250182,454443.0,461637.1467452502,0.9232742934905004,10,0.9844160141878265,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,461637.1467452502,0.0,436,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-04-30,2021-04-09,7194.146745250182,408972.0,416166.1467452502,0.8323322934905004,10,0.9827132821794513,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,416166.1467452502,0.0,438,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-06,2021-04-09,7194.146745250182,457877.0,465071.1467452502,0.9301422934905004,10,0.9845310834791673,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,465071.1467452502,0.0,440,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-07,2021-04-09,7194.146745250182,463147.0,470341.1467452502,0.9406822934905005,10,0.9847044070138589,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,470341.1467452502,0.0,442,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-10,2021-04-09,7194.146745250182,466379.0,473573.1467452502,0.9471462934905004,10,0.9848087950199589,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,473573.1467452502,0.0,444,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-11,2021-04-09,7194.146745250182,468149.0,475343.1467452502,0.9506862934905004,10,0.9848653613825935,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,475343.1467452502,0.0,446,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-12,2021-04-09,7194.146745250182,470404.0,477598.1467452502,0.9551962934905004,10,0.9849368202237025,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,477598.1467452502,0.0,448,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-13,2021-04-09,7194.146745250182,469333.0,476527.1467452502,0.9530542934905004,10,0.9849029655615902,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,476527.1467452502,0.0,450,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-14,2021-04-09,7194.146745250182,479445.0,486639.1467452502,0.9732782934905004,10,0.9852166707233353,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,486639.1467452502,0.0,452,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-17,2021-04-09,7194.146745250182,400020.0,407214.1467452502,0.8144282934905004,10,0.9823332592869107,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,407214.1467452502,0.0,454,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-18,2021-04-09,7194.146745250182,461190.0,468384.1467452502,0.9367682934905004,10,0.9846404990535194,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,468384.1467452502,0.0,456,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-19,2021-04-09,7194.146745250182,459790.0,466984.1467452502,0.9339682934905004,10,0.9845944518772395,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,466984.1467452502,0.0,458,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-20,2021-04-09,7194.146745250182,452540.0,459734.1467452502,0.9194682934905004,10,0.9843515066344709,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,459734.1467452502,0.0,460,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-21,2021-04-09,7194.146745250182,456163.0,463357.1467452502,0.9267142934905004,10,0.9844738625576752,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,463357.1467452502,0.0,462,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-24,2021-04-09,7194.146745250182,467579.0,474773.1467452502,0.9495462934905005,10,0.9848471911384019,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,474773.1467452502,0.0,464,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-25,2021-04-09,7194.146745250182,465467.0,472661.1467452502,0.9453222934905005,10,0.9847794835797501,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,472661.1467452502,0.0,466,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-26,2021-04-09,7194.146745250182,463615.0,470809.1467452502,0.9416182934905004,10,0.9847196113436112,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,470809.1467452502,0.0,468,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-27,2021-04-09,7194.146745250182,467543.0,474737.1467452502,0.9494742934905004,10,0.9848460420791325,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,474737.1467452502,0.0,470,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-28,2021-04-09,7194.146745250182,471875.0,479069.1467452502,0.9581382934905004,10,0.9849830722889867,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,479069.1467452502,0.0,472,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-05-31,2021-04-09,7194.146745250182,475688.0,482882.1467452502,0.9657642934905004,10,0.9851016510058601,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,482882.1467452502,0.0,474,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-01,2021-04-09,7194.146745250182,484798.0,491992.1467452502,0.9839842934905004,10,0.9853775171151761,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,491992.1467452502,0.0,476,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-02,2021-04-09,7194.146745250182,491886.0,499080.1467452502,0.9981602934905004,10,0.9855851874850826,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,499080.1467452502,0.0,478,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-03,2021-04-09,7194.146745250182,490610.0,497804.1467452502,0.9956082934905004,10,0.9855482386149511,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,497804.1467452502,0.0,480,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-04,2021-04-09,7194.146745250182,484453.0,491647.1467452502,0.9832942934905005,10,0.9853672561859127,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,491647.1467452502,0.0,482,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-07,2021-04-09,7194.146745250182,489664.0,496858.1467452502,0.9937162934905004,10,0.9855207229822502,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,496858.1467452502,0.0,484,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-08,2021-04-09,7194.146745250182,495201.0,502395.1467452502,1.0047902934905004,10,0.9856803020653021,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,502395.1467452502,0.0,486,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-09,2021-04-09,7194.146745250182,504642.0,511836.1467452502,1.0236722934905005,10,0.985944433993188,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,511836.1467452502,0.0,488,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-10,2021-04-09,7194.146745250182,508359.0,515553.1467452502,1.0311062934905004,10,0.9860457708566658,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,515553.1467452502,0.0,490,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-11,2021-04-09,7194.146745250182,512327.0,519521.1467452502,1.0390422934905004,10,0.9861523505052281,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,519521.1467452502,0.0,492,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-15,2021-04-09,7194.146745250182,499059.0,506253.1467452502,1.0125062934905005,10,0.9857894280924433,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,506253.1467452502,0.0,494,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-16,2021-04-09,7194.146745250182,498337.0,505531.1467452502,1.0110622934905005,10,0.985769132541945,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,505531.1467452502,0.0,496,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-17,2021-04-09,7194.146745250182,493137.0,500331.1467452502,1.0006622934905005,10,0.9856212294756193,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,500331.1467452502,0.0,498,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-18,2021-04-09,7194.146745250182,490557.0,497751.1467452502,0.9955022934905005,10,0.9855466998071384,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,497751.1467452502,0.0,500,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-21,2021-04-09,7194.146745250182,494858.0,502052.1467452502,1.0041042934905005,10,0.9856705189054781,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,502052.1467452502,0.0,502,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-22,2021-04-09,7194.146745250182,504548.0,511742.1467452502,1.0234842934905004,10,0.985941852178864,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,511742.1467452502,0.0,504,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-23,2021-04-09,7194.146745250182,508978.0,516172.1467452502,1.0323442934905005,10,0.9860625049402351,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,516172.1467452502,0.0,506,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-24,2021-04-09,7194.146745250182,517945.0,525139.1467452502,1.0502782934905004,10,0.9863004942788237,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,525139.1467452502,0.0,508,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-25,2021-04-09,7194.146745250182,512230.0,519424.1467452502,1.0388482934905003,10,0.9861497645222517,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,519424.1467452502,0.0,510,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-28,2021-04-09,7194.146745250182,507534.0,514728.1467452502,1.0294562934905005,10,0.9860234051882717,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,514728.1467452502,0.0,512,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-29,2021-04-09,7194.146745250182,504664.0,511858.1467452502,1.0237162934905004,10,0.9859450381106648,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,511858.1467452502,0.0,514,,,,,,,,,,,,,,,,,,,,,,,
vls_mom_contrarian_v1_frozen,2021-06-30,2021-04-09,7194.146745250182,500979.0,508173.1467452502,1.0163462934905003,10,0.9858431190405724,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,1.0,508173.1467452502,0.0,516,,,,,,,,,,,,,,,,,,,,,,,
