rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20
1,2026-06-01,tiered_liquidity_then_bs_v2,300433,蓝思科技,元器件,元器件,bs_score_v2,73.98,0.2,1.0,0.2,41.83,78.31,99.36349058061782,99.37974671954665,91.22779026217228,29.72,98.16,99.07,86.34250290585045,83.22355676094537,99.01201084850833,69.97287872917474,73.98,0,,可买,0.9155053347580117,normal_liquidity,index_neutral,0.04198947034123278,0.0
2,2026-06-01,tiered_liquidity_then_bs_v2,600027,华电国际,火力发电,火力发电,bs_score_v2,73.48,0.2,1.0,0.2,5.92,75.88,95.78059874995449,96.06238178133253,87.84211804210254,25.73,99.36,91.32,99.3025958930647,94.4788841534289,92.30918248740798,56.567222006974035,73.48,1,WATCH,观察,0.9155053347580117,normal_liquidity,index_neutral,0.023907069926927423,0.0
3,2026-06-01,tiered_liquidity_then_bs_v2,600863,内蒙华电,火力发电,火力发电,bs_score_v2,73.18,0.2,1.0,0.2,7.92,78.33,98.25217333245328,98.97790048693844,87.84240991863619,27.72,99.8,99.36,99.57380860131731,99.57380860131731,95.83494769469199,16.563347539713288,73.18,0,,可买,0.9155053347580117,normal_liquidity,index_neutral,0.04463349737130505,0.0
4,2026-06-01,tiered_liquidity_then_bs_v2,000636,风华高科,元器件,元器件,bs_score_v2,73.17,0.2,1.0,0.2,55.05,79.0,99.34308908315221,99.57684474665072,88.88651427095441,29.47,98.97,99.9,99.18636187524216,99.5350639287098,98.41146842309183,0.6392870980240217,73.17,0,,可买,0.9155053347580117,normal_liquidity,index_neutral,0.04974421861732061,0.0
5,2026-06-01,tiered_liquidity_then_bs_v2,600795,国电电力,火力发电,火力发电,bs_score_v2,73.01,0.2,1.0,0.2,5.25,81.08,95.18732219120052,93.9747754198122,87.12627405398425,27.01,98.76,82.62,97.46222394420766,92.87098024021697,97.50096861681519,30.64703603254553,73.01,0,,可买,0.9155053347580117,normal_liquidity,index_neutral,0.020750117905341953,0.0
