signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked,skipped_by_position_cap,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,selected_strategy,target_position_ratio,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,strategy_source,ashare_resolved_strategy,route_reason,risk_veto_reason,dual_intersection_count,dual_union_count
2026-04-01,2026-04-02,adaptive_market_style,3,001309,德明利,半导体,93.3488844110643,0.0314077129592027,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.26710614743717387,1,index_neutral,normal,,,,,,
2026-04-01,2026-04-02,adaptive_market_style,4,002149,西部材料,小金属,93.10700860963547,0.03615347522216106,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.26710614743717387,1,index_neutral,normal,,,,,,
2026-04-01,2026-04-02,adaptive_market_style,5,300136,信维通信,元器件,92.08030774867191,0.05142075712415094,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.26710614743717387,1,index_neutral,normal,,,,,,
2026-04-02,2026-04-03,adaptive_market_style,1,600276,恒瑞医药,化学制药,93.36254991756732,0.05769946554866556,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32411403915050985,0,index_neutral,normal,,,,,,
2026-04-02,2026-04-03,adaptive_market_style,2,600487,亨通光电,通信设备,92.67538376992123,0.02992231936436992,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32411403915050985,0,index_neutral,normal,,,,,,
2026-04-02,2026-04-03,adaptive_market_style,3,603778,国晟科技,电气设备,92.21937839653172,0.023709147031074025,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32411403915050985,0,index_neutral,normal,,,,,,
2026-04-02,2026-04-03,adaptive_market_style,4,300342,天银机电,家用电器,92.05253220980643,0.04230574422507557,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32411403915050985,0,index_neutral,normal,,,,,,
2026-04-02,2026-04-03,adaptive_market_style,5,002460,赣锋锂业,小金属,91.93876045673811,0.046841755861823556,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32411403915050985,0,index_neutral,normal,,,,,,
2026-04-03,2026-04-07,adaptive_market_style,1,600487,亨通光电,通信设备,94.69186813186813,0.029023394965840645,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32660842919929434,0,index_weak,normal,,,,,,
2026-04-03,2026-04-07,adaptive_market_style,2,300342,天银机电,家用电器,92.73919413919414,0.042414585864744746,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32660842919929434,0,index_weak,normal,,,,,,
2026-04-03,2026-04-07,adaptive_market_style,3,603778,国晟科技,电气设备,92.6092673992674,0.024071440402222505,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32660842919929434,0,index_weak,normal,,,,,,
2026-04-03,2026-04-07,adaptive_market_style,4,688025,杰普特,专用机械,92.31615384615385,0.027194470462518213,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32660842919929434,0,index_weak,normal,,,,,,
2026-04-03,2026-04-07,adaptive_market_style,5,601869,长飞光纤,通信设备,92.18520146520147,0.029602610161470033,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32660842919929434,0,index_weak,normal,,,,,,
2026-04-07,2026-04-08,adaptive_market_style,1,600487,亨通光电,通信设备,95.06748194014448,0.03029655608062903,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.3081810122752763,0,index_neutral,normal,,,,,,
2026-04-07,2026-04-08,adaptive_market_style,2,300342,天银机电,家用电器,91.93688338493291,0.04113931368247878,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.3081810122752763,0,index_neutral,normal,,,,,,
2026-04-07,2026-04-08,adaptive_market_style,3,601869,长飞光纤,通信设备,91.83548245614037,0.029853606669663166,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.3081810122752763,0,index_neutral,normal,,,,,,
2026-04-07,2026-04-08,adaptive_market_style,4,688521,芯原股份,半导体,91.04135190918474,0.035682252034196164,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.3081810122752763,0,index_neutral,normal,,,,,,
2026-04-07,2026-04-08,adaptive_market_style,5,300548,长芯博创,通信设备,90.73840557275544,0.02885379844844006,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.3081810122752763,0,index_neutral,normal,,,,,,
2026-04-08,2026-04-09,adaptive_market_style,1,600487,亨通光电,通信设备,94.63976321249848,0.032408003921645986,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3015883775030648,0,index_neutral,normal,,,,,,
2026-04-08,2026-04-09,adaptive_market_style,2,300433,蓝思科技,元器件,93.08792139631392,0.059431941103208936,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3015883775030648,0,index_neutral,normal,,,,,,
2026-04-08,2026-04-09,adaptive_market_style,3,601869,长飞光纤,通信设备,92.73705114121812,0.03149236813672376,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3015883775030648,0,index_neutral,normal,,,,,,
2026-04-08,2026-04-09,adaptive_market_style,4,300342,天银机电,家用电器,92.33661174173075,0.040480234483966704,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3015883775030648,0,index_neutral,normal,,,,,,
2026-04-08,2026-04-09,adaptive_market_style,5,300548,长芯博创,通信设备,92.10601000854389,0.026486945053234467,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3015883775030648,0,index_neutral,normal,,,,,,
2026-04-09,2026-04-10,adaptive_market_style,1,600487,亨通光电,通信设备,95.63428885227898,0.032405184544518524,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.252823025017599,1,index_neutral,normal,,,,,,
2026-04-09,2026-04-10,adaptive_market_style,2,601869,长飞光纤,通信设备,94.19279516749039,0.030426976094166776,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.252823025017599,1,index_neutral,normal,,,,,,
2026-04-09,2026-04-10,adaptive_market_style,3,300548,长芯博创,通信设备,94.18826285923484,0.024953468159547385,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.252823025017599,1,index_neutral,normal,,,,,,
2026-04-09,2026-04-10,adaptive_market_style,4,603588,高能环境,环境保护,93.79915797181036,0.03517423878152087,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.252823025017599,1,index_neutral,normal,,,,,,
2026-04-09,2026-04-10,adaptive_market_style,5,603778,国晟科技,电气设备,93.55391543108182,0.02431769479674795,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.252823025017599,1,index_neutral,normal,,,,,,
2026-04-10,2026-04-13,adaptive_market_style,1,300502,新易盛,通信设备,30.0,0.2,0.0,1,0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.22401522578205935,1,index_neutral,normal,,,,,,
2026-04-10,2026-04-13,adaptive_market_style,2,300308,中际旭创,通信设备,29.99,0.2,0.0,0,1,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.22401522578205935,1,index_neutral,normal,,,,,,
2026-04-10,2026-04-13,adaptive_market_style,3,300750,宁德时代,电气设备,29.99,0.2,0.0,1,0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.22401522578205935,1,index_neutral,normal,,,,,,
2026-04-10,2026-04-13,adaptive_market_style,4,300394,天孚通信,通信设备,29.98,0.2,0.0,0,1,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.22401522578205935,1,index_neutral,normal,,,,,,
2026-04-10,2026-04-13,adaptive_market_style,5,300274,阳光电源,电气设备,29.98,0.2,0.0,1,0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.22401522578205935,1,index_neutral,normal,,,,,,
2026-04-13,2026-04-14,adaptive_market_style,1,300502,新易盛,通信设备,30.0,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.13309751056920494,0,index_neutral,normal,,,,,,
2026-04-13,2026-04-14,adaptive_market_style,2,300308,中际旭创,通信设备,29.99,0.2,0.0,0,1,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.13309751056920494,0,index_neutral,normal,,,,,,
2026-04-13,2026-04-14,adaptive_market_style,3,300750,宁德时代,电气设备,29.99,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.13309751056920494,0,index_neutral,normal,,,,,,
2026-04-13,2026-04-14,adaptive_market_style,4,300394,天孚通信,通信设备,29.98,0.2,0.0,0,1,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.13309751056920494,0,index_neutral,normal,,,,,,
2026-04-13,2026-04-14,adaptive_market_style,5,300274,阳光电源,电气设备,29.98,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.13309751056920494,0,index_neutral,normal,,,,,,
2026-04-14,2026-04-15,adaptive_market_style,1,300308,中际旭创,通信设备,30.0,0.2,0.0,0,1,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.03491506016724233,0,index_neutral,normal,,,,,,
2026-04-14,2026-04-15,adaptive_market_style,2,300502,新易盛,通信设备,29.99,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.03491506016724233,0,index_neutral,normal,,,,,,
2026-04-14,2026-04-15,adaptive_market_style,3,300750,宁德时代,电气设备,29.99,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.03491506016724233,0,index_neutral,normal,,,,,,
2026-04-14,2026-04-15,adaptive_market_style,4,300394,天孚通信,通信设备,29.98,0.2,0.0,0,1,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.03491506016724233,0,index_neutral,normal,,,,,,
2026-04-14,2026-04-15,adaptive_market_style,5,300274,阳光电源,电气设备,29.98,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.03491506016724233,0,index_neutral,normal,,,,,,
2026-04-15,2026-04-16,adaptive_market_style,1,300308,中际旭创,通信设备,30.0,0.2,0.09403286271356213,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.041243643605304414,0,index_neutral,normal,,,,,,
2026-04-15,2026-04-16,adaptive_market_style,2,300502,新易盛,通信设备,29.99,0.2,0.09403286271356213,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.041243643605304414,0,index_neutral,normal,,,,,,
2026-04-15,2026-04-16,adaptive_market_style,3,300750,宁德时代,电气设备,29.99,0.2,0.09403286271356213,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.041243643605304414,0,index_neutral,normal,,,,,,
2026-04-15,2026-04-16,adaptive_market_style,4,300394,天孚通信,通信设备,29.98,0.2,0.09403286271356213,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.041243643605304414,0,index_neutral,normal,,,,,,
2026-04-15,2026-04-16,adaptive_market_style,5,300274,阳光电源,电气设备,29.98,0.2,0.0,0,1,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.041243643605304414,0,index_neutral,normal,,,,,,
2026-04-16,2026-04-17,adaptive_market_style,1,300308,中际旭创,通信设备,30.0,0.2,0.10577209310405195,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.06121793098626649,0,index_neutral,normal,,,,,,
2026-04-16,2026-04-17,adaptive_market_style,2,300750,宁德时代,电气设备,29.99,0.2,0.10577209310405195,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.06121793098626649,0,index_neutral,normal,,,,,,
2026-04-16,2026-04-17,adaptive_market_style,3,300502,新易盛,通信设备,29.99,0.2,0.10577209310405195,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.06121793098626649,0,index_neutral,normal,,,,,,
2026-04-16,2026-04-17,adaptive_market_style,4,300394,天孚通信,通信设备,29.98,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.06121793098626649,0,index_neutral,normal,,,,,,
2026-04-16,2026-04-17,adaptive_market_style,5,300274,阳光电源,电气设备,29.98,0.2,0.10577209310405195,0,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,attack_completed_history_drawdown_cap_70pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.06121793098626649,0,index_neutral,normal,,,,,,
2026-04-17,2026-04-20,adaptive_market_style,1,600176,中国巨石,玻璃,94.37852639721523,0.04454292287073566,0.13201566898927006,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.157170608456065,1,index_neutral,normal,,,,,,
2026-04-17,2026-04-20,adaptive_market_style,2,000657,中钨高新,小金属,93.91103719461097,0.03688917833743234,0.10933161191090442,0,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.157170608456065,1,index_neutral,normal,,,,,,
2026-04-17,2026-04-20,adaptive_market_style,3,300395,菲利华,玻璃,93.48747502095017,0.04418780710816746,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.157170608456065,1,index_neutral,normal,,,,,,
2026-04-17,2026-04-20,adaptive_market_style,4,300476,胜宏科技,元器件,93.37036549990331,0.04258399665095782,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.157170608456065,1,index_neutral,normal,,,,,,
2026-04-17,2026-04-20,adaptive_market_style,5,688525,佰维存储,半导体,92.81595822858247,0.02923453808467391,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.157170608456065,1,index_neutral,normal,,,,,,
2026-04-20,2026-04-21,adaptive_market_style,1,600176,中国巨石,玻璃,94.15794812233837,0.04247296363133516,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.15381919363791796,0,index_strong,normal,,,,,,
2026-04-20,2026-04-21,adaptive_market_style,2,000657,中钨高新,小金属,93.46781262098335,0.03675036115183775,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.15381919363791796,0,index_strong,normal,,,,,,
2026-04-20,2026-04-21,adaptive_market_style,3,002837,英维克,专用机械,92.79653116531165,0.033408108904517425,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.15381919363791796,0,index_strong,normal,,,,,,
2026-04-20,2026-04-21,adaptive_market_style,4,300476,胜宏科技,元器件,92.13888501742161,0.04128642709135112,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.15381919363791796,0,index_strong,normal,,,,,,
2026-04-20,2026-04-21,adaptive_market_style,5,603019,中科曙光,IT设备,91.85377468060396,0.061686874413914204,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.15381919363791796,0,index_strong,normal,,,,,,
