strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,market_style_state,selected_strategy,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason,target_position_ratio,strategy_source,ashare_resolved_strategy,route_reason,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint,risk_veto_reason,dual_intersection_count,dual_union_count
adaptive_market_style,2026-03-18,2026-03-17,161309.11724750002,311287.43,472596.54724750004,0.9451930944950001,5,0.6586747867985966,0,0.0,5,10,472803.88572,5.0,0.7,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.9206168461736984,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,0.7,0.7,recent_champion_default_70pct,0.7,,,,,,,,,,,
adaptive_market_style,2026-03-19,2026-03-18,161309.11724750002,306255.37,467564.4872475,0.935128974495,5,0.6550013492318273,5,304968.63,5,0,466277.7472475,5.0,0.5,5.0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.8540632456297291,index_neutral,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.08259000764643265,1.0,index_neutral,normal,0.5,0.5,defensive_reduce_to_50pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-03-20,2026-03-19,161309.11724750002,307704.95,469014.06724750006,0.9380281344950001,5,0.6560676352541538,5,308748.83999999997,5,0,470057.95724749996,5.0,0.5,5.0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.8792104215421718,index_neutral,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.16511289341219437,0.0,index_neutral,normal,0.5,0.5,attack_recent_completed_samples_negative_cap_50pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-03-23,2026-03-20,161309.11724750002,299620.83999999997,460929.95724749996,0.9218599144949999,5,0.6500355103608859,5,303417.73,5,0,464726.8472475,5.0,0.5,5.0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.9489858193694849,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.10555604305831634,0.0,index_neutral,normal,0.5,0.5,attack_recent_completed_samples_negative_cap_50pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-03-24,2026-03-23,161309.11724750002,307130.86,468439.9772475,0.936879954495,5,0.6556461338006759,5,302123.5,5,0,463432.6172475,5.0,0.5,5.0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.9996041703596412,index_weak,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.1125448737067063,0.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-03-25,2026-03-24,161309.11724750002,310213.55,471522.66724750004,0.943045334495,5,0.6578974279452198,5,308241.42000000004,5,0,469550.53724750003,5.0,0.5,5.0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.8580006594166897,index_weak,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.1263637056220266,0.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-03-26,2026-03-25,161309.11724750002,302090.94,463400.05724750005,0.9268001144950001,5,0.6519009552876566,5,308183.06,5,0,469492.17724750005,5.0,0.5,5.0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.9029406973698946,index_weak,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.11366754628618969,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-03-27,2026-03-26,161309.11724750002,303758.26,465067.3772475,0.930134754495,5,0.6531489303717505,5,294991.95999999996,5,0,456301.07724749995,5.0,0.5,5.0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.8158846535100447,index_weak,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.13385528931164603,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-03-30,2026-03-27,161309.11724750002,300555.2,461864.31724750006,0.9237286344950001,5,0.6507434949536077,5,300122.63,5,0,461431.7472475,5.0,0.5,5.0,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index,0.7875732925572346,index_weak,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index,defensive_low_liquidity_weak_index,baseline_full_liquidity_detail_vol_position,-0.14930275895026446,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-03-31,2026-03-30,161309.11724750002,292117.07,453426.18724750006,0.9068523744950001,5,0.6442439325643748,5,297092.08999999997,5,0,458401.20724749996,5.0,0.5,5.0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.8342235648479958,index_weak,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.17767213644877744,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-01,2026-03-31,288928.5725925,169498.22999999998,458426.8025925,0.916853605185,4,0.3697389180594412,0,0.0,5,9,461966.1172475,5.0,0.5,0.0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,0.8903237246045043,index_weak,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.2205856854010877,1.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-02,2026-04-01,231145.26759250002,221176.11,452321.3775925,0.904642755185,5,0.4889800061567272,4,167792.66999999998,5,1,456721.2425925,5.0,0.5,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.9060278258237635,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.26710614743717387,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-03,2026-04-02,231145.26759250002,219574.05,450719.3175925,0.901438635185,5,0.4871636103214887,5,222427.28,5,0,453572.5475925,5.0,0.5,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.8417290826818438,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32411403915050985,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-07,2026-04-03,231145.26759250002,219416.11,450561.3775925,0.9011227551850001,5,0.48698384040907716,5,220121.57,5,0,451266.83759250003,5.0,0.5,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.7656986440619561,index_weak,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.32660842919929434,0.0,index_weak,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-08,2026-04-07,231145.26759250002,229604.64,460749.90759250004,0.9214998151850001,5,0.49832813032936885,5,225359.79,5,0,456505.0575925,5.0,0.5,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,0.7632317291568522,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.3081810122752763,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-09,2026-04-08,231145.26759250002,228682.58000000002,459827.84759250004,0.9196556951850001,5,0.49732216349510605,5,226964.03,5,0,458109.2975925,5.0,0.5,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.1511125888664717,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.3015883775030648,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-10,2026-04-09,231145.26759250002,237167.37,468312.6375925,0.936625275185,5,0.5064295749506765,5,231300.87,5,0,462446.1375925,5.0,0.5,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.0177512229341976,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,-0.252823025017599,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-13,2026-04-10,231145.26759250002,240190.82,471336.08759250003,0.942672175185,5,0.509595650158789,5,235508.51,5,0,466653.77759250003,5.0,0.5,2.0,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,1.1111686380592476,index_neutral,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,baseline_full_liquidity_detail_vol_position,-0.22401522578205935,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-14,2026-04-13,231145.26759250002,242024.56,473169.8275925,0.9463396551850001,5,0.5114961814691926,5,238958.0,5,0,470103.2675925,5.0,0.5,2.0,defensive,baseline_full_liquidity,hold_min_state_5_days,1.0344491761236385,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.13309751056920494,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-15,2026-04-14,231145.26759250002,236290.89,467436.15759250004,0.934872315185,5,0.5055040911190977,5,244844.25,5,0,475989.5175925,5.0,0.5,2.0,defensive,baseline_full_liquidity,hold_min_state_5_days,1.1446710783507479,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,-0.03491506016724233,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-16,2026-04-15,377138.0339075,93027.0,470165.0339075,0.940330067815,2,0.19786031136101476,1,57980.0,5,5,468076.84759250004,5.0,0.5,1.0,defensive,baseline_full_liquidity,hold_min_state_5_days,1.1546284544018286,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.041243643605304414,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-17,2026-04-16,347995.4176274999,122869.59,470865.0076274999,0.9417300152549998,3,0.2609444065913724,1,36189.0,5,3,470527.0339075,5.0,0.5,0.0,defensive,baseline_full_liquidity,hold_min_state_5_days,1.1114514834431017,index_neutral,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.06121793098626649,0.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-20,2026-04-17,242644.46362749994,225848.25,468492.71362749994,0.9369854272549999,5,0.4820741997271972,3,121414.03,5,2,469409.44762749993,5.0,0.5,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.1488427457999435,index_neutral,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.157170608456065,1.0,index_neutral,normal,0.5,0.5,attack_completed_history_drawdown_cap_70pct,0.5,,,,,,,,,,,
adaptive_market_style,2026-04-21,2026-04-20,242644.46362749994,225028.93,467673.3936274999,0.9353467872549999,5,0.48116684221560546,5,222960.17,5,0,465604.6336274999,5.0,0.7,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.2121759978259166,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.15381919363791796,0.0,index_strong,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7,,,,,,,,,,,
adaptive_market_style,2026-04-22,2026-04-21,242644.46362749994,226803.0,469447.46362749994,0.9388949272549999,5,0.4831275437030906,5,222326.0,5,0,464970.46362749994,5.0,0.7,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,1.1290871316080386,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,0.2457195829118618,0.0,index_strong,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7,,,,,,,,,,,
adaptive_market_style,2026-04-23,2026-04-22,242644.46362749994,224841.0,467485.46362749994,0.9349709272549999,5,0.4809582703498926,5,228424.0,5,0,471068.46362749994,5.0,0.7,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,1.1865769957331407,index_strong,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,0.3832065869791502,0.0,index_strong,normal,0.7,0.7,attack_completed_history_drawdown_cap_70pct,0.7,,,,,,,,,,,
