strategy,signal_date,desired_role,active_role,selected_strategy,reason,switch_reason,switch_blocked,weekly_switch_allowed,current_role_days_before,market_state,industry_state,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,market_liquidity_bucket,avg_vol_20,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,industry_concentration_high,attack_drawdown_expanded,recent_champion_role,recent_champion_strategy,champion_score,champion_eligible,champion_reason,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,attack_total_return,recent_champion_count,recent_champion_avg_ret,recent_champion_win_rate,recent_champion_max_drawdown,recent_champion_total_return,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,balanced_total_return,robust_count,robust_avg_ret,robust_win_rate,robust_max_drawdown,robust_total_return,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,defensive_total_return,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,fallback_total_return,current_role_days_after,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,target_position_ratio,style_reason,strategy_source,ashare_resolved_strategy,route_reason,risk_veto_reason,dual_intersection_count,dual_union_count,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint
adaptive_market_style,2026-03-18,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,11,index_neutral,normal,0.8540632456297291,index_neutral,0.044855,39.17284145001831,normal_liquidity,0.027340556170366872,2026-03-18,exit_date < signal_date,1,0.020694998977221626,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.08259000764643265,1,configured_default_recent_champion_until_constraints_select_another,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,-0.08167832297738986,,,0,1,0.020694998977221626,1.0,0.0,0.0206949989772216,1,-0.08259000764643265,0.0,0.0,-0.08259000764643265,1,-0.08628842852451506,0.0,0.0,-0.08628842852451502,1,-0.08259000764643265,0.0,0.0,-0.08259000764643265,1,-0.053589303256082854,0.0,0.0,-0.0535893032560828,1,-0.053589303256082854,0.0,0.0,-0.0535893032560828,1,0.5,0.5,defensive_reduce_to_50pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,,,,,,,,,,,
adaptive_market_style,2026-03-19,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,1,index_neutral,normal,0.8792104215421718,index_neutral,0.010802,37.70171548883193,normal_liquidity,0.027908510661852678,2026-03-19,exit_date < signal_date,2,-0.04005694314769297,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.16511289341219437,1,configured_default_recent_champion_until_constraints_select_another,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,-0.10399091000820376,,,0,2,-0.04005694314769297,0.5,-0.10080888527260756,-0.08220012607299743,2,-0.08627101588629271,0.0,-0.08995202412615277,-0.16511289341219437,2,-0.09412854026822595,0.0,-0.10196865201193683,-0.17945836579557872,2,-0.08627101588629271,0.0,-0.08995202412615277,-0.16511289341219437,2,-0.03880605434706444,0.0,-0.024022805438046024,-0.07632474328844752,2,-0.03880605434706444,0.0,-0.024022805438046024,-0.07632474328844752,2,0.5,0.5,attack_recent_completed_samples_negative_cap_50pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,,,,,,,,,,,
adaptive_market_style,2026-03-20,recent_champion,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,1,0,2,index_neutral,normal,0.9489858193694849,index_neutral,0.006956,36.69650741350907,normal_liquidity,0.02835129823197117,2026-03-20,exit_date < signal_date,3,-0.051392415173558276,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.10555604305831634,1,configured_default_recent_champion_until_constraints_select_another,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,-0.12702702702702706,,,0,3,-0.051392415173558276,0.3333333333333333,-0.16740599981485038,-0.15017546783257785,3,-0.03373560594831177,0.3333333333333333,-0.08995202412615277,-0.10555604305831634,3,-0.044024444176614934,0.3333333333333333,-0.10196865201193683,-0.13335726139050785,3,-0.03373560594831177,0.3333333333333333,-0.08995202412615277,-0.10555604305831634,3,-0.03515844214102985,0.0,-0.051216670508625994,-0.10206130807705516,3,-0.03515844214102985,0.0,-0.051216670508625994,-0.10206130807705516,3,0.5,0.5,attack_recent_completed_samples_negative_cap_50pct,defensive,0.5,hold_min_state_5_days,,,,,,,,,,,
adaptive_market_style,2026-03-23,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,3,index_weak,normal,0.9996041703596412,index_weak,0.005124,35.94950777676121,normal_liquidity,0.03088573079420159,2026-03-23,exit_date < signal_date,4,-0.06302567755333514,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.1125448737067063,1,configured_default_recent_champion_until_constraints_select_another,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,-0.17603254499069154,,,0,4,-0.06302567755333514,0.25,-0.24893815418330656,-0.23339493005229994,4,-0.027255105396572013,0.25,-0.08995202412615277,-0.1125448737067063,4,-0.03751413742283777,0.25,-0.10196865201193683,-0.14894228596036485,4,-0.027255105396572013,0.25,-0.08995202412615277,-0.1125448737067063,4,-0.0006683327927354023,0.25,-0.051216670508625994,-0.009751418933272693,4,-0.0006683327927354023,0.25,-0.051216670508625994,-0.009751418933272693,4,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,,,,,,,,,,,
adaptive_market_style,2026-03-24,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,4,index_weak,normal,0.8580006594166897,index_weak,0.006407,35.595608639941425,normal_liquidity,0.0318405693087934,2026-03-24,exit_date < signal_date,5,-0.06785842365101741,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.1263637056220266,1,configured_default_recent_champion_until_constraints_select_another,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,-0.14609756097560977,,,0,5,-0.06785842365101741,0.2,-0.31442279192280553,-0.30023477230284157,5,-0.024918344747086544,0.2,-0.08995202412615277,-0.1263637056220266,5,-0.03184574831384446,0.2,-0.10196865201193683,-0.1567483506126789,5,-0.024918344747086544,0.2,-0.08995202412615277,-0.1263637056220266,5,0.0027848492114506004,0.4,-0.051216670508625994,0.006684308366092351,5,0.0027848492114506004,0.4,-0.051216670508625994,0.006684308366092351,5,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,,,,,,,,,,,
adaptive_market_style,2026-03-25,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,5,index_weak,normal,0.9029406973698946,index_weak,0.007873,35.59879531307213,normal_liquidity,0.03206011899767198,2026-03-25,exit_date < signal_date,6,-0.05662237438863302,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.11366754628618969,1,configured_default_recent_champion_until_constraints_select_another,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,-0.12761864682039076,,,0,6,-0.05662237438863302,0.16666666666666666,-0.31472590485524965,-0.30054415815711255,6,-0.01834319634637172,0.3333333333333333,-0.08995202412615277,-0.11366754628618969,6,-0.024012769961700656,0.3333333333333333,-0.10196865201193683,-0.14397129891393912,6,-0.01834319634637172,0.3333333333333333,-0.08995202412615277,-0.11366754628618969,6,0.003290461725204776,0.5,-0.051216670508625994,0.01254172547068455,6,0.003290461725204776,0.5,-0.051216670508625994,0.01254172547068455,6,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,,,,,,,,,,,
adaptive_market_style,2026-03-26,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,6,index_weak,normal,0.8158846535100447,index_weak,0.010255,35.04101446621498,normal_liquidity,0.032021230133602106,2026-03-26,exit_date < signal_date,7,-0.06047283238963665,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.13385528931164603,1,configured_default_recent_champion_until_constraints_select_another,15.002746749679545,50.00915583226515,50.00915583226515,49.99084416773485,50.00915583226515,-0.14011416709911773,,,0,7,-0.06047283238963665,0.14285714285714285,-0.3719980850870819,-0.3590015861002658,7,-0.018976556368716316,0.2857142857142857,-0.08995202412615277,-0.13385528931164603,7,-0.023322063584400445,0.2857142857142857,-0.10196865201193683,-0.16038806781278703,7,-0.018976556368716316,0.2857142857142857,-0.08995202412615277,-0.13385528931164603,7,0.007883522144918083,0.5714285714285714,-0.051216670508625994,0.04842811252149182,7,0.007883522144918083,0.5714285714285714,-0.051216670508625994,0.04842811252149182,7,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,,,,,,,,,,,
adaptive_market_style,2026-03-27,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index,defensive_low_liquidity_weak_index,0,1,7,index_weak,normal,0.7875732925572346,index_weak,0.010812,35.48065237309878,low_liquidity,0.03225609271727675,2026-03-27,exit_date < signal_date,8,-0.05850174004818928,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.14930275895026446,1,configured_default_recent_champion_until_constraints_select_another,15.002748763056621,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,-0.11309212648344436,,,0,8,-0.05850174004818928,0.125,-0.40007234150878845,-0.3876568392299059,8,-0.01883382988851322,0.25,-0.08995202412615277,-0.14930275895026446,8,-0.02121664903880869,0.25,-0.10196865201193683,-0.16582770128404367,8,-0.01883382988851322,0.25,-0.08995202412615277,-0.14930275895026446,8,0.014527139643582208,0.625,-0.051216670508625994,0.11241626159942308,8,0.014527139643582208,0.625,-0.051216670508625994,0.11241626159942308,8,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index,,,,,,,,,,,
adaptive_market_style,2026-03-30,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,8,index_weak,normal,0.8342235648479958,index_weak,0.011918,36.44182984965163,normal_liquidity,0.03175743195512024,2026-03-30,exit_date < signal_date,9,-0.06301649704700742,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.17767213644877744,1,configured_default_recent_champion_until_constraints_select_another,15.002750275027502,50.00916758342501,50.00916758342501,49.99083241657499,50.00916758342501,-0.10291361200428722,,,0,9,-0.06301649704700742,0.1111111111111111,-0.4595459017881801,-0.4483612047784513,9,-0.020446558023367548,0.2222222222222222,-0.10364191538661638,-0.17767213644877744,9,-0.02226598829082413,0.2222222222222222,-0.11504241006099702,-0.1914040098076758,9,-0.020446558023367548,0.2222222222222222,-0.10364191538661638,-0.17767213644877744,9,0.016433783984320986,0.6666666666666666,-0.051216670508625994,0.14766532750098849,9,0.016433783984320986,0.6666666666666666,-0.051216670508625994,0.14766532750098849,9,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,,,,,,,,,,,
adaptive_market_style,2026-03-31,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,9,index_weak,normal,0.8903237246045043,index_weak,0.014294,36.118841854498804,normal_liquidity,0.030703903087707284,2026-03-31,exit_date < signal_date,10,-0.06031431594578546,1,1,robust,baseline_full_liquidity_detail_vol_position,-0.2205856854010877,1,configured_default_recent_champion_until_constraints_select_another,15.002748763056625,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,-0.11456818842686833,,,0,10,-0.06031431594578546,0.1,-0.478999377369529,-0.4682172700170596,10,-0.02362044714142156,0.2,-0.15041876467972004,-0.2205856854010877,10,-0.02470114663773888,0.2,-0.1562969840145101,-0.22909879140529177,10,-0.02362044714142156,0.2,-0.15041876467972004,-0.2205856854010877,10,0.01717916113526208,0.7,-0.051216670508625994,0.1750802466999004,10,0.01717916113526208,0.7,-0.051216670508625994,0.1750802466999004,10,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,,,,,,,,,,,
adaptive_market_style,2026-04-01,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,10,index_neutral,normal,0.9060278258237635,index_neutral,0.015204,36.79739695915003,normal_liquidity,0.030956823874222897,2026-04-01,exit_date < signal_date,10,-0.07296245153623157,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.26710614743717387,1,configured_default_recent_champion_until_constraints_select_another,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,-0.1002661934338952,,,0,11,-0.06444813785319038,0.09090909090909091,-0.5341141351944301,-0.5244726276987768,11,-0.026899173334843172,0.18181818181818182,-0.2011272400874714,-0.26710614743717387,11,-0.027475282155861102,0.18181818181818182,-0.20288342746838417,-0.2716653638629849,11,-0.026899173334843172,0.18181818181818182,-0.2011272400874714,-0.26710614743717387,11,0.016698252589883927,0.7272727272727273,-0.051216670508625994,0.1890509721512479,11,0.016698252589883927,0.7272727272727273,-0.051216670508625994,0.1890509721512479,1,0.5,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,0.5,recent_champion_default_3m_return_priority,,,,,,,,,,,
adaptive_market_style,2026-04-02,defensive,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,1,0,1,index_neutral,normal,0.8417290826818438,index_neutral,0.015571,36.06745191427001,normal_liquidity,0.03084391516680207,2026-04-02,exit_date < signal_date,10,-0.0741645968511023,1,1,robust,baseline_full_liquidity_detail_vol_position,-0.32411403915050985,1,configured_default_recent_champion_until_constraints_select_another,15.002747755999268,50.00915918666423,50.00915918666423,49.99084081333577,50.00915918666423,-0.11575342465753424,,,0,12,-0.06847998790053407,0.08333333333333333,-0.5866801949861495,-0.5781265420441224,12,-0.030417844493230078,0.16666666666666666,-0.25634790340314495,-0.3177661357473649,12,-0.030490671657676615,0.16666666666666666,-0.25362783354422325,-0.31803111488213,12,-0.030417844493230078,0.16666666666666666,-0.25634790340314495,-0.3177661357473649,12,0.017665636673666524,0.75,-0.051216670508625994,0.22270927344966052,12,0.017665636673666524,0.75,-0.051216670508625994,0.22270927344966052,2,0.5,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,0.5,hold_min_state_5_days,,,,,,,,,,,
adaptive_market_style,2026-04-03,defensive,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,1,0,2,index_weak,normal,0.7656986440619561,index_weak,0.013919,35.32797435897436,low_liquidity,0.030876995003761284,2026-04-03,exit_date < signal_date,10,-0.07874964027808899,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.32660842919929434,1,configured_default_recent_champion_until_constraints_select_another,15.002747252747254,50.00915750915751,50.00915750915751,49.99084249084249,50.00915750915751,-0.13406895085620457,,,0,13,-0.07243643448473575,0.07692307692307693,-0.6362429407320385,-0.6287149887625307,13,-0.028212576573127663,0.15384615384615385,-0.2576488197740473,-0.31895960942524704,13,-0.02926229564417036,0.15384615384615385,-0.2644664885425565,-0.3279345193733376,13,-0.028212576573127663,0.15384615384615385,-0.2576488197740473,-0.31895960942524704,13,0.01149541909550195,0.6923076923076923,-0.06254719184247293,0.1462322419556339,13,0.01149541909550195,0.6923076923076923,-0.06254719184247293,0.1462322419556339,3,0.5,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,0.5,hold_min_state_5_days,,,,,,,,,,,
adaptive_market_style,2026-04-07,defensive,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,1,0,3,index_neutral,normal,0.7632317291568522,index_neutral,0.015283,36.26585719814242,low_liquidity,0.0313154451434309,2026-04-07,exit_date < signal_date,10,-0.0676911269845479,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.3081810122752763,1,configured_default_recent_champion_until_constraints_select_another,15.002910216718268,50.00967492260062,50.00967492260062,49.99032507739938,50.00967492260062,-0.11693563539572832,,,0,14,-0.06635814143277283,0.14285714285714285,-0.6362429407320385,-0.6240146436967605,14,-0.024264696492105685,0.21428571428571427,-0.2576488197740473,-0.300532192501229,14,-0.025349760803336396,0.21428571428571427,-0.2644664885425565,-0.3107879836438455,14,-0.024264696492105685,0.21428571428571427,-0.2576488197740473,-0.300532192501229,14,0.010597072178722673,0.6428571428571429,-0.06356098868812843,0.14499266315105697,14,0.010597072178722673,0.6428571428571429,-0.06356098868812843,0.14499266315105697,4,0.5,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,0.5,hold_min_state_5_days,,,,,,,,,,,
adaptive_market_style,2026-04-08,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,4,index_neutral,normal,1.1511125888664717,index_neutral,0.020322,39.869943244232886,normal_liquidity,0.03264363174782929,2026-04-08,exit_date < signal_date,10,-0.06465212373711551,0,1,robust,baseline_full_liquidity_detail_vol_position,-0.3015883775030648,1,configured_default_recent_champion_until_constraints_select_another,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,-0.07935462226686424,,,0,15,-0.0657208903750828,0.13333333333333333,-0.6525606344715373,-0.6453703771572794,15,-0.022018702363947592,0.26666666666666666,-0.2576488197740473,-0.2939395577290175,15,-0.020698778809859483,0.26666666666666666,-0.2644664885425565,-0.2801766532348533,15,-0.022018702363947592,0.26666666666666666,-0.2576488197740473,-0.2939395577290175,15,0.009413021209141361,0.6,-0.07026934968374854,0.13679028795206416,15,0.009413021209141361,0.6,-0.07026934968374854,0.13679028795206416,5,0.5,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,0.5,recent_champion_default_3m_return_priority,,,,,,,,,,,
