strategy,start_date,trough_date,nav,peak_nav,drawdown
production_governed_vol_position_v2,2024-05-20,2026-03-31,0.7347875433149998,1.039116018295,-0.29287247008216444
production_governed_vol_position_v2,2024-05-20,2026-04-02,0.7442371153149998,1.039116018295,-0.28377861354100076
production_governed_vol_position_v2,2024-05-20,2026-04-03,0.7471527153149999,1.039116018295,-0.2809727670824079
production_governed_vol_position_v2,2024-05-20,2026-03-30,0.7481539593149998,1.039116018295,-0.28000921346339747
production_governed_vol_position_v2,2024-05-20,2026-04-07,0.7513148753149999,1.039116018295,-0.27696728557050776
production_governed_vol_position_v2,2024-05-20,2026-03-23,0.7538294192049999,1.039116018295,-0.27454739804521877
production_governed_vol_position_v2,2024-05-20,2026-04-01,0.7540829033149999,1.039116018295,-0.27430345597759864
production_governed_vol_position_v2,2024-05-20,2026-03-27,0.7553496298149999,1.039116018295,-0.27308441356299096
production_governed_vol_position_v2,2024-05-20,2026-02-11,0.757501252785,1.039116018295,-0.27101378532502907
production_governed_vol_position_v2,2024-05-20,2025-12-04,0.7577519503750001,1.039116018295,-0.27077252488289727
production_governed_vol_position_v2,2024-05-20,2026-03-26,0.759957309815,1.039116018295,-0.2686501830065604
production_governed_vol_position_v2,2024-05-20,2026-02-10,0.7603429487849999,1.039116018295,-0.2682790608573391
production_governed_vol_position_v2,2024-05-20,2025-11-24,0.7639420278750001,1.039116018295,-0.2648154638896919
production_governed_vol_position_v2,2024-05-20,2026-02-06,0.7643069487849999,1.039116018295,-0.26446427989909316
production_governed_vol_position_v2,2024-05-20,2026-03-24,0.764723419205,1.039116018295,-0.2640634869051758
production_governed_vol_position_v2,2024-05-20,2026-02-24,0.7648444027849999,1.039116018295,-0.2639470575769104
production_governed_vol_position_v2,2024-05-20,2026-03-20,0.7668319097999999,1.039116018295,-0.2620343673863952
production_governed_vol_position_v2,2024-05-20,2026-02-13,0.7673784027849999,1.039116018295,-0.26150844633871784
production_governed_vol_position_v2,2024-05-20,2026-02-12,0.7677904027849999,1.039116018295,-0.2611119554823109
production_governed_vol_position_v2,2024-05-20,2025-12-03,0.7685479503750001,1.039116018295,-0.26038292467471813
