fold_id,trade_date,config_id,daily_return
WF000,2023-07-12,dynamic_champion,-0.020574280699314107
WF000,2023-07-12,production_baseline,-0.00286273462686637
WF000,2023-07-12,matched_random,-0.015587420423102395
WF000,2023-07-12,reverse_baseline,0.0019706351476817207
WF000,2023-07-13,dynamic_champion,-0.011651902225263688
WF000,2023-07-13,production_baseline,0.0025658332570706044
WF000,2023-07-13,matched_random,0.01727519474966126
WF000,2023-07-13,reverse_baseline,0.006475211305274664
WF000,2023-07-14,dynamic_champion,-0.0035873119279874466
WF000,2023-07-14,production_baseline,-0.0029571776039993836
WF000,2023-07-14,matched_random,-0.003208508889597983
WF000,2023-07-14,reverse_baseline,0.006481040435286212
WF000,2023-07-17,dynamic_champion,0.0012033920934462206
WF000,2023-07-17,production_baseline,0.0010284356229304237
WF000,2023-07-17,matched_random,-0.0021583043986072247
WF000,2023-07-17,reverse_baseline,-0.011569558565522997
WF000,2023-07-18,dynamic_champion,0.0006421797939664131
WF000,2023-07-18,production_baseline,0.00282320816879178
WF000,2023-07-18,matched_random,-0.00923519291607935
WF000,2023-07-18,reverse_baseline,-0.008782894312808787
WF000,2023-07-19,dynamic_champion,0.0005829304467692698
WF000,2023-07-19,production_baseline,-0.0005885044210427459
WF000,2023-07-19,matched_random,0.003580757824693559
WF000,2023-07-19,reverse_baseline,-0.0029559010126568364
WF000,2023-07-20,dynamic_champion,-0.00245387913806161
WF000,2023-07-20,production_baseline,-0.002227920476981504
WF000,2023-07-20,matched_random,-0.022921886499342438
WF000,2023-07-20,reverse_baseline,-0.027309190179780528
WF000,2023-07-21,dynamic_champion,0.0027957222115753133
WF000,2023-07-21,production_baseline,-0.0007834677928854061
WF000,2023-07-21,matched_random,-0.0004809079090240864
WF000,2023-07-21,reverse_baseline,-0.013229279099419866
WF000,2023-07-24,dynamic_champion,0.002881881574992473
WF000,2023-07-24,production_baseline,0.0014963039592137406
WF000,2023-07-24,matched_random,-0.011036600524987273
WF000,2023-07-24,reverse_baseline,-0.003733158794695557
WF000,2023-07-25,dynamic_champion,0.001085538039340861
WF000,2023-07-25,production_baseline,0.0017828262848818
WF000,2023-07-25,matched_random,0.022185536181305254
WF000,2023-07-25,reverse_baseline,0.009892804997190186
WF000,2023-07-26,dynamic_champion,0.0006835659317807607
WF000,2023-07-26,production_baseline,0.002138119449892839
WF000,2023-07-26,matched_random,0.005414505032375572
WF000,2023-07-26,reverse_baseline,-0.01845812591344522
WF000,2023-07-27,dynamic_champion,-0.002130195718402117
WF000,2023-07-27,production_baseline,-0.0014520199779680665
WF000,2023-07-27,matched_random,0.0033195332107859967
WF000,2023-07-27,reverse_baseline,-0.018378373751325183
WF000,2023-07-28,dynamic_champion,0.005887684087029665
WF000,2023-07-28,production_baseline,0.008332223838257269
WF000,2023-07-28,matched_random,0.010666636612534442
WF000,2023-07-28,reverse_baseline,0.013536705400557892
WF000,2023-07-31,dynamic_champion,0.003676994938781153
WF000,2023-07-31,production_baseline,0.012416625676579196
WF000,2023-07-31,matched_random,0.02461311883255002
WF000,2023-07-31,reverse_baseline,-0.0023404126903510125
WF000,2023-08-01,dynamic_champion,0.001017740349834595
WF000,2023-08-01,production_baseline,-0.004184818834226278
WF000,2023-08-01,matched_random,-0.003178116919999274
WF000,2023-08-01,reverse_baseline,-0.009456398327001491
WF000,2023-08-02,dynamic_champion,-0.0014773488259861578
WF000,2023-08-02,production_baseline,0.00018049300463252038
WF000,2023-08-02,matched_random,0.002636549687733969
WF000,2023-08-02,reverse_baseline,-0.00842169618088906
WF000,2023-08-03,dynamic_champion,-0.0007885754189177474
WF000,2023-08-03,production_baseline,-0.002613604447730622
WF000,2023-08-03,matched_random,0.002130821763627955
WF000,2023-08-03,reverse_baseline,0.01113059728265937
WF000,2023-08-04,dynamic_champion,-0.004825105533938223
WF000,2023-08-04,production_baseline,-0.005768047115231045
WF000,2023-08-04,matched_random,0.00013543528891120095
WF000,2023-08-04,reverse_baseline,-0.010062873699414433
WF000,2023-08-07,dynamic_champion,-0.006118027906531931
WF000,2023-08-07,production_baseline,-0.008326243727103222
WF000,2023-08-07,matched_random,-0.0008130372710466905
WF000,2023-08-07,reverse_baseline,-0.025421786914762157
WF000,2023-08-08,dynamic_champion,-0.00022713522176320833
WF000,2023-08-08,production_baseline,-0.0012147863543071624
WF000,2023-08-08,matched_random,-0.006389388907769034
WF000,2023-08-08,reverse_baseline,0.0015412396688082586
WF000,2023-08-09,dynamic_champion,-0.0040124439197221085
WF000,2023-08-09,production_baseline,-0.0043668036114926645
WF000,2023-08-09,matched_random,-0.021880753658564366
WF000,2023-08-09,reverse_baseline,-0.019682997901974787
WF000,2023-08-10,dynamic_champion,0.002049718633378772
WF000,2023-08-10,production_baseline,0.0025502213191930245
WF000,2023-08-10,matched_random,-0.0001778202838292664
WF000,2023-08-10,reverse_baseline,0.0038221304301624846
WF000,2023-08-11,dynamic_champion,-0.008400649180093755
WF000,2023-08-11,production_baseline,-0.008115446475983723
WF000,2023-08-11,matched_random,-0.01980469408552581
WF000,2023-08-11,reverse_baseline,-0.017516951425766057
WF000,2023-08-14,dynamic_champion,0.002961190605960562
WF000,2023-08-14,production_baseline,0.0024915930303923695
WF000,2023-08-14,matched_random,0.004533114227212543
WF000,2023-08-14,reverse_baseline,0.024068949696516607
WF000,2023-08-15,dynamic_champion,0.0040899460324443915
WF000,2023-08-15,production_baseline,0.006487993950346604
WF000,2023-08-15,matched_random,-0.020517096228550448
WF000,2023-08-15,reverse_baseline,-0.004148182475126716
WF000,2023-08-16,dynamic_champion,-0.0006554814726539293
WF000,2023-08-16,production_baseline,-0.0013651893675888926
WF000,2023-08-16,matched_random,-0.012675218642752761
WF000,2023-08-16,reverse_baseline,-0.008973352860150418
WF000,2023-08-17,dynamic_champion,1.693620889109404e-05
WF000,2023-08-17,production_baseline,0.00024676823488256616
WF000,2023-08-17,matched_random,0.012371587658491246
WF000,2023-08-17,reverse_baseline,9.674816640021788e-05
WF000,2023-08-18,dynamic_champion,-0.013299675210467599
WF000,2023-08-18,production_baseline,-0.009407994052964552
WF000,2023-08-18,matched_random,-0.01703034396956544
WF000,2023-08-18,reverse_baseline,-0.026357169797620216
WF000,2023-08-21,dynamic_champion,0.0021305409025549338
WF000,2023-08-21,production_baseline,0.0012556730920689763
WF000,2023-08-21,matched_random,-0.005597137219941528
WF000,2023-08-21,reverse_baseline,-0.005389645173052848
WF000,2023-08-22,dynamic_champion,-0.004443665907323036
WF000,2023-08-22,production_baseline,-0.0044346006417606
WF000,2023-08-22,matched_random,-0.0017277324140748673
WF000,2023-08-22,reverse_baseline,0.004220567178230761
WF000,2023-08-23,dynamic_champion,-0.0039261573055352494
WF000,2023-08-23,production_baseline,-0.004720631289481969
WF000,2023-08-23,matched_random,-0.01672014250656837
WF000,2023-08-23,reverse_baseline,-0.029299788984628993
WF000,2023-08-24,dynamic_champion,-0.003732014560969499
WF000,2023-08-24,production_baseline,-0.0039133941760682855
WF000,2023-08-24,matched_random,-0.0032724548441908086
WF000,2023-08-24,reverse_baseline,0.017219607664154868
WF000,2023-08-25,dynamic_champion,-0.005125595285736306
WF000,2023-08-25,production_baseline,-0.0031010832726581228
WF000,2023-08-25,matched_random,0.0004180328621806284
WF000,2023-08-25,reverse_baseline,-0.018473783188236715
WF000,2023-08-28,dynamic_champion,0.009646585468314983
WF000,2023-08-28,production_baseline,0.010090930866907266
WF000,2023-08-28,matched_random,0.015378894566299216
WF000,2023-08-28,reverse_baseline,0.004868559747752466
WF000,2023-08-29,dynamic_champion,0.006428565426120025
WF000,2023-08-29,production_baseline,0.0051267829686822974
WF000,2023-08-29,matched_random,0.026926581336234247
WF000,2023-08-29,reverse_baseline,0.031716643042046265
WF000,2023-08-30,dynamic_champion,-0.0036258403848574705
WF000,2023-08-30,production_baseline,-0.003785754760846416
WF000,2023-08-30,matched_random,0.0169663289499542
WF000,2023-08-30,reverse_baseline,0.01603471027644694
WF000,2023-08-31,dynamic_champion,-0.003972067629610665
WF000,2023-08-31,production_baseline,-0.002180597340298962
WF000,2023-08-31,matched_random,0.004644807329261869
WF000,2023-08-31,reverse_baseline,0.005478031109505998
WF000,2023-09-01,dynamic_champion,0.0034106112007012968
WF000,2023-09-01,production_baseline,0.0033919794700152384
WF000,2023-09-01,matched_random,0.010305562232231225
WF000,2023-09-01,reverse_baseline,0.005280263841551958
WF001,2023-09-01,dynamic_champion,0.0034106112007012968
WF001,2023-09-01,production_baseline,0.0033919794700152384
WF001,2023-09-01,matched_random,0.010305562232231225
WF001,2023-09-01,reverse_baseline,0.005280263841551958
WF001,2023-09-04,dynamic_champion,0.009632563114654324
WF001,2023-09-04,production_baseline,0.007341195368310016
WF001,2023-09-04,matched_random,0.022150062402259474
WF001,2023-09-04,reverse_baseline,0.006804120174660122
WF001,2023-09-05,dynamic_champion,-0.008765744134299203
WF001,2023-09-05,production_baseline,-0.004859559141632608
WF001,2023-09-05,matched_random,-0.012235965007148453
WF001,2023-09-05,reverse_baseline,0.002826359698372172
WF001,2023-09-06,dynamic_champion,0.0005644858760394111
WF001,2023-09-06,production_baseline,0.0009144790928403701
WF001,2023-09-06,matched_random,-0.002867654318413315
WF001,2023-09-06,reverse_baseline,0.0018807896023880887
WF001,2023-09-07,dynamic_champion,-0.007769626966605547
WF001,2023-09-07,production_baseline,-0.006824220750167975
WF001,2023-09-07,matched_random,-0.020346087567468096
WF001,2023-09-07,reverse_baseline,-0.009860730164579602
WF001,2023-09-08,dynamic_champion,-0.005634358121085814
WF001,2023-09-08,production_baseline,-0.0017354243477928355
WF001,2023-09-08,matched_random,-0.014718447553639491
WF001,2023-09-08,reverse_baseline,-0.007743422693575375
WF001,2023-09-11,dynamic_champion,0.004493207700746904
WF001,2023-09-11,production_baseline,0.0072347216853447804
WF001,2023-09-11,matched_random,0.008131132970182042
WF001,2023-09-11,reverse_baseline,0.015280910523984548
WF001,2023-09-12,dynamic_champion,-0.0010207905021619723
WF001,2023-09-12,production_baseline,0.00039146960365532557
WF001,2023-09-12,matched_random,-0.00040235341194654327
WF001,2023-09-12,reverse_baseline,0.0006481009413878746
WF001,2023-09-13,dynamic_champion,-0.002176697628310187
WF001,2023-09-13,production_baseline,-0.004825089800835403
WF001,2023-09-13,matched_random,-0.013097473657916536
WF001,2023-09-13,reverse_baseline,-0.019571333370851485
WF001,2023-09-14,dynamic_champion,-0.0015067668457613426
WF001,2023-09-14,production_baseline,-0.001993220315350208
WF001,2023-09-14,matched_random,-0.003790404193752073
WF001,2023-09-14,reverse_baseline,-0.00904154386740963
WF001,2023-09-15,dynamic_champion,0.0020203680526442724
WF001,2023-09-15,production_baseline,-4.881038509807478e-05
WF001,2023-09-15,matched_random,0.019713343481949263
WF001,2023-09-15,reverse_baseline,-0.016377892562908825
WF001,2023-09-18,dynamic_champion,0.006246212025186493
WF001,2023-09-18,production_baseline,0.0029137940056662703
WF001,2023-09-18,matched_random,0.0103582321896877
WF001,2023-09-18,reverse_baseline,0.01026623924480181
WF001,2023-09-19,dynamic_champion,-0.0031336355077418165
WF001,2023-09-19,production_baseline,-0.00241542351296109
WF001,2023-09-19,matched_random,-0.000833345860832968
WF001,2023-09-19,reverse_baseline,-0.01546623806394789
WF001,2023-09-20,dynamic_champion,-0.0009461076113695954
WF001,2023-09-20,production_baseline,-0.0020997237557303094
WF001,2023-09-20,matched_random,-0.017964942578940036
WF001,2023-09-20,reverse_baseline,-0.009847530112736712
WF001,2023-09-21,dynamic_champion,-0.00396189880582698
WF001,2023-09-21,production_baseline,-0.004636737183153716
WF001,2023-09-21,matched_random,-0.006271212450684449
WF001,2023-09-21,reverse_baseline,-0.005884789778696465
WF001,2023-09-22,dynamic_champion,0.004996759316657551
WF001,2023-09-22,production_baseline,0.004050560987954643
WF001,2023-09-22,matched_random,0.01322396067325866
WF001,2023-09-22,reverse_baseline,0.026854853387052825
WF001,2023-09-25,dynamic_champion,-0.001620316309819847
WF001,2023-09-25,production_baseline,-0.0029266859477156126
WF001,2023-09-25,matched_random,0.004417281123104399
WF001,2023-09-25,reverse_baseline,-0.01285674656301885
WF001,2023-09-26,dynamic_champion,-0.0015538074785123035
WF001,2023-09-26,production_baseline,-0.001964243530429566
WF001,2023-09-26,matched_random,-0.008639483791652025
WF001,2023-09-26,reverse_baseline,0.0025469745304982803
WF001,2023-09-27,dynamic_champion,0.00024054092069558664
WF001,2023-09-27,production_baseline,-0.000486875500298245
WF001,2023-09-27,matched_random,0.007325104245131042
WF001,2023-09-27,reverse_baseline,0.0037466486944417897
WF001,2023-09-28,dynamic_champion,0.005393435891366316
WF001,2023-09-28,production_baseline,0.0036021537367227907
WF001,2023-09-28,matched_random,0.005739363070456571
WF001,2023-09-28,reverse_baseline,0.0033584966003166626
WF001,2023-10-09,dynamic_champion,-0.008528975173316966
WF001,2023-10-09,production_baseline,-0.0099668935577375
WF001,2023-10-09,matched_random,-0.011132702127551219
WF001,2023-10-09,reverse_baseline,-0.016625242656133722
WF001,2023-10-10,dynamic_champion,-0.006823428440883128
WF001,2023-10-10,production_baseline,-0.005157329949742162
WF001,2023-10-10,matched_random,0.014683421521312768
WF001,2023-10-10,reverse_baseline,-0.015877865290823225
WF001,2023-10-11,dynamic_champion,-0.0023083302684099305
WF001,2023-10-11,production_baseline,-0.0020459472377890586
WF001,2023-10-11,matched_random,0.001249060853375994
WF001,2023-10-11,reverse_baseline,-0.0084714731270634
WF001,2023-10-12,dynamic_champion,0.0037068848473436056
WF001,2023-10-12,production_baseline,0.004280984298482782
WF001,2023-10-12,matched_random,0.011567839985320693
WF001,2023-10-12,reverse_baseline,-0.0022286783795604005
WF001,2023-10-13,dynamic_champion,-0.006620548324651976
WF001,2023-10-13,production_baseline,-0.0048549511396995815
WF001,2023-10-13,matched_random,-0.011548704251484309
WF001,2023-10-13,reverse_baseline,-0.01661816362131039
WF001,2023-10-16,dynamic_champion,-0.0001339559414238467
WF001,2023-10-16,production_baseline,0.0011246000330726869
WF001,2023-10-16,matched_random,-0.007977311684414023
WF001,2023-10-16,reverse_baseline,-0.018723457883544504
WF001,2023-10-17,dynamic_champion,-0.0021653062649975574
WF001,2023-10-17,production_baseline,0.0014103028421654784
WF001,2023-10-17,matched_random,-0.002240649978090148
WF001,2023-10-17,reverse_baseline,0.014011723557991828
WF001,2023-10-18,dynamic_champion,-0.003369608194938478
WF001,2023-10-18,production_baseline,-0.007244403296339685
WF001,2023-10-18,matched_random,-0.027052506061054048
WF001,2023-10-18,reverse_baseline,-0.025631303969758035
WF001,2023-10-19,dynamic_champion,-0.010421159646414768
WF001,2023-10-19,production_baseline,-0.007894639429906536
WF001,2023-10-19,matched_random,0.013488691272046082
WF001,2023-10-19,reverse_baseline,-0.006352976181226699
WF001,2023-10-20,dynamic_champion,-0.004089067311097927
WF001,2023-10-20,production_baseline,-0.00297533120789939
WF001,2023-10-20,matched_random,-0.011288138779328948
WF001,2023-10-20,reverse_baseline,-0.013824207295353653
WF001,2023-10-23,dynamic_champion,-0.013487701319963241
WF001,2023-10-23,production_baseline,-0.011630197776494544
WF001,2023-10-23,matched_random,-0.015339233757145765
WF001,2023-10-23,reverse_baseline,-0.010974154282596894
WF001,2023-10-24,dynamic_champion,0.010166449523596688
WF001,2023-10-24,production_baseline,0.010090758764301544
WF001,2023-10-24,matched_random,0.021256605377071126
WF001,2023-10-24,reverse_baseline,0.010556151143903448
WF001,2023-10-25,dynamic_champion,0.01326865530022836
WF001,2023-10-25,production_baseline,0.01100010106907523
WF001,2023-10-25,matched_random,0.006770395820657682
WF001,2023-10-25,reverse_baseline,0.005885236551834261
WF001,2023-10-26,dynamic_champion,0.0012272830862034567
WF001,2023-10-26,production_baseline,0.0008563230765579188
WF001,2023-10-26,matched_random,0.0026483834092253964
WF001,2023-10-26,reverse_baseline,-0.006651438629687289
WF001,2023-10-27,dynamic_champion,0.00393710120607027
WF001,2023-10-27,production_baseline,-0.0013642531879146658
WF001,2023-10-27,matched_random,-0.005473061867768525
WF001,2023-10-27,reverse_baseline,0.02043401469748012
WF001,2023-10-30,dynamic_champion,0.0016673621007727846
WF001,2023-10-30,production_baseline,-0.0005884363346061461
WF001,2023-10-30,matched_random,0.012006437723181839
WF001,2023-10-30,reverse_baseline,0.01677382608199902
WF001,2023-10-31,dynamic_champion,0.001638691339773679
WF001,2023-10-31,production_baseline,0.0007146620091540434
WF001,2023-10-31,matched_random,-0.022608298573016827
WF001,2023-10-31,reverse_baseline,-0.005999422588291581
WF001,2023-11-01,dynamic_champion,0.004271247595380112
WF001,2023-11-01,production_baseline,0.004046436160679567
WF001,2023-11-01,matched_random,0.00959778171452299
WF001,2023-11-01,reverse_baseline,0.0002173336110210089
WF001,2023-11-02,dynamic_champion,-0.0037630436239746157
WF001,2023-11-02,production_baseline,-0.003577945740305233
WF001,2023-11-02,matched_random,-0.011800956376090688
WF001,2023-11-02,reverse_baseline,-0.010455054232573424
WF001,2023-11-03,dynamic_champion,-9.224891230330545e-05
WF001,2023-11-03,production_baseline,0.0026879699223856246
WF001,2023-11-03,matched_random,0.017496521501208506
WF001,2023-11-03,reverse_baseline,0.0026957566813459845
WF001,2023-11-06,dynamic_champion,0.004454446072642115
WF001,2023-11-06,production_baseline,0.004128828547950381
WF001,2023-11-06,matched_random,0.006162695124836715
WF001,2023-11-06,reverse_baseline,0.03010520275938009
WF001,2023-11-07,dynamic_champion,-0.0005357142269420967
WF001,2023-11-07,production_baseline,-0.0005192169967123128
WF001,2023-11-07,matched_random,0.022609428592489246
WF001,2023-11-07,reverse_baseline,0.02863004127646849
WF001,2023-11-08,dynamic_champion,0.0011223464530669691
WF001,2023-11-08,production_baseline,0.0029189816208066155
WF001,2023-11-08,matched_random,-0.0005554394719884392
WF001,2023-11-08,reverse_baseline,0.0024796170875685643
WF001,2023-11-09,dynamic_champion,0.0004613394821233463
WF001,2023-11-09,production_baseline,0.00035072496748145277
WF001,2023-11-09,matched_random,-0.01393746375961753
WF001,2023-11-09,reverse_baseline,0.0063875885908804666
WF001,2023-11-10,dynamic_champion,0.004019500342844484
WF001,2023-11-10,production_baseline,0.0034629123895384417
WF001,2023-11-10,matched_random,-0.0007767705953840798
WF001,2023-11-10,reverse_baseline,-0.019329779968424554
WF001,2023-11-13,dynamic_champion,0.005473601149008633
WF001,2023-11-13,production_baseline,0.005072841055597799
WF001,2023-11-13,matched_random,-0.011248375588015613
WF001,2023-11-13,reverse_baseline,0.014595312253354264
WF001,2023-11-14,dynamic_champion,-0.0038330052719734997
WF001,2023-11-14,production_baseline,-0.003400280072293538
WF001,2023-11-14,matched_random,0.0020490646456888806
WF001,2023-11-14,reverse_baseline,0.014120570048125147
WF001,2023-11-15,dynamic_champion,-0.0014860250705925893
WF001,2023-11-15,production_baseline,-0.001193588450670413
WF001,2023-11-15,matched_random,0.005439585439922623
WF001,2023-11-15,reverse_baseline,-0.002239895153828009
WF001,2023-11-16,dynamic_champion,-0.003848956648963786
WF001,2023-11-16,production_baseline,-0.003443678558995411
WF001,2023-11-16,matched_random,-0.011467020320329513
WF001,2023-11-16,reverse_baseline,-0.004584560333697074
WF001,2023-11-17,dynamic_champion,0.0019449480886553072
WF001,2023-11-17,production_baseline,-3.638372555836433e-05
WF001,2023-11-17,matched_random,-0.0075613097236706395
WF001,2023-11-17,reverse_baseline,0.01185797686516794
WF001,2023-11-20,dynamic_champion,0.002459134209783498
WF001,2023-11-20,production_baseline,0.0023618288410129917
WF001,2023-11-20,matched_random,0.0012771441380130754
WF001,2023-11-20,reverse_baseline,0.003938146712566826
WF001,2023-11-21,dynamic_champion,0.002123995090609121
WF001,2023-11-21,production_baseline,0.002887231831364856
WF001,2023-11-21,matched_random,0.00104516218753965
WF001,2023-11-21,reverse_baseline,0.011165774583675403
WF001,2023-11-22,dynamic_champion,-0.010680761972245878
WF001,2023-11-22,production_baseline,-0.018028793242449215
WF001,2023-11-22,matched_random,-0.011060411222595223
WF001,2023-11-22,reverse_baseline,-0.0011406395163450211
WF001,2023-11-23,dynamic_champion,0.0068162581468396155
WF001,2023-11-23,production_baseline,0.004496089470577669
WF001,2023-11-23,matched_random,-0.013453355751086481
WF001,2023-11-23,reverse_baseline,-0.017019714237316474
WF001,2023-11-24,dynamic_champion,-0.0038087784035386596
WF001,2023-11-24,production_baseline,-0.003205287431464421
WF001,2023-11-24,matched_random,0.0035392139427863124
WF001,2023-11-24,reverse_baseline,-0.02627737019304379
WF001,2023-11-27,dynamic_champion,-0.0029012657679927667
WF001,2023-11-27,production_baseline,-0.003925661365268729
WF001,2023-11-27,matched_random,-0.010556547013127093
WF001,2023-11-27,reverse_baseline,0.013298758898560536
WF001,2023-11-28,dynamic_champion,0.004568325072528134
WF001,2023-11-28,production_baseline,0.0017940507974549824
WF001,2023-11-28,matched_random,0.004161031618852173
WF001,2023-11-28,reverse_baseline,0.013686344990612675
WF001,2023-11-29,dynamic_champion,-0.004919538951967506
WF001,2023-11-29,production_baseline,-0.005055144603647532
WF001,2023-11-29,matched_random,-0.00464855435968643
WF001,2023-11-29,reverse_baseline,0.015885891192069825
WF001,2023-11-30,dynamic_champion,-0.0012080646386011251
WF001,2023-11-30,production_baseline,-0.0006235958757676574
WF001,2023-11-30,matched_random,0.000877876998237026
WF001,2023-11-30,reverse_baseline,-0.006683039417357084
WF001,2023-12-01,dynamic_champion,0.002976348456735778
WF001,2023-12-01,production_baseline,0.0037153881172211634
WF001,2023-12-01,matched_random,-0.0031258838029474935
WF001,2023-12-01,reverse_baseline,0.00970195548749635
WF002,2023-12-04,dynamic_champion,0.0018014046189092081
WF002,2023-12-04,production_baseline,-0.00015028255137794488
WF002,2023-12-04,matched_random,-0.0033818901040641113
WF002,2023-12-04,reverse_baseline,-0.012250415665226489
WF002,2023-12-05,dynamic_champion,-0.007016382158899548
