first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,adaptive_switch_count,adaptive_attack_days,adaptive_recent_champion_days,adaptive_balanced_days,adaptive_robust_days,adaptive_defensive_days,adaptive_fallback_days,dual_attack_days,dual_neutral_days,dual_defensive_days,dual_freeze_days,adaptive_avg_target_position_ratio,adaptive_min_target_position_ratio,adaptive_max_target_position_ratio,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,risk_profile,risk_profile_description,market_gate,hard_stop_loss_pct
2025-12-05,2026-06-04,118,500000.0,1163726.9171950002,1.3274538343900004,5.168866803478968,-0.17086348326669365,0.5508474576271186,0.1149143838331046,-0.05627139320490393,0.9844867000337989,4.983050847457627,123,62,61,0,22.511272484014384,13511.582805000002,,,,,,,,,,,,,,,baseline_full_liquidity_detail_vol_position,liquidity_detail_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-05,2026-06-04,118,500000.0,675724.0216374998,0.35144804327499957,0.9130295791788909,-0.11093561930747786,0.5423728813559322,0.05170316849086665,-0.046637189903055876,0.6201397964044054,4.97457627118644,117,62,55,0,14.583693069261756,6343.3283625,12.0,16.0,69.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.6338983050847459,0.5,0.8,adaptive_market_style,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-05,2026-06-04,118,500000.0,640090.1350875001,0.28018027017500025,0.7023368882717604,-0.0925775058490178,0.5338983050847458,0.04300456535572539,-0.04620829999160447,0.6315636713017077,4.966101694915254,118,62,56,0,14.98968303532276,6038.0749125,35.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,52.0,26.0,8.0,,,,dual_system_adaptive_route,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
2025-12-05,2026-06-04,118,500000.0,510247.6314624999,0.020495262924999924,0.04466615229711124,-0.3395731157220343,0.5169491525423728,0.10200608371209552,-0.12084083500462206,0.9866314172910488,3.0254237288135593,63,34,29,0,18.84029743048504,6466.318537499999,,,,,,,,,,,,,,,ashare_auto_shadow,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,1.0,balanced,均衡档：流动性质量防守策略+市场门禁，基准80%仓位。,False,0.0
