signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked,skipped_by_position_cap,adaptive_role,adaptive_underlying_strategy,adaptive_reason,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,selected_strategy,target_position_ratio,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,strategy_source,ashare_resolved_strategy,route_reason,risk_veto_reason,dual_intersection_count,dual_union_count,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count
2025-12-08,2025-12-09,adaptive_market_style,1,300308,中际旭创,通信设备,30.0,0.2,0.0,0,1,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251208,0.0,0.0,0.0,0.0
2025-12-08,2025-12-09,adaptive_market_style,2,300274,阳光电源,电气设备,29.99,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251208,0.0,0.0,0.0,0.0
2025-12-08,2025-12-09,adaptive_market_style,3,300502,新易盛,通信设备,29.99,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251208,0.0,0.0,0.0,0.0
2025-12-08,2025-12-09,adaptive_market_style,4,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251208,0.0,0.0,0.0,0.0
2025-12-08,2025-12-09,adaptive_market_style,5,601138,工业富联,通信设备,29.98,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251208,0.0,0.0,0.0,0.0
2025-12-09,2025-12-10,adaptive_market_style,1,300308,中际旭创,通信设备,30.0,0.2,0.0,0,1,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251209,0.0,0.0,0.0,0.0
2025-12-09,2025-12-10,adaptive_market_style,2,300502,新易盛,通信设备,29.99,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251209,0.0,0.0,0.0,0.0
2025-12-09,2025-12-10,adaptive_market_style,3,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251209,0.0,0.0,0.0,0.0
2025-12-09,2025-12-10,adaptive_market_style,4,300274,阳光电源,电气设备,29.98,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251209,0.0,0.0,0.0,0.0
2025-12-09,2025-12-10,adaptive_market_style,5,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251209,0.0,0.0,0.0,0.0
2025-12-10,2025-12-11,adaptive_market_style,1,300308,中际旭创,通信设备,30.0,0.2,0.0,0,1,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251210,0.0,0.0,0.0,0.0
2025-12-10,2025-12-11,adaptive_market_style,2,300502,新易盛,通信设备,29.99,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251210,0.0,0.0,0.0,0.0
2025-12-10,2025-12-11,adaptive_market_style,3,601138,工业富联,通信设备,29.99,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251210,0.0,0.0,0.0,0.0
2025-12-10,2025-12-11,adaptive_market_style,4,300274,阳光电源,电气设备,29.98,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251210,0.0,0.0,0.0,0.0
2025-12-10,2025-12-11,adaptive_market_style,5,300750,宁德时代,电气设备,29.98,0.2,0.0,1,0,defensive,baseline_full_liquidity,hold_min_state_5_days,0.5,defensive_reduce_to_50pct,defensive,baseline_full_liquidity,0.5,hold_min_state_5_days,hold_min_state_5_days,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity|20251210,0.0,0.0,0.0,0.0
2025-12-11,2025-12-12,adaptive_market_style,1,300502,新易盛,通信设备,94.84305515309062,0.2,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251211,0.0,0.0,0.0,0.0
2025-12-11,2025-12-12,adaptive_market_style,2,300394,天孚通信,通信设备,94.83510188303383,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251211,0.0,0.0,0.0,0.0
2025-12-11,2025-12-12,adaptive_market_style,3,603019,中科曙光,IT设备,93.84437681611253,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251211,0.0,0.0,0.0,0.0
2025-12-11,2025-12-12,adaptive_market_style,4,603667,五洲新春,机械基件,93.57321580437093,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251211,0.0,0.0,0.0,0.0
2025-12-11,2025-12-12,adaptive_market_style,5,600118,中国卫星,航空,93.40029390398678,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,1.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251211,0.0,0.0,0.0,0.0
2025-12-12,2025-12-15,adaptive_market_style,1,300476,胜宏科技,元器件,94.0566052087841,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251212,0.0,0.0,0.0,0.0
2025-12-12,2025-12-15,adaptive_market_style,2,300502,新易盛,通信设备,93.17353723128684,0.2,0.0,1,0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251212,0.0,0.0,0.0,0.0
2025-12-12,2025-12-15,adaptive_market_style,3,603019,中科曙光,IT设备,93.13656442648453,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251212,0.0,0.0,0.0,0.0
2025-12-12,2025-12-15,adaptive_market_style,4,688008,澜起科技,半导体,92.81972355804233,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251212,0.0,0.0,0.0,0.0
2025-12-12,2025-12-15,adaptive_market_style,5,600118,中国卫星,航空,92.75618808076005,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251212,0.0,0.0,0.0,0.0
2025-12-15,2025-12-16,adaptive_market_style,1,600118,中国卫星,航空,93.4833188150884,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251215,0.0,0.0,0.0,0.0
2025-12-15,2025-12-16,adaptive_market_style,2,300476,胜宏科技,元器件,92.68441440009161,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251215,0.0,0.0,0.0,0.0
2025-12-15,2025-12-16,adaptive_market_style,3,300395,菲利华,玻璃,92.61487578570026,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251215,0.0,0.0,0.0,0.0
2025-12-15,2025-12-16,adaptive_market_style,4,600879,航天电子,航空,92.31444551369921,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251215,0.0,0.0,0.0,0.0
2025-12-15,2025-12-16,adaptive_market_style,5,600089,特变电工,电气设备,91.94589677462612,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251215,0.0,0.0,0.0,0.0
2025-12-16,2025-12-17,adaptive_market_style,1,300395,菲利华,玻璃,93.68618843944502,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251216,0.0,0.0,0.0,0.0
2025-12-16,2025-12-17,adaptive_market_style,2,600118,中国卫星,航空,93.47469602655576,0.2,0.0,0,1,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,0.7,recent_champion_default_70pct,recent_champion,baseline_full_liquidity_detail_vol_position,0.7,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,baseline_full_liquidity_detail_vol_position,,0.0,index_neutral,normal,Chenyiyun2087,,adaptive_v22_ashare_weighted_enhancement,,0.0,5.0,v2.2,production_stage1,prod_stage1,2.0,v2.2|prod_stage1|production_stage1|limit2|top5|baseline_full_liquidity_detail_vol_position|20251216,0.0,0.0,0.0,0.0
