trade_date,nav,drawdown,daily_return
2024-07-22,0.997657755635,-0.04253876617946917,0.019124100966670055
2024-07-23,0.9788382956350002,-0.06059997333158229,-0.018863643262133856
2024-07-24,0.9635481556350002,-0.07527405993793623,-0.015620700649110697
2024-07-25,0.9715888556350002,-0.06755732692072969,0.00834488650409071
2024-07-26,0.9720589356350002,-0.06710618686367886,0.0004838260518054138
2024-07-29,0.9689867556350004,-0.07005458598823278,-0.003160487381346888
2024-07-30,0.9548246998250004,-0.08364603992390351,-0.014615324438278066
2024-07-31,0.9533970227050004,-0.08501619465792098,-0.0014952243278391064
2024-08-01,0.9565041275050002,-0.0820342778847446,0.0032589831161673466
2024-08-02,0.9514704875050004,-0.08686510803444925,-0.005262538712854092
2024-08-05,0.9390524075050004,-0.09878285250275565,-0.013051461041701184
2024-08-06,0.9368740475050004,-0.10087344443322965,-0.0023197427348999877
2024-08-07,0.9495013075050004,-0.0887549480139066,0.013478076411261197
2024-08-08,0.9340949275050002,-0.10354059120686632,-0.01622575964690709
2024-08-09,0.9309507075050004,-0.10655812777549334,-0.003366060458542597
2024-08-12,0.9274512875050004,-0.10991655301895142,-0.003758974531936965
2024-08-13,0.9289536675050004,-0.1084747052506736,0.0016199017891729284
2024-08-14,0.9247692343100004,-0.11249054389583535,-0.00450445844757652
2024-08-15,0.9156879733100004,-0.12120591278120219,-0.009820029325235735
2024-08-16,0.9025087933100004,-0.13385409185089858,-0.014392653812368317
2024-08-19,0.9171274933100004,-0.11982439232739484,0.01619784772000399
2024-08-20,0.9129849733100004,-0.1238000064976087,-0.0045168420205671245
2024-08-21,0.9126069533100004,-0.1241627957342627,-0.00041404843568182415
2024-08-22,0.9053490733100004,-0.13112824926827382,-0.007952908942536419
2024-08-23,0.8930288333100004,-0.14295209579754464,-0.013608275927158742
2024-08-26,0.8900948333100004,-0.1457678823176839,-0.0032854482302941967
2024-08-27,0.8857522133100002,-0.14993553428022233,-0.004878828454549344
2024-08-28,0.8819656229050004,-0.15356955957663931,-0.004274999653514411
2024-08-29,0.8638389529750002,-0.17096588978928695,-0.020552581029513184
2024-08-30,0.8542930329750004,-0.18012719614863515,-0.011050578313381632
2024-09-02,0.8617586329750004,-0.17296239183890372,0.008738921788934428
2024-09-03,0.8482097929750003,-0.18596533697711926,-0.015722314209056676
2024-09-04,0.8455327129750002,-0.1885345550334705,-0.0031561531382590102
2024-09-05,0.8426053329750004,-0.19134398827932086,-0.003462172373792427
2024-09-06,0.8431224329750002,-0.1908477227000558,0.0006136918196020247
2024-09-09,0.8398926129750004,-0.19394741036824792,-0.0038307840874346466
2024-09-10,0.8458770729750004,-0.18820406960536018,0.007125268049211986
2024-09-11,0.8433736612100006,-0.19060661667497325,-0.002959545594722335
2024-09-12,0.8424721967450005,-0.19147176033173252,-0.0010688790822643846
2024-09-13,0.8438438167450005,-0.19015540412629506,0.0016280893367157656
2024-09-18,0.8463360767450004,-0.18776355950711232,0.0029534612336361565
2024-09-19,0.8483116767450005,-0.18586755819518752,0.0023342972777413706
2024-09-20,0.8468551767450005,-0.18726537450963288,-0.0017169397049779933
2024-09-23,0.8502149367450005,-0.18404098224006815,0.003967337146020267
2024-09-24,0.8590822167450004,-0.175530972869141,0.010429456854695873
2024-09-25,0.8644550567450004,-0.17037460939031845,0.006254162750984893
2024-09-26,0.8746044767450005,-0.1606341185848542,0.011740830157459525
2024-09-27,0.8847996159100006,-0.15084975068037187,0.011656856826234296
2024-09-30,0.9108914653950004,-0.12580916510935436,0.029488992779641787
2024-10-08,0.9372555253950006,-0.10050733662805111,0.028943140869771566
2024-10-09,0.9007284853950004,-0.13556266957031038,-0.03897233893031049
2024-10-10,0.9041885253950006,-0.13224203767148857,0.003841379567876002
2024-10-11,0.8870574853950005,-0.14868285277304516,-0.01894631431262228
2024-10-14,0.8929300253950005,-0.14304692265342045,0.006620247387219891
2024-10-15,0.8834309253950006,-0.15216329543237583,-0.010638123626538265
2024-10-16,0.8812313053950006,-0.154274290778466,-0.002489860765307106
2024-10-17,0.8790427053950005,-0.15637471013019644,-0.002483570416304093
2024-10-18,0.8935779718950004,-0.14242508249647734,0.01653533600903767
2024-10-21,0.9117842802450004,-0.12495232256688327,0.02037461634309312
2024-10-22,0.9124475202450004,-0.1243158050987111,0.0007274088996378492
2024-10-23,0.8928509602450004,-0.14312280219792728,-0.02147691737354729
2024-10-24,0.9013280802450006,-0.13498723293221382,0.009494440144493854
2024-10-25,0.8958181602450005,-0.14027515333543328,-0.006113112551095035
2024-10-28,0.9081839202450004,-0.12840762084760882,0.013803872871496425
2024-10-29,0.9148265202450004,-0.12203265713299483,0.007314157244942221
2024-10-30,0.9361697202450004,-0.10154939371900829,0.023330324960719295
2024-10-31,0.9381972802450004,-0.09960352592188038,0.002165803866706284
2024-11-01,0.9102790586600006,-0.1263968974301638,-0.029757303898503396
2024-11-04,0.9093751738100004,-0.12726436395245033,-0.000992975551179609
2024-11-05,0.9377441538100004,-0.10003839548820326,0.03119612324706722
2024-11-06,0.9306506938100004,-0.10684605365083011,-0.007564387334412781
2024-11-07,0.9331498738100004,-0.1044475678446265,0.002685411418723138
2024-11-08,0.9279512738100004,-0.10943671160863333,-0.005571023632864436
2024-11-11,0.9312946538100004,-0.1062280393742423,0.003602969352337615
2024-11-12,0.9238529538100004,-0.11336990663631463,-0.007990704090864664
2024-11-13,0.9224613938100004,-0.11470539944134706,-0.0015062570231130223
2024-11-14,0.9103828538100004,-0.12629728427943943,-0.013093816262719216
2024-11-15,0.9184003073600002,-0.11860286109200513,0.008806683382102776
2024-11-18,0.8872412848500004,-0.14850645876220747,-0.03392749573393372
2024-11-19,0.8862162848500004,-0.14949016059695286,-0.001155266349190831
2024-11-20,0.9054465248500004,-0.1310347241378379,0.021699262729362845
2024-11-21,0.9077649248500004,-0.12880973454401012,0.002560504608909886
2024-11-22,0.8929303848500003,-0.14304657768118367,-0.016341829909820915
2024-11-25,0.8906458248500004,-0.14523909071882812,-0.0025584973238240716
2024-11-26,0.8732542248500004,-0.16192996762532252,-0.019526953941460534
2024-11-27,0.8950384248500003,-0.1410234724951187,0.02494600012240622
2024-11-28,0.8874253848500002,-0.1483297763155964,-0.008505824765317693
2024-11-29,0.8950247096700005,-0.1410366350782697,0.008563339464629838
2024-12-02,0.9152408855600004,-0.12163498696653607,0.02258728241978214
2024-12-03,0.9211634855600004,-0.11595101380901152,0.006471083289047108
2024-12-04,0.9262977855600004,-0.11102357934058915,0.0055737120288466
2024-12-05,0.9382958855600004,-0.09950889350306935,0.012952746068313647
2024-12-06,0.9408267855600004,-0.09707996572398947,0.002697336777182535
2024-12-09,0.9192204855600004,-0.11781572860404588,-0.022965226258029547
2024-12-10,0.9158092855600004,-0.12108948831007826,-0.00371097038587187
2024-12-11,0.8910749855600004,-0.14482722127704517,-0.027008134106082382
2024-12-12,0.9112964855600004,-0.12542046356845737,0.0226933763462025
2024-12-13,0.8847982599350007,-0.15085105202192817,-0.02907750226724104
2024-12-16,0.8745098005000006,-0.16072498023940374,-0.011628028558460235
2024-12-17,0.8726855205000006,-0.16247575836924677,-0.0020860600978479527
2024-12-18,0.8663008005000006,-0.16860323229932983,-0.007316175013814763
2024-12-19,0.8658756405000007,-0.1690112622232911,-0.0004907764136365955
2024-12-20,0.8660668005000006,-0.1688278042303839,0.0002207707331847164
2024-12-23,0.8567388005000006,-0.17777997078111984,-0.010770531781861048
2024-12-24,0.8531118205000006,-0.18126081651827552,-0.004233472323050269
2024-12-25,0.8450596805000007,-0.1889885286076668,-0.009438551672253936
2024-12-26,0.8618825805000007,-0.17284343827036242,0.019907351383805505
2024-12-27,0.8606828576700007,-0.17399482319627146,-0.0013919794379693151
2024-12-30,0.8735535112400007,-0.16164273975121746,0.01495400245898093
2024-12-31,0.8467348912400007,-0.18738081360422965,-0.030700603517615388
2025-01-02,0.8137543912400007,-0.21903249980990558,-0.03895020784097092
2025-01-03,0.7890941512400007,-0.242699156720403,-0.030304278865300738
2025-01-06,0.7842980912400007,-0.2473019791804505,-0.0060779312487151405
2025-01-07,0.8020132912400008,-0.23030054040690873,0.02258733024836479
2025-01-08,0.7970306112400007,-0.23508246378051734,-0.006212714994157098
2025-01-09,0.8056465912400008,-0.22681362930819637,0.01081009923394971
2025-01-10,0.8266974512400008,-0.2066109272545702,0.026129149218641734
2025-01-13,0.8128795015600007,-0.21987213940348205,-0.016714639266486198
2025-01-14,0.8244709950150007,-0.2087476775701924,0.014259793035443336
2025-01-15,0.8195527430150006,-0.21346776880545082,-0.005965342661824691
2025-01-16,0.8274557830150007,-0.20588314934392338,0.009643113353420274
2025-01-17,0.8274294830150006,-0.20590838969343928,-3.1784175710480866e-05
2025-01-20,0.8283316230150006,-0.20504259771958844,0.001090292307101226
2025-01-21,0.8240854030150006,-0.20911773372420528,-0.005126231912460977
2025-01-22,0.8242247430150006,-0.20898400785722637,0.00016908441708873845
2025-01-23,0.8183137830150007,-0.21465681000074444,-0.007171539134311455
2025-01-24,0.8241407030150005,-0.20906466181058447,0.007120642620158657
2025-01-27,0.8196087630150006,-0.2134140059012728,-0.005498988198763155
2025-02-05,0.8301428565650005,-0.20330434038662526,0.012852587753270583
2025-02-06,0.8391942667650005,-0.19461761958587165,0.01090343683429773
2025-02-07,0.8379902867650005,-0.19577309015660016,-0.0014346856832581079
2025-02-10,0.8371692067650005,-0.1965610881102321,-0.0009798204262840837
2025-02-11,0.8340192067650005,-0.1995841717974981,-0.003762680201977675
2025-02-12,0.8354796467650005,-0.19818257422917085,0.0017510867713284028
2025-02-13,0.8288038867650005,-0.2045893618977752,-0.007990332290976454
2025-02-14,0.8328506467650004,-0.20070564947165426,0.004882650847349845
2025-02-17,0.8401948867650004,-0.19365731545915676,0.008818195709551224
2025-02-18,0.8377423667650005,-0.19601102123842462,-0.002918989437608821
2025-02-19,0.8588328576950004,-0.17577028502035597,0.02517539015179837
2025-02-20,0.8535649071050004,-0.1808259851771663,-0.006133848446528312
2025-02-21,0.8679501271050004,-0.16702035853598096,0.01685310616715685
2025-02-24,0.8542557471050003,-0.18016297973763917,-0.015777842035321732
2025-02-25,0.8507208271050004,-0.18355547465439803,-0.0041380113765455695
2025-02-26,0.8509862271050003,-0.18330076785738214,0.0003119707329877208
2025-02-27,0.8434709071050005,-0.19051328890391672,-0.008831306266338101
2025-02-28,0.8256136271050004,-0.20765108314739078,-0.02117118664032014
2025-03-03,0.8246267071050004,-0.20859823925933896,-0.001195377556279742
2025-03-04,0.8276733471050004,-0.20567435110537946,0.0036945686742255734
2025-03-05,0.8228087255150005,-0.21034297274774494,-0.005877465556931583
2025-03-06,0.8287805263050004,-0.2046117811439826,0.007257823847531597
2025-03-07,0.8331828137250005,-0.20038686581507492,0.005311765033412463
2025-03-10,0.8363709337250004,-0.19732719801664755,0.003826435144222984
2025-03-11,0.8385208737250004,-0.1952638810189964,0.002570558006391499
2025-03-12,0.8378276337250004,-0.19592918976038065,-0.0008267414941269813
2025-03-13,0.8214471137250005,-0.21164972398289994,-0.01955118134164635
2025-03-14,0.8363760937250004,-0.19732224591765501,0.018174000188888373
2025-03-17,0.8481709537250004,-0.18600261135905582,0.014102339950283316
2025-03-18,0.8526964137250005,-0.18165948618338112,0.005335551730609511
2025-03-19,0.8513677152050004,-0.1829346502535737,-0.0015582316268877294
2025-03-20,0.8506431352050005,-0.1836300362783735,-0.0008510776096618544
2025-03-21,0.8453132517200005,-0.18874517399854251,-0.006265710336586072
2025-03-24,0.8556786517200005,-0.17879740522013365,0.012262199816350794
2025-03-25,0.8375823717200005,-0.19616456994019693,-0.021148453293329927
2025-03-26,0.8351175917200004,-0.19853004175311761,-0.002942731465251036
2025-03-27,0.8264679917200005,-0.2068311416456181,-0.010357343786981277
2025-03-28,0.8277052917200005,-0.20564369356744205,0.001497093671377403
2025-03-31,0.8316191717200004,-0.20188750728746852,0.0047285912499928084
2025-04-01,0.8267810517200006,-0.20653069511255906,-0.0058177109962405105
2025-04-02,0.8231206858950005,-0.21004358153001434,-0.004427249290952173
2025-04-03,0.8205403058950006,-0.2125199957157119,-0.0031348744409140927
2025-04-07,0.7868781603500007,-0.24482586335871714,-0.04102436565658174
2025-04-08,0.7917431203500007,-0.24015691694119257,0.0061826090049774685
2025-04-09,0.7896061003500007,-0.24220783449718042,-0.002699133020638511
2025-04-10,0.7931529803500006,-0.23880386145950105,0.0044919612429890066
2025-04-11,0.7955365403500007,-0.23651633722025656,0.00300517057749472
2025-04-14,0.8062944003500007,-0.22619192100568752,0.01352277293921289
2025-04-15,0.8078339403500006,-0.22471441044699114,0.0019094018256007317
2025-04-16,0.8119981203500006,-0.22071800897751814,0.005154747519268588
2025-04-17,0.8114619527450008,-0.22123257391095175,-0.000660306460769533
2025-04-18,0.8084833127450007,-0.22409120184563058,-0.003670708145864343
2025-04-21,0.8236942047000007,-0.20949317030978065,0.01881410749636281
2025-04-22,0.8075939647000007,-0.22494471726377074,-0.019546380086362114
2025-04-23,0.8020641247000008,-0.23025175507240292,-0.006847302285194812
2025-04-24,0.7921094647000008,-0.23980533293217443,-0.012411301906469663
2025-04-25,0.8085007247000007,-0.22407449143384528,0.020693175287594734
2025-04-28,0.8102688647000007,-0.22237759137327295,0.0021869368152467317
2025-04-29,0.8099520447000007,-0.22268164641257437,-0.0003910060151667283
2025-04-30,0.8145435247000007,-0.21827516124165114,0.005668829444958945
2025-05-06,0.8386752298800008,-0.1951157440113105,0.029626047532435917
2025-05-07,0.8297485898800008,-0.20368272171483337,-0.01064373869880142
2025-05-08,0.8287385404500008,-0.20465207535139374,-0.0012172957475541368
2025-05-09,0.8250376604500008,-0.20820384359156174,-0.004465678642132986
2025-05-12,0.8305090604500008,-0.20295289118314663,0.006631697269450454
2025-05-13,0.8227198204500008,-0.2104282957482897,-0.009378874200095422
2025-05-14,0.8305835404500008,-0.20288141204885213,0.009558199285509827
2025-05-15,0.8126202204500008,-0.22012097384603968,-0.021627348876029573
2025-05-16,0.8129057804500007,-0.21984691931342526,0.0003514064661618299
2025-05-19,0.8069272604500007,-0.22558455940421707,-0.007354505459034155
2025-05-20,0.8044049022900008,-0.22800528950165777,-0.0031258804648554017
2025-05-21,0.8150405422900007,-0.21779816893415482,0.013221749357471557
2025-05-22,0.8039380056000007,-0.228453374507111,-0.013622066773274155
2025-05-23,0.8078769456000008,-0.22467313791691423,0.0048995568968783765
2025-05-26,0.8044164056000007,-0.22799424967028947,-0.004283498890329085
2025-05-27,0.8019720456000008,-0.23034012422324357,-0.003038674973537714
2025-05-28,0.7922397056000007,-0.23968033955433177,-0.012135510275447126
2025-05-29,0.7957883656000008,-0.2362746582344416,0.004479275621906087
2025-05-30,0.7852880456000008,-0.24635191096557618,-0.01319486493382327
2025-06-03,0.7761017056000007,-0.25516812512420484,-0.011698051500301676
2025-06-04,0.7763104994200009,-0.25496774379365095,0.00026902894104430253
2025-06-05,0.7791424994200008,-0.25224984760243274,0.003648024858759147
2025-06-06,0.7775741600500008,-0.253754997178796,-0.0020129044060200885
2025-06-09,0.8033901070500007,-0.22897919773529574,0.03320062358854603
2025-06-10,0.7966901070500007,-0.23540924875265545,-0.00833965957659355
2025-06-11,0.7921561070500007,-0.23976056984410443,-0.0056910459410478564
2025-06-12,0.8036021070500007,-0.22877573940459728,0.014449172199940463
2025-06-13,0.8062401070500007,-0.2262440267801502,0.003282719117902788
2025-06-16,0.8118821070500007,-0.2208293479980692,0.006997915324063797
2025-06-17,0.8151861070500007,-0.21765846910831455,0.004069556369465044
2025-06-18,0.8317673000500008,-0.20174534718015236,0.020340377315805958
2025-06-19,0.7896253000500008,-0.2421894083702374,-0.05066561284323956
2025-06-20,0.7867902817500008,-0.24491020125145346,-0.003590333668159418
2025-06-23,0.7931836786100007,-0.23877440005980777,0.008125922508574357
2025-06-24,0.7988211586100007,-0.2333640591628906,0.00710740797122722
2025-06-25,0.7965226386100008,-0.23556996973966982,-0.0028773899830087935
2025-06-26,0.7961199986100008,-0.23595638701453991,-0.0005054972457564366
2025-06-27,0.7835643986100007,-0.2480061106792506,-0.01577098932563148
2025-06-30,0.7853633186100007,-0.24627967077236268,0.002295816404103146
2025-07-01,0.7845587586100008,-0.24705181433154577,-0.0010244430583082886
2025-07-02,0.7815775296100008,-0.24991292695310274,-0.003799879827078634
2025-07-03,0.7801606316100007,-0.2512727368674902,-0.0018128694164315506
2025-07-04,0.7813213372100007,-0.25015879713254463,0.0014877777126547365
2025-07-07,0.7832257126700007,-0.24833115066030464,0.002437378027842163
2025-07-08,0.7999797126700008,-0.23225218428047723,0.021391023978114765
2025-07-09,0.7999257126700008,-0.23230400857225897,-6.750171178682152e-05
2025-07-10,0.7961977126700007,-0.23588180412341075,-0.004660432763883393
2025-07-11,0.7941917126700008,-0.2378069805921903,-0.002519474708452707
2025-07-14,0.7921197126700007,-0.23979549786203658,-0.0026089418549007926
2025-07-15,0.8004057126700007,-0.23184334820086605,0.010460540076790092
2025-07-16,0.7951097126700007,-0.23692596763190132,-0.006616644429402574
2025-07-17,0.8103830486700008,-0.22226800797738266,0.019209092476951017
2025-07-18,0.8091284470250008,-0.22347206060183245,-0.0015481587960891607
2025-07-21,0.8103303745250006,-0.22231855983404636,0.001485459452598814
2025-07-22,0.8098193345250007,-0.2228090095761226,-0.0006306563545757093
2025-07-23,0.8133002945250007,-0.219468300562781,0.004298440221906841
