signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,planned_shares,planned_price,plan_reject_reason,execution_tradable,locked,buffer_kept,band_reweight,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,top_pattern_ids,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,1,000042,,全国地产,0.34475730254403514,0.1,0.1,8000,6.18,,1,0,0,0,0,,,,,,,,,,,,,0.003558718861209842,0.0,0.0,0.0,0.003558718861209842,0.0008698832769741757,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,2,605080,,文教休闲,0.3420499468717652,0.1,0.1,2100,23.34,,1,0,0,0,0,,,,,,,,,,,,,0.00047125353440158335,0.0,0.0,0.0,0.00047125353440158335,0.002069334800740027,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,3,603511,,服饰,0.33931435251817976,0.1,0.1,2800,17.325000000000003,,1,0,0,0,0,,,,,,,,,,,,,0.0031746031746032743,0.0,0.0,0.0,-0.0031746031746032743,0.003445120369405099,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,4,605069,,环境保护,0.32706880375744585,0.1,0.1,4400,11.13,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0015058863440714778,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,5,002853,,家居用品,0.3246513818575394,0.1,0.1,3400,14.377,,1,0,0,0,0,,,,,,,,,,,,,0.0015302218821728886,0.0,0.0,0.0,0.0015302218821728886,0.0016141556022756752,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,6,000809,,电气设备,0.3136527966113481,0.1,0.1,14600,3.42,,1,0,0,0,0,,,,,,,,,,,,,0.003215434083601254,0.0,0.0,0.0,-0.003215434083601254,0.0021493348388994015,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,7,002193,,纺织,0.31018930347486706,0.1,0.1,6600,7.546000000000001,,1,0,0,0,0,,,,,,,,,,,,,0.002915451895043608,0.0,0.0,0.0,0.002915451895043608,0.0016320853886184633,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,8,600638,,区域地产,0.30340407325016555,0.1,0.1,8700,5.72,,1,0,0,0,0,,,,,,,,,,,,,0.005769230769230749,0.0,0.0,0.0,0.005769230769230749,0.001113230107513092,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,9,603190,,汽车配件,0.30271258270081963,0.1,0.1,1500,32.58,,1,0,0,0,0,,,,,,,,,,,,,0.0006752194463199857,0.0,0.0,0.0,-0.0006752194463199857,0.0016233777829321827,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0
2024-01-02,2024-01-03,vls_mom_contrarian_v1_frozen,10,001223,,专用机械,0.2970844419345063,0.1,0.1,700,66.726,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0013920488785111335,0.10715051499459348,0.0,0.0,0.10715051499459348,43721.87200000009,0,0.089247325348503,0,0
