signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,locked,skipped_by_position_cap,adaptive_role,adaptive_underlying_strategy,adaptive_reason
2026-03-12,2026-03-13,baseline_full_dynamic_factor_industry_cap2,2,002015,协鑫能科,新型电力,99.36120258568116,0.2,0.0,0,1,,,
2026-03-12,2026-03-13,baseline_full_dynamic_factor_industry_cap2,3,002281,光迅科技,通信设备,99.18130259787779,0.2,0.0,0,1,,,
2026-03-12,2026-03-13,baseline_full_dynamic_factor_industry_cap2,4,600989,宝丰能源,化工原料,98.57147213074765,0.2,0.0,0,1,,,
2026-03-12,2026-03-13,baseline_full_dynamic_factor_industry_cap2,5,603778,国晟科技,电气设备,98.40986705695816,0.2,0.0,0,1,,,
2026-03-13,2026-03-16,baseline_full_dynamic_factor_industry_cap2,1,002015,协鑫能科,新型电力,99.4007319304666,0.2,0.0,0,1,,,
2026-03-13,2026-03-16,baseline_full_dynamic_factor_industry_cap2,2,001309,德明利,半导体,98.9935956084172,0.2,0.0,0,1,,,
2026-03-13,2026-03-16,baseline_full_dynamic_factor_industry_cap2,3,601669,中国电建,建筑工程,98.88990545898139,0.2,0.0,0,1,,,
2026-03-13,2026-03-16,baseline_full_dynamic_factor_industry_cap2,4,002812,恩捷股份,电气设备,98.42787435193657,0.2,0.0,0,1,,,
2026-03-13,2026-03-16,baseline_full_dynamic_factor_industry_cap2,5,600722,金牛化工,化工原料,98.194571515706,0.2,0.0,0,1,,,
2026-03-16,2026-03-17,baseline_full_dynamic_factor_industry_cap2,1,688525,佰维存储,半导体,99.62955804664347,0.2,0.2,0,0,,,
2026-03-16,2026-03-17,baseline_full_dynamic_factor_industry_cap2,2,600722,金牛化工,化工原料,98.61325860069579,0.2,0.2,0,0,,,
2026-03-16,2026-03-17,baseline_full_dynamic_factor_industry_cap2,3,301308,江波龙,半导体,98.51017910063136,0.2,0.2,0,0,,,
2026-03-16,2026-03-17,baseline_full_dynamic_factor_industry_cap2,4,301396,宏景科技,软件服务,98.36844478804277,0.2,0.2,0,0,,,
2026-03-16,2026-03-17,baseline_full_dynamic_factor_industry_cap2,5,002594,比亚迪,汽车整车,98.08658678005412,0.2,0.2,0,0,,,
2026-03-17,2026-03-18,baseline_full_dynamic_factor_industry_cap2,1,001309,德明利,半导体,98.97320883681192,0.2,0.0,0,1,,,
2026-03-17,2026-03-18,baseline_full_dynamic_factor_industry_cap2,2,603778,国晟科技,电气设备,98.82369095569388,0.2,0.0,0,1,,,
2026-03-17,2026-03-18,baseline_full_dynamic_factor_industry_cap2,3,600722,金牛化工,化工原料,98.72909801049677,0.2,0.0,1,0,,,
2026-03-17,2026-03-18,baseline_full_dynamic_factor_industry_cap2,4,600367,红星发展,化工原料,98.06389600878796,0.2,0.0,0,1,,,
2026-03-17,2026-03-18,baseline_full_dynamic_factor_industry_cap2,5,300042,朗科科技,IT设备,97.69010130599293,0.2,0.0,0,1,,,
2026-03-18,2026-03-19,baseline_full_dynamic_factor_industry_cap2,1,688525,佰维存储,半导体,99.67655315513242,0.2,0.0,1,0,,,
2026-03-18,2026-03-19,baseline_full_dynamic_factor_industry_cap2,2,001309,德明利,半导体,99.29360429635054,0.2,0.0,0,1,,,
2026-03-18,2026-03-19,baseline_full_dynamic_factor_industry_cap2,3,002463,沪电股份,元器件,99.1654461125351,0.2,0.0,0,1,,,
2026-03-18,2026-03-19,baseline_full_dynamic_factor_industry_cap2,4,300475,香农芯创,元器件,98.91523251556205,0.2,0.0,0,1,,,
2026-03-18,2026-03-19,baseline_full_dynamic_factor_industry_cap2,5,300042,朗科科技,IT设备,98.11424386671548,0.2,0.0,0,1,,,
2026-03-19,2026-03-20,baseline_full_dynamic_factor_industry_cap2,1,688498,源杰科技,半导体,99.09526424996949,0.2,0.0,0,1,,,
2026-03-19,2026-03-20,baseline_full_dynamic_factor_industry_cap2,2,301396,宏景科技,软件服务,98.97931160746977,0.2,0.0,1,0,,,
2026-03-19,2026-03-20,baseline_full_dynamic_factor_industry_cap2,3,300502,新易盛,通信设备,98.93201513487124,0.2,0.0,0,1,,,
2026-03-19,2026-03-20,baseline_full_dynamic_factor_industry_cap2,4,002432,九安医疗,医疗保健,98.83589649700964,0.2,0.0,0,1,,,
2026-03-19,2026-03-20,baseline_full_dynamic_factor_industry_cap2,5,300166,东方国信,软件服务,98.28054436714267,0.2,0.0,0,1,,,
2026-03-20,2026-03-23,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,99.49051192873269,0.2,0.0,0,1,,,
2026-03-20,2026-03-23,baseline_full_dynamic_factor_industry_cap2,2,688498,源杰科技,半导体,99.4706815547013,0.2,0.0,0,1,,,
2026-03-20,2026-03-23,baseline_full_dynamic_factor_industry_cap2,3,688048,长光华芯,半导体,99.19000549148817,0.2,0.0,0,1,,,
2026-03-20,2026-03-23,baseline_full_dynamic_factor_industry_cap2,4,300763,锦浪科技,电气设备,99.1533955701995,0.2,0.0,0,1,,,
2026-03-20,2026-03-23,baseline_full_dynamic_factor_industry_cap2,5,300308,中际旭创,通信设备,99.06797242052596,0.2,0.0,0,1,,,
2026-03-23,2026-03-24,baseline_full_dynamic_factor_industry_cap2,1,002594,比亚迪,汽车整车,99.19640134187253,0.2,0.0,1,0,,,
2026-03-23,2026-03-24,baseline_full_dynamic_factor_industry_cap2,2,300085,银之杰,软件服务,98.28453796889295,0.2,0.0,0,1,,,
2026-03-23,2026-03-24,baseline_full_dynamic_factor_industry_cap2,3,002150,正泰电源,机械基件,97.55260750228727,0.2,0.0,0,1,,,
2026-03-23,2026-03-24,baseline_full_dynamic_factor_industry_cap2,4,002310,东方新能,环境保护,97.4916132967368,0.2,0.0,0,1,,,
2026-03-23,2026-03-24,baseline_full_dynamic_factor_industry_cap2,5,000862,银星能源,新型电力,96.96401341872522,0.2,0.0,0,1,,,
2026-03-24,2026-03-25,baseline_full_dynamic_factor_industry_cap2,1,601016,节能风电,新型电力,99.28458112148392,0.2,0.0,0,1,,,
2026-03-24,2026-03-25,baseline_full_dynamic_factor_industry_cap2,2,000617,中油资本,多元金融,98.55238269571052,0.2,0.0,0,1,,,
2026-03-24,2026-03-25,baseline_full_dynamic_factor_industry_cap2,3,688195,腾景科技,元器件,98.43034962474829,0.2,0.0,0,1,,,
2026-03-24,2026-03-25,baseline_full_dynamic_factor_industry_cap2,4,688519,南亚新材,元器件,97.17951064738544,0.2,0.0,0,1,,,
2026-03-24,2026-03-25,baseline_full_dynamic_factor_industry_cap2,5,603803,瑞斯康达,通信设备,96.96290194642748,0.2,0.0,0,1,,,
2026-03-25,2026-03-26,baseline_full_dynamic_factor_industry_cap2,1,001309,德明利,半导体,99.29665568167948,0.2,0.0,0,1,,,
2026-03-25,2026-03-26,baseline_full_dynamic_factor_industry_cap2,2,601016,节能风电,新型电力,99.02050530941047,0.2,0.0,0,1,,,
2026-03-25,2026-03-26,baseline_full_dynamic_factor_industry_cap2,3,688048,长光华芯,半导体,99.00982546075917,0.2,0.0,0,1,,,
2026-03-25,2026-03-26,baseline_full_dynamic_factor_industry_cap2,4,600930,华电新能,新型电力,98.88166727694372,0.2,0.0,0,1,,,
2026-03-25,2026-03-26,baseline_full_dynamic_factor_industry_cap2,5,688195,腾景科技,元器件,98.39649700964236,0.2,0.0,0,1,,,
2026-03-26,2026-03-27,baseline_full_dynamic_factor_industry_cap2,1,601869,长飞光纤,通信设备,98.71970945492278,0.2,0.0,0,1,,,
2026-03-26,2026-03-27,baseline_full_dynamic_factor_industry_cap2,2,600726,华电能源,火力发电,98.70750167856923,0.2,0.0,0,1,,,
2026-03-26,2026-03-27,baseline_full_dynamic_factor_industry_cap2,3,603659,璞泰来,化工原料,98.66172251724346,0.2,0.0,0,1,,,
2026-03-26,2026-03-27,baseline_full_dynamic_factor_industry_cap2,4,688411,海博思创,电气设备,98.56406030641519,0.2,0.0,0,1,,,
2026-03-26,2026-03-27,baseline_full_dynamic_factor_industry_cap2,5,300432,富临精工,汽车配件,98.42672282243788,0.2,0.0,0,1,,,
2026-03-27,2026-03-30,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.0,0,1,,,
2026-03-27,2026-03-30,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97251236943376,0.2,0.0,0,1,,,
2026-03-27,2026-03-30,baseline_full_dynamic_factor_industry_cap2,3,000988,华工科技,专用机械,99.97251236943376,0.2,0.0,0,1,,,
2026-03-27,2026-03-30,baseline_full_dynamic_factor_industry_cap2,4,300274,阳光电源,电气设备,99.93586219534542,0.2,0.0,0,1,,,
2026-03-27,2026-03-30,baseline_full_dynamic_factor_industry_cap2,5,300750,宁德时代,电气设备,99.93586219534542,0.2,0.0,0,1,,,
2026-03-30,2026-03-31,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.2,0,0,,,
2026-03-30,2026-03-31,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97249724972497,0.2,0.2,0,0,,,
2026-03-30,2026-03-31,baseline_full_dynamic_factor_industry_cap2,3,000988,华工科技,专用机械,99.97249724972497,0.2,0.2,0,0,,,
2026-03-30,2026-03-31,baseline_full_dynamic_factor_industry_cap2,4,300750,宁德时代,电气设备,99.93582691602494,0.2,0.2,0,0,,,
2026-03-30,2026-03-31,baseline_full_dynamic_factor_industry_cap2,5,300274,阳光电源,电气设备,99.93582691602494,0.2,0.2,0,0,,,
2026-03-31,2026-04-01,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.0,1,0,,,
2026-03-31,2026-04-01,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97251236943376,0.2,0.0,1,0,,,
2026-03-31,2026-04-01,baseline_full_dynamic_factor_industry_cap2,3,000988,华工科技,专用机械,99.97251236943376,0.2,0.0,1,0,,,
2026-03-31,2026-04-01,baseline_full_dynamic_factor_industry_cap2,4,300750,宁德时代,电气设备,99.93586219534542,0.2,0.0,1,0,,,
2026-03-31,2026-04-01,baseline_full_dynamic_factor_industry_cap2,5,300274,阳光电源,电气设备,99.93586219534542,0.2,0.0,1,0,,,
2026-04-01,2026-04-02,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.0,1,0,,,
2026-04-01,2026-04-02,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97252244000732,0.2,0.0,1,0,,,
2026-04-01,2026-04-02,baseline_full_dynamic_factor_industry_cap2,3,000988,华工科技,专用机械,99.97252244000732,0.2,0.0,1,0,,,
2026-04-01,2026-04-02,baseline_full_dynamic_factor_industry_cap2,4,300750,宁德时代,电气设备,99.93588569335043,0.2,0.0,1,0,,,
2026-04-01,2026-04-02,baseline_full_dynamic_factor_industry_cap2,5,300274,阳光电源,电气设备,99.93588569335043,0.2,0.0,1,0,,,
2026-04-02,2026-04-03,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.0,1,0,,,
2026-04-02,2026-04-03,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97252244000732,0.2,0.0,1,0,,,
2026-04-02,2026-04-03,baseline_full_dynamic_factor_industry_cap2,3,300274,阳光电源,电气设备,99.97252244000732,0.2,0.0,1,0,,,
2026-04-02,2026-04-03,baseline_full_dynamic_factor_industry_cap2,4,300750,宁德时代,电气设备,99.93588569335043,0.2,0.0,1,0,,,
2026-04-02,2026-04-03,baseline_full_dynamic_factor_industry_cap2,5,000988,华工科技,专用机械,99.93588569335043,0.2,0.0,1,0,,,
2026-04-03,2026-04-07,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.0,1,0,,,
2026-04-03,2026-04-07,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97252747252747,0.2,0.0,1,0,,,
2026-04-03,2026-04-07,baseline_full_dynamic_factor_industry_cap2,3,300274,阳光电源,电气设备,99.97252747252747,0.2,0.0,1,0,,,
2026-04-03,2026-04-07,baseline_full_dynamic_factor_industry_cap2,4,300750,宁德时代,电气设备,99.93589743589743,0.2,0.0,1,0,,,
2026-04-03,2026-04-07,baseline_full_dynamic_factor_industry_cap2,5,000988,华工科技,专用机械,99.93589743589743,0.2,0.0,1,0,,,
2026-04-07,2026-04-08,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.0,1,0,,,
2026-04-07,2026-04-08,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97097523219814,0.2,0.0,1,0,,,
2026-04-07,2026-04-08,baseline_full_dynamic_factor_industry_cap2,3,300274,阳光电源,电气设备,99.97097523219814,0.2,0.0,1,0,,,
2026-04-07,2026-04-08,baseline_full_dynamic_factor_industry_cap2,4,300750,宁德时代,电气设备,99.93227554179566,0.2,0.0,1,0,,,
2026-04-07,2026-04-08,baseline_full_dynamic_factor_industry_cap2,5,000988,华工科技,专用机械,99.93227554179566,0.2,0.0,1,0,,,
2026-04-08,2026-04-09,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.0,1,0,,,
2026-04-08,2026-04-09,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97253753203954,0.2,0.0,1,0,,,
2026-04-08,2026-04-09,baseline_full_dynamic_factor_industry_cap2,3,300274,阳光电源,电气设备,99.97253753203954,0.2,0.0,1,0,,,
2026-04-08,2026-04-09,baseline_full_dynamic_factor_industry_cap2,4,300750,宁德时代,电气设备,99.93592090809227,0.2,0.0,1,0,,,
2026-04-08,2026-04-09,baseline_full_dynamic_factor_industry_cap2,5,000988,华工科技,专用机械,99.93592090809227,0.2,0.0,1,0,,,
2026-04-09,2026-04-10,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.0,1,0,,,
2026-04-09,2026-04-10,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.9725425590335,0.2,0.0,1,0,,,
2026-04-09,2026-04-10,baseline_full_dynamic_factor_industry_cap2,3,300274,阳光电源,电气设备,99.9725425590335,0.2,0.0,1,0,,,
2026-04-09,2026-04-10,baseline_full_dynamic_factor_industry_cap2,4,300750,宁德时代,电气设备,99.93593263774483,0.2,0.0,1,0,,,
2026-04-09,2026-04-10,baseline_full_dynamic_factor_industry_cap2,5,000988,华工科技,专用机械,99.93593263774483,0.2,0.0,1,0,,,
2026-04-10,2026-04-13,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.0,1,0,,,
2026-04-10,2026-04-13,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97100889060688,0.2,0.0,1,0,,,
2026-04-10,2026-04-13,baseline_full_dynamic_factor_industry_cap2,3,300750,宁德时代,电气设备,99.97100889060688,0.2,0.0,1,0,,,
2026-04-10,2026-04-13,baseline_full_dynamic_factor_industry_cap2,4,300274,阳光电源,电气设备,99.93235407808272,0.2,0.0,1,0,,,
2026-04-10,2026-04-13,baseline_full_dynamic_factor_industry_cap2,5,601899,紫金矿业,铜,99.89369926555857,0.2,0.0,0,1,,,
2026-04-13,2026-04-14,baseline_full_dynamic_factor_industry_cap2,1,300502,新易盛,通信设备,100.0,0.2,0.0,1,0,,,
2026-04-13,2026-04-14,baseline_full_dynamic_factor_industry_cap2,2,300308,中际旭创,通信设备,99.97253753203954,0.2,0.0,1,0,,,
2026-04-13,2026-04-14,baseline_full_dynamic_factor_industry_cap2,3,300750,宁德时代,电气设备,99.97253753203954,0.2,0.0,1,0,,,
2026-04-13,2026-04-14,baseline_full_dynamic_factor_industry_cap2,4,300274,阳光电源,电气设备,99.93592090809227,0.2,0.0,1,0,,,
2026-04-13,2026-04-14,baseline_full_dynamic_factor_industry_cap2,5,000988,华工科技,专用机械,99.89930428414499,0.2,0.0,1,0,,,
2026-04-14,2026-04-15,baseline_full_dynamic_factor_industry_cap2,1,300308,中际旭创,通信设备,100.0,0.2,0.2,0,0,,,
2026-04-14,2026-04-15,baseline_full_dynamic_factor_industry_cap2,2,300502,新易盛,通信设备,99.97254758418741,0.2,0.2,0,0,,,
2026-04-14,2026-04-15,baseline_full_dynamic_factor_industry_cap2,3,300750,宁德时代,电气设备,99.97254758418741,0.2,0.2,0,0,,,
2026-04-14,2026-04-15,baseline_full_dynamic_factor_industry_cap2,4,300274,阳光电源,电气设备,99.93594436310396,0.2,0.2,0,0,,,
2026-04-14,2026-04-15,baseline_full_dynamic_factor_industry_cap2,5,601899,紫金矿业,铜,99.89934114202049,0.2,0.2,0,0,,,
2026-04-15,2026-04-16,baseline_full_dynamic_factor_industry_cap2,1,000988,华工科技,专用机械,99.87768133482878,0.2,0.20208889074908423,0,0,,,
2026-04-15,2026-04-16,baseline_full_dynamic_factor_industry_cap2,2,300476,胜宏科技,元器件,99.8132859646613,0.2,0.20208889074908423,0,0,,,
2026-04-15,2026-04-16,baseline_full_dynamic_factor_industry_cap2,3,300394,天孚通信,通信设备,99.77575503955862,0.2,0.20208889074908423,0,0,,,
2026-04-15,2026-04-16,baseline_full_dynamic_factor_industry_cap2,4,002463,沪电股份,元器件,99.75463056135015,0.2,0.20208889074908423,0,0,,,
2026-04-15,2026-04-16,baseline_full_dynamic_factor_industry_cap2,5,688525,佰维存储,半导体,99.67908063893992,0.2,0.0,0,1,,,
2026-04-16,2026-04-17,baseline_full_dynamic_factor_industry_cap2,1,300750,宁德时代,电气设备,99.93319377637133,0.2,0.0,0,1,,,
2026-04-16,2026-04-17,baseline_full_dynamic_factor_industry_cap2,2,300394,天孚通信,通信设备,99.92202931682874,0.2,0.0,1,0,,,
2026-04-16,2026-04-17,baseline_full_dynamic_factor_industry_cap2,3,688525,佰维存储,半导体,99.86662034257384,0.2,0.0,0,1,,,
2026-04-16,2026-04-17,baseline_full_dynamic_factor_industry_cap2,4,300476,胜宏科技,元器件,99.7798368631855,0.2,0.0,1,0,,,
2026-04-16,2026-04-17,baseline_full_dynamic_factor_industry_cap2,5,001309,德明利,半导体,99.62131104368636,0.2,0.0,0,1,,,
2026-04-17,2026-04-20,baseline_full_dynamic_factor_industry_cap2,1,300476,胜宏科技,元器件,99.91394154153592,0.2,0.0,1,0,,,
2026-04-17,2026-04-20,baseline_full_dynamic_factor_industry_cap2,2,688525,佰维存储,半导体,99.84973476103923,0.2,0.0,0,1,,,
2026-04-17,2026-04-20,baseline_full_dynamic_factor_industry_cap2,3,300308,中际旭创,通信设备,99.83756842191872,0.2,0.0,0,1,,,
2026-04-17,2026-04-20,baseline_full_dynamic_factor_industry_cap2,4,300394,天孚通信,通信设备,99.83079509642015,0.2,0.0,1,0,,,
2026-04-17,2026-04-20,baseline_full_dynamic_factor_industry_cap2,5,688041,海光信息,半导体,99.66523599845326,0.2,0.0,0,1,,,
2026-04-20,2026-04-21,baseline_full_dynamic_factor_industry_cap2,1,300476,胜宏科技,元器件,99.88915500444882,0.2,0.0,1,0,,,
2026-04-20,2026-04-21,baseline_full_dynamic_factor_industry_cap2,2,300750,宁德时代,电气设备,99.83843606324402,0.2,0.0,0,1,,,
2026-04-20,2026-04-21,baseline_full_dynamic_factor_industry_cap2,3,300394,天孚通信,通信设备,99.73808049172709,0.2,0.0,1,0,,,
2026-04-20,2026-04-21,baseline_full_dynamic_factor_industry_cap2,4,600487,亨通光电,通信设备,99.67395301459945,0.2,0.0,0,1,,,
2026-04-20,2026-04-21,baseline_full_dynamic_factor_industry_cap2,5,002475,立讯精密,元器件,99.6069044708822,0.2,0.0,0,1,,,
2026-04-21,2026-04-22,baseline_full_dynamic_factor_industry_cap2,1,300394,天孚通信,通信设备,99.94863959420488,0.2,0.0,1,0,,,
2026-04-21,2026-04-22,baseline_full_dynamic_factor_industry_cap2,2,300750,宁德时代,电气设备,99.91538761611275,0.2,0.0,0,1,,,
2026-04-21,2026-04-22,baseline_full_dynamic_factor_industry_cap2,3,300476,胜宏科技,元器件,99.87724548995067,0.2,0.0,1,0,,,
2026-04-21,2026-04-22,baseline_full_dynamic_factor_industry_cap2,4,300308,中际旭创,通信设备,99.63373871178769,0.2,0.0,0,1,,,
2026-04-21,2026-04-22,baseline_full_dynamic_factor_industry_cap2,5,688521,芯原股份,半导体,99.62168113503262,0.2,0.0,0,1,,,
2026-04-22,2026-04-23,baseline_full_dynamic_factor_industry_cap2,1,300394,天孚通信,通信设备,99.90665619753106,0.2,0.0,1,0,,,
2026-04-22,2026-04-23,baseline_full_dynamic_factor_industry_cap2,2,300476,胜宏科技,元器件,99.85053423907553,0.2,0.0,1,0,,,
2026-04-22,2026-04-23,baseline_full_dynamic_factor_industry_cap2,3,300502,新易盛,通信设备,99.80695016148269,0.2,0.0,0,1,,,
2026-04-22,2026-04-23,baseline_full_dynamic_factor_industry_cap2,4,300750,宁德时代,电气设备,99.78097882906536,0.2,0.0,0,1,,,
2026-04-22,2026-04-23,baseline_full_dynamic_factor_industry_cap2,5,688521,芯原股份,半导体,99.60328418301144,0.2,0.0,0,1,,,
2026-04-23,2026-04-24,baseline_full_dynamic_factor_industry_cap2,1,600487,亨通光电,通信设备,99.82364266969967,0.2,0.0,0,1,,,
2026-04-23,2026-04-24,baseline_full_dynamic_factor_industry_cap2,2,002281,光迅科技,通信设备,99.7680282561553,0.2,0.0,0,1,,,
2026-04-23,2026-04-24,baseline_full_dynamic_factor_industry_cap2,3,002428,云南锗业,小金属,99.61770416933952,0.2,0.0,0,1,,,
