first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,lot_size,min_trade_value,max_total_positions,position_ratio,hard_stop_loss_pct,adaptive_switch_count,adaptive_attack_days,adaptive_balanced_days,adaptive_defensive_days,adaptive_fallback_days
2026-03-03,2026-05-29,60,500000.0,589194.591215,0.17838918243000013,1.0159860832007217,-0.1592383495737547,0.6,0.07390769463243752,-0.07203020652459913,0.9508796528377235,5.0,55,30,25,0,10.108660244498177,4083.0287849999995,tiered_liquidity_then_bs_v2,bs_score_v2,liquidity_tiered,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
2026-03-03,2026-05-29,60,500000.0,549538.9789999999,0.09907795799999985,0.49706399358023745,-0.11607631366123583,0.5333333333333333,0.06370356126594201,-0.11607631366123583,0.9593431729126576,5.0,55,30,25,0,10.361029937870628,4094.901,adaptive_style_switch,adaptive,adaptive,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,4.0,23.0,3.0,15.0,19.0
2026-03-03,2026-05-29,60,500000.0,534929.4571749999,0.06985891434999969,0.33431691179341616,-0.23522576172591914,0.5333333333333333,0.05710161473426445,-0.05932485946175814,0.8872025812144895,5.0,56,31,25,0,9.59021375564411,3158.2628250000002,baseline_full_dynamic_factor_industry_cap2,dynamic_factor_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
2026-03-03,2026-05-29,60,500000.0,503111.25675,0.0062225135000000265,0.02684928473930759,-0.10495824306668455,0.4666666666666667,0.06995169798040468,-0.05809656911472738,0.9679520136821622,5.0,55,30,25,0,10.43676795148911,3960.7432500000004,baseline_full_score,score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
2026-03-03,2026-05-29,60,500000.0,479137.90904249996,-0.04172418191500005,-0.1664289978405591,-0.14507629468949135,0.4,0.06461336033441056,-0.045086810066703786,0.9472531808653386,5.0,55,30,25,0,10.417631160290524,3572.2609575,baseline_full_liquidity_detail,liquidity_detail_score,full,5,10,0.00075,0.0,100,500.0,5,1.0,0.0,,,,,
