rank,signal_date,strategy,symbol,name,industry,industry_key,candidate_pool,candidate_pool_role,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20,selected_strategy,market_regime,market_regime_raw,target_position_ratio
1,2026-06-29,production_governed_vol_position,000021,深科技,元器件,元器件,generic,research,liquidity_detail_score,96.80348837209303,0.2,0.5,0.09999999999999999,58.86,69.36,,,96.80348837209303,29.7,97.77,97.42,93.33333333333333,91.53100775193799,99.59302325581395,98.68217054263566,52.84,0,SCAN,过滤,1.1320949773628286,normal_liquidity,index_neutral,0.051898697944251,0.0,baseline_full_liquidity_detail,normal_risk_on,normal_risk_on,0.5
2,2026-06-29,production_governed_vol_position,688110,东芯股份,半导体,半导体,generic,research,liquidity_detail_score,95.83573643410854,0.2,0.5,0.09999999999999999,193.3,63.19,,,95.83573643410854,29.23,48.42,96.1,91.86046511627907,93.35271317829458,98.70155038759691,96.82170542635659,61.36,0,SCAN,可买,1.1320949773628286,normal_liquidity,index_neutral,0.049884228475977566,0.0,baseline_full_liquidity_detail,normal_risk_on,normal_risk_on,0.5
3,2026-06-29,production_governed_vol_position,603986,兆易创新,半导体,半导体,generic,research,liquidity_detail_score,95.10391472868217,0.2,0.5,0.09999999999999999,840.0,63.77,,,95.10391472868217,29.99,99.59,99.3,85.98837209302326,87.34496124031008,99.76744186046511,98.52713178294573,69.85,0,SCAN,可买,1.1320949773628286,normal_liquidity,index_neutral,0.057882170490025184,0.0,baseline_full_liquidity_detail,normal_risk_on,normal_risk_on,0.5
4,2026-06-29,production_governed_vol_position,688012,中微公司,半导体,半导体,generic,research,liquidity_detail_score,94.62868217054265,0.2,0.5,0.09999999999999999,456.69,50.98,,,94.62868217054265,29.8,99.59,97.95,93.25581395348837,87.84883720930232,99.51550387596899,81.3953488372093,61.12,1,WATCH,观察,1.1320949773628286,normal_liquidity,index_neutral,0.045694170260649536,0.0,baseline_full_liquidity_detail,normal_risk_on,normal_risk_on,0.5
5,2026-06-29,production_governed_vol_position,300373,扬杰科技,半导体,半导体,generic,research,liquidity_detail_score,94.41782945736435,0.2,0.5,0.09999999999999999,149.95,66.38,,,94.41782945736435,29.2,99.05,96.67,89.49612403100775,90.07751937984496,97.51937984496124,94.45736434108527,68.6,0,SCAN,可买,1.1320949773628286,normal_liquidity,index_neutral,0.05943727258890756,0.0,baseline_full_liquidity_detail,normal_risk_on,normal_risk_on,0.5
