nav
0.8750353865697827
0.876195202733826
0.8838523755696399
0.8886089038898676
0.8813503539926885
0.8823844763499973
0.8738521568219553
0.8731095175630583
0.8831575754573391
0.8770163707816243
0.8758522929464634
0.8764385109516308
0.8828928936129392
0.8726320660446606
0.86888344491487
0.8714234960226741
0.8753885248210741
0.8795696334506709
0.8751383006252035
0.8764249698749497
0.8790328741626444
0.8815124974534465
0.8771948200299269
0.8902960337633826
0.8888936164041934
0.8834048444491335
0.8742887515794653
0.8648750692732189
0.8588410695875335
0.8604759050523044
0.8599171160974932
0.857975864079742
0.8555057157164854
0.8560072953909366
0.8573852626981
0.854029107584229
0.8676635188405781
0.8621086510225294
0.8606543473501999
0.8574230516518039
0.8577107115454449
0.8554115747311
0.8617141637910741
0.8676327104319229
0.8592306842914325
0.8479718594559608
0.8570428491818424
0.8530009835465899
0.8540823383290909
0.8507154152405151
0.8439157018584175
0.8445745647244829
0.8373779425250155
0.8266299017675044
0.8130656632846909
0.8123050987672721
0.8111636027082503
0.8061222081680036
0.8045474317989533
0.8006018281515954
0.7991172393957028
0.7956046321321334
0.7979426784200865
0.79372373679305
0.7936513461293169
0.7942810709214705
0.7725609830439798
0.7714863564384147
0.7689367769404384
0.7694315666278845
0.7838984331733997
0.7874938292427954
0.7970452069002072
0.8105059859856357
0.8327035131557211
0.8525122052822949
0.8589184826497717
0.8596375355938565
0.8472852217444334
0.8550304505511119
0.8486353596168615
0.8461187348530017
0.8463694447484796
0.8766157301111919
0.8949129923457748
0.8923251832004448
0.8789101449332158
0.8831292767849314
0.8820536133470399
0.8856650087768834
0.904901671177887
0.9132717423115211
0.904035136713545
0.8706694874331359
0.8745947008427531
0.8931432603386704
0.899216531316808
0.899630842475468
0.8922509941711372
0.9154252660706451
0.9014973918479939
0.8941620633524209
0.8593988305497154
0.8553045418428064
0.8309798999741643
0.8276029079834406
0.8433410865412541
0.8478120555069775
0.8384068443360908
0.842746799137772
0.8299604976504316
0.8359152938122457
0.8594403427406788
0.8625967774273229
0.8761646897038539
0.8820688827406143
0.8845706397081572
0.9030055531146007
0.9093498123484612
0.8939784610532219
0.8841124668640972
0.8768885917349513
0.8753553324751667
0.8577687845309289
0.8311037000480258
0.8224359472445643
0.8191324647411823
0.8260216163685487
0.8376489671698927
0.8381532277794519
0.8468323815797867
0.8244375840123745
0.8186515911382588
0.8158607571521392
0.8276619817622499
0.8177947175683651
0.807103926823142
0.7973807624167863
0.804169333220187
0.8079233593131282
0.8062929198332722
0.8073259953137953
0.8042362342466449
0.7973240656490405
0.8007459219812937
0.7959417491069815
0.7938670347646919
0.7976430072066336
0.8006183121346933
0.8003325806927277
0.7952477880952363
0.7920706352564679
0.7757966147664195
0.7735631507247758
0.7834190916507657
0.792318664929447
0.7864622667187734
0.7871884984418198
0.7805577818797461
0.7863678274683319
0.7690526960280074
0.7721556089075988
0.8034449413290247
0.79174475188379
0.8051248124296287
0.7982846004058106
0.8202829158926583
0.8117079628239375
0.8045190123527256
0.8035929363116959
0.7961417880181711
0.7805802306577929
0.7758974349580419
0.7816739991377972
0.7814923186719605
0.7731050648425083
0.7730642781136953
0.7785234499756201
0.7817804975400731
0.7782508333120346
0.769204434905099
0.7854955798635355
0.7776433334756895
0.7824205050616116
0.7773014428905164
0.7872896899964393
0.7735114856383203
0.7686565355843497
0.7733755270980757
0.7796374674622889
0.772598171153829
0.7659831537216576
0.7794280767133094
0.77844003537006
0.777213323185575
0.7695904417044666
0.7529428910362091
0.7459617741123271
0.7450637328101921
0.750143499380052
0.752439217725655
0.7554958435650228
0.7567529034771676
0.7573755289385018
0.7431150864146585
0.7369511525363226
0.7534342974845294
0.7503944097709382
0.7396682525222918
0.729259250590134
0.731215113232087
0.7284141976211457
0.7287543762065024
0.733177990718716
0.7610868015505974
0.7560917861368638
0.7528926050214644
0.7495780878118637
0.7551076283547979
0.7495221438904872
0.7582217367692957
0.7496130234506311
0.7379713823363087
0.7365493423841933
0.7346617527503342
0.7315906459479362
0.7291028348550613
0.7300737414388522
0.7275609446674953
0.7242535442285335
0.7205477842623218
0.7208601685291516
0.7335546250874009
0.7279320742788218
0.7320909344556371
0.7449980552034206
0.7422389092188255
0.7565269897819042
0.747974123064424
0.7418476517035504
0.7487456230638804
0.7489880119420486
0.7567090597876949
0.7500990502346484
0.7566871007300288
0.7319898682902078
0.732800659147993
0.7369400987518687
0.7464397853038557
0.7635405317388414
0.7578142150052459
0.7504074156728787
0.7505908388935619
0.746659234303298
0.7354254734902064
0.7354072330140988
0.7343535951357116
0.7423170516814627
0.7492432522554036
0.7490656220758226
0.748485575767885
0.7496796862116355
0.7495044989623731
0.7496006162700847
0.7465761929266759
0.7482331199562255
0.7472683009584602
0.7447120049947521
0.7425775664892987
0.7471967329127568
0.7472741940926558
0.7452949701179212
0.7446738273887927
0.7519750614158921
0.7448648990309436
0.7551217390967607
0.7526626838738815
0.7548296284766803
0.7543106963523817
0.7572035124736431
0.7556392121957725
0.7496792790311847
0.752809441910419
0.7547642705158684
0.7547160496831241
0.7578095500200842
0.7679192498450141
0.7783932457589493
0.7712685929921073
0.7681598301188831
0.7624313435143096
0.766376137834188
0.7798127272688714
0.7854498457550938
0.770328995879788
0.7577221343354271
0.7563106253286284
0.7417990091809628
0.7337192696905322
0.7347549434263877
0.7214086951264802
0.7300736535732981
0.7345589599194702
0.7308254228384408
0.7313610071672586
0.7633425689211244
0.7600679614778202
0.7786283919956498
0.7810037515786691
0.785284186466709
0.7883495010544777
0.7932255592223066
0.8052272920157776
0.8102315183053784
0.8036980290485878
0.8031092636698247
0.786646942182829
0.796156513246692
0.7988593653576135
0.7991621682455893
0.7826861565090022
0.7761880098873338
0.7651477745839562
0.7693800022372507
0.7640411679085733
0.753120151368498
0.7524789677943081
0.7533428237454707
0.7511418911105366
0.7478568401076746
0.7572417111453618
0.7629857816954799
0.7619952872994098
0.7602916441427899
0.7549093353559633
0.724641269246633
0.7291515044644198
0.731837632287095
0.7320988019540217
0.732762397720807
0.7400014011212862
0.7416611489146036
0.7489327433187399
0.7538114096721544
0.7646957693322781
0.7772759000715842
0.7735533287407134
0.761210913279648
0.762193749445707
0.7510650368403564
0.7277377537063822
0.7177438824549581
0.724425065377443
0.7270230186264939
0.7277391064961685
0.7345966109564513
0.7289416866214132
0.7249499205223664
0.7166686763089481
0.7117384326419663
0.7169822536310159
0.7250396640093454
0.7256407221521954
0.7246788674614254
0.7156990725097813
0.7186056217101109
0.7125401140566191
0.7063000815578101
0.7154399514386288
0.7138550353098708
0.7133288548745674
0.7303617262647432
0.7355088231891568
0.7379139903930808
0.7389812096500865
0.7458659895351558
0.753318916433562
0.7566483370378614
0.7702280250595399
0.7808674592978183
0.7955346751298266
0.7950269628133888
0.8028976502085768
0.81927251299464
0.8478588038646824
0.8531074235064735
0.8711327255690536
0.8434941845757725
0.8207093349129486
0.8238951097298434
0.8312379287627031
0.828501847171924
0.8282050124611723
0.8282631015357947
0.830264022786274
0.8334057975549216
0.8349177417146145
0.8336506403282843
0.8180876975491295
0.7873331161810988
0.7756771005488705
0.7757586366845622
0.7611820028228409
0.759571064310587
0.7759198220640888
0.7737104817543895
0.7785697145071621
0.7858926709918964
0.787935238948185
0.7875550690374707
0.8305663249183504
0.8508666105672701
0.8679086917449255
0.8670393086591753
0.8341660420056212
0.8384201325502452
0.8389742456708225
0.8482844428101874
0.8535494675830676
0.8607512991095478
0.8515524089874491
0.8430524908049393
0.8386035975676415
0.850007693714258
0.8423135871377124
0.8680784764537252
0.8516793694649808
0.8414806020861001
0.8207218666857355
0.8228532862553243
0.8267784507740055
0.824475307584978
0.8261533823221754
0.8265895740879049
0.8217917960811922
0.8360615304517093
0.8289872051165946
0.8290258562016308
0.8397088356509523
0.8446261555736806
0.8456784156587959
0.8463417451231438
0.8381540150932142
0.8390203600800932
0.8366332801198212
0.8218583720994974
0.8280421483244966
0.8427397454188461
0.8237405911528984
0.8283535873640804
0.8220149803215672
0.8173979689627507
0.8185454404002399
0.816749186678806
0.8223356079969004
0.8190765823154706
0.8284473970743857
0.8328359097686578
0.8436874158656124
0.8359484657379812
0.8348905173751641
0.8438949393252865
0.834518554527979
0.843516481742458
0.8437793250933714
0.8484502494298598
0.8504885048740977
0.8559665639160634
0.8739978543461744
0.8952671370028533
0.9195499055296061
0.9229115619828343
0.9226130953024186
0.9209269764096291
0.9118374138037866
0.9174568024169208
0.9234390827519925
0.9319923661557269
0.9086853113818716
0.884578302005487
0.9115450309413884
0.8941810848647059
0.8998832809636084
0.8798808516502636
0.9282669943929407
0.9661203134317015
0.9812809420900314
1.0154913189549113
1.0378797635315467
0.936078445612505
0.9568099076719911
0.9821127158346118
1.05344742859322
1.0615142938529003
1.0866442167165806
