nav
0.9196570000000004
0.9207430000000004
0.9236390000000004
0.9266650000000004
0.9237180000000005
0.9417730000000003
0.9398430000000003
0.9317090000000003
0.9287660000000003
0.9167320000000003
0.9090720000000003
0.9099660000000004
0.9099500000000004
0.9073480000000004
0.9026610000000004
0.9030770000000002
0.9043130000000003
0.9019690000000002
0.9152500000000002
0.9100840000000002
0.9097380000000003
0.9062980000000003
0.9055560000000002
0.9035560000000002
0.9069870000000002
0.9165920000000003
0.9067270000000003
0.8951590000000004
0.9076040000000003
0.9035820000000003
0.9039620000000004
0.8978980000000003
0.8933720000000004
0.8936080000000004
0.8873370000000005
0.8728560000000004
0.8552790000000005
0.8508630000000005
0.8519900000000005
0.8435980000000004
0.8414460000000005
0.8375520000000004
0.8377760000000004
0.8329000000000004
0.8383360000000005
0.8376130000000006
0.8387040000000006
0.8386430000000006
0.8036120000000005
0.8041040000000007
0.8008080000000006
0.8018980000000007
0.8169360000000007
0.8204860000000007
0.8284660000000007
0.8366870000000006
0.8630130000000007
0.8838030000000008
0.9103970000000009
0.9120490000000009
0.8994370000000009
0.9072590000000009
0.8997230000000009
0.8981390000000009
0.8957850000000009
0.9192770000000009
0.931173000000001
0.927474000000001
0.913438000000001
0.924830000000001
0.924684000000001
0.9425720000000009
0.9510720000000009
0.9654260000000008
0.9540240000000008
0.9125880000000006
0.9143940000000006
0.9384520000000005
0.9559380000000005
0.9592120000000005
0.9571220000000006
0.9739320000000007
0.9629260000000005
0.9508620000000005
0.9462840000000006
0.9341680000000006
0.9163450000000005
0.9096120000000005
0.9141380000000006
0.9167860000000005
0.9067520000000006
0.9041860000000006
0.8981300000000005
0.8990760000000007
0.8947120000000006
0.9001580000000007
0.9100080000000008
0.9164420000000008
0.9143320000000008
0.9298760000000007
0.9314420000000007
0.9200380000000007
0.9131760000000007
0.9128680000000007
0.9120340000000007
0.8860200000000007
0.8804100000000007
0.8684180000000007
0.8606640000000007
0.8642940000000006
0.8703640000000006
0.8664880000000006
0.8698620000000005
0.8673240000000004
0.8728700000000004
0.8701550000000003
0.8695750000000003
0.8447170000000004
0.8374770000000004
0.8308090000000004
0.8342990000000002
0.8389710000000004
0.8395810000000004
0.8386190000000003
0.8392410000000002
0.8357890000000002
0.8455510000000003
0.8676040000000003
0.8589160000000002
0.8626900000000003
0.8681540000000003
0.8702120000000003
0.8658460000000003
0.8590860000000003
0.8652900000000003
0.8539810000000003
0.8489290000000004
0.8707030000000004
0.8696620000000005
0.8697920000000005
0.8692680000000005
0.8739000000000005
0.8551180000000005
0.8563200000000004
0.8783600000000004
0.8657410000000003
0.8753290000000004
0.8695290000000003
0.9004530000000003
0.9007350000000003
0.8916530000000004
0.8955150000000003
0.8982850000000003
0.8746490000000003
0.8655050000000003
0.8734430000000003
0.8818710000000003
0.8799960000000003
0.8500250000000004
0.8510930000000003
0.8643250000000003
0.8641690000000003
0.8569070000000003
0.8688470000000004
0.8816230000000004
0.8856180000000003
0.8817480000000003
0.8886220000000005
0.9165820000000005
0.9186600000000005
0.8997060000000004
0.8986580000000004
0.8916540000000004
0.8906020000000004
0.8936460000000004
0.8907670000000003
0.8935410000000003
0.8811370000000002
0.8583280000000002
0.8542320000000002
0.8530820000000002
0.8580840000000001
0.8647540000000001
0.8698920000000001
0.8677600000000001
0.8681660000000002
0.8730420000000001
0.8612940000000001
0.879356
0.875364
0.864018
0.850686
0.854554
0.852536
0.851388
0.857231
0.870517
0.872493
0.870203
0.866659
0.873935
0.867041
0.8781970000000001
0.8673270000000001
0.8709650000000001
0.8554220000000001
0.8524460000000001
0.8444020000000001
0.8393960000000001
0.8429260000000001
0.8419040000000001
0.8384810000000001
0.8330530000000002
0.8333420000000001
0.8269480000000001
0.8310550000000001
0.8271030000000001
0.8493330000000001
0.8407720000000001
0.8653190000000002
0.8603050000000002
0.8635010000000001
0.867295
0.867089
0.899593
0.892302
0.910358
0.871319
0.866975
0.873694
0.88297
0.903092
0.895594
0.889131
0.886694
0.8852
0.871552
0.86806
0.8684610000000001
0.8772750000000001
0.8892550000000001
0.892009
0.891761
0.886119
0.8874060000000001
0.8877960000000003
0.8840400000000003
0.8946140000000004
0.8959210000000003
0.8778710000000003
0.8731330000000004
0.8760250000000005
0.8798850000000005
0.8760070000000004
0.8751770000000004
0.8785000000000004
0.8706100000000004
0.8673300000000005
0.8652640000000005
0.8792220000000003
0.8790540000000003
0.8796800000000004
0.8770300000000003
0.8757220000000003
0.8796600000000004
0.8800240000000005
0.8786260000000005
0.8729980000000005
0.8767080000000004
0.8935690000000003
0.8834210000000003
0.8848690000000003
0.8813790000000004
0.8925230000000002
0.9021630000000004
0.9092000000000003
0.8916050000000003
0.8973430000000002
0.8744510000000002
0.8778660000000003
0.8753880000000003
0.8689860000000003
0.8603420000000003
0.8651520000000003
0.8689540000000001
0.8634140000000001
0.8636340000000002
0.8706380000000001
0.8895120000000001
0.892177
0.892667
0.8945710000000001
0.8984670000000001
0.9086350000000002
0.9264490000000002
0.9378230000000003
0.9428260000000004
0.9411190000000004
0.9213290000000003
0.9277070000000002
0.9331830000000001
0.934567
0.914269
0.908751
0.894571
0.9006249999999999
0.8955789999999999
0.8822289999999999
0.8819289999999999
0.8811119999999999
0.881454
0.87696
0.887002
0.8948260000000001
0.8947540000000002
0.8920740000000001
0.8880280000000002
0.8806930000000001
0.8800490000000001
0.8904000000000001
0.8957600000000001
0.8888920000000001
0.90449
0.9106399999999999
0.9142739999999998
0.9152969999999997
0.9438369999999996
0.9364749999999995
0.9370509999999995
0.9204889999999996
0.9247719999999996
0.9134559999999996
0.8891579999999996
0.8695199999999995
0.8791399999999997
0.8800559999999997
0.8788119999999998
0.8939399999999998
0.8859189999999999
0.8770109999999999
0.8637809999999999
0.8570769999999999
0.8678479999999998
0.8769439999999997
0.8711019999999998
0.8777809999999998
0.8663629999999998
0.8722169999999998
0.8681759999999997
0.8612429999999998
0.8754749999999999
0.8741909999999999
0.8680799999999999
0.8772119999999998
0.8862839999999996
0.8881339999999995
0.8937359999999994
0.8954039999999994
0.9027699999999993
0.9096889999999993
0.9233979999999993
0.9301259999999993
0.9418789999999995
0.9425109999999993
0.9535489999999992
0.9796969999999992
1.018440999999999
1.018704999999999
1.033522999999999
1.001058999999999
0.9720739999999991
0.9765459999999992
0.9895699999999991
0.9869479999999992
0.9863959999999992
0.9862379999999991
0.9873379999999992
0.992197999999999
0.9928999999999991
0.9890169999999991
0.9726899999999992
0.9358759999999992
0.9146829999999991
0.9140429999999992
0.8966829999999991
0.8951109999999991
0.917882999999999
0.914248999999999
0.920200999999999
0.9330469999999988
0.9318769999999988
0.9362589999999987
1.0020339999999988
1.0295199999999987
1.0515019999999986
1.0556059999999987
1.0193979999999987
1.0290699999999986
1.0251139999999987
1.0381449999999988
1.0431419999999987
1.0561379999999987
1.0467809999999986
1.0375989999999986
1.0499449999999984
1.0769149999999985
1.0711169999999985
1.1031669999999985
1.0753549999999985
1.0603519999999984
1.0389739999999985
1.0567639999999985
1.0608979999999983
1.0667339999999985
1.0798769999999984
1.0786809999999984
1.0841309999999984
1.0979029999999985
1.0960589999999983
1.0858689999999984
1.0912849999999985
1.1054009999999985
1.1089149999999985
1.1100969999999983
1.1008749999999985
1.1040149999999984
1.0999689999999984
1.0833269999999984
1.0932129999999984
1.1132649999999984
1.1191709999999984
1.1418929999999985
1.1295289999999985
1.1261239999999983
1.1335489999999984
1.1231959999999985
1.1301959999999984
1.1229919999999984
1.1402199999999985
1.1469759999999984
1.1426659999999984
1.1412059999999984
1.1475659999999985
1.1541619999999984
1.1424839999999985
1.1255349999999984
1.1449129999999985
1.1529769999999984
1.1685529999999984
1.1503349999999986
1.1751429999999983
1.2003389999999983
1.2048079999999983
1.2044629999999983
1.1978859999999982
1.1933819999999982
1.1734849999999981
1.2041469999999983
1.2090749999999981
1.2336949999999982
1.2016629999999981
1.1872909999999983
1.2380169999999981
1.2315959999999981
1.246684999999998
1.244960999999998
1.299106999999998
1.345004999999998
1.3520669999999981
1.3470969999999982
1.3881929999999982
1.2727329999999983
1.3177289999999982
1.3197689999999982
1.3557339999999982
1.3826679999999982
1.4144099999999982
