strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2024-01-03,002021,,纺织机械,17900,2024-01-03,1,2.4,42960.0,0.08599553438061566
vls_mom_contrarian_v1_frozen,2024-01-03,600589,,软件服务,13500,2024-01-03,1,3.52,47520.0,0.0951235519964352
vls_mom_contrarian_v1_frozen,2024-01-03,603030,,装修装饰,16300,2024-01-03,1,2.8,45640.0,0.09136024648815873
vls_mom_contrarian_v1_frozen,2024-01-03,920061,,专用机械,1500,2024-01-03,1,27.45,41175.0,0.08242239590600209
vls_mom_contrarian_v1_frozen,2024-01-03,920198,,IT设备,3800,2024-01-03,1,11.29,42902.0,0.08587943240216883
vls_mom_contrarian_v1_frozen,2024-01-03,920284,,专用机械,3100,2024-01-03,1,14.1,43710.0,0.08749685306742809
vls_mom_contrarian_v1_frozen,2024-01-03,920375,,电气设备,2000,2024-01-03,1,23.8,47600.0,0.09528369265636186
vls_mom_contrarian_v1_frozen,2024-01-03,920396,,电器仪表,2500,2024-01-03,1,19.96,49900.0,0.0998877366292533
vls_mom_contrarian_v1_frozen,2024-01-03,920547,,化学制药,1400,2024-01-03,1,31.86,44604.0,0.0892864249421085
vls_mom_contrarian_v1_frozen,2024-01-03,920765,,家居用品,4700,2024-01-03,1,9.84,46248.0,0.09257731550360133
vls_mom_contrarian_v1_frozen,2024-01-04,002021,,纺织机械,17900,2024-01-03,2,2.28,40812.0,0.0817497599361681
vls_mom_contrarian_v1_frozen,2024-01-04,600589,,软件服务,13500,2024-01-03,2,3.7,49950.0,0.10005391818121133
vls_mom_contrarian_v1_frozen,2024-01-04,603030,,装修装饰,16300,2024-01-03,2,2.84,46292.0,0.09272664625514784
vls_mom_contrarian_v1_frozen,2024-01-04,920061,,专用机械,1500,2024-01-03,2,28.0,42000.0,0.08412942069291043
vls_mom_contrarian_v1_frozen,2024-01-04,920198,,IT设备,3800,2024-01-03,2,11.23,42674.0,0.08547949758688714
vls_mom_contrarian_v1_frozen,2024-01-04,920284,,专用机械,3100,2024-01-03,2,13.97,43307.0,0.086747448141616
vls_mom_contrarian_v1_frozen,2024-01-04,920375,,电气设备,2000,2024-01-03,2,23.81,47620.0,0.09538673841419987
vls_mom_contrarian_v1_frozen,2024-01-04,920396,,电器仪表,2500,2024-01-03,2,19.13,47825.0,0.09579737011043908
vls_mom_contrarian_v1_frozen,2024-01-04,920547,,化学制药,1400,2024-01-03,2,32.32,45248.0,0.0906354292264955
vls_mom_contrarian_v1_frozen,2024-01-04,920765,,家居用品,4700,2024-01-03,2,9.83,46201.0,0.09254436584364654
vls_mom_contrarian_v1_frozen,2024-01-05,002021,,纺织机械,17900,2024-01-03,3,2.17,38843.0,0.08166645162839993
vls_mom_contrarian_v1_frozen,2024-01-05,600589,,软件服务,13500,2024-01-03,3,3.89,52515.0,0.11041149517970864
vls_mom_contrarian_v1_frozen,2024-01-05,603030,,装修装饰,16300,2024-01-03,3,2.77,45151.0,0.09492886639739169
vls_mom_contrarian_v1_frozen,2024-01-05,920061,,专用机械,1500,2024-01-03,3,25.84,38760.0,0.0814919461709132
vls_mom_contrarian_v1_frozen,2024-01-05,920198,,IT设备,3800,2024-01-03,3,10.12,38456.0,0.08085279365192564
vls_mom_contrarian_v1_frozen,2024-01-05,920284,,专用机械,3100,2024-01-03,3,14.05,43555.0,0.09157331567270703
vls_mom_contrarian_v1_frozen,2024-01-05,920375,,电气设备,2000,2024-01-03,3,22.49,44980.0,0.0945693431054612
vls_mom_contrarian_v1_frozen,2024-01-05,920396,,电器仪表,2500,2024-01-03,3,16.39,40975.0,0.08614892916287845
