strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,corporate_action_status,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count,strict_ledger_frozen
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02,47301.823819750054,452259.0,499560.82381975005,0.9991216476395001,10,0.9053131839721336,0.0,0.0,0.0,0.0,10.0,10.0,500000.0,10.0,1.0,0.0,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0.0,0.08345341913669452,0.0,0.0,NO_ACTION_CONFIRMED,499560.82381975005,0.0,20,
vls_mom_contrarian_v1_frozen,2024-01-04,2024-01-03,47301.823819750054,451929.0,499230.82381975005,0.9984616476395001,10,0.9052505943887218,10.0,0.0,0.0,452259.0,10.0,0.0,499560.82381975005,10.0,1.0,0.0,0.09513242719073582,0.0,0.0,0.09513242719073582,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,499230.82381975005,0.0,20,
vls_mom_contrarian_v1_frozen,2024-01-05,2024-01-04,47301.823819750054,428328.0,475629.82381975005,0.9512596476395001,10,0.900549079450333,10.0,0.0,0.0,451929.0,10.0,0.0,499230.82381975005,10.0,1.0,0.0,0.09442220143898847,0.0,0.0,0.09442220143898847,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,475629.82381975005,0.0,20,
vls_mom_contrarian_v1_frozen,2024-01-08,2024-01-04,47301.823819750054,403762.0,451063.82381975005,0.9021276476395,10,0.8951327476914833,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,451063.82381975005,0.0,22,1.0
vls_mom_contrarian_v1_frozen,2024-01-09,2024-01-08,47301.823819750054,383897.0,431198.82381975005,0.8623976476395001,10,0.8903015935880122,10.0,0.0,0.0,403762.0,10.0,0.0,451063.82381975005,10.0,1.0,1.0,0.10483122893526685,0.0,0.0,0.10483122893526685,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,431198.82381975005,0.0,22,
vls_mom_contrarian_v1_frozen,2024-01-10,2024-01-08,47301.823819750054,394154.0,441455.82381975005,0.8829116476395001,10,0.8928503798852051,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,441455.82381975005,0.0,24,1.0
vls_mom_contrarian_v1_frozen,2024-01-11,2024-01-10,47301.823819750054,396101.0,443402.82381975005,0.8868056476395001,10,0.8933208782653604,10.0,0.0,0.0,394154.0,10.0,0.0,441455.82381975005,10.0,1.0,2.0,0.10806514465702476,0.0,0.0,0.10806514465702476,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,443402.82381975005,0.0,24,
vls_mom_contrarian_v1_frozen,2024-01-12,2024-01-11,47301.823819750054,369027.0,416328.82381975005,0.8326576476395001,10,0.8863834999802238,10.0,0.0,0.0,396101.0,10.0,0.0,443402.82381975005,10.0,1.0,3.0,0.10705092456261035,0.0,0.0,0.10705092456261035,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,416328.82381975005,0.0,24,
vls_mom_contrarian_v1_frozen,2024-01-15,2024-01-12,47301.823819750054,358678.0,405979.82381975005,0.8119596476395001,10,0.8834872546751203,10.0,0.0,0.0,369027.0,10.0,0.0,416328.82381975005,10.0,1.0,3.0,0.11489758982536769,0.0,0.0,0.11489758982536769,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,405979.82381975005,0.0,24,
vls_mom_contrarian_v1_frozen,2024-01-16,2024-01-15,47301.823819750054,380292.0,427593.82381975005,0.8551876476395001,10,0.889376737490741,10.0,0.0,0.0,358678.0,10.0,0.0,405979.82381975005,10.0,1.0,3.0,0.11598621032710166,0.0,0.0,0.11598621032710166,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,427593.82381975005,0.0,24,
vls_mom_contrarian_v1_frozen,2024-01-17,2024-01-16,47301.823819750054,372022.0,419323.82381975005,0.8386476476395001,10,0.8871950003010486,10.0,0.0,0.0,380292.0,10.0,0.0,427593.82381975005,10.0,1.0,5.0,0.1125781379725647,0.0,0.0,0.1125781379725647,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,419323.82381975005,0.0,24,
vls_mom_contrarian_v1_frozen,2024-01-18,2024-01-17,47301.823819750054,376864.0,424165.82381975005,0.8483316476395001,10,0.8884827084988086,10.0,0.0,0.0,372022.0,10.0,0.0,419323.82381975005,10.0,1.0,5.0,0.11419773530126169,0.0,0.0,0.11419773530126169,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,424165.82381975005,0.0,24,
vls_mom_contrarian_v1_frozen,2024-01-19,2024-01-17,47301.823819750054,394240.0,441541.82381975005,0.8830836476395001,10,0.8928712496348704,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,441541.82381975005,0.0,26,1.0
vls_mom_contrarian_v1_frozen,2024-01-22,2024-01-19,47301.823819750054,374652.0,421953.82381975005,0.8439076476395001,10,0.887898103656109,10.0,0.0,0.0,394240.0,10.0,0.0,441541.82381975005,10.0,1.0,6.0,0.1084168613066812,0.0,0.0,0.1084168613066812,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,421953.82381975005,0.0,26,
vls_mom_contrarian_v1_frozen,2024-01-23,2024-01-19,47301.823819750054,378062.0,425363.82381975005,0.8507276476395,10,0.8887967871950615,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,425363.82381975005,0.0,28,1.0
vls_mom_contrarian_v1_frozen,2024-01-24,2024-01-19,47301.823819750054,375641.0,422942.82381975005,0.8458856476395001,10,0.8881602402127311,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,422942.82381975005,0.0,30,1.0
vls_mom_contrarian_v1_frozen,2024-01-25,2024-01-24,47301.823819750054,367920.0,415221.82381975005,0.8304436476395001,10,0.8860805932968397,10.0,0.0,0.0,375641.0,10.0,0.0,422942.82381975005,10.0,1.0,6.0,0.11282195028096927,0.0,0.0,0.11282195028096927,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,415221.82381975005,0.0,30,
vls_mom_contrarian_v1_frozen,2024-01-26,2024-01-25,47301.823819750054,366451.0,413752.82381975005,0.8275056476395001,10,0.8856761305383697,10.0,0.0,0.0,367920.0,10.0,0.0,415221.82381975005,10.0,1.0,6.0,0.11459585099068424,0.0,0.0,0.11459585099068424,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,413752.82381975005,0.0,30,
vls_mom_contrarian_v1_frozen,2024-01-29,2024-01-25,47301.823819750054,352087.0,399388.82381975005,0.7987776476395001,10,0.8815644780258096,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,399388.82381975005,0.0,32,1.0
vls_mom_contrarian_v1_frozen,2024-01-30,2024-01-29,47301.823819750054,347725.0,395026.82381975005,0.7900536476395001,10,0.8802566788696512,10.0,0.0,0.0,352087.0,10.0,0.0,399388.82381975005,10.0,1.0,7.0,0.12011763700521429,0.0,0.0,0.12011763700521429,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,395026.82381975005,0.0,32,
vls_mom_contrarian_v1_frozen,2024-01-31,2024-01-29,47301.823819750054,348276.0,395577.82381975005,0.7911556476395001,10,0.8804234692354652,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,395577.82381975005,0.0,34,1.0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31,21501.270954250038,347283.0,368784.27095425,0.7375685419085,10,0.9416968871838968,5.0,5.0,0.0,173813.0,10.0,10.0,395577.82381975005,10.0,1.0,3.0,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0.0,0.1035936852511073,0.0,0.0,NO_ACTION_CONFIRMED,368784.27095425,0.0,54,
vls_mom_contrarian_v1_frozen,2024-02-02,2024-02-01,10475.691893250063,332395.0,342870.69189325004,0.6857413837865001,10,0.9694471060346226,8.0,3.0,0.0,271558.0,10.0,4.0,368784.27095425,10.0,1.0,2.0,0.02848817628215269,0.0,0.0,0.02848817628215269,11760.520000000019,0.0,0.12183885658874591,0.0,0.0,NO_ACTION_CONFIRMED,342870.69189325004,0.0,62,
vls_mom_contrarian_v1_frozen,2024-02-05,2024-02-02,10475.691893250063,321147.0,331622.69189325004,0.6632453837865001,10,0.9684108109929275,10.0,3.0,0.0,332395.0,10.0,0.0,342870.69189325004,10.0,1.0,3.0,0.03095372891461739,0.0,0.0,0.03095372891461739,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,331622.69189325004,0.0,62,
vls_mom_contrarian_v1_frozen,2024-02-06,2024-02-05,10475.691893250063,343247.0,353722.69189325004,0.7074453837865001,10,0.9703844504937458,10.0,3.0,0.0,321147.0,10.0,0.0,331622.69189325004,10.0,1.0,3.0,0.03244838617905003,0.0,0.0,0.03244838617905003,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,353722.69189325004,0.0,62,
vls_mom_contrarian_v1_frozen,2024-02-07,2024-02-06,10475.691893250063,334860.0,345335.69189325004,0.6906713837865001,10,0.9696651920459809,10.0,3.0,0.0,343247.0,10.0,0.0,353722.69189325004,10.0,1.0,3.0,0.02971181060494435,0.0,0.0,0.02971181060494435,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,345335.69189325004,0.0,62,
vls_mom_contrarian_v1_frozen,2024-02-08,2024-02-06,10475.691893250063,338162.0,348637.69189325004,0.6972753837865001,10,0.9699524975731608,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,348637.69189325004,0.0,64,1.0
vls_mom_contrarian_v1_frozen,2024-02-19,2024-02-08,10475.691893250063,346135.0,356610.69189325004,0.7132213837865001,10,0.9706242910507409,10.0,3.0,0.0,338162.0,10.0,0.0,348637.69189325004,10.0,1.0,3.0,0.03032839687916023,0.0,0.0,0.03032839687916023,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,356610.69189325004,0.0,64,
vls_mom_contrarian_v1_frozen,2024-02-20,2024-02-19,10475.691893250063,359006.0,369481.69189325004,0.7389633837865001,10,0.9716476022409342,10.0,3.0,0.0,346135.0,10.0,0.0,356610.69189325004,10.0,1.0,3.0,0.029467844849145892,0.0,0.0,0.029467844849145892,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,369481.69189325004,0.0,64,
vls_mom_contrarian_v1_frozen,2024-02-21,2024-02-20,10475.691893250063,359068.0,369543.69189325004,0.7390873837865001,10,0.9716523590496678,10.0,3.0,0.0,359006.0,10.0,0.0,369481.69189325004,10.0,1.0,3.0,0.028601580573495267,0.0,0.0,0.028601580573495267,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,369543.69189325004,0.0,64,
vls_mom_contrarian_v1_frozen,2024-02-22,2024-02-20,10475.691893250063,357694.0,368169.69189325004,0.7363393837865001,10,0.9715465663689464,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,368169.69189325004,0.0,66,1.0
vls_mom_contrarian_v1_frozen,2024-02-23,2024-02-20,10475.691893250063,351401.0,361876.69189325004,0.7237533837865001,10,0.9710517639629018,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,361876.69189325004,0.0,68,1.0
vls_mom_contrarian_v1_frozen,2024-02-26,2024-02-23,10475.691893250063,359153.0,369628.69189325004,0.7392573837865001,10,0.9716588778874464,10.0,3.0,0.0,351401.0,10.0,0.0,361876.69189325004,10.0,1.0,4.0,0.028895774730737813,0.0,0.0,0.028895774730737813,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,369628.69189325004,0.0,68,
vls_mom_contrarian_v1_frozen,2024-02-27,2024-02-26,10475.691893250063,380773.0,391248.69189325004,0.7824973837865001,10,0.973224979123743,10.0,3.0,0.0,359153.0,10.0,0.0,369628.69189325004,10.0,1.0,4.0,0.02848771145579806,0.0,0.0,0.02848771145579806,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,391248.69189325004,0.0,68,
vls_mom_contrarian_v1_frozen,2024-02-28,2024-02-26,10475.691893250063,366058.0,376533.69189325004,0.7530673837865001,10,0.9721786068052046,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,376533.69189325004,0.0,70,1.0
vls_mom_contrarian_v1_frozen,2024-02-29,2024-02-28,10475.691893250063,379905.0,390380.69189325004,0.7807613837865001,10,0.9731654456514088,10.0,3.0,0.0,366058.0,10.0,0.0,376533.69189325004,10.0,1.0,4.0,0.028230302336953665,0.0,0.0,0.028230302336953665,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,390380.69189325004,0.0,70,
vls_mom_contrarian_v1_frozen,2024-03-01,2024-02-29,10475.691893250063,375169.0,385644.69189325004,0.7712893837865001,10,0.9728358976190711,10.0,3.0,0.0,379905.0,10.0,0.0,390380.69189325004,10.0,1.0,5.0,0.026856775576975477,0.0,0.0,0.026856775576975477,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,385644.69189325004,0.0,70,
vls_mom_contrarian_v1_frozen,2024-03-04,2024-03-01,10475.691893250063,368676.0,379151.69189325004,0.7583033837865001,10,0.972370710411601,10.0,3.0,0.0,375169.0,10.0,0.0,385644.69189325004,10.0,1.0,6.0,0.02723677716237742,0.0,0.0,0.02723677716237742,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,379151.69189325004,0.0,70,
vls_mom_contrarian_v1_frozen,2024-03-05,2024-03-04,10475.691893250063,360477.0,370952.69189325004,0.7419053837865001,10,0.9717600326883067,10.0,3.0,0.0,368676.0,10.0,0.0,379151.69189325004,10.0,1.0,6.0,0.02765941826773459,0.0,0.0,0.02765941826773459,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,370952.69189325004,0.0,70,
vls_mom_contrarian_v1_frozen,2024-03-06,2024-03-05,10475.691893250063,377754.0,388229.69189325004,0.7764593837865,10,0.9730167678773768,10.0,3.0,0.0,360477.0,10.0,0.0,370952.69189325004,10.0,1.0,6.0,0.028269307126396248,0.0,0.0,0.028269307126396248,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,388229.69189325004,0.0,70,
vls_mom_contrarian_v1_frozen,2024-03-07,2024-03-06,10475.691893250063,367394.0,377869.69189325004,0.7557393837865001,10,0.9722769724114061,10.0,3.0,0.0,377754.0,10.0,0.0,388229.69189325004,10.0,1.0,6.0,0.026915497886976957,0.0,0.0,0.026915497886976957,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,377869.69189325004,0.0,70,
vls_mom_contrarian_v1_frozen,2024-03-08,2024-03-06,10475.691893250063,366270.0,376745.69189325004,0.7534913837865,10,0.9721942622870966,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,376745.69189325004,0.0,72,1.0
vls_mom_contrarian_v1_frozen,2024-03-11,2024-03-08,10042.651021000063,377127.0,387169.65102100006,0.7743393020420001,10,0.9740613682025006,8.0,8.0,0.0,292074.0,10.0,4.0,376745.69189325004,10.0,1.0,4.0,0.026290787561606806,0.0,0.0,0.026290787561606806,6974.76400000001,0.0,0.08274919324221729,0.0,0.0,NO_ACTION_CONFIRMED,387169.65102100006,0.0,80,
vls_mom_contrarian_v1_frozen,2024-03-12,2024-03-11,10042.651021000063,372918.0,382960.65102100006,0.7659213020420002,10,0.9737762848631428,10.0,8.0,0.0,377127.0,10.0,0.0,387169.65102100006,10.0,1.0,4.0,0.02585861874591875,0.0,0.0,0.02585861874591875,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,382960.65102100006,0.0,80,
vls_mom_contrarian_v1_frozen,2024-03-13,2024-03-12,10042.651021000063,367193.0,377235.65102100006,0.7544713020420001,10,0.9733783087737882,10.0,8.0,0.0,372918.0,10.0,0.0,382960.65102100006,10.0,1.0,5.0,0.026310004329623826,0.0,0.0,0.026310004329623826,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,377235.65102100006,0.0,80,
vls_mom_contrarian_v1_frozen,2024-03-14,2024-03-13,10042.651021000063,363120.0,373162.65102100006,0.7463253020420001,10,0.9730877380318672,10.0,8.0,0.0,367193.0,10.0,0.0,377235.65102100006,10.0,1.0,6.0,0.026557415962968373,0.0,0.0,0.026557415962968373,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,373162.65102100006,0.0,80,
vls_mom_contrarian_v1_frozen,2024-03-15,2024-03-14,10042.651021000063,376573.0,386615.65102100006,0.7732313020420001,10,0.9740241995002562,10.0,8.0,0.0,363120.0,10.0,0.0,373162.65102100006,10.0,1.0,5.0,0.026855623460485843,0.0,0.0,0.026855623460485843,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,386615.65102100006,0.0,80,
vls_mom_contrarian_v1_frozen,2024-03-18,2024-03-14,10042.651021000063,379526.0,389568.65102100006,0.7791373020420002,10,0.9742211007105428,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,389568.65102100006,0.0,82,1.0
vls_mom_contrarian_v1_frozen,2024-03-19,2024-03-18,10042.651021000063,380212.0,390254.65102100006,0.7805093020420001,10,0.9742664155450138,10.0,8.0,0.0,379526.0,10.0,0.0,389568.65102100006,10.0,1.0,5.0,0.02577129164820637,0.0,0.0,0.02577129164820637,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,390254.65102100006,0.0,82,
vls_mom_contrarian_v1_frozen,2024-03-20,2024-03-19,10042.651021000063,385406.0,395448.65102100006,0.7908973020420001,10,0.9746044119885827,10.0,8.0,0.0,380212.0,10.0,0.0,390254.65102100006,10.0,1.0,5.0,0.025748429625057776,0.0,0.0,0.025748429625057776,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,395448.65102100006,0.0,82,
vls_mom_contrarian_v1_frozen,2024-03-21,2024-03-20,10042.651021000063,383215.0,393257.65102100006,0.7865153020420002,10,0.9744629227303608,10.0,8.0,0.0,385406.0,10.0,0.0,395448.65102100006,10.0,1.0,6.0,0.02542355433804025,0.0,0.0,0.02542355433804025,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,393257.65102100006,0.0,82,
vls_mom_contrarian_v1_frozen,2024-03-22,2024-03-21,10042.651021000063,380577.0,390619.65102100006,0.7812393020420001,10,0.9742904613355968,10.0,8.0,0.0,383215.0,10.0,0.0,393257.65102100006,10.0,1.0,6.0,0.025655288275156493,0.0,0.0,0.025655288275156493,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,390619.65102100006,0.0,82,
vls_mom_contrarian_v1_frozen,2024-03-25,2024-03-22,10042.651021000063,375456.0,385498.65102100006,0.7709973020420001,10,0.9739489334284259,10.0,8.0,0.0,380577.0,10.0,0.0,390619.65102100006,10.0,1.0,6.0,0.025581180774096865,0.0,0.0,0.025581180774096865,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,385498.65102100006,0.0,82,
vls_mom_contrarian_v1_frozen,2024-03-26,2024-03-25,10042.651021000063,371995.0,382037.65102100006,0.7640753020420001,10,0.9737129285708858,10.0,8.0,0.0,375456.0,10.0,0.0,385498.65102100006,10.0,1.0,6.0,0.025968277661259677,0.0,0.0,0.025968277661259677,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,382037.65102100006,0.0,82,
vls_mom_contrarian_v1_frozen,2024-03-27,2024-03-26,10042.651021000063,374864.0,384906.65102100006,0.7698133020420002,10,0.9739088659695513,10.0,8.0,0.0,371995.0,10.0,0.0,382037.65102100006,10.0,1.0,6.0,0.026010717768318162,0.0,0.0,0.026010717768318162,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,384906.65102100006,0.0,82,
vls_mom_contrarian_v1_frozen,2024-03-28,2024-03-27,10042.651021000063,321938.0,331980.65102100006,0.6639613020420001,10,0.969749288128347,10.0,8.0,0.0,374864.0,10.0,0.0,384906.65102100006,10.0,1.0,6.0,0.03035485704417129,0.0,0.0,0.03035485704417129,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,331980.65102100006,0.0,82,
vls_mom_contrarian_v1_frozen,2024-03-29,2024-03-27,10042.651021000063,373271.0,383313.65102100006,0.7666273020420001,10,0.9738004347242779,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,383313.65102100006,0.0,84,1.0
vls_mom_contrarian_v1_frozen,2024-04-01,2024-03-27,10042.651021000063,369113.0,379155.65102100006,0.7583113020420001,10,0.9735131179135615,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,379155.65102100006,0.0,86,1.0
vls_mom_contrarian_v1_frozen,2024-04-02,2024-04-01,10042.651021000063,364974.0,375016.65102100006,0.7500333020420001,10,0.9732207863473302,10.0,8.0,0.0,369113.0,10.0,0.0,379155.65102100006,10.0,1.0,7.0,0.026627408660647504,0.0,0.0,0.026627408660647504,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,375016.65102100006,0.0,86,
vls_mom_contrarian_v1_frozen,2024-04-03,2024-04-02,10042.651021000063,362874.0,372916.65102100006,0.7458333020420002,10,0.9730699849590934,10.0,8.0,0.0,364974.0,10.0,0.0,375016.65102100006,10.0,1.0,6.0,0.026970588450754247,0.0,0.0,0.026970588450754247,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,372916.65102100006,0.0,86,
vls_mom_contrarian_v1_frozen,2024-04-08,2024-04-03,10042.651021000063,351244.0,361286.65102100006,0.7225733020420001,10,0.9722030941563453,10.0,8.0,0.0,362874.0,10.0,0.0,372916.65102100006,10.0,1.0,6.0,0.027205044372537884,0.0,0.0,0.027205044372537884,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,361286.65102100006,0.0,86,
vls_mom_contrarian_v1_frozen,2024-04-09,2024-04-03,10042.651021000063,354053.0,364095.65102100006,0.7281913020420001,10,0.9724175474416177,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,364095.65102100006,0.0,88,1.0
vls_mom_contrarian_v1_frozen,2024-04-10,2024-04-03,10042.651021000063,355902.0,365944.65102100006,0.7318893020420001,10,0.9725569126561061,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,365944.65102100006,0.0,90,1.0
vls_mom_contrarian_v1_frozen,2024-04-11,2024-04-10,10042.651021000063,361344.0,371386.65102100006,0.7427733020420001,10,0.9729590414911489,10.0,10.0,0.0,355902.0,10.0,0.0,365944.65102100006,10.0,1.0,6.0,0.027583058620191482,0.0,0.0,0.027583058620191482,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,371386.65102100006,0.0,90,
vls_mom_contrarian_v1_frozen,2024-04-12,2024-04-10,10042.651021000063,359019.0,369061.65102100006,0.7381233020420002,10,0.9727886899296708,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,369061.65102100006,0.0,92,1.0
vls_mom_contrarian_v1_frozen,2024-04-15,2024-04-10,10042.651021000063,343566.0,353608.65102100006,0.7072173020420001,10,0.9715995324435553,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,353608.65102100006,0.0,94,1.0
vls_mom_contrarian_v1_frozen,2024-04-16,2024-04-10,10042.651021000063,321602.0,331644.65102100006,0.6632893020420001,10,0.9697186401466666,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,331644.65102100006,0.0,96,1.0
vls_mom_contrarian_v1_frozen,2024-04-17,2024-04-10,10042.651021000063,335314.0,345356.65102100006,0.6907133020420001,10,0.9709209277096291,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,345356.65102100006,0.0,98,1.0
