strategy,trade_date,order_id,symbol,side,signal_date,execution_date,planned_shares,planned_price,planned_notional,planned_fee,filled_shares,filled_price,gross_amount,cost,order_status,reject_reason,remaining_shares,reason,cost_rate,lot_size,cash_after,open_weight_drift_bps,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,risk_event_triggered,risk_event_types,missing_cap_risk_label,missed_risk_event
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:002021:BUY,002021,BUY,2024-01-02,2024-01-03,17900,2.7800000000000002,49762.00000000001,37.32150000000001,17900,2.4023999999999996,43002.95999999999,32.252219999999994,FILLED,,0,strict_t1_execution,0.00075,100,456964.78778,-139.9408000000002,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0,0.08345341913669452,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:600589:BUY,600589,BUY,2024-01-02,2024-01-03,13500,3.6850000000000005,49747.50000000001,37.31062500000001,13500,3.5235199999999995,47567.52,35.67564,FILLED,,0,strict_t1_execution,0.00075,100,409361.59214,-48.649600000000156,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0,0.08345341913669452,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:603030:BUY,603030,BUY,2024-01-02,2024-01-03,16300,3.058,49845.399999999994,37.384049999999995,16300,2.7727699999999995,45196.15099999999,33.89711325,FILLED,,0,strict_t1_execution,0.00075,100,364131.54402675,-96.07698000000026,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0,0.08345341913669452,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:920061:BUY,920061,BUY,2024-01-02,2024-01-03,1500,32.285000000000004,48427.50000000001,36.32062500000001,1500,28.868839999999995,43303.259999999995,32.477444999999996,FILLED,,0,strict_t1_execution,0.00075,100,320795.80658175005,-133.93480000000014,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0,0.08345341913669452,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:920198:BUY,920198,BUY,2024-01-02,2024-01-03,3800,12.980000000000002,49324.00000000001,36.99300000000001,3800,11.561549999999999,43933.88999999999,32.95041749999999,FILLED,,0,strict_t1_execution,0.00075,100,276828.96616425004,-121.32220000000027,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0,0.08345341913669452,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:920284:BUY,920284,BUY,2024-01-02,2024-01-03,3100,15.972000000000001,49513.200000000004,37.1349,3100,14.49448,44932.888,33.699666,FILLED,,0,strict_t1_execution,0.00075,100,231862.37849825004,-101.34224000000012,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0,0.08345341913669452,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:920375:BUY,920375,BUY,2024-01-02,2024-01-03,2000,24.629,49258.0,36.9435,2000,22.422399999999996,44844.799999999996,33.633599999999994,FILLED,,0,strict_t1_execution,0.00075,100,186983.94489825005,-103.10400000000011,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0,0.08345341913669452,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:920396:BUY,920396,BUY,2024-01-02,2024-01-03,2500,19.833000000000002,49582.50000000001,37.18687500000001,2500,20.05003,50125.075,37.59380625,FILLED,,0,strict_t1_execution,0.00075,100,136821.27609200004,2.501499999999907,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0,0.08345341913669452,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:920547:BUY,920547,BUY,2024-01-02,2024-01-03,1400,34.463,48248.200000000004,36.186150000000005,1400,31.3313,43863.82,32.897865,FILLED,,0,strict_t1_execution,0.00075,100,92924.55822700005,-122.7236000000001,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0,0.08345341913669452,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-01-03,2024-01-02:920765:BUY,920765,BUY,2024-01-02,2024-01-03,4700,10.604000000000001,49838.8,37.3791,4700,9.699689999999999,45588.54299999999,34.19140724999999,FILLED,,0,strict_t1_execution,0.00075,100,47301.823819750054,-88.22914000000029,0.09475358119236567,0.0,0.0,0.09475358119236567,41188.19300000009,0,0.08345341913669452,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31:603030:SELL,603030,SELL,2024-01-31,2024-02-01,16300,2.37,38631.0,28.97325,16300,2.36763,38592.369,28.94427675,FILLED,,0,strict_t1_execution,0.00075,100,85865.24854300005,,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0,0.1035936852511073,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31:920061:SELL,920061,SELL,2024-01-31,2024-02-01,1500,20.0,30000.0,22.5,1500,19.98,29970.0,22.4775,FILLED,,0,strict_t1_execution,0.00075,100,115812.77104300004,,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0,0.1035936852511073,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31:920198:SELL,920198,SELL,2024-01-31,2024-02-01,3800,11.2,42560.0,31.92,3800,11.188799999999999,42517.439999999995,31.88808,FILLED,,0,strict_t1_execution,0.00075,100,158298.32296300004,,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0,0.1035936852511073,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31:920375:SELL,920375,SELL,2024-01-31,2024-02-01,2000,14.14,28280.0,21.21,2000,14.125860000000001,28251.72,21.18879,FILLED,,0,strict_t1_execution,0.00075,100,186528.85417300003,,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0,0.1035936852511073,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31:920547:SELL,920547,SELL,2024-01-31,2024-02-01,1400,23.34,32676.0,24.507,1400,23.31666,32643.323999999997,24.482492999999998,FILLED,,0,strict_t1_execution,0.00075,100,219147.69568000003,,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0,0.1035936852511073,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31:000007:BUY,000007,BUY,2024-01-31,2024-02-01,9000,4.917,44253.0,33.189750000000004,9000,4.314309999999999,38828.78999999999,29.121592499999995,FILLED,,0,strict_t1_execution,0.00075,100,180289.78408750004,-139.64824192134643,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0,0.1035936852511073,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31:920245:BUY,920245,BUY,2024-01-31,2024-02-01,3600,12.199000000000002,43916.40000000001,32.93730000000001,3600,11.011,39639.6,29.7297,FILLED,,0,strict_t1_execution,0.00075,100,140620.45438750004,-119.1513901976901,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0,0.1035936852511073,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31:920392:BUY,920392,BUY,2024-01-31,2024-02-01,3400,13.035,44319.0,33.23925,3400,11.8118,40160.12,30.12009,FILLED,,0,strict_t1_execution,0.00075,100,100430.21429750003,-105.99291748620703,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0,0.1035936852511073,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31:920403:BUY,920403,BUY,2024-01-31,2024-02-01,2700,16.203000000000003,43748.100000000006,32.811075,2700,14.524509999999998,39216.176999999996,29.412132749999998,FILLED,,0,strict_t1_execution,0.00075,100,61184.62516475003,-129.85530165337724,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0,0.1035936852511073,0,0,0,,0,0
vls_mom_contrarian_v1_frozen,2024-02-01,2024-01-31:920496:BUY,920496,BUY,2024-01-31,2024-02-01,5800,7.601000000000001,44085.8,33.064350000000005,5800,6.836829999999999,39653.613999999994,29.740210499999996,FILLED,,0,strict_t1_execution,0.00075,100,21501.270954250038,-118.79712362468875,0.055429465447291715,0.0,0.0,0.055429465447291715,22823.99900000004,0,0.1035936852511073,0,0,0,,0,0
