first_date,last_date,trading_days,initial_cash,final_equity,total_return,annualized_return,max_drawdown,daily_win_rate,best_day,worst_day,avg_gross_exposure,avg_position_count,trade_count,buy_count,sell_count,stop_loss_sell_count,turnover,total_cost,strategy,sort_col,pool,top_n,hold_days,trade_cost_rate,slippage_rate,rebalance_score_buffer,rebalance_weight_drift_band,lot_size,min_trade_value,max_total_positions,position_ratio,risk_profile,risk_profile_description,market_gate,hard_stop_loss_pct
2023-01-04,2023-12-29,241,500000.0,620874.6700240001,0.2417493400480002,0.25526562140729836,-0.27250520423744995,0.4315352697095436,0.1521585580951219,-0.09321675277047203,0.96440689218734,9.842323651452283,30,20,10,0,3.0078803746285097,1086.773976,vls_mom_contrarian_v1_frozen,dynamic_factor_score,full,10,20,0.00075,0.001,0.1,0.0,100,500.0,10,1.0,adaptive,自适应档：最近3个月收益优先选择冠军策略，并按T日市场/行业状态动态调整50%-80%仓位，强进攻阶段才短期开到进攻策略。,False,0.0
