total_return,annualized_return,max_drawdown,trade_count,turnover,total_cost,avg_gross_exposure,daily_win_rate,split
0.0150685689614999,0.0093263593791141,-0.2254864452049986,16.0,1.796668215300267,662.65451925,0.7735458187256173,0.4078624078624078,pre_history_2020_2021
-0.0748920896409999,-0.0784858373350302,-0.245751654522299,12.0,1.202944388951069,421.08682049999993,0.9287055596056194,0.5269709543568465,validation_2022
-0.0551767677519998,-0.0578542534532815,-0.1567044467231048,10.0,0.9078651353562812,340.2158759999999,0.9077526499382416,0.4688796680497925,oos1_2023
-0.0958341024669999,-0.1003770442383285,-0.3462388115986649,10.0,1.0288114351309523,340.0732335,0.8932629898368262,0.4481327800829875,crisis_2024
-0.2198288397124999,-0.1517870946117165,-0.3409839086330635,10.0,0.952660138435458,338.94485625,0.8580841054227955,0.4619422572178477,blind_2025_2026
