order_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,scenario
26,2024-01-03,2,2024-01-02,002241,BUY,TARGET_REBALANCE,20.75,21.4145,2500,53536.25,1661.25,80.304375,0.0,0.0,80.304375,-53616.55,345690.45,292073.89,0,2500,130672.0,182547.0,476362.45,474620.89,True,0.4,c0.0015_s0.0
27,2024-01-12,1,2024-01-11,002786,SELL,HOLD_EXPIRY,16.3,16.3,700,11410.0,0.0,17.115,0.0,0.0,17.115,11392.89,292073.89,303466.78,700,0,171827.0,160417.0,463900.89,463883.78,True,0.4,c0.0015_s0.0
28,2024-01-12,2,2024-01-11,002855,SELL,HOLD_EXPIRY,33.85,33.85,400,13540.0,0.0,20.31,0.0,0.0,20.31,13519.69,303466.78,316986.47,400,0,160417.0,146877.0,463883.78,463863.47,True,0.4,c0.0015_s0.0
29,2024-01-12,3,2024-01-11,300735,SELL,HOLD_EXPIRY,20.17,20.8349,2100,43753.29,1396.29,65.629935,0.0,0.0,65.629935,43687.66,316986.47,360674.13,2100,0,146877.0,104520.0,463863.47,465194.13,True,0.4,c0.0015_s0.0
30,2024-01-12,4,2024-01-11,002415,BUY,TARGET_REBALANCE,30.73,33.4914,500,16745.7,1380.7,25.11855,0.0,0.0,25.11855,-16770.82,360674.13,343903.31,0,500,104520.0,119885.0,465194.13,463788.31,True,0.4,c0.0015_s0.0
31,2024-01-12,5,2024-01-11,601398,BUY,TARGET_REBALANCE,4.77,5.4497,6300,34333.11,4282.11,51.499665,0.0,0.0,51.499665,-34384.61,343903.31,309518.7,0,6300,119885.0,149936.0,463788.31,459454.7,True,0.4,c0.0015_s0.0
32,2024-01-12,6,2024-01-11,601857,BUY,TARGET_REBALANCE,7.26,8.0641,3100,24998.71,2492.71,37.498065,0.0,0.0,37.498065,-25036.21,309518.7,284482.49,0,3100,149936.0,172442.0,459454.7,456924.49,True,0.4,c0.0015_s0.0
33,2024-01-15,1,2024-01-12,600941,SELL,HOLD_EXPIRY,95.19,106.1669,600,63700.14,6586.14,95.55021,0.0,0.0,95.55021,63604.59,284482.49,348087.08,600,0,170430.0,113316.0,454912.49,461403.08,True,0.4,c0.0015_s0.0
34,2024-01-15,2,2024-01-12,000158,BUY,TARGET_REBALANCE,9.23,9.25,7000,64750.0,140.0,97.125,0.0,0.0,97.125,-64847.12,348087.08,283239.96,0,7000,113316.0,177926.0,461403.08,461165.96,True,0.4,c0.0015_s0.0
35,2024-01-17,1,2024-01-16,002241,SELL,HOLD_EXPIRY,18.89,19.4949,2500,48737.25,1512.25,73.105875,0.0,0.0,73.105875,48664.14,283239.96,331904.1,2500,0,180064.0,132839.0,463303.96,464743.1,True,0.4,c0.0015_s0.0
36,2024-01-17,2,2024-01-16,000338,BUY,TARGET_REBALANCE,14.92,16.3714,2900,47477.06,4209.06,71.21559,0.0,0.0,71.21559,-47548.28,331904.1,284355.83,0,2900,132839.0,176107.0,464743.1,460462.83,True,0.4,c0.0015_s0.0
37,2024-01-26,1,2024-01-25,002415,SELL,HOLD_EXPIRY,32.08,34.9627,500,17481.35,1441.35,26.222025,0.0,0.0,26.222025,17455.13,284355.83,301810.95,500,0,180987.0,164947.0,465342.83,466757.95,True,0.4,c0.0015_s0.0
38,2024-01-26,2,2024-01-25,601398,SELL,HOLD_EXPIRY,5.01,5.7239,6300,36060.57,4497.57,54.090855,0.0,0.0,54.090855,36006.48,301810.95,337817.43,6300,0,164947.0,133384.0,466757.95,471201.43,True,0.4,c0.0015_s0.0
39,2024-01-26,3,2024-01-25,601857,SELL,HOLD_EXPIRY,8.05,8.9416,3100,27718.96,2763.96,41.57844,0.0,0.0,41.57844,27677.38,337817.43,365494.82,3100,0,133384.0,108429.0,471201.43,473923.82,True,0.4,c0.0015_s0.0
40,2024-01-26,4,2024-01-25,300059,BUY,TARGET_REBALANCE,13.25,13.3985,1800,24117.3,267.3,36.17595,0.0,0.0,36.17595,-24153.48,365494.82,341341.34,0,1800,108429.0,132279.0,473923.82,473620.34,True,0.4,c0.0015_s0.0
41,2024-01-26,5,2024-01-25,600030,BUY,TARGET_REBALANCE,20.4,21.8385,1500,32757.75,2157.75,49.136625,0.0,0.0,49.136625,-32806.89,341341.34,308534.45,0,1500,132279.0,162879.0,473620.34,471413.45,True,0.4,c0.0015_s0.0
42,2024-01-26,6,2024-01-25,601099,BUY,TARGET_REBALANCE,3.45,3.45,5800,20010.0,0.0,30.015,0.0,0.0,30.015,-20040.01,308534.45,288494.44,0,5800,162879.0,182889.0,471413.45,471383.44,True,0.4,c0.0015_s0.0
43,2024-01-29,1,2024-01-26,000158,SELL,HOLD_EXPIRY,9.09,9.1097,7000,63767.9,137.9,95.65185,0.0,0.0,95.65185,63672.25,288494.44,352166.69,7000,0,182126.0,118496.0,470620.44,470662.69,True,0.4,c0.0015_s0.0
44,2024-01-29,2,2024-01-26,000002,BUY,TARGET_REBALANCE,10.41,10.41,6300,65583.0,0.0,98.3745,0.0,0.0,98.3745,-65681.37,352166.69,286485.31,0,6300,118496.0,184079.0,470662.69,470564.31,True,0.4,c0.0015_s0.0
45,2024-01-31,1,2024-01-30,000338,SELL,HOLD_EXPIRY,14.91,16.3604,2900,47445.16,4206.16,71.16774,0.0,0.0,71.16774,47373.99,286485.31,333859.3,2900,0,176875.0,133636.0,463360.31,467495.3,True,0.4,c0.0015_s0.0
46,2024-01-31,2,2024-01-30,601857,BUY,TARGET_REBALANCE,8.34,9.2637,5600,51876.72,5172.72,77.81508,0.0,0.0,77.81508,-51954.54,333859.3,281904.77,0,5600,133636.0,180340.0,467495.3,462244.77,True,0.4,c0.0015_s0.0
47,2024-02-19,1,2024-02-08,300059,SELL,HOLD_EXPIRY,13.35,13.4996,1800,24299.28,269.28,36.44892,0.0,0.0,36.44892,24262.83,281904.77,306167.6,1800,0,184727.0,160697.0,466631.77,466864.6,True,0.4,c0.0015_s0.0
48,2024-02-19,2,2024-02-08,600030,SELL,HOLD_EXPIRY,21.12,22.6092,1500,33913.8,2233.8,50.8707,0.0,0.0,50.8707,33862.93,306167.6,340030.53,1500,0,160697.0,129017.0,466864.6,469047.53,True,0.4,c0.0015_s0.0
49,2024-02-19,3,2024-02-08,601099,SELL,HOLD_EXPIRY,3.29,3.29,5800,19082.0,0.0,28.623,0.0,0.0,28.623,19053.38,340030.53,359083.91,5800,0,129017.0,109935.0,469047.53,469018.91,True,0.4,c0.0015_s0.0
50,2024-02-19,4,2024-02-08,000895,BUY,TARGET_REBALANCE,28.34,32.4796,1300,42223.48,5381.48,63.33522,0.0,0.0,63.33522,-42286.82,359083.91,316797.09,0,1300,109935.0,146777.0,469018.91,463574.09,True,0.4,c0.0015_s0.0
51,2024-02-19,5,2024-02-08,002340,BUY,TARGET_REBALANCE,5.18,5.3046,2600,13791.96,323.96,20.68794,0.0,0.0,20.68794,-13812.65,316797.09,302984.44,0,2600,146777.0,160245.0,463574.09,463229.44,True,0.4,c0.0015_s0.0
52,2024-02-19,6,2024-02-08,600111,BUY,TARGET_REBALANCE,18.34,18.4888,800,14791.04,119.04,22.18656,0.0,0.0,22.18656,-14813.23,302984.44,288171.22,0,800,160245.0,174917.0,463229.44,463088.22,True,0.4,c0.0015_s0.0
53,2024-02-20,1,2024-02-19,000002,SELL,HOLD_EXPIRY,9.9,9.9,6300,62370.0,0.0,93.555,0.0,0.0,93.555,62276.44,288171.22,350447.66,6300,0,176186.0,113816.0,464357.22,464263.66,True,0.4,c0.0015_s0.0
54,2024-02-20,2,2024-02-19,002463,BUY,TARGET_REBALANCE,26.39,27.3644,2300,62938.12,2241.12,94.40718,0.0,0.0,94.40718,-63032.53,350447.66,287415.13,0,2300,113816.0,174513.0,464263.66,461928.13,True,0.4,c0.0015_s0.0
55,2024-02-22,1,2024-02-21,601857,SELL,HOLD_EXPIRY,8.63,9.5858,5600,53680.48,5352.48,80.52072,0.0,0.0,80.52072,53599.96,287415.13,341015.09,5600,0,172704.0,124376.0,460119.13,465391.09,True,0.4,c0.0015_s0.0
56,2024-02-22,2,2024-02-21,600839,BUY,TARGET_REBALANCE,4.75,4.8196,11800,56871.28,821.28,85.30692,0.0,0.0,85.30692,-56956.59,341015.09,284058.51,0,11800,124376.0,180426.0,465391.09,464484.51,True,0.4,c0.0015_s0.0
57,2024-03-04,1,2024-03-01,000895,SELL,HOLD_EXPIRY,29.01,33.2475,1300,43221.75,5508.75,64.832625,0.0,0.0,64.832625,43156.92,284058.51,327215.42,1300,0,193695.0,155982.0,477753.51,483197.42,True,0.4,c0.0015_s0.0
58,2024-03-04,2,2024-03-01,002340,SELL,HOLD_EXPIRY,5.42,5.5504,2600,14431.04,339.04,21.64656,0.0,0.0,21.64656,14409.39,327215.42,341624.82,2600,0,155982.0,141890.0,483197.42,483514.82,True,0.4,c0.0015_s0.0
59,2024-03-04,3,2024-03-01,600111,SELL,HOLD_EXPIRY,19.1,19.2549,800,15403.92,123.92,23.10588,0.0,0.0,23.10588,15380.81,341624.82,357005.63,800,0,141890.0,126610.0,483514.82,483615.63,True,0.4,c0.0015_s0.0
60,2024-03-04,4,2024-03-01,002281,BUY,TARGET_REBALANCE,34.45,34.8717,600,20923.02,253.02,31.38453,0.0,0.0,31.38453,-20954.4,357005.63,336051.23,0,600,126610.0,147280.0,483615.63,483331.23,True,0.4,c0.0015_s0.0
61,2024-03-04,5,2024-03-01,300045,BUY,TARGET_REBALANCE,22.97,22.97,800,18376.0,0.0,27.564,0.0,0.0,27.564,-18403.56,336051.23,317647.66,0,800,147280.0,165656.0,483331.23,483303.66,True,0.4,c0.0015_s0.0
62,2024-03-04,6,2024-03-01,603220,BUY,TARGET_REBALANCE,34.8,45.7577,500,22878.85,5478.85,34.318275,0.0,0.0,34.318275,-22913.17,317647.66,294734.49,0,500,165656.0,183056.0,483303.66,477790.49,True,0.4,c0.0015_s0.0
63,2024-03-05,1,2024-03-04,002463,SELL,HOLD_EXPIRY,27.75,28.7746,2300,66181.58,2356.58,99.27237,0.0,0.0,99.27237,66082.31,294734.49,360816.8,2300,0,190230.0,126405.0,484964.49,487221.8,True,0.4,c0.0015_s0.0
64,2024-03-05,2,2024-03-04,000938,BUY,TARGET_REBALANCE,24.89,25.1671,2500,62917.75,692.75,94.376625,0.0,0.0,94.376625,-63012.13,360816.8,297804.68,0,2500,126405.0,188630.0,487221.8,486434.68,True,0.4,c0.0015_s0.0
65,2024-03-07,1,2024-03-06,600839,SELL,HOLD_EXPIRY,5.55,5.6313,11800,66449.34,959.34,99.67401,0.0,0.0,99.67401,66349.67,297804.68,364154.34,11800,0,185108.0,119618.0,482912.68,483772.34,True,0.4,c0.0015_s0.0
66,2024-03-07,2,2024-03-06,002456,BUY,TARGET_REBALANCE,9.6,9.6,7300,70080.0,0.0,105.12,0.0,0.0,105.12,-70185.12,364154.34,293969.22,0,7300,119618.0,189698.0,483772.34,483667.22,True,0.4,c0.0015_s0.0
67,2024-03-18,1,2024-03-15,002281,SELL,HOLD_EXPIRY,39.8,40.2872,600,24172.32,292.32,36.25848,0.0,0.0,36.25848,24136.06,293969.22,318105.28,600,0,192091.0,168211.0,486060.22,486316.28,False,0.6,c0.0015_s0.0
68,2024-03-18,2,2024-03-15,300045,SELL,HOLD_EXPIRY,24.91,24.91,800,19928.0,0.0,29.892,0.0,0.0,29.892,19898.11,318105.28,338003.39,800,0,168211.0,148283.0,486316.28,486286.39,False,0.6,c0.0015_s0.0
69,2024-03-18,3,2024-03-15,603220,SELL,HOLD_EXPIRY,36.46,47.9404,500,23970.2,5740.2,35.9553,0.0,0.0,35.9553,23934.24,338003.39,361937.64,500,0,148283.0,130053.0,486286.39,491990.64,False,0.6,c0.0015_s0.0
70,2024-03-18,4,2024-03-15,601138,BUY,TARGET_REBALANCE,23.45,24.7117,1100,27182.87,1387.87,40.774305,0.0,0.0,40.774305,-27223.64,361937.64,334713.99,0,1100,130053.0,155848.0,491990.64,490561.99,False,0.6,c0.0015_s0.0
71,2024-03-18,5,2024-03-15,601225,BUY,TARGET_REBALANCE,24.53,27.5986,2200,60716.92,6750.92,91.07538,0.0,0.0,91.07538,-60808.0,334713.99,273906.0,0,2200,155848.0,209814.0,490561.99,483720.0,False,0.6,c0.0015_s0.0
72,2024-03-18,6,2024-03-15,601899,BUY,TARGET_REBALANCE,15.97,16.6277,4500,74824.65,2959.65,112.236975,0.0,0.0,112.236975,-74936.89,273906.0,198969.11,0,4500,209814.0,281679.0,483720.0,480648.11,False,0.6,c0.0015_s0.0
73,2024-03-19,1,2024-03-18,000938,SELL,HOLD_EXPIRY,23.6,23.8627,2500,59656.75,656.75,89.485125,0.0,0.0,89.485125,59567.26,198969.11,258536.37,2500,0,286542.0,227542.0,485511.11,486078.37,False,0.6,c0.0015_s0.0
74,2024-03-19,2,2024-03-18,603993,BUY,TARGET_REBALANCE,7.75,8.2467,7200,59376.24,3576.24,89.06436,0.0,0.0,89.06436,-59465.3,258536.37,199071.07,0,7200,227542.0,283342.0,486078.37,482413.07,False,0.6,c0.0015_s0.0
75,2024-03-21,1,2024-03-20,002456,SELL,HOLD_EXPIRY,10.41,10.41,7300,75993.0,0.0,113.9895,0.0,0.0,113.9895,75879.01,199071.07,274950.08,7300,0,286004.0,210011.0,485075.07,484961.08,False,0.6,c0.0015_s0.0
76,2024-03-21,2,2024-03-20,300496,BUY,TARGET_REBALANCE,64.0,64.7924,1100,71271.64,871.64,106.90746,0.0,0.0,106.90746,-71378.55,274950.08,203571.53,0,1100,210011.0,280411.0,484961.08,483982.53,False,0.6,c0.0015_s0.0
77,2024-04-01,1,2024-03-29,601138,SELL,HOLD_EXPIRY,22.9,24.1321,1100,26545.31,1355.31,39.817965,0.0,0.0,39.817965,26505.49,203571.53,230077.02,1100,0,274355.0,249165.0,477926.53,479242.02,False,0.6,c0.0015_s0.0
78,2024-04-01,2,2024-03-29,601225,SELL,HOLD_EXPIRY,24.7,27.7899,2200,61137.78,6797.78,91.70667,0.0,0.0,91.70667,61046.07,230077.02,291123.1,2200,0,249165.0,194825.0,479242.02,485948.1,False,0.6,c0.0015_s0.0
79,2024-04-01,3,2024-03-29,601899,SELL,HOLD_EXPIRY,17.24,17.95,4500,80775.0,3195.0,121.1625,0.0,0.0,121.1625,80653.84,291123.1,371776.94,4500,0,194825.0,117245.0,485948.1,489021.94,False,0.6,c0.0015_s0.0
80,2024-04-01,4,2024-03-29,000977,BUY,TARGET_REBALANCE,42.38,42.679,800,34143.2,239.2,51.2148,0.0,0.0,51.2148,-34194.41,371776.94,337582.52,0,800,117245.0,151149.0,489021.94,488731.52,False,0.6,c0.0015_s0.0
81,2024-04-01,5,2024-03-29,300975,BUY,TARGET_REBALANCE,14.11,14.1603,1200,16992.36,60.36,25.48854,0.0,0.0,25.48854,-17017.85,337582.52,320564.67,0,1200,151149.0,168081.0,488731.52,488645.67,False,0.6,c0.0015_s0.0
82,2024-04-01,6,2024-03-29,601166,BUY,TARGET_REBALANCE,15.8,18.6145,6500,120994.25,18294.25,181.491375,0.0,0.0,181.491375,-121175.74,320564.67,199388.93,0,6500,168081.0,270781.0,488645.67,470169.93,False,0.6,c0.0015_s0.0
83,2024-04-02,1,2024-04-01,603993,SELL,HOLD_EXPIRY,8.22,8.7469,7200,62977.68,3793.68,94.46652,0.0,0.0,94.46652,62883.21,199388.93,262272.14,7200,0,270810.0,211626.0,470198.93,473898.14,False,0.6,c0.0015_s0.0
84,2024-04-02,2,2024-04-01,600309,BUY,TARGET_REBALANCE,84.5,89.345,700,62541.5,3391.5,93.81225,0.0,0.0,93.81225,-62635.31,262272.14,199636.83,0,700,211626.0,270776.0,473898.14,470412.83,False,0.6,c0.0015_s0.0
85,2024-04-08,1,2024-04-03,300496,SELL,HOLD_EXPIRY,50.71,51.3378,1100,56471.58,690.58,84.70737,0.0,0.0,84.70737,56386.87,199636.83,256023.7,1100,0,260272.0,204491.0,459908.83,460514.7,False,0.6,c0.0015_s0.0
86,2024-04-08,2,2024-04-03,601857,BUY,TARGET_REBALANCE,10.05,11.1631,5600,62513.36,6233.36,93.77004,0.0,0.0,93.77004,-62607.13,256023.7,193416.57,0,5600,204491.0,260771.0,460514.7,454187.57,False,0.6,c0.0015_s0.0
87,2024-04-17,1,2024-04-16,000977,SELL,HOLD_EXPIRY,37.2,37.4625,800,29970.0,210.0,44.955,0.0,0.0,44.955,29925.04,193416.57,223341.62,800,0,264740.0,234980.0,458156.57,458321.62,False,0.6,c0.0015_s0.0
88,2024-04-17,2,2024-04-16,300975,SELL,HOLD_EXPIRY,8.75,8.7812,1200,10537.44,37.44,15.80616,0.0,0.0,15.80616,10521.63,223341.62,233863.25,1200,0,234980.0,224480.0,458321.62,458343.25,False,0.6,c0.0015_s0.0
89,2024-04-17,3,2024-04-16,601166,SELL,HOLD_EXPIRY,15.91,18.7441,6500,121836.65,18421.65,182.754975,0.0,0.0,182.754975,121653.9,233863.25,355517.15,6500,0,224480.0,121065.0,458343.25,476582.15,False,0.6,c0.0015_s0.0
90,2024-04-17,4,2024-04-16,300760,BUY,TARGET_REBALANCE,265.76,282.0832,100,28208.32,1632.32,42.31248,0.0,0.0,42.31248,-28250.63,355517.15,327266.52,0,100,121065.0,147641.0,476582.15,474907.52,False,0.6,c0.0015_s0.0
91,2024-04-17,5,2024-04-16,600019,BUY,TARGET_REBALANCE,6.97,7.5527,7700,58155.79,4486.79,87.233685,0.0,0.0,87.233685,-58243.02,327266.52,269023.49,0,7700,147641.0,201310.0,474907.52,470333.49,False,0.6,c0.0015_s0.0
92,2024-04-17,6,2024-04-16,601658,BUY,TARGET_REBALANCE,4.76,5.3798,9900,53260.02,6136.02,79.89003,0.0,0.0,79.89003,-53339.91,269023.49,215683.58,0,9900,201310.0,248434.0,470333.49,464117.58,False,0.6,c0.0015_s0.0
93,2024-04-18,1,2024-04-17,600309,SELL,HOLD_EXPIRY,86.87,91.8509,700,64295.63,3486.63,96.443445,0.0,0.0,96.443445,64199.19,215683.58,279882.77,700,0,251547.0,190738.0,467230.58,470620.77,False,0.6,c0.0015_s0.0
94,2024-04-18,2,2024-04-17,601668,BUY,TARGET_REBALANCE,5.34,5.8785,14200,83474.7,7646.7,125.21205,0.0,0.0,125.21205,-83599.91,279882.77,196282.86,0,14200,190738.0,266566.0,470620.77,462848.86,False,0.6,c0.0015_s0.0
95,2024-04-22,1,2024-04-19,601857,SELL,HOLD_EXPIRY,10.8,11.9961,100,1199.61,119.61,1.799415,0.0,0.0,1.799415,1197.81,196282.86,197480.67,5600,5500,269355.0,268275.0,465637.86,465755.67,False,0.6,c0.0015_s0.0
96,2024-04-23,1,2024-04-22,601857,SELL,HOLD_EXPIRY,10.54,11.7073,5500,64390.15,6420.15,96.585225,0.0,0.0,96.585225,64293.56,197480.67,261774.23,5500,0,265943.0,207973.0,463423.67,469747.23,False,0.6,c0.0015_s0.0
97,2024-04-23,2,2024-04-22,002415,BUY,TARGET_REBALANCE,32.9,35.8564,1800,64541.52,5321.52,96.81228,0.0,0.0,96.81228,-64638.33,261774.23,197135.9,0,1800,207973.0,267193.0,469747.23,464328.9,False,0.6,c0.0015_s0.0
98,2024-05-06,1,2024-04-30,300760,SELL,HOLD_EXPIRY,306.0,324.7948,100,32479.48,1879.48,48.71922,0.0,0.0,48.71922,32430.76,197135.9,229566.66,100,0,269732.0,239132.0,466867.9,468698.66,False,0.6,c0.0015_s0.0
99,2024-05-06,2,2024-04-30,600019,SELL,HOLD_EXPIRY,7.01,7.596,7700,58489.2,4512.2,87.7338,0.0,0.0,87.7338,58401.47,229566.66,287968.13,7700,0,239132.0,185155.0,468698.66,473123.13,False,0.6,c0.0015_s0.0
100,2024-05-06,3,2024-04-30,601658,SELL,HOLD_EXPIRY,4.85,5.4815,9900,54266.85,6251.85,81.400275,0.0,0.0,81.400275,54185.45,287968.13,342153.58,9900,0,185155.0,137140.0,473123.13,479293.58,False,0.6,c0.0015_s0.0
101,2024-05-06,4,2024-04-30,600570,BUY,TARGET_REBALANCE,21.04,21.4524,900,19307.16,371.16,28.96074,0.0,0.0,28.96074,-19336.12,342153.58,322817.46,0,900,137140.0,156076.0,479293.58,478893.46,False,0.6,c0.0015_s0.0
102,2024-05-06,5,2024-04-30,600887,BUY,TARGET_REBALANCE,28.82,32.9939,2000,65987.8,8347.8,98.9817,0.0,0.0,98.9817,-66086.78,322817.46,256730.67,0,2000,156076.0,213716.0,478893.46,470446.67,False,0.6,c0.0015_s0.0
103,2024-05-06,6,2024-04-30,601919,BUY,TARGET_REBALANCE,12.0,13.999,4000,55996.0,7996.0,83.994,0.0,0.0,83.994,-56079.99,256730.67,200650.68,0,4000,213716.0,261716.0,470446.67,462366.68,False,0.6,c0.0015_s0.0
