rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20
1,2026-05-27,baseline_full_dynamic_factor_industry_cap2,600183,生益科技,元器件,元器件,dynamic_factor_score,99.46257918211623,0.2,1.0,0.2,131.76,77.24,99.46257918211623,99.50471772384623,96.13509526577535,29.72,98.99,99.4,97.36485177291223,91.62952916101531,99.26370858360782,84.01472582832784,70.69,0,,可买,1.051517125115213,normal_liquidity,index_neutral,0.04472771348207237,0.0
2,2026-05-27,baseline_full_dynamic_factor_industry_cap2,002185,华天科技,半导体,半导体,dynamic_factor_score,99.16704916676692,0.2,1.0,0.2,20.15,73.71,99.16704916676692,99.18000405435288,92.70754763288768,29.59,99.85,98.66,99.8643673706646,98.25615190854485,99.78686301104437,35.748885874830464,58.83,1,,过滤,1.051517125115213,normal_liquidity,index_neutral,0.04036143724878594,0.0
3,2026-05-27,baseline_full_dynamic_factor_industry_cap2,603601,再升科技,玻璃,玻璃,dynamic_factor_score,98.9792944001995,0.2,1.0,0.2,21.39,79.09,98.9792944001995,98.96474146128045,91.7635057805335,29.44,99.05,97.58,86.43673706645998,79.1513272621585,95.98914938965318,89.51753536136408,62.8,0,,过滤,1.051517125115213,normal_liquidity,index_neutral,0.045438160874036536,0.0
4,2026-05-27,baseline_full_dynamic_factor_industry_cap2,300274,阳光电源,电气设备,电气设备,dynamic_factor_score,98.889473273591,0.2,1.0,0.2,184.09,77.12,98.889473273591,98.55355353764655,90.79552024801396,29.91,98.33,95.37,89.84692888975005,85.3904282115869,99.74811083123426,51.753536136407675,72.52,0,,可买,1.051517125115213,normal_liquidity,index_neutral,0.042084480765978996,0.0
5,2026-05-27,baseline_full_dynamic_factor_industry_cap2,000636,风华高科,元器件,元器件,dynamic_factor_score,98.75513139288459,0.2,1.0,0.2,44.22,79.74,98.75513139288459,98.9872529429798,87.53506943098884,29.17,98.53,99.71,98.83743460569657,93.10211199379965,98.95369114512691,0.6587870567719434,73.35,0,,可买,1.051517125115213,normal_liquidity,index_neutral,0.04629627595007289,0.0
