strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2025-02-05,000887,,汽车配件,3200,2025-02-05,1,14.02,44864.0,0.09006456838269034
vls_mom_contrarian_v1_frozen,2025-02-05,002103,,文教休闲,4800,2025-02-05,1,9.74,46752.0,0.09385473210207602
vls_mom_contrarian_v1_frozen,2025-02-05,002150,,机械基件,3500,2025-02-05,1,12.73,44555.0,0.08944425027395614
vls_mom_contrarian_v1_frozen,2025-02-05,002232,,软件服务,2500,2025-02-05,1,18.8,47000.0,0.0943525925906394
vls_mom_contrarian_v1_frozen,2025-02-05,600036,,银行,1100,2025-02-05,1,40.0,44000.0,0.0883300866805986
vls_mom_contrarian_v1_frozen,2025-02-05,600511,,医药商业,1400,2025-02-05,1,31.69,44366.0,0.08906483240162356
vls_mom_contrarian_v1_frozen,2025-02-05,603395,,农药化肥,1000,2025-02-05,1,46.39,46390.0,0.0931280163889311
vls_mom_contrarian_v1_frozen,2025-02-05,603511,,服饰,3500,2025-02-05,1,13.06,45710.0,0.09176291504932185
vls_mom_contrarian_v1_frozen,2025-02-05,920185,,化工原料,2400,2025-02-05,1,18.53,44472.0,0.08927762761044501
vls_mom_contrarian_v1_frozen,2025-02-05,920926,,家用电器,1800,2025-02-05,1,22.56,40608.0,0.08152063999831244
vls_mom_contrarian_v1_frozen,2025-02-06,000887,,汽车配件,3200,2025-02-05,2,14.83,47456.0,0.09281212272523161
vls_mom_contrarian_v1_frozen,2025-02-06,002103,,文教休闲,4800,2025-02-05,2,10.2,48960.0,0.09575357233284179
vls_mom_contrarian_v1_frozen,2025-02-06,002150,,机械基件,3500,2025-02-05,2,12.98,45430.0,0.08884977105966099
vls_mom_contrarian_v1_frozen,2025-02-06,002232,,软件服务,2500,2025-02-05,2,19.76,49400.00000000001,0.09661410280315329
vls_mom_contrarian_v1_frozen,2025-02-06,600036,,银行,1100,2025-02-05,2,40.2,44220.0,0.0864833122663044
vls_mom_contrarian_v1_frozen,2025-02-06,600511,,医药商业,1400,2025-02-05,2,31.78,44492.0,0.08701527655704241
vls_mom_contrarian_v1_frozen,2025-02-06,603395,,农药化肥,1000,2025-02-05,2,46.81,46810.0,0.09154870753472884
vls_mom_contrarian_v1_frozen,2025-02-06,603511,,服饰,3500,2025-02-05,2,13.1,45850.0,0.0896711865085947
vls_mom_contrarian_v1_frozen,2025-02-06,920185,,化工原料,2400,2025-02-05,2,19.35,46440.0,0.09082507963923964
vls_mom_contrarian_v1_frozen,2025-02-06,920926,,家用电器,1800,2025-02-05,2,23.8,42840.0,0.08378437579123656
vls_mom_contrarian_v1_frozen,2025-02-07,000887,,汽车配件,3200,2025-02-05,3,15.15,48480.0,0.09313932859310259
vls_mom_contrarian_v1_frozen,2025-02-07,002103,,文教休闲,4800,2025-02-05,3,10.5,50400.0,0.09682801487401754
vls_mom_contrarian_v1_frozen,2025-02-07,002150,,机械基件,3500,2025-02-05,3,12.94,45290.0,0.08701073003262409
vls_mom_contrarian_v1_frozen,2025-02-07,002232,,软件服务,2500,2025-02-05,3,20.32,50800.0,0.09759649118254149
vls_mom_contrarian_v1_frozen,2025-02-07,600036,,银行,1100,2025-02-05,3,40.2,44220.0,0.08495505590732254
vls_mom_contrarian_v1_frozen,2025-02-07,600511,,医药商业,1400,2025-02-05,3,31.97,44758.0,0.08598865654228724
vls_mom_contrarian_v1_frozen,2025-02-07,603395,,农药化肥,1000,2025-02-05,3,47.36,47360.0,0.09098759492923553
