order_id,execution_date,execution_sequence,signal_date,symbol,side,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,scenario
42,2024-01-26,6,2024-01-25,601099,BUY,3.45,3.45,5800,20010.00,0.00,15.007500,0,0,15.007500,-20025.007500,308865.9083159999,288840.9008159999,0,5800,163802.00,183812.00,472667.9083159999,472652.9008159999,True,0.4000,c0.00075_s0.0
43,2024-01-29,1,2024-01-26,000158,SELL,9.09,9.1097,7100,64678.8700,139.8700,48.509153,0,0,48.509153,64630.360847,288840.9008174999,353471.2616644999,7100,0,183035.00,118496.00,471875.9008174999,471967.2616644999,True,0.4000,c0.00075_s0.0
44,2024-01-29,2,2024-01-26,000002,BUY,10.41,10.41,6300,65583.00,0.00,49.187250,0,0,49.187250,-65632.187250,353471.2616644999,287839.07441449986,0,6300,118496.00,184079.00,471967.2616644999,471918.07441449986,True,0.4000,c0.00075_s0.0
45,2024-01-31,1,2024-01-30,000338,SELL,14.91,16.3604,2900,47445.1600,4206.1600,35.583870,0,0,35.583870,47409.576130,287839.07441499986,335248.65054499987,2900,0,176875.00,133636.00,464714.07441499986,468884.65054499987,True,0.4000,c0.00075_s0.0
46,2024-01-31,2,2024-01-30,601857,BUY,8.34,9.2637,5600,51876.7200,5172.7200,38.907540,0,0,38.907540,-51915.627540,335248.65054499987,283333.02300499985,0,5600,133636.00,180340.00,468884.65054499987,463673.02300499985,True,0.4000,c0.00075_s0.0
47,2024-02-19,1,2024-02-08,300059,SELL,13.35,13.4996,1800,24299.2800,269.2800,18.224460,0,0,18.224460,24281.055540,283333.02300499985,307614.0785449998,1800,0,184727.00,160697.00,468060.02300499985,468311.0785449998,True,0.4000,c0.00075_s0.0
48,2024-02-19,2,2024-02-08,600030,SELL,21.12,22.6092,1500,33913.8000,2233.8000,25.435350,0,0,25.435350,33888.364650,307614.0785449998,341502.4431949998,1500,0,160697.00,129017.00,468311.0785449998,470519.4431949998,True,0.4000,c0.00075_s0.0
49,2024-02-19,3,2024-02-08,601099,SELL,3.29,3.29,5800,19082.00,0.00,14.311500,0,0,14.311500,19067.688500,341502.4431949998,360570.1316949998,5800,0,129017.00,109935.00,470519.4431949998,470505.1316949998,True,0.4000,c0.00075_s0.0
50,2024-02-19,4,2024-02-08,000895,BUY,28.34,32.4796,1300,42223.4800,5381.4800,31.667610,0,0,31.667610,-42255.147610,360570.1316949998,318314.9840849998,0,1300,109935.00,146777.00,470505.1316949998,465091.9840849998,True,0.4000,c0.00075_s0.0
51,2024-02-19,5,2024-02-08,002340,BUY,5.18,5.3046,2600,13791.9600,323.9600,10.343970,0,0,10.343970,-13802.303970,318314.9840849998,304512.6801149998,0,2600,146777.00,160245.00,465091.9840849998,464757.6801149998,True,0.4000,c0.00075_s0.0
52,2024-02-19,6,2024-02-08,600111,BUY,18.34,18.4888,800,14791.0400,119.0400,11.093280,0,0,11.093280,-14802.133280,304512.6801149998,289710.5468349998,0,800,160245.00,174917.00,464757.6801149998,464627.5468349998,True,0.4000,c0.00075_s0.0
53,2024-02-20,1,2024-02-19,000002,SELL,9.9,9.9,6300,62370.0,0.0,46.777500,0,0,46.777500,62323.222500,289710.5468349998,352033.76933499984,6300,0,176186.00,113816.00,465896.5468349998,465849.76933499984,True,0.4000,c0.00075_s0.0
54,2024-02-20,2,2024-02-19,002463,BUY,26.39,27.3644,2400,65674.5600,2338.5600,49.255920,0,0,49.255920,-65723.815920,352033.76933499984,286309.9534149999,0,2400,113816.00,177152.00,465849.76933499984,463461.9534149999,True,0.4000,c0.00075_s0.0
55,2024-02-22,1,2024-02-21,601857,SELL,8.63,9.5858,5600,53680.4800,5352.4800,40.260360,0,0,40.260360,53640.219640,286309.9534149999,339950.1730549999,5600,0,175224.00,126896.00,461533.9534149999,466846.1730549999,True,0.4000,c0.00075_s0.0
56,2024-02-22,2,2024-02-21,600839,BUY,4.75,4.8196,11300,54461.4800,786.4800,40.846110,0,0,40.846110,-54502.326110,339950.1730549999,285447.8469449999,0,11300,126896.00,180571.00,466846.1730549999,466018.8469449999,True,0.4000,c0.00075_s0.0
57,2024-03-04,1,2024-03-01,000895,SELL,29.01,33.2475,1300,43221.7500,5508.7500,32.416313,0,0,32.416313,43189.333687,285447.8469449999,328637.18063199986,1300,0,193780.00,156067.00,479227.8469449999,484704.18063199986,True,0.4000,c0.00075_s0.0
58,2024-03-04,2,2024-03-01,002340,SELL,5.42,5.5504,2600,14431.0400,339.0400,10.823280,0,0,10.823280,14420.216720,328637.18063199986,343057.3973519999,2600,0,156067.00,141975.00,484704.18063199986,485032.3973519999,True,0.4000,c0.00075_s0.0
59,2024-03-04,3,2024-03-01,600111,SELL,19.1,19.2549,800,15403.9200,123.9200,11.552940,0,0,11.552940,15392.367060,343057.3973519999,358449.7644119999,800,0,141975.00,126695.00,485032.3973519999,485144.7644119999,True,0.4000,c0.00075_s0.0
60,2024-03-04,4,2024-03-01,002281,BUY,34.45,34.8717,600,20923.0200,253.0200,15.692265,0,0,15.692265,-20938.712265,358449.7644119999,337511.0521469999,0,600,126695.00,147365.00,485144.7644119999,484876.0521469999,True,0.4000,c0.00075_s0.0
61,2024-03-04,5,2024-03-01,300045,BUY,22.97,22.97,800,18376.00,0.00,13.782000,0,0,13.782000,-18389.782000,337511.0521469999,319121.2701469999,0,800,147365.00,165741.00,484876.0521469999,484862.2701469999,True,0.4000,c0.00075_s0.0
62,2024-03-04,6,2024-03-01,603220,BUY,34.8,45.7577,500,22878.8500,5478.8500,17.159138,0,0,17.159138,-22896.009138,319121.2701469999,296225.2610089999,0,500,165741.00,183141.00,484862.2701469999,479366.2610089999,True,0.4000,c0.00075_s0.0
63,2024-03-05,1,2024-03-04,002463,SELL,27.75,28.7746,2400,69059.0400,2459.0400,51.794280,0,0,51.794280,69007.245720,296225.2610099999,365232.5067299999,2400,0,190125.00,123525.00,486350.2610099999,488757.5067299999,True,0.4000,c0.00075_s0.0
64,2024-03-05,2,2024-03-04,000938,BUY,24.89,25.1671,2600,65434.4600,720.4600,49.075845,0,0,49.075845,-65483.535845,365232.5067299999,299748.9708849999,0,2600,123525.00,188239.00,488757.5067299999,487987.9708849999,True,0.4000,c0.00075_s0.0
65,2024-03-07,1,2024-03-06,600839,SELL,5.55,5.6313,11300,63633.6900,918.6900,47.725268,0,0,47.725268,63585.964732,299748.9708849999,363334.9356169999,11300,0,184793.00,122078.00,484541.9708849999,485412.9356169999,True,0.4000,c0.00075_s0.0
66,2024-03-07,2,2024-03-06,002456,BUY,9.6,9.6,7100,68160.0,0.0,51.120000,0,0,51.120000,-68211.120000,363334.9356169999,295123.8156169999,0,7100,122078.00,190238.00,485412.9356169999,485361.8156169999,True,0.4000,c0.00075_s0.0
67,2024-03-18,1,2024-03-15,002281,SELL,39.8,40.2872,600,24172.3200,292.3200,18.129240,0,0,18.129240,24154.190760,295123.81561749993,319278.00637749996,600,0,192442.00,168562.00,487565.81561749993,487840.00637749996,False,0.6000,c0.00075_s0.0
68,2024-03-18,2,2024-03-15,300045,SELL,24.91,24.91,800,19928.00,0.00,14.946000,0,0,14.946000,19913.054000,319278.00637749996,339191.06037749996,800,0,168562.00,148634.00,487840.00637749996,487825.06037749996,False,0.6000,c0.00075_s0.0
69,2024-03-18,3,2024-03-15,603220,SELL,36.46,47.9404,500,23970.2000,5740.2000,17.977650,0,0,17.977650,23952.222350,339191.06037749996,363143.28272749996,500,0,148634.00,130404.00,487825.06037749996,493547.28272749996,False,0.6000,c0.00075_s0.0
70,2024-03-18,4,2024-03-15,601138,BUY,23.45,24.7117,1100,27182.8700,1387.8700,20.387153,0,0,20.387153,-27203.257153,363143.28272749996,335940.0255745,0,1100,130404.00,156199.00,493547.28272749996,492139.0255745,False,0.6000,c0.00075_s0.0
71,2024-03-18,5,2024-03-15,601225,BUY,24.53,27.5986,2200,60716.9200,6750.9200,45.537690,0,0,45.537690,-60762.457690,335940.0255745,275177.56788449996,0,2200,156199.00,210165.00,492139.0255745,485342.56788449996,False,0.6000,c0.00075_s0.0
72,2024-03-18,6,2024-03-15,601899,BUY,15.97,16.6277,4500,74824.6500,2959.6500,56.118488,0,0,56.118488,-74880.768488,275177.56788449996,200296.79939649996,0,4500,210165.00,282030.00,485342.56788449996,482326.79939649996,False,0.6000,c0.00075_s0.0
73,2024-03-19,1,2024-03-18,000938,SELL,23.6,23.8627,2600,62043.0200,683.0200,46.532265,0,0,46.532265,61996.487735,200296.79939749994,262293.2871325,2600,0,286806.00,225446.00,487102.79939749994,487739.2871325,False,0.6000,c0.00075_s0.0
74,2024-03-19,2,2024-03-18,603993,BUY,7.75,8.2467,7600,62674.9200,3774.9200,47.006190,0,0,47.006190,-62721.926190,262293.2871325,199571.36094249997,0,7600,225446.00,284346.00,487739.2871325,483917.36094249997,False,0.6000,c0.00075_s0.0
75,2024-03-21,1,2024-03-20,002456,SELL,10.41,10.41,7100,73911.00,0.00,55.433250,0,0,55.433250,73855.566750,199571.36094249997,273426.92769249994,7100,0,287026.00,213115.00,486597.36094249997,486541.92769249994,False,0.6000,c0.00075_s0.0
76,2024-03-21,2,2024-03-20,300496,BUY,64.0,64.7924,1100,71271.6400,871.6400,53.453730,0,0,53.453730,-71325.093730,273426.92769249994,202101.83396249995,0,1100,213115.00,283515.00,486541.92769249994,485616.83396249995,False,0.6000,c0.00075_s0.0
77,2024-04-01,1,2024-03-29,601138,SELL,22.9,24.1321,1100,26545.3100,1355.3100,19.908983,0,0,19.908983,26525.401017,202101.83396249995,228627.23497949995,1100,0,277755.00,252565.00,479856.83396249995,481192.23497949995,False,0.6000,c0.00075_s0.0
78,2024-04-01,2,2024-03-29,601225,SELL,24.7,27.7899,2200,61137.7800,6797.7800,45.853335,0,0,45.853335,61091.926665,228627.23497949995,289719.1616444999,2200,0,252565.00,198225.00,481192.23497949995,487944.1616444999,False,0.6000,c0.00075_s0.0
79,2024-04-01,3,2024-03-29,601899,SELL,17.24,17.95,4500,80775.00,3195.00,60.581250,0,0,60.581250,80714.418750,289719.1616444999,370433.58039449994,4500,0,198225.00,120645.00,487944.1616444999,491078.58039449994,False,0.6000,c0.00075_s0.0
80,2024-04-01,4,2024-03-29,000977,BUY,42.38,42.679,800,34143.200,239.200,25.607400,0,0,25.607400,-34168.807400,370433.58039449994,336264.77299449994,0,800,120645.00,154549.00,491078.58039449994,490813.77299449994,False,0.6000,c0.00075_s0.0
81,2024-04-01,5,2024-03-29,300975,BUY,14.11,14.1603,1100,15576.3300,55.3300,11.682248,0,0,11.682248,-15588.012248,336264.77299449994,320676.76074649993,0,1100,154549.00,170070.00,490813.77299449994,490746.76074649993,False,0.6000,c0.00075_s0.0
82,2024-04-01,6,2024-03-29,601166,BUY,15.8,18.6145,6400,119132.8000,18012.8000,89.349600,0,0,89.349600,-119222.149600,320676.76074649993,201454.61114649993,0,6400,170070.00,271190.00,490746.76074649993,472644.61114649993,False,0.6000,c0.00075_s0.0
83,2024-04-02,1,2024-04-01,603993,SELL,8.22,8.7469,7600,66476.4400,4004.4400,49.857330,0,0,49.857330,66426.582670,201454.61114749993,267881.1938174999,7600,0,271208.00,208736.00,472662.61114749993,476617.1938174999,False,0.6000,c0.00075_s0.0
84,2024-04-02,2,2024-04-01,600309,BUY,84.5,89.345,700,62541.500,3391.500,46.906125,0,0,46.906125,-62588.406125,267881.1938174999,205292.7876924999,0,700,208736.00,267886.00,476617.1938174999,473178.7876924999,False,0.6000,c0.00075_s0.0
85,2024-04-08,1,2024-04-03,300496,SELL,50.71,51.3378,1100,56471.5800,690.5800,42.353685,0,0,42.353685,56429.226315,205292.7876924999,261722.0140074999,1100,0,257599.00,201818.00,462891.7876924999,463540.0140074999,False,0.6000,c0.00075_s0.0
86,2024-04-08,2,2024-04-03,601857,BUY,10.05,11.1631,6000,66978.6000,6678.6000,50.233950,0,0,50.233950,-67028.833950,261722.0140074999,194693.1800574999,0,6000,201818.00,262118.00,463540.0140074999,456811.1800574999,False,0.6000,c0.00075_s0.0
87,2024-04-17,1,2024-04-16,000977,SELL,37.2,37.4625,800,29970.0000,210.0000,22.477500,0,0,22.477500,29947.522500,194693.1800574999,224640.7025574999,800,0,266574.00,236814.00,461267.1800574999,461454.7025574999,False,0.6000,c0.00075_s0.0
88,2024-04-17,2,2024-04-16,300975,SELL,8.75,8.7812,1100,9659.3200,34.3200,7.244490,0,0,7.244490,9652.075510,224640.7025574999,234292.7780674999,1100,0,236814.00,227189.00,461454.7025574999,461481.7780674999,False,0.6000,c0.00075_s0.0
89,2024-04-17,3,2024-04-16,601166,SELL,15.91,18.7441,6400,119962.2400,18138.2400,89.971680,0,0,89.971680,119872.268320,234292.7780674999,354165.0463874999,6400,0,227189.00,125365.00,461481.7780674999,479530.0463874999,False,0.6000,c0.00075_s0.0
90,2024-04-17,4,2024-04-16,300760,BUY,265.76,282.0832,100,28208.3200,1632.3200,21.156240,0,0,21.156240,-28229.476240,354165.0463874999,325935.5701474999,0,100,125365.00,151941.00,479530.0463874999,477876.5701474999,False,0.6000,c0.00075_s0.0
91,2024-04-17,5,2024-04-16,600019,BUY,6.97,7.5527,7600,57400.5200,4428.5200,43.050390,0,0,43.050390,-57443.570390,325935.5701474999,268491.9997574999,0,7600,151941.00,204913.00,477876.5701474999,473404.9997574999,False,0.6000,c0.00075_s0.0
92,2024-04-17,6,2024-04-16,601658,BUY,4.76,5.3798,9700,52184.0600,6012.0600,39.138045,0,0,39.138045,-52223.198045,268491.9997574999,216268.8017124999,0,9700,204913.00,251085.00,473404.9997574999,467353.8017124999,False,0.6000,c0.00075_s0.0
93,2024-04-18,1,2024-04-17,600309,SELL,86.87,91.8509,700,64295.6300,3486.6300,48.221723,0,0,48.221723,64247.408277,216268.8017124999,280516.2099894999,700,0,254147.00,193338.00,470415.8017124999,473854.2099894999,False,0.6000,c0.00075_s0.0
94,2024-04-18,2,2024-04-17,601668,BUY,5.34,5.8785,14100,82886.8500,7592.8500,62.165138,0,0,62.165138,-82949.015138,280516.2099894999,197567.19485149987,0,14100,193338.00,268632.00,473854.2099894999,466199.19485149987,False,0.6000,c0.00075_s0.0
95,2024-04-22,1,2024-04-19,601857,SELL,10.8,11.9961,100,1199.6100,119.6100,0.899708,0,0,0.899708,1198.710292,197567.1948524999,198765.9051444999,6000,5900,271420.00,270340.00,468987.1948524999,469105.9051444999,False,0.6000,c0.00075_s0.0
96,2024-04-23,1,2024-04-22,601857,SELL,10.54,11.7073,5900,69073.0700,6887.0700,51.804803,0,0,51.804803,69021.265197,198765.9051449999,267787.1703419999,5900,0,267929.00,205743.00,466694.9051449999,473530.1703419999,False,0.6000,c0.00075_s0.0
97,2024-04-23,2,2024-04-22,002415,BUY,32.9,35.8564,1900,68127.1600,5617.1600,51.095370,0,0,51.095370,-68178.255370,267787.1703419999,199608.9149719999,0,1900,205743.00,268253.00,473530.1703419999,467861.9149719999,False,0.6000,c0.00075_s0.0
98,2024-05-06,1,2024-04-30,300760,SELL,306.0,324.7948,100,32479.4800,1879.4800,24.359610,0,0,24.359610,32455.120390,199608.91497249992,232064.0353624999,100,0,270871.00,240271.00,470479.91497249992,472335.0353624999,False,0.6000,c0.00075_s0.0
99,2024-05-06,2,2024-04-30,600019,SELL,7.01,7.596,7600,57729.600,4453.600,43.297200,0,0,43.297200,57686.302800,232064.0353624999,289750.3381624999,7600,0,240271.00,186995.00,472335.0353624999,476745.3381624999,False,0.6000,c0.00075_s0.0
100,2024-05-06,3,2024-04-30,601658,SELL,4.85,5.4815,9700,53170.5500,6125.5500,39.877913,0,0,39.877913,53130.672087,289750.3381624999,342881.0102494999,9700,0,186995.00,139950.00,476745.3381624999,482831.0102494999,False,0.6000,c0.00075_s0.0
101,2024-05-06,4,2024-04-30,600570,BUY,21.04,21.4524,900,19307.1600,371.1600,14.480370,0,0,14.480370,-19321.640370,342881.0102494999,323559.3698794999,0,900,139950.00,158886.00,482831.0102494999,482445.3698794999,False,0.6000,c0.00075_s0.0
102,2024-05-06,5,2024-04-30,600887,BUY,28.82,32.9939,2000,65987.8000,8347.8000,49.490850,0,0,49.490850,-66037.290850,323559.3698794999,257522.0790294999,0,2000,158886.00,216526.00,482445.3698794999,474048.0790294999,False,0.6000,c0.00075_s0.0
103,2024-05-06,6,2024-04-30,601919,BUY,12.0,13.999,3900,54596.100,7796.100,40.947075,0,0,40.947075,-54637.047075,257522.0790294999,202885.0319544999,0,3900,216526.00,263326.00,474048.0790294999,466211.0319544999,False,0.6000,c0.00075_s0.0
