strategy,sample,cost_rate,periods,first_signal_date,last_signal_date,avg_selected,avg_bs_count,gross_total_return,total_return,annualized_return,max_drawdown,win_rate,avg_return,median_return,best_period,worst_period,avg_score,avg_liquidity,avg_max_industry_weight,turnover_proxy
tiered_liquidity_then_bs_v2,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,1.2058823529411764,-0.09285213887676202,-0.09285213887676202,-0.06968078856244575,-0.6695236545474219,0.47058823529411764,0.0008609060555933921,-0.0007158630265430733,0.22080893547731653,-0.11991379349515577,77.09888235294117,28.093485294117645,1.0,1.0
baseline_full_liq_breakout_adj,all,0.0,34,2026-02-13,2026-04-22,5.0,0.38235294117647056,-0.1395892897522515,-0.1395892897522515,-0.10544822651458996,-0.6484756120572186,0.4411764705882353,-0.001131170853066583,-0.010921997735326905,0.2350542210309317,-0.1322448186483337,80.79876470588236,25.255941176470586,1.0,1.0
liq_top_10_then_dynamic_factor,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,0.35294117647058826,-0.23846324000457075,-0.23846324000457075,-0.18283067058547786,-0.6472117988022539,0.4411764705882353,-0.004590325896841568,-0.009185520928639912,0.26049655085131823,-0.13255857520576486,73.51836764705884,29.060514705882355,1.0,1.0
liq_top_30_then_liq_breakout_adj,all,0.0,34,2026-02-13,2026-04-22,5.0,0.47058823529411764,-0.280136205239931,-0.280136205239931,-0.21621435614985263,-0.6684906433099287,0.4411764705882353,-0.007182252805642417,-0.018391210021854076,0.1191999297616193,-0.15209188180590777,80.60076470588236,26.127235294117646,1.0,1.0
liq_top_30_then_score,all,0.0,34,2026-02-13,2026-04-22,5.0,0.47058823529411764,-0.280136205239931,-0.280136205239931,-0.21621435614985263,-0.6684906433099287,0.4411764705882353,-0.007182252805642417,-0.018391210021854076,0.1191999297616193,-0.15209188180590777,80.60076470588236,26.127235294117646,1.0,1.0
liq20_bs_score_v2_b_bonus_3pct,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,1.3823529411764706,-0.30434965713731976,-0.30434965713731976,-0.2358406695496521,-0.7376195502038797,0.4411764705882353,-0.00683855343682203,-0.005938437794027354,0.24894082864244474,-0.1151371167788349,77.97142647058823,27.167455882352947,1.0,1.0
tiered_liquidity_then_liq_breakout_adj,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,1.2058823529411764,-0.40774510530075214,-0.40774510530075214,-0.3217516115614766,-0.7592787177608148,0.38235294117647056,-0.010414574092949776,-0.01761826762079951,0.25755882965795635,-0.17062041808808684,78.88454411764707,28.01764705882353,1.0,1.0
tiered_liquidity_then_score,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,1.2058823529411764,-0.40774510530075214,-0.40774510530075214,-0.3217516115614766,-0.7592787177608148,0.38235294117647056,-0.010414574092949776,-0.01761826762079951,0.25755882965795635,-0.17062041808808684,78.88454411764707,28.01764705882353,1.0,1.0
baseline_full_dynamic_factor,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,0.35294117647058826,-0.41051174989482186,-0.41051174989482186,-0.32410134225111376,-0.7107812541777417,0.38235294117647056,-0.01203910354217437,-0.024238933415485518,0.26049655085131823,-0.13255857520576486,74.9741911764706,26.50880882352941,1.0,1.0
liq_top_30_then_dynamic_factor,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,0.38235294117647056,-0.41210116261132257,-0.41210116261132257,-0.32545253224560067,-0.6741610282557868,0.4411764705882353,-0.012406753775677107,-0.024238933415485518,0.26049655085131823,-0.13255857520576486,74.3047205882353,28.082102941176476,1.0,1.0
tiered_liquidity_then_dynamic_factor,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,0.5588235294117647,-0.4543306286386183,-0.4543306286386183,-0.3617094824118343,-0.6804597976706046,0.4411764705882353,-0.01437210384604561,-0.009613760066017586,0.26049655085131823,-0.14963381587990746,73.64348529411765,28.85227941176471,1.0,1.0
baseline_b_score_v2,all,0.0,34,2026-02-13,2026-04-22,5.0,5.0,-0.4556552179993103,-0.4556552179993103,-0.36285823961887465,-0.6955229055921638,0.4411764705882353,-0.015407718241900736,-0.015798412182258314,0.1235593034614125,-0.1483155643871351,71.27441176470586,24.960941176470588,1.0,1.0
liq20_bs_score_v2_b_bonus_5pct,all,0.0,34,2026-02-13,2026-04-22,5.0,2.0294117647058822,-0.48418940783762177,-0.48418940783762177,-0.3877841871119214,-0.7679523773325155,0.4117647058823529,-0.015377644436255744,-0.02289487885239703,0.24894082864244474,-0.1612840732655775,77.36358823529412,27.20229411764706,1.0,1.0
liq20_bs_score_v2_b_bonus_0pct,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,0.6764705882352942,-0.5167591713388493,-0.5167591713388493,-0.4166764544244307,-0.7744715766383623,0.38235294117647056,-0.017597555604355674,-0.02193123646924927,0.24354553632560835,-0.12632601550751632,78.47560294117648,27.13269117647059,1.0,1.0
liq_top_20_then_bs_v2,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,0.6764705882352942,-0.5167591713388493,-0.5167591713388493,-0.4166764544244307,-0.7744715766383623,0.38235294117647056,-0.017597555604355674,-0.02193123646924927,0.24354553632560835,-0.12632601550751632,78.47560294117648,27.13269117647059,1.0,1.0
liq20_bs_score_v2_b_bonus_8pct,all,0.0,34,2026-02-13,2026-04-22,5.0,2.7941176470588234,-0.5436637605591008,-0.5436637605591008,-0.44092505653072334,-0.8022084402916384,0.38235294117647056,-0.018776494675566305,-0.04921557469468693,0.24894082864244474,-0.1683827699791328,75.94205882352941,27.168117647058825,1.0,1.0
liq20_score_b_bonus_5pct,all,0.0,34,2026-02-13,2026-04-22,5.0,1.6764705882352942,-0.568952631352488,-0.568952631352488,-0.46405709232171743,-0.755185884925831,0.38235294117647056,-0.0211876958202796,-0.022876535057140823,0.14488132123157232,-0.2032650101760524,79.54317647058824,27.240882352941174,1.0,1.0
baseline_full_dynamic_factor_industry_cap2,all,0.0,34,2026-02-13,2026-04-22,1.9705882352941178,0.23529411764705882,-0.5794008597626039,-0.5794008597626039,-0.47371608848255164,-0.7151464968919616,0.4117647058823529,-0.020884191933296145,-0.01098052389527479,0.19536963063907975,-0.18311379065761468,76.4185294117647,27.334411764705887,1.0,1.0
liq_top_20_then_dynamic_factor,all,0.0,34,2026-02-13,2026-04-22,4.970588235294118,0.35294117647058826,-0.5825499127531306,-0.5825499127531306,-0.4766394008402417,-0.7371937371696775,0.4117647058823529,-0.021800499580242255,-0.026942882556871238,0.26049655085131823,-0.2032650101760524,74.06801470588235,28.517044117647057,1.0,1.0
liq20_score_b_bonus_8pct,all,0.0,34,2026-02-13,2026-04-22,5.0,2.264705882352941,-0.6154318888995514,-0.6154318888995514,-0.5075161963374758,-0.7596059547890425,0.38235294117647056,-0.02436363904382219,-0.02437746093144312,0.18856218638605884,-0.2032650101760524,78.96247058823529,27.290176470588236,1.0,1.0
liq20_score_b_bonus_3pct,all,0.0,34,2026-02-13,2026-04-22,5.0,1.1176470588235294,-0.6950249475087888,-0.6950249475087888,-0.5852858582708673,-0.7864440213893252,0.35294117647058826,-0.03106384795183703,-0.03242909858745798,0.12874160947638558,-0.2032650101760524,79.88023529411764,27.23794117647059,1.0,1.0
liq20_score_b_bonus_0pct,all,0.0,34,2026-02-13,2026-04-22,5.0,0.5,-0.6977632740246063,-0.6977632740246063,-0.5880489648600338,-0.7740352829605758,0.4117647058823529,-0.03149795991817181,-0.038513779757051315,0.17456449082994147,-0.2032650101760524,80.02258823529411,27.20976470588235,1.0,1.0
liq_top_20_then_liq_breakout_adj,all,0.0,34,2026-02-13,2026-04-22,5.0,0.5,-0.6977632740246063,-0.6977632740246063,-0.5880489648600338,-0.7740352829605758,0.4117647058823529,-0.03149795991817181,-0.038513779757051315,0.17456449082994147,-0.2032650101760524,80.02258823529411,27.20976470588235,1.0,1.0
liq_top_20_then_score,all,0.0,34,2026-02-13,2026-04-22,5.0,0.5,-0.6977632740246063,-0.6977632740246063,-0.5880489648600338,-0.7740352829605758,0.4117647058823529,-0.03149795991817181,-0.038513779757051315,0.17456449082994147,-0.2032650101760524,80.02258823529411,27.20976470588235,1.0,1.0
liq_top_10_then_score_industry_cap2,all,0.0,34,2026-02-13,2026-04-22,1.9705882352941178,0.35294117647058826,-0.7067156569967439,-0.7067156569967439,-0.5971280308162368,-0.8260109418732162,0.4411764705882353,-0.02975104990743406,-0.03327395645786407,0.20096012967985288,-0.22138451930208047,80.38779411764708,28.570294117647062,1.0,1.0
tiered_liquidity_then_score_industry_cap2,all,0.0,34,2026-02-13,2026-04-22,2.0,0.5,-0.7092982684453611,-0.7092982684453611,-0.5997604517421703,-0.8418980979718629,0.4117647058823529,-0.03010587936576065,-0.04914208592190414,0.20096012967985288,-0.22138451930208047,80.48852941176472,28.27808823529412,1.0,1.0
baseline_full_liquidity_industry_cap2,all,0.0015,34,2026-02-13,2026-04-22,2.0,0.0,9.135335058323234,8.660529360805906,4.371053878865849,-0.279838299653272,0.6470588235294118,0.07610323230368146,0.04976943528435693,0.352086791715077,-0.11582444938141984,52.22999999999999,29.994999999999997,1.0,1.0
baseline_full_liquidity,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.029411764705882353,1.5453829851145278,1.4217790827221815,0.9262447612312721,-0.27661304290082156,0.5294117647058824,0.02902907272036537,0.007353845715039011,0.19865173492313556,-0.06792728136997396,48.18582352941175,29.988000000000003,1.0,1.0
baseline_full_liquidity_detail,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.35294117647058826,0.611990403765805,0.5326153426478379,0.3722672590586089,-0.4972592182118698,0.5294117647058824,0.015968148112587045,0.013637247809846865,0.15134444078471773,-0.15719378492336852,59.896,29.316823529411767,1.0,1.0
liq_top_20_then_liquidity_detail,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.35294117647058826,0.611990403765805,0.5326153426478379,0.3722672590586089,-0.4972592182118698,0.5294117647058824,0.015968148112587045,0.013637247809846865,0.15134444078471773,-0.15719378492336852,59.896,29.316823529411767,1.0,1.0
liq_top_30_then_liquidity_detail,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.35294117647058826,0.611990403765805,0.5326153426478379,0.3722672590586089,-0.4972592182118698,0.5294117647058824,0.015968148112587045,0.013637247809846865,0.15134444078471773,-0.15719378492336852,59.896,29.316823529411767,1.0,1.0
liq_top_10_then_liquidity_detail,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.3235294117647059,0.5974922073033564,0.5188135327846672,0.3630972249571207,-0.5017865986233914,0.5294117647058824,0.01566675406907513,0.013637247809846865,0.15134444078471773,-0.15719378492336852,59.95582352941177,29.351470588235294,1.0,1.0
tiered_liquidity_then_liquidity_detail,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.35294117647058826,0.5334975122101315,0.45787463075642676,0.32234733458463616,-0.5217762662160821,0.5294117647058824,0.014545275170748417,0.013637247809846865,0.15134444078471773,-0.15719378492336852,59.88794117647059,29.334705882352942,1.0,1.0
baseline_full_score,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.35294117647058826,0.3003459162709363,0.2359052411261069,0.16997679077032646,-0.6016678418378811,0.4411764705882353,0.009926019568885941,-0.012421997735326904,0.21381793179926986,-0.1337448186483337,80.98435294117647,23.687705882352944,1.0,1.0
liq_top_10_then_liq_breakout_adj,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,0.7352941176470589,-0.07309051120504129,-0.1195607650659013,-0.09006056401794882,-0.747284995327115,0.38235294117647056,0.001967196041724101,-0.016472965950370597,0.25605882965795634,-0.17212041808808684,78.58614705882353,28.623911764705884,1.0,1.0
liq_top_10_then_score,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,0.7352941176470589,-0.07309051120504129,-0.1195607650659013,-0.09006056401794882,-0.747284995327115,0.38235294117647056,0.001967196041724101,-0.016472965950370597,0.25605882965795634,-0.17212041808808684,78.58614705882353,28.623911764705884,1.0,1.0
tiered_liquidity_then_bs_v2,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,1.2058823529411764,-0.09285213887676202,-0.13827693091920512,-0.10443714023376904,-0.6788970485665048,0.4411764705882353,-0.0006390939444066092,-0.0022158630265430735,0.21930893547731653,-0.12141379349515577,77.09888235294117,28.093485294117645,1.0,1.0
baseline_full_liq_breakout_adj,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.38235294117647056,-0.1395892897522515,-0.18272217364695786,-0.13890613403246677,-0.6584157517197765,0.4411764705882353,-0.0026311708530665843,-0.012421997735326904,0.2335542210309317,-0.1337448186483337,80.79876470588236,25.255941176470586,1.0,1.0
liq_top_10_then_dynamic_factor,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,0.35294117647058826,-0.23846324000457075,-0.2767752534456519,-0.2135037344531474,-0.6582114649098957,0.4411764705882353,-0.0060903258968415695,-0.010685520928639912,0.25899655085131823,-0.13405857520576486,73.51836764705884,29.060514705882355,1.0,1.0
liq_top_30_then_liq_breakout_adj,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.47058823529411764,-0.280136205239931,-0.31638191205622956,-0.24565904634077673,-0.6778897159356301,0.4411764705882353,-0.008682252805642414,-0.019891210021854077,0.1176999297616193,-0.15359188180590777,80.60076470588236,26.127235294117646,1.0,1.0
liq_top_30_then_score,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.47058823529411764,-0.280136205239931,-0.31638191205622956,-0.24565904634077673,-0.6778897159356301,0.4411764705882353,-0.008682252805642414,-0.019891210021854077,0.1176999297616193,-0.15359188180590777,80.60076470588236,26.127235294117646,1.0,1.0
liq20_bs_score_v2_b_bonus_3pct,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,1.3823529411764706,-0.30434965713731976,-0.33945161036249516,-0.2646102787548559,-0.7451533683536176,0.4411764705882353,-0.008338553436822034,-0.007438437794027354,0.24744082864244474,-0.1166371167788349,77.97142647058823,27.167455882352947,1.0,1.0
tiered_liquidity_then_liq_breakout_adj,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,1.2058823529411764,-0.40774510530075214,-0.43780027349173034,-0.34743343283653183,-0.7672815299233591,0.38235294117647056,-0.011914574092949775,-0.01911826762079951,0.25605882965795634,-0.17212041808808684,78.88454411764707,28.01764705882353,1.0,1.0
tiered_liquidity_then_score,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,1.2058823529411764,-0.40774510530075214,-0.43780027349173034,-0.34743343283653183,-0.7672815299233591,0.38235294117647056,-0.011914574092949775,-0.01911826762079951,0.25605882965795634,-0.17212041808808684,78.88454411764707,28.01764705882353,1.0,1.0
baseline_full_dynamic_factor,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,0.35294117647058826,-0.41051174989482186,-0.4403868507922658,-0.3496600229563044,-0.720305810784243,0.38235294117647056,-0.013539103542174372,-0.02573893341548552,0.25899655085131823,-0.13405857520576486,74.9741911764706,26.50880882352941,1.0,1.0
liq_top_30_then_dynamic_factor,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,0.38235294117647056,-0.41210116261132257,-0.4418902100914046,-0.35095537579653946,-0.6848341447652332,0.4411764705882353,-0.013906753775677108,-0.02573893341548552,0.25899655085131823,-0.13405857520576486,74.3047205882353,28.082102941176476,1.0,1.0
tiered_liquidity_then_dynamic_factor,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,0.5588235294117647,-0.4543306286386183,-0.48204467859580136,-0.3858984765329001,-0.6904749194396946,0.4411764705882353,-0.015872103846045614,-0.011113760066017584,0.25899655085131823,-0.15113381587990746,73.64348529411765,28.85227941176471,1.0,1.0
baseline_b_score_v2,all,0.0015,34,2026-02-13,2026-04-22,5.0,5.0,-0.4556552179993103,-0.48328104516197246,-0.3869852800176208,-0.7037527475786044,0.4411764705882353,-0.016907718241900734,-0.017298412182258315,0.1220593034614125,-0.14981556438713511,71.27441176470586,24.960941176470588,1.0,1.0
liq20_bs_score_v2_b_bonus_5pct,all,0.0015,34,2026-02-13,2026-04-22,5.0,2.0294117647058822,-0.48418940783762177,-0.5104454392002157,-0.4110371864466431,-0.7746622065311382,0.4117647058823529,-0.016877644436255747,-0.02439487885239703,0.24744082864244474,-0.1627840732655775,77.36358823529412,27.20229411764706,1.0,1.0
liq20_bs_score_v2_b_bonus_0pct,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,0.6764705882352942,-0.5167591713388493,-0.5413952377973074,-0.43886646144108044,-0.7813300194508589,0.38235294117647056,-0.019097555604355672,-0.023431236469249273,0.24204553632560835,-0.12782601550751632,78.47560294117648,27.13269117647059,1.0,1.0
liq_top_20_then_bs_v2,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,0.6764705882352942,-0.5167591713388493,-0.5413952377973074,-0.43886646144108044,-0.7813300194508589,0.38235294117647056,-0.019097555604355672,-0.023431236469249273,0.24204553632560835,-0.12782601550751632,78.47560294117648,27.13269117647059,1.0,1.0
liq20_bs_score_v2_b_bonus_8pct,all,0.0015,34,2026-02-13,2026-04-22,5.0,2.7941176470588234,-0.5436637605591008,-0.5669771780333952,-0.4622377066491755,-0.8079759005904229,0.38235294117647056,-0.020276494675566307,-0.05071557469468693,0.24744082864244474,-0.1698827699791328,75.94205882352941,27.168117647058825,1.0,1.0
liq20_score_b_bonus_5pct,all,0.0015,34,2026-02-13,2026-04-22,5.0,1.6764705882352942,-0.568952631352488,-0.5909967304160706,-0.4845090739313409,-0.7643829017945842,0.38235294117647056,-0.022687695820279602,-0.024376535057140825,0.14338132123157232,-0.2047650101760524,79.54317647058824,27.240882352941174,1.0,1.0
baseline_full_dynamic_factor_industry_cap2,all,0.0015,34,2026-02-13,2026-04-22,1.9705882352941178,0.23529411764705882,-0.5794008597626039,-0.6009470330924828,-0.49383370016686967,-0.7258899054254258,0.4117647058823529,-0.022384191933296143,-0.01248052389527479,0.19386963063907975,-0.18461379065761468,76.4185294117647,27.334411764705887,1.0,1.0
liq_top_20_then_dynamic_factor,all,0.0015,34,2026-02-13,2026-04-22,4.970588235294118,0.35294117647058826,-0.5825499127531306,-0.6039223418973272,-0.49663356142426895,-0.7477973457363833,0.38235294117647056,-0.02330049958024226,-0.02844288255687124,0.25899655085131823,-0.2047650101760524,74.06801470588235,28.517044117647057,1.0,1.0
liq20_score_b_bonus_8pct,all,0.0015,34,2026-02-13,2026-04-22,5.0,2.264705882352941,-0.6154318888995514,-0.6351647769431821,-0.526373032245653,-0.7686448456805538,0.38235294117647056,-0.025863639043822183,-0.02587746093144312,0.18706218638605884,-0.2047650101760524,78.96247058823529,27.290176470588236,1.0,1.0
liq20_score_b_bonus_3pct,all,0.0015,34,2026-02-13,2026-04-22,5.0,1.1176470588235294,-0.6950249475087888,-0.710778015460898,-0.6012714643309761,-0.7945149108281787,0.35294117647058826,-0.03256384795183703,-0.03392909858745798,0.12724160947638558,-0.2047650101760524,79.88023529411764,27.23794117647059,1.0,1.0
liq20_score_b_bonus_0pct,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.5,-0.6977632740246063,-0.7133753741567287,-0.6039285521936257,-0.7832059468757124,0.38235294117647056,-0.03299795991817181,-0.04001377975705132,0.17306449082994146,-0.2047650101760524,80.02258823529411,27.20976470588235,1.0,1.0
liq_top_20_then_liq_breakout_adj,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.5,-0.6977632740246063,-0.7133753741567287,-0.6039285521936257,-0.7832059468757124,0.38235294117647056,-0.03299795991817181,-0.04001377975705132,0.17306449082994146,-0.2047650101760524,80.02258823529411,27.20976470588235,1.0,1.0
liq_top_20_then_score,all,0.0015,34,2026-02-13,2026-04-22,5.0,0.5,-0.6977632740246063,-0.7133753741567287,-0.6039285521936257,-0.7832059468757124,0.38235294117647056,-0.03299795991817181,-0.04001377975705132,0.17306449082994146,-0.2047650101760524,80.02258823529411,27.20976470588235,1.0,1.0
liq_top_10_then_score_industry_cap2,all,0.0015,34,2026-02-13,2026-04-22,1.9705882352941178,0.35294117647058826,-0.7067156569967439,-0.72191806155447,-0.612712085875597,-0.8321469506280557,0.4411764705882353,-0.03125104990743406,-0.034773956457864075,0.19946012967985288,-0.22288451930208047,80.38779411764708,28.570294117647062,1.0,1.0
tiered_liquidity_then_score_industry_cap2,all,0.0015,34,2026-02-13,2026-04-22,2.0,0.5,-0.7092982684453611,-0.7243693514351632,-0.6152453148278695,-0.8470367162451933,0.4117647058823529,-0.03160587936576065,-0.05064208592190414,0.19946012967985288,-0.22288451930208047,80.48852941176472,28.27808823529412,1.0,1.0
baseline_full_liquidity_industry_cap2,all,0.002,34,2026-02-13,2026-04-22,2.0,0.0,9.135335058323234,8.507111270536157,4.30770274299549,-0.28247610959921443,0.6470588235294118,0.07560323230368145,0.04926943528435693,0.351586791715077,-0.11632444938141984,52.22999999999999,29.994999999999997,1.0,1.0
baseline_full_liquidity,all,0.002,34,2026-02-13,2026-04-22,5.0,0.029411764705882353,1.5453829851145278,1.3818875039187946,0.9026773961904648,-0.27962111097143805,0.5294117647058824,0.02852907272036537,0.0068538457150390105,0.19815173492313556,-0.06842728136997396,48.18582352941175,29.988000000000003,1.0,1.0
baseline_full_liquidity_detail,all,0.002,34,2026-02-13,2026-04-22,5.0,0.35294117647058826,0.611990403765805,0.5070099350811255,0.355237698259385,-0.5011970946859172,0.5294117647058824,0.015468148112587047,0.013137247809846864,0.15084444078471773,-0.15769378492336852,59.896,29.316823529411767,1.0,1.0
liq_top_20_then_liquidity_detail,all,0.002,34,2026-02-13,2026-04-22,5.0,0.35294117647058826,0.611990403765805,0.5070099350811255,0.355237698259385,-0.5011970946859172,0.5294117647058824,0.015468148112587047,0.013137247809846864,0.15084444078471773,-0.15769378492336852,59.896,29.316823529411767,1.0,1.0
liq_top_30_then_liquidity_detail,all,0.002,34,2026-02-13,2026-04-22,5.0,0.35294117647058826,0.611990403765805,0.5070099350811255,0.355237698259385,-0.5011970946859172,0.5294117647058824,0.015468148112587047,0.013137247809846864,0.15084444078471773,-0.15769378492336852,59.896,29.316823529411767,1.0,1.0
liq_top_10_then_liquidity_detail,all,0.002,34,2026-02-13,2026-04-22,5.0,0.3235294117647059,0.5974922073033564,0.49343296359445543,0.34617762190286694,-0.505690915639097,0.5294117647058824,0.015166754069075129,0.013137247809846864,0.15084444078471773,-0.15769378492336852,59.95582352941177,29.351470588235294,1.0,1.0
tiered_liquidity_then_liquidity_detail,all,0.002,34,2026-02-13,2026-04-22,5.0,0.35294117647058826,0.5334975122101315,0.4334808561777057,0.3059122463756283,-0.5255343716529202,0.5294117647058824,0.014045275170748417,0.013137247809846864,0.15084444078471773,-0.15769378492336852,59.88794117647059,29.334705882352942,1.0,1.0
baseline_full_score,all,0.002,34,2026-02-13,2026-04-22,5.0,0.35294117647058826,0.3003459162709363,0.215121976153563,0.15536248190158197,-0.6054301589276561,0.4411764705882353,0.00942601956888594,-0.012921997735326905,0.21331793179926986,-0.1342448186483337,80.98435294117647,23.687705882352944,1.0,1.0
liq_top_10_then_liq_breakout_adj,all,0.002,34,2026-02-13,2026-04-22,4.970588235294118,0.7352941176470589,-0.07309051120504129,-0.13454236880455606,-0.10156208318847393,-0.7501085566801033,0.38235294117647056,0.0014671960417241003,-0.016972965950370598,0.25555882965795634,-0.17262041808808684,78.58614705882353,28.623911764705884,1.0,1.0
liq_top_10_then_score,all,0.002,34,2026-02-13,2026-04-22,4.970588235294118,0.7352941176470589,-0.07309051120504129,-0.13454236880455606,-0.10156208318847393,-0.7501085566801033,0.38235294117647056,0.0014671960417241003,-0.016972965950370598,0.25555882965795634,-0.17262041808808684,78.58614705882353,28.623911764705884,1.0,1.0
tiered_liquidity_then_bs_v2,all,0.002,34,2026-02-13,2026-04-22,4.970588235294118,1.2058823529411764,-0.09285213887676202,-0.15292204024761646,-0.11574299977247082,-0.6819653181868768,0.4411764705882353,-0.001139093944406608,-0.002715863026543073,0.21880893547731653,-0.12191379349515577,77.09888235294117,28.093485294117645,1.0,1.0
baseline_full_liq_breakout_adj,all,0.002,34,2026-02-13,2026-04-22,5.0,0.38235294117647056,-0.1395892897522515,-0.19662781727895262,-0.14978930854267036,-0.661669723086876,0.4411764705882353,-0.0031311708530665848,-0.012921997735326905,0.2330542210309317,-0.1342448186483337,80.79876470588236,25.255941176470586,1.0,1.0
liq_top_10_then_dynamic_factor,all,0.002,34,2026-02-13,2026-04-22,4.970588235294118,0.35294117647058826,-0.23846324000457075,-0.2891251835300729,-0.22348016330464315,-0.6618050562964066,0.4411764705882353,-0.00659032589684157,-0.011185520928639912,0.25849655085131823,-0.13455857520576486,73.51836764705884,29.060514705882355,1.0,1.0
liq_top_30_then_liq_breakout_adj,all,0.002,34,2026-02-13,2026-04-22,5.0,0.47058823529411764,-0.280136205239931,-0.3280654136341049,-0.25523573151844225,-0.6809664118382195,0.4411764705882353,-0.009182252805642414,-0.020391210021854074,0.1171999297616193,-0.15409188180590777,80.60076470588236,26.127235294117646,1.0,1.0
liq_top_30_then_score,all,0.002,34,2026-02-13,2026-04-22,5.0,0.47058823529411764,-0.280136205239931,-0.3280654136341049,-0.25523573151844225,-0.6809664118382195,0.4411764705882353,-0.009182252805642414,-0.020391210021854074,0.1171999297616193,-0.15409188180590777,80.60076470588236,26.127235294117646,1.0,1.0
liq20_bs_score_v2_b_bonus_3pct,all,0.002,34,2026-02-13,2026-04-22,4.970588235294118,1.3823529411764706,-0.30434965713731976,-0.35076561551949803,-0.27396690909763277,-0.7476189110215472,0.4411764705882353,-0.008838553436822032,-0.007938437794027354,0.24694082864244474,-0.1171371167788349,77.97142647058823,27.167455882352947,1.0,1.0
tiered_liquidity_then_liq_breakout_adj,all,0.002,34,2026-02-13,2026-04-22,4.970588235294118,1.2058823529411764,-0.40774510530075214,-0.4474857162175354,-0.355784644946323,-0.7698923657352186,0.38235294117647056,-0.012414574092949777,-0.01961826762079951,0.25555882965795634,-0.17262041808808684,78.88454411764707,28.01764705882353,1.0,1.0
tiered_liquidity_then_score,all,0.002,34,2026-02-13,2026-04-22,4.970588235294118,1.2058823529411764,-0.40774510530075214,-0.4474857162175354,-0.355784644946323,-0.7698923657352186,0.38235294117647056,-0.012414574092949777,-0.01961826762079951,0.25555882965795634,-0.17262041808808684,78.88454411764707,28.01764705882353,1.0,1.0
baseline_full_dynamic_factor,all,0.002,34,2026-02-13,2026-04-22,4.970588235294118,0.35294117647058826,-0.41051174989482186,-0.4500146811985696,-0.35797144799955094,-0.7234137362154197,0.38235294117647056,-0.014039103542174372,-0.02623893341548552,0.25849655085131823,-0.13455857520576486,74.9741911764706,26.50880882352941,1.0,1.0
liq_top_30_then_dynamic_factor,all,0.002,34,2026-02-13,2026-04-22,4.970588235294118,0.38235294117647056,-0.41210116261132257,-0.451490365009215,-0.35924867804270244,-0.6883172591596567,0.4411764705882353,-0.014406753775677109,-0.02623893341548552,0.25849655085131823,-0.13455857520576486,74.3047205882353,28.082102941176476,1.0,1.0
tiered_liquidity_then_dynamic_factor,all,0.002,34,2026-02-13,2026-04-22,4.970588235294118,0.5588235294117647,-0.4543306286386183,-0.49097539797102085,-0.39376406084173154,-0.6937465123601498,0.4411764705882353,-0.016372103846045614,-0.011613760066017585,0.25849655085131823,-0.15163381587990746,73.64348529411765,28.85227941176471,1.0,1.0
baseline_b_score_v2,all,0.002,34,2026-02-13,2026-04-22,5.0,5.0,-0.4556552179993103,-0.4921835568970576,-0.39483085862623835,-0.7064491855163314,0.4411764705882353,-0.017407718241900735,-0.017798412182258316,0.1215593034614125,-0.15031556438713511,71.27441176470586,24.960941176470588,1.0,1.0
