strategy,signal_date,entry_date,exit_date,selected,gross_ret,avg_score,avg_liquidity,bs_count,max_industry_count,max_industry_weight,cost_rate,net_ret
baseline_full_dynamic_factor,2026-03-23,2026-03-24,2026-04-07,5,-0.05208639420454246,77.66400000000002,20.22,0,5,1.0,0.0,-0.05208639420454246
baseline_full_dynamic_factor,2026-03-24,2026-03-25,2026-04-08,5,-0.11590992107532447,81.672,23.125999999999998,1,5,1.0,0.0,-0.11590992107532447
baseline_full_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,5,-0.10003518538804901,81.576,25.232,1,5,1.0,0.0,-0.10003518538804901
baseline_full_dynamic_factor,2026-03-26,2026-03-27,2026-04-10,5,-0.012198365211470419,82.31,24.48,0,5,1.0,0.0,-0.012198365211470419
baseline_full_dynamic_factor,2026-03-27,2026-03-30,2026-04-13,5,0.026196240173092612,82.956,25.098,0,5,1.0,0.0,0.026196240173092612
baseline_full_dynamic_factor,2026-03-30,2026-03-31,2026-04-14,5,0.01959288754839652,82.896,24.98,0,5,1.0,0.0,0.01959288754839652
baseline_full_dynamic_factor,2026-03-31,2026-04-01,2026-04-15,5,0.061281442663953564,80.216,15.947999999999999,0,5,1.0,0.0,0.061281442663953564
baseline_full_dynamic_factor,2026-04-01,2026-04-02,2026-04-16,5,0.10909735459014265,80.788,20.084,0,5,1.0,0.0,0.10909735459014265
baseline_full_dynamic_factor,2026-04-02,2026-04-03,2026-04-17,5,-0.03749382513520198,80.74600000000001,18.728,1,5,1.0,0.0,-0.03749382513520198
baseline_full_dynamic_factor,2026-04-03,2026-04-07,2026-04-20,5,0.12229540445847609,81.186,21.016,0,5,1.0,0.0,0.12229540445847609
baseline_full_dynamic_factor,2026-04-08,2026-04-09,2026-04-22,5,0.26049655085131823,71.102,29.512,0,5,1.0,0.0,0.26049655085131823
baseline_full_dynamic_factor,2026-04-09,2026-04-10,2026-04-23,5,0.15231207257235535,78.008,29.484,1,5,1.0,0.0,0.15231207257235535
baseline_full_dynamic_factor,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,5,1.0,0.0,0.015041933609532876
baseline_full_dynamic_factor,2026-04-14,2026-04-15,2026-04-28,5,-0.02829898816217382,51.455999999999996,29.988,0,5,1.0,0.0,-0.02829898816217382
baseline_full_dynamic_factor,2026-04-22,2026-04-23,2026-05-11,5,-0.010367312886190106,61.227999999999994,29.986,0,5,1.0,0.0,-0.010367312886190106
baseline_full_dynamic_factor_industry_cap2,2026-02-13,2026-02-24,2026-03-09,1,-0.13400589233104188,74.88,29.77,1,1,1.0,0.0,-0.13400589233104188
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-25,2026-03-10,2,0.09624245320376668,75.98,29.025,1,2,1.0,0.0,0.09624245320376668
baseline_full_dynamic_factor_industry_cap2,2026-02-25,2026-02-26,2026-03-11,2,-0.08710499523055532,73.96000000000001,29.645,0,2,1.0,0.0,-0.08710499523055532
baseline_full_dynamic_factor_industry_cap2,2026-02-26,2026-02-27,2026-03-12,2,0.11152517234256909,74.86500000000001,29.775,0,2,1.0,0.0,0.11152517234256909
baseline_full_dynamic_factor_industry_cap2,2026-02-27,2026-03-02,2026-03-13,2,-0.05405081157374736,75.555,29.71,0,2,1.0,0.0,-0.05405081157374736
baseline_full_dynamic_factor_industry_cap2,2026-03-02,2026-03-03,2026-03-16,2,-0.1388623433663343,81.405,28.89,0,2,1.0,0.0,-0.1388623433663343
baseline_full_dynamic_factor_industry_cap2,2026-03-03,2026-03-04,2026-03-17,2,0.03179659223288134,77.66,28.905,0,2,1.0,0.0,0.03179659223288134
baseline_full_dynamic_factor_industry_cap2,2026-03-04,2026-03-05,2026-03-18,2,0.015346132128740808,77.53999999999999,29.695,0,2,1.0,0.0,0.015346132128740808
baseline_full_dynamic_factor_industry_cap2,2026-03-05,2026-03-06,2026-03-19,2,0.01759780786742593,82.19,29.705,0,2,1.0,0.0,0.01759780786742593
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-09,2026-03-20,2,-0.050568783068782985,79.895,29.805,0,2,1.0,0.0,-0.050568783068782985
baseline_full_dynamic_factor_industry_cap2,2026-03-09,2026-03-10,2026-03-23,2,0.05639021374149389,76.575,29.65,0,2,1.0,0.0,0.05639021374149389
baseline_full_dynamic_factor_industry_cap2,2026-03-10,2026-03-11,2026-03-24,2,-0.04231753885992767,46.335,18.634999999999998,0,2,1.0,0.0,-0.04231753885992767
baseline_full_dynamic_factor_industry_cap2,2026-03-11,2026-03-12,2026-03-25,2,-0.05502316263143142,77.275,29.740000000000002,0,2,1.0,0.0,-0.05502316263143142
baseline_full_dynamic_factor_industry_cap2,2026-03-12,2026-03-13,2026-03-26,2,-0.145951606544451,81.53,29.275,1,2,1.0,0.0,-0.145951606544451
baseline_full_dynamic_factor_industry_cap2,2026-03-13,2026-03-16,2026-03-27,2,-0.18311379065761468,77.78,29.325,1,2,1.0,0.0,-0.18311379065761468
baseline_full_dynamic_factor_industry_cap2,2026-03-17,2026-03-18,2026-03-31,2,-0.09840659340659336,74.82,26.3,1,2,1.0,0.0,-0.09840659340659336
baseline_full_dynamic_factor_industry_cap2,2026-03-18,2026-03-19,2026-04-01,2,-0.12253109646475452,77.02,29.83,0,2,1.0,0.0,-0.12253109646475452
baseline_full_dynamic_factor_industry_cap2,2026-03-19,2026-03-20,2026-04-02,2,0.020037748256705235,80.065,27.880000000000003,0,2,1.0,0.0,0.020037748256705235
baseline_full_dynamic_factor_industry_cap2,2026-03-20,2026-03-23,2026-04-03,2,0.05646266932782218,81.39,23.174999999999997,0,2,1.0,0.0,0.05646266932782218
baseline_full_dynamic_factor_industry_cap2,2026-03-23,2026-03-24,2026-04-07,2,-0.1783693344008912,79.915,27.674999999999997,0,2,1.0,0.0,-0.1783693344008912
baseline_full_dynamic_factor_industry_cap2,2026-03-24,2026-03-25,2026-04-08,2,-0.044438559322033944,82.99000000000001,21.325,1,2,1.0,0.0,-0.044438559322033944
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-26,2026-04-09,2,-0.09462498268456121,82.505,27.84,0,2,1.0,0.0,-0.09462498268456121
baseline_full_dynamic_factor_industry_cap2,2026-03-26,2026-03-27,2026-04-10,2,-0.14139431729315777,83.22,26.445,0,2,1.0,0.0,-0.14139431729315777
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-30,2026-04-13,2,0.02840134200549882,83.995,24.79,0,2,1.0,0.0,0.02840134200549882
baseline_full_dynamic_factor_industry_cap2,2026-03-30,2026-03-31,2026-04-14,2,-0.009230191015210443,84.1,25.575000000000003,0,2,1.0,0.0,-0.009230191015210443
baseline_full_dynamic_factor_industry_cap2,2026-03-31,2026-04-01,2026-04-15,2,-0.02295086512866018,82.34,24.345,0,2,1.0,0.0,-0.02295086512866018
baseline_full_dynamic_factor_industry_cap2,2026-04-01,2026-04-02,2026-04-16,2,0.013623733246158842,82.67500000000001,27.134999999999998,0,2,1.0,0.0,0.013623733246158842
baseline_full_dynamic_factor_industry_cap2,2026-04-02,2026-04-03,2026-04-17,2,-0.010229962279036553,81.655,20.98,1,2,1.0,0.0,-0.010229962279036553
baseline_full_dynamic_factor_industry_cap2,2026-04-03,2026-04-07,2026-04-20,2,-0.00211275026343527,83.17,16.15,0,2,1.0,0.0,-0.00211275026343527
baseline_full_dynamic_factor_industry_cap2,2026-04-08,2026-04-09,2026-04-22,2,0.19536963063907975,71.005,28.975,0,2,1.0,0.0,0.19536963063907975
baseline_full_dynamic_factor_industry_cap2,2026-04-09,2026-04-10,2026-04-23,2,0.15432509516769288,78.625,29.435000000000002,1,2,1.0,0.0,0.15432509516769288
baseline_full_dynamic_factor_industry_cap2,2026-04-13,2026-04-14,2026-04-27,2,0.08575271309074661,57.905,29.994999999999997,0,2,1.0,0.0,0.08575271309074661
baseline_full_dynamic_factor_industry_cap2,2026-04-14,2026-04-15,2026-04-28,2,0.03408483305108312,61.245000000000005,29.994999999999997,0,2,1.0,0.0,0.03408483305108312
baseline_full_dynamic_factor_industry_cap2,2026-04-22,2026-04-23,2026-05-11,2,-0.011731085511513029,56.165,29.975,0,2,1.0,0.0,-0.011731085511513029
baseline_full_liq_breakout_adj,2026-02-13,2026-02-24,2026-03-09,5,-0.00964563025918339,79.97,24.869999999999997,1,5,1.0,0.0,-0.00964563025918339
baseline_full_liq_breakout_adj,2026-02-24,2026-02-25,2026-03-10,5,0.07775675026084712,77.946,26.076,2,5,1.0,0.0,0.07775675026084712
baseline_full_liq_breakout_adj,2026-02-25,2026-02-26,2026-03-11,5,0.1191999297616193,80.64200000000001,24.416,1,5,1.0,0.0,0.1191999297616193
baseline_full_liq_breakout_adj,2026-02-26,2026-02-27,2026-03-12,5,0.08215985312070473,80.65,24.526,0,5,1.0,0.0,0.08215985312070473
baseline_full_liq_breakout_adj,2026-02-27,2026-03-02,2026-03-13,5,0.04210379162048168,79.518,24.056,1,5,1.0,0.0,0.04210379162048168
baseline_full_liq_breakout_adj,2026-03-02,2026-03-03,2026-03-16,5,-0.09423294080329281,81.586,27.438,0,5,1.0,0.0,-0.09423294080329281
baseline_full_liq_breakout_adj,2026-03-03,2026-03-04,2026-03-17,5,-0.037487335164161875,82.44,26.464,0,5,1.0,0.0,-0.037487335164161875
baseline_full_liq_breakout_adj,2026-03-04,2026-03-05,2026-03-18,5,-0.07320804842189514,82.27000000000001,27.956,0,5,1.0,0.0,-0.07320804842189514
baseline_full_liq_breakout_adj,2026-03-05,2026-03-06,2026-03-19,5,-0.026067602611846773,81.596,25.682,0,5,1.0,0.0,-0.026067602611846773
baseline_full_liq_breakout_adj,2026-03-06,2026-03-09,2026-03-20,5,-0.040487935664601404,80.398,25.814,0,5,1.0,0.0,-0.040487935664601404
baseline_full_liq_breakout_adj,2026-03-09,2026-03-10,2026-03-23,5,-0.07448662354232412,81.7,26.386000000000003,0,5,1.0,0.0,-0.07448662354232412
baseline_full_liq_breakout_adj,2026-03-10,2026-03-11,2026-03-24,5,-0.1322448186483337,81.90599999999999,24.806,1,5,1.0,0.0,-0.1322448186483337
baseline_full_liq_breakout_adj,2026-03-11,2026-03-12,2026-03-25,5,-0.057202084670807916,81.572,24.887999999999998,0,5,1.0,0.0,-0.057202084670807916
baseline_full_liq_breakout_adj,2026-03-12,2026-03-13,2026-03-26,5,-0.021978153020325776,82.066,26.778,1,5,1.0,0.0,-0.021978153020325776
baseline_full_liq_breakout_adj,2026-03-13,2026-03-16,2026-03-27,5,0.11813700360142346,79.928,23.898000000000003,2,5,1.0,0.0,0.11813700360142346
baseline_full_liq_breakout_adj,2026-03-17,2026-03-18,2026-03-31,5,-0.04217735780368459,79.17999999999999,27.172000000000004,0,5,1.0,0.0,-0.04217735780368459
baseline_full_liq_breakout_adj,2026-03-18,2026-03-19,2026-04-01,5,-0.08659966738456515,79.21799999999999,24.588,0,5,1.0,0.0,-0.08659966738456515
baseline_full_liq_breakout_adj,2026-03-19,2026-03-20,2026-04-02,5,-0.10120307884291135,79.46,26.01,0,5,1.0,0.0,-0.10120307884291135
baseline_full_liq_breakout_adj,2026-03-20,2026-03-23,2026-04-03,5,-0.0006649270864688362,79.584,24.25,0,5,1.0,0.0,-0.0006649270864688362
baseline_full_liq_breakout_adj,2026-03-23,2026-03-24,2026-04-07,5,-0.06155540005249567,77.518,23.656,0,5,1.0,0.0,-0.06155540005249567
baseline_full_liq_breakout_adj,2026-03-24,2026-03-25,2026-04-08,5,-0.11590992107532447,81.672,23.125999999999998,1,5,1.0,0.0,-0.11590992107532447
baseline_full_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,5,-0.12695826231112597,81.39,27.381999999999998,1,5,1.0,0.0,-0.12695826231112597
baseline_full_liq_breakout_adj,2026-03-26,2026-03-27,2026-04-10,5,-0.012198365211470419,82.31,24.48,0,5,1.0,0.0,-0.012198365211470419
baseline_full_liq_breakout_adj,2026-03-27,2026-03-30,2026-04-13,5,0.026196240173092612,82.956,25.098,0,5,1.0,0.0,0.026196240173092612
baseline_full_liq_breakout_adj,2026-03-30,2026-03-31,2026-04-14,5,0.01959288754839652,82.896,24.98,0,5,1.0,0.0,0.01959288754839652
baseline_full_liq_breakout_adj,2026-03-31,2026-04-01,2026-04-15,5,0.014474485299888063,79.388,25.488,1,5,1.0,0.0,0.014474485299888063
baseline_full_liq_breakout_adj,2026-04-01,2026-04-02,2026-04-16,5,0.06285937648130183,79.628,25.387999999999998,0,5,1.0,0.0,0.06285937648130183
baseline_full_liq_breakout_adj,2026-04-02,2026-04-03,2026-04-17,5,-0.047181913148585754,80.13,25.968,1,5,1.0,0.0,-0.047181913148585754
baseline_full_liq_breakout_adj,2026-04-03,2026-04-07,2026-04-20,5,0.2350542210309317,80.048,22.038,0,5,1.0,0.0,0.2350542210309317
baseline_full_liq_breakout_adj,2026-04-08,2026-04-09,2026-04-22,5,0.0694852122658665,80.724,24.79,0,5,1.0,0.0,0.0694852122658665
baseline_full_liq_breakout_adj,2026-04-09,2026-04-10,2026-04-23,5,0.10056340856095602,82.614,26.907999999999998,0,5,1.0,0.0,0.10056340856095602
baseline_full_liq_breakout_adj,2026-04-13,2026-04-14,2026-04-27,5,0.03766239903649695,81.60799999999999,21.814,0,5,1.0,0.0,0.03766239903649695
baseline_full_liq_breakout_adj,2026-04-14,2026-04-15,2026-04-28,5,0.03149564106291993,81.86,25.866000000000003,0,5,1.0,0.0,0.03149564106291993
baseline_full_liq_breakout_adj,2026-04-22,2026-04-23,2026-05-11,5,0.08628905689421482,80.786,25.645999999999997,0,5,1.0,0.0,0.08628905689421482
baseline_full_liquidity,2026-02-13,2026-02-24,2026-03-09,5,-0.04801164863416711,37.196,29.988,0,5,1.0,0.0,-0.04801164863416711
baseline_full_liquidity,2026-02-24,2026-02-25,2026-03-10,5,-0.006710162659806418,40.628,29.988,0,5,1.0,0.0,-0.006710162659806418
baseline_full_liquidity,2026-02-25,2026-02-26,2026-03-11,5,-0.04134590897938382,38.738,29.988,0,5,1.0,0.0,-0.04134590897938382
baseline_full_liquidity,2026-02-26,2026-02-27,2026-03-12,5,-0.04372915009788203,43.102,29.988,0,5,1.0,0.0,-0.04372915009788203
baseline_full_liquidity,2026-02-27,2026-03-02,2026-03-13,5,-0.04042165869693799,40.318,29.988,0,5,1.0,0.0,-0.04042165869693799
baseline_full_liquidity,2026-03-02,2026-03-03,2026-03-16,5,-0.06642728136997396,46.976,29.988,0,5,1.0,0.0,-0.06642728136997396
baseline_full_liquidity,2026-03-03,2026-03-04,2026-03-17,5,-0.05358930325608284,45.232,29.988,0,5,1.0,0.0,-0.05358930325608284
baseline_full_liquidity,2026-03-04,2026-03-05,2026-03-18,5,-0.024022805438046024,37.67,29.988,0,5,1.0,0.0,-0.024022805438046024
baseline_full_liquidity,2026-03-05,2026-03-06,2026-03-19,5,-0.027863217728960676,41.501999999999995,29.988,0,5,1.0,0.0,-0.027863217728960676
baseline_full_liquidity,2026-03-06,2026-03-09,2026-03-20,5,0.10280199525214792,40.75,29.988,0,5,1.0,0.0,0.10280199525214792
baseline_full_liquidity,2026-03-09,2026-03-10,2026-03-23,5,0.016597577228194615,41.827999999999996,29.988,0,5,1.0,0.0,0.016597577228194615
baseline_full_liquidity,2026-03-10,2026-03-11,2026-03-24,5,0.005818524293975646,41.244,29.988,0,5,1.0,0.0,0.005818524293975646
baseline_full_liquidity,2026-03-11,2026-03-12,2026-03-25,5,0.035441884663197906,43.04,29.988,0,5,1.0,0.0,0.035441884663197906
baseline_full_liquidity,2026-03-12,2026-03-13,2026-03-26,5,0.06103246213423108,41.032,29.988,0,5,1.0,0.0,0.06103246213423108
baseline_full_liquidity,2026-03-13,2026-03-16,2026-03-27,5,0.031686938710231226,43.833999999999996,29.988,0,5,1.0,0.0,0.031686938710231226
baseline_full_liquidity,2026-03-17,2026-03-18,2026-03-31,5,0.011889167136102375,51.84400000000001,29.988,0,5,1.0,0.0,0.011889167136102375
baseline_full_liquidity,2026-03-18,2026-03-19,2026-04-01,5,0.02830686159527509,55.105999999999995,29.988,0,5,1.0,0.0,0.02830686159527509
baseline_full_liquidity,2026-03-19,2026-03-20,2026-04-02,5,-0.06254719184247295,52.025999999999996,29.988,0,5,1.0,0.0,-0.06254719184247295
baseline_full_liquidity,2026-03-20,2026-03-23,2026-04-03,5,-0.0010814377394079422,61.589999999999996,29.988,0,5,1.0,0.0,-0.0010814377394079422
baseline_full_liquidity,2026-03-23,2026-03-24,2026-04-07,5,-0.007163692364997009,49.902,29.988,0,5,1.0,0.0,-0.007163692364997009
baseline_full_liquidity,2026-03-24,2026-03-25,2026-04-08,5,-0.027555939125928287,60.722,29.988,0,5,1.0,0.0,-0.027555939125928287
baseline_full_liquidity,2026-03-25,2026-03-26,2026-04-09,5,-0.005430370536043694,59.864,29.988,0,5,1.0,0.0,-0.005430370536043694
baseline_full_liquidity,2026-03-26,2026-03-27,2026-04-10,5,0.06665429593684138,56.760000000000005,29.988,0,5,1.0,0.0,0.06665429593684138
baseline_full_liquidity,2026-03-27,2026-03-30,2026-04-13,5,0.08225454661794043,57.205999999999996,29.988,0,5,1.0,0.0,0.08225454661794043
baseline_full_liquidity,2026-03-30,2026-03-31,2026-04-14,5,0.12009271506110128,52.214,29.988,0,5,1.0,0.0,0.12009271506110128
baseline_full_liquidity,2026-03-31,2026-04-01,2026-04-15,5,0.09042106416511828,48.962,29.988,0,5,1.0,0.0,0.09042106416511828
baseline_full_liquidity,2026-04-01,2026-04-02,2026-04-16,5,0.1525334217348243,46.284,29.988,0,5,1.0,0.0,0.1525334217348243
baseline_full_liquidity,2026-04-02,2026-04-03,2026-04-17,5,0.20015173492313557,46.568,29.988,0,5,1.0,0.0,0.20015173492313557
baseline_full_liquidity,2026-04-03,2026-04-07,2026-04-20,5,0.1987300682003421,47.108,29.988,0,5,1.0,0.0,0.1987300682003421
baseline_full_liquidity,2026-04-08,2026-04-09,2026-04-22,5,0.1735314652288129,54.504,29.988,0,5,1.0,0.0,0.1735314652288129
baseline_full_liquidity,2026-04-09,2026-04-10,2026-04-23,5,0.13767046914181713,47.66,29.988,0,5,1.0,0.0,0.13767046914181713
baseline_full_liquidity,2026-04-13,2026-04-14,2026-04-27,5,0.015041933609532876,51.75599999999999,29.988,0,5,1.0,0.0,0.015041933609532876
baseline_full_liquidity,2026-04-14,2026-04-15,2026-04-28,5,-0.02829898816217382,51.455999999999996,29.988,0,5,1.0,0.0,-0.02829898816217382
baseline_full_liquidity,2026-04-22,2026-04-23,2026-05-11,5,-0.008469896508134877,63.696000000000005,29.988,1,5,1.0,0.0,-0.008469896508134877
baseline_full_liquidity_detail,2026-02-13,2026-02-24,2026-03-09,5,-0.15569378492336852,63.262,29.451999999999998,0,5,1.0,0.0,-0.15569378492336852
baseline_full_liquidity_detail,2026-02-24,2026-02-25,2026-03-10,5,0.11222786620566713,65.172,29.125999999999998,0,5,1.0,0.0,0.11222786620566713
baseline_full_liquidity_detail,2026-02-25,2026-02-26,2026-03-11,5,0.04276658885583422,68.582,29.222,0,5,1.0,0.0,0.04276658885583422
baseline_full_liquidity_detail,2026-02-26,2026-02-27,2026-03-12,5,-0.07755477552204997,64.232,29.083999999999996,0,5,1.0,0.0,-0.07755477552204997
baseline_full_liquidity_detail,2026-02-27,2026-03-02,2026-03-13,5,-0.10099329638398732,67.408,29.426,0,5,1.0,0.0,-0.10099329638398732
