strategy,trade_date,symbol,name,industry,shares,entry_date,holding_trade_days,close,market_value,weight
vls_mom_contrarian_v1_frozen,2023-01-04,000402,,全国地产,8600,2023-01-04,1,5.45,46870.0,0.09226058016964452
vls_mom_contrarian_v1_frozen,2023-01-04,000926,,区域地产,10500,2023-01-04,1,4.42,46410.0,0.09135509975833586
vls_mom_contrarian_v1_frozen,2023-01-04,002146,,全国地产,20700,2023-01-04,1,2.28,47195.99999999999,0.09290229020026759
vls_mom_contrarian_v1_frozen,2023-01-04,600000,,银行,6200,2023-01-04,1,7.31,45322.0,0.08921344174202323
vls_mom_contrarian_v1_frozen,2023-01-04,600015,,银行,8700,2023-01-04,1,5.27,45848.99999999999,0.09025080734367465
vls_mom_contrarian_v1_frozen,2023-01-04,600016,,银行,13200,2023-01-04,1,3.47,45804.0,0.09016222773822055
vls_mom_contrarian_v1_frozen,2023-01-04,600606,,全国地产,15100,2023-01-04,1,3.15,47565.0,0.09362864296499128
vls_mom_contrarian_v1_frozen,2023-01-04,601077,,银行,12800,2023-01-04,1,3.58,45824.0,0.09020159645175571
vls_mom_contrarian_v1_frozen,2023-01-04,601169,,银行,10500,2023-01-04,1,4.33,45465.0,0.08949492804379962
vls_mom_contrarian_v1_frozen,2023-01-04,601997,,银行,8200,2023-01-04,1,5.57,45674.0,0.08990633110024203
vls_mom_contrarian_v1_frozen,2023-01-05,000402,,全国地产,8600,2023-01-04,2,5.39,46354.0,0.09173658004823201
vls_mom_contrarian_v1_frozen,2023-01-05,000926,,区域地产,10500,2023-01-04,2,4.38,45990.0,0.09101620823269169
vls_mom_contrarian_v1_frozen,2023-01-05,002146,,全国地产,20700,2023-01-04,2,2.24,46368.00000000001,0.09176428665652205
vls_mom_contrarian_v1_frozen,2023-01-05,600000,,银行,6200,2023-01-04,2,7.35,45570.0,0.0901850099839913
vls_mom_contrarian_v1_frozen,2023-01-05,600015,,银行,8700,2023-01-04,2,5.27,45848.99999999999,0.09073716310634226
vls_mom_contrarian_v1_frozen,2023-01-05,600016,,银行,13200,2023-01-04,2,3.48,45936.0,0.09090933988643021
vls_mom_contrarian_v1_frozen,2023-01-05,600606,,全国地产,15100,2023-01-04,2,3.11,46961.0,0.092937859421949
vls_mom_contrarian_v1_frozen,2023-01-05,601077,,银行,12800,2023-01-04,2,3.56,45568.0,0.09018105189709273
vls_mom_contrarian_v1_frozen,2023-01-05,601169,,银行,10500,2023-01-04,2,4.3,45150.0,0.08935381173529093
vls_mom_contrarian_v1_frozen,2023-01-05,601997,,银行,8200,2023-01-04,2,5.55,45510.0,0.09006626737703412
vls_mom_contrarian_v1_frozen,2023-01-06,000402,,全国地产,8600,2023-01-04,3,5.31,45666.0,0.09105036008997766
vls_mom_contrarian_v1_frozen,2023-01-06,000926,,区域地产,10500,2023-01-04,3,4.3,45150.0,0.09002154246184232
vls_mom_contrarian_v1_frozen,2023-01-06,002146,,全国地产,20700,2023-01-04,3,2.2,45540.00000000001,0.09079913718078184
vls_mom_contrarian_v1_frozen,2023-01-06,600000,,银行,6200,2023-01-04,3,7.34,45508.0,0.09073533453717653
vls_mom_contrarian_v1_frozen,2023-01-06,600015,,银行,8700,2023-01-04,3,5.25,45675.0,0.09106830458349165
vls_mom_contrarian_v1_frozen,2023-01-06,600016,,银行,13200,2023-01-04,3,3.47,45804.0,0.09132550899052548
vls_mom_contrarian_v1_frozen,2023-01-06,600606,,全国地产,15100,2023-01-04,3,3.07,46357.0,0.09242809842532944
vls_mom_contrarian_v1_frozen,2023-01-06,601077,,银行,12800,2023-01-04,3,3.55,45440.0,0.09059975391951529
vls_mom_contrarian_v1_frozen,2023-01-06,601169,,银行,10500,2023-01-04,3,4.28,44940.0,0.08960283761318259
