strategy,trade_date,symbol,shares,raw_open,raw_close,prev_raw_close
vls_mom_contrarian_v1_frozen,2023-01-04,000402,8600,5.35,5.45,5.28
vls_mom_contrarian_v1_frozen,2023-01-04,000926,10500,4.32,4.42,4.32
vls_mom_contrarian_v1_frozen,2023-01-04,002146,20700,2.19,2.28,2.19
vls_mom_contrarian_v1_frozen,2023-01-04,600000,6200,7.27,7.31,7.23
vls_mom_contrarian_v1_frozen,2023-01-04,600015,8700,5.21,5.27,5.21
vls_mom_contrarian_v1_frozen,2023-01-04,600016,13200,3.45,3.47,3.44
vls_mom_contrarian_v1_frozen,2023-01-04,600606,15100,2.99,3.15,3.0
vls_mom_contrarian_v1_frozen,2023-01-04,601077,12800,3.54,3.58,3.53
vls_mom_contrarian_v1_frozen,2023-01-04,601169,10500,4.29,4.33,4.29
vls_mom_contrarian_v1_frozen,2023-01-04,601997,8200,5.49,5.57,5.49
vls_mom_contrarian_v1_frozen,2023-01-05,000402,8600,5.43,5.39,5.45
vls_mom_contrarian_v1_frozen,2023-01-05,000926,10500,4.49,4.38,4.42
vls_mom_contrarian_v1_frozen,2023-01-05,002146,20700,2.28,2.24,2.28
vls_mom_contrarian_v1_frozen,2023-01-05,600000,6200,7.37,7.35,7.31
vls_mom_contrarian_v1_frozen,2023-01-05,600015,8700,5.28,5.27,5.27
vls_mom_contrarian_v1_frozen,2023-01-05,600016,13200,3.47,3.48,3.47
vls_mom_contrarian_v1_frozen,2023-01-05,600606,15100,3.16,3.11,3.15
vls_mom_contrarian_v1_frozen,2023-01-05,601077,12800,3.57,3.56,3.58
vls_mom_contrarian_v1_frozen,2023-01-05,601169,10500,4.32,4.3,4.33
vls_mom_contrarian_v1_frozen,2023-01-05,601997,8200,5.58,5.55,5.57
vls_mom_contrarian_v1_frozen,2023-01-06,000402,8600,5.49,5.31,5.39
vls_mom_contrarian_v1_frozen,2023-01-06,000926,10500,4.43,4.3,4.38
vls_mom_contrarian_v1_frozen,2023-01-06,002146,20700,2.26,2.2,2.24
vls_mom_contrarian_v1_frozen,2023-01-06,600000,6200,7.35,7.34,7.35
vls_mom_contrarian_v1_frozen,2023-01-06,600015,8700,5.26,5.25,5.27
vls_mom_contrarian_v1_frozen,2023-01-06,600016,13200,3.49,3.47,3.48
vls_mom_contrarian_v1_frozen,2023-01-06,600606,15100,3.16,3.07,3.11
vls_mom_contrarian_v1_frozen,2023-01-06,601077,12800,3.56,3.55,3.56
vls_mom_contrarian_v1_frozen,2023-01-06,601169,10500,4.3,4.28,4.3
vls_mom_contrarian_v1_frozen,2023-01-06,601997,8200,5.55,5.54,5.55
vls_mom_contrarian_v1_frozen,2023-01-09,000402,8600,5.31,5.2,5.31
vls_mom_contrarian_v1_frozen,2023-01-09,000926,10500,4.3,4.31,4.3
vls_mom_contrarian_v1_frozen,2023-01-09,002146,20700,2.2,2.17,2.2
vls_mom_contrarian_v1_frozen,2023-01-09,600000,6200,7.38,7.34,7.34
vls_mom_contrarian_v1_frozen,2023-01-09,600015,8700,5.25,5.28,5.25
vls_mom_contrarian_v1_frozen,2023-01-09,600016,13200,3.47,3.46,3.47
vls_mom_contrarian_v1_frozen,2023-01-09,600606,15100,3.08,3.04,3.07
vls_mom_contrarian_v1_frozen,2023-01-09,601077,12800,3.56,3.55,3.55
vls_mom_contrarian_v1_frozen,2023-01-09,601169,10500,4.28,4.26,4.28
vls_mom_contrarian_v1_frozen,2023-01-09,601997,8200,5.56,5.53,5.54
