strategy,event_type,mark_price_basis,order_status,event_timestamp,symbol,side,planned_shares,planned_price,planned_notional,planned_fee,signal_date,execution_date,order_id,cost_rate,lot_size,filled_shares,filled_price,filled_notional,fee,reject_reason,remaining_shares,event_date,source_reason,cash_delta,share_delta
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-12T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-12,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-13T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-13,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-13T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-13,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-14T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-14,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-14T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-14,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-17T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-17,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-17T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-17,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-18T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-18,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-18T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-18,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-19T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-19,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-19T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-19,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-20T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-20,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-20T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-20,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-21T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-21,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-21T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-21,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-24T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-24,unknown_corporate_action_type,0.0,0.0
vls_mom_contrarian_v1_frozen,corporate_action,raw,CORPORATE_ACTION_FREEZE,2023-04-24T09:25:00+08:00,,,,,,,,,,,,,,,,,,2023-04-24,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,0.0,0.0
