strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,buffer_kept_count,band_reweight_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,corporate_action_status,ledger_eod_equity,ledger_reconciliation_error_bps,ledger_event_count,strict_ledger_frozen
vls_mom_contrarian_v1_frozen,2023-01-04,2023-01-03,46038.61612400006,461979.0,508017.61612400005,1.0160352322480002,10,0.9093759455129551,0.0,0.0,0.0,0.0,10.0,10.0,500000.0,10.0,1.0,0.0,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0.0,0.08781434751203739,0.0,0.0,NO_ACTION_CONFIRMED,508017.61612400005,0.0,20,
vls_mom_contrarian_v1_frozen,2023-01-05,2023-01-04,46038.61612400006,459256.0,505294.61612400005,1.0105892322480001,10,0.9088875783455763,10.0,0.0,0.0,461979.0,10.0,0.0,508017.61612400005,10.0,1.0,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,505294.61612400005,0.0,20,
vls_mom_contrarian_v1_frozen,2023-01-06,2023-01-05,46038.61612400006,455508.0,501546.61612400005,1.0030932322480002,10,0.9082067057299861,10.0,0.0,0.0,459256.0,10.0,0.0,505294.61612400005,10.0,1.0,0.0,0.09064617995269295,0.0,0.0,0.09064617995269295,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,501546.61612400005,0.0,20,
vls_mom_contrarian_v1_frozen,2023-01-09,2023-01-06,46038.61612400006,453430.0,499468.61612400005,0.9989372322480001,10,0.9078248069292699,10.0,0.0,0.0,455508.0,10.0,0.0,501546.61612400005,10.0,1.0,0.0,0.09166700112847251,0.0,0.0,0.09166700112847251,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,499468.61612400005,0.0,20,
vls_mom_contrarian_v1_frozen,2023-01-10,2023-01-09,46038.61612400006,448584.0,494622.61612400005,0.9892452322480001,10,0.9069217326033908,10.0,0.0,0.0,453430.0,10.0,0.0,499468.61612400005,10.0,1.0,0.0,0.09211580737757928,0.0,0.0,0.09211580737757928,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,494622.61612400005,0.0,20,
vls_mom_contrarian_v1_frozen,2023-01-11,2023-01-09,46038.61612400006,448547.0,494585.61612400005,0.9891712322480001,10,0.9069147694087862,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,494585.61612400005,0.0,22,1.0
vls_mom_contrarian_v1_frozen,2023-01-12,2023-01-11,46038.61612400006,444245.0,490283.61612400005,0.9805672322480001,10,0.9060979918359006,10.0,0.0,0.0,448547.0,10.0,0.0,494585.61612400005,10.0,1.0,0.0,0.09317565844555442,0.0,0.0,0.09317565844555442,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,490283.61612400005,0.0,22,
vls_mom_contrarian_v1_frozen,2023-01-13,2023-01-12,46038.61612400006,448208.0,494246.61612400005,0.9884932322480001,10,0.9068509229561431,10.0,0.0,0.0,444245.0,10.0,0.0,490283.61612400005,10.0,1.0,0.0,0.09386257040018783,0.0,0.0,0.09386257040018783,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,494246.61612400005,0.0,22,
vls_mom_contrarian_v1_frozen,2023-01-16,2023-01-12,46038.61612400006,451042.0,497080.61612400005,0.9941612322480001,10,0.9073819927178263,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,497080.61612400005,0.0,24,1.0
vls_mom_contrarian_v1_frozen,2023-01-17,2023-01-16,46038.61612400006,449842.0,495880.61612400005,0.9917612322480001,10,0.9071578629472227,10.0,0.0,0.0,451042.0,10.0,0.0,497080.61612400005,10.0,1.0,0.0,0.09260999604677082,0.0,0.0,0.09260999604677082,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,495880.61612400005,0.0,24,
vls_mom_contrarian_v1_frozen,2023-01-18,2023-01-17,46038.61612400006,452044.0,498082.61612400005,0.9961652322480001,10,0.9075683137021219,10.0,0.0,0.0,449842.0,10.0,0.0,495880.61612400005,10.0,1.0,0.0,0.09277777568474276,0.0,0.0,0.09277777568474276,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,498082.61612400005,0.0,24,
vls_mom_contrarian_v1_frozen,2023-01-19,2023-01-18,46038.61612400006,453609.0,499647.61612400005,0.9992952322480001,10,0.9078578289212244,10.0,0.0,0.0,452044.0,10.0,0.0,498082.61612400005,10.0,1.0,0.0,0.0926235973370461,0.0,0.0,0.0926235973370461,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,499647.61612400005,0.0,24,
vls_mom_contrarian_v1_frozen,2023-01-20,2023-01-18,46038.61612400006,457317.0,503355.61612400005,1.006711232248,10,0.9085365998724476,,,,,,,,,,,,,,,,,,,,CORPORATE_ACTION_UNKNOWN_FAIL_CLOSED,503355.61612400005,0.0,26,1.0
vls_mom_contrarian_v1_frozen,2023-01-30,2023-01-20,46038.61612400006,457195.0,503233.61612400005,1.0064672322480002,10,0.9085144262050733,10.0,0.0,0.0,457317.0,10.0,0.0,503355.61612400005,10.0,1.0,0.0,0.09072012877212936,0.0,0.0,0.09072012877212936,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,503233.61612400005,0.0,26,
vls_mom_contrarian_v1_frozen,2023-01-31,2023-01-30,46038.61612400006,458037.0,504075.61612400005,1.0081512322480002,10,0.9086672422720904,10.0,0.0,0.0,457195.0,10.0,0.0,503233.61612400005,10.0,1.0,0.0,0.09192213825203616,0.0,0.0,0.09192213825203616,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,504075.61612400005,0.0,26,
vls_mom_contrarian_v1_frozen,2023-02-01,2023-01-31,46038.61612400006,459122.0,505160.61612400005,1.0103212322480002,10,0.9088634096671164,10.0,0.0,0.0,458037.0,10.0,0.0,504075.61612400005,10.0,1.0,0.0,0.09117882609835302,0.0,0.0,0.09117882609835302,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,505160.61612400005,0.0,26,
vls_mom_contrarian_v1_frozen,2023-02-02,2023-02-01,46038.61612400006,458634.0,504672.61612400005,1.009345232248,10,0.9087752839106131,10.0,0.0,0.0,459122.0,10.0,0.0,505160.61612400005,10.0,1.0,0.0,0.09107925569042515,0.0,0.0,0.09107925569042515,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,504672.61612400005,0.0,26,
vls_mom_contrarian_v1_frozen,2023-02-03,2023-02-02,46038.61612400006,453892.0,499930.61612400005,0.999861232248,10,0.9079099886281402,10.0,0.0,0.0,458634.0,10.0,0.0,504672.61612400005,10.0,1.0,0.0,0.09133928098356853,0.0,0.0,0.09133928098356853,0.0,0.0,0.0,0.0,0.0,NO_ACTION_CONFIRMED,499930.61612400005,0.0,26,
