signal_date,execution_date,strategy,rank,symbol,name,industry,rank_score,raw_effective_weight,adjusted_target_weight,planned_shares,planned_price,plan_reject_reason,execution_tradable,locked,buffer_kept,band_reweight,skipped_by_position_cap,pattern_score,pattern_sentiment,pattern_risk_level,pattern_pass_count,bullish_pattern_count,bearish_pattern_count,top_pattern_ids,base_rank_score,pattern_adjustment_pct,pattern_adjusted_rank_score,pattern_strategy_mode,pattern_weight_multiplier,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,1,002146,,全国地产,0.5,0.1,0.1,20700,2.4090000000000003,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.00033863855556677053,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0,0.08781434751203739,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,2,600016,,银行,0.4995946493717065,0.1,0.1,13200,3.7800000000000002,,1,0,0,0,0,,,,,,,,,,,,,0.0029069767441860517,0.0,0.0,0.0,0.0029069767441860517,0.000260330672123864,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0,0.08781434751203739,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,3,000926,,区域地产,0.49939197405755975,0.1,0.1,10500,4.75,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0005473641596786052,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0,0.08781434751203739,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,4,600015,,银行,0.499189298743413,0.1,0.1,8700,5.73,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0003297507518927182,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0,0.08781434751203739,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,5,600000,,银行,0.49898662342926636,0.1,0.1,6200,7.95,,1,0,0,0,0,,,,,,,,,,,,,0.0055325034578146415,0.0,0.0,0.0,0.0055325034578146415,0.00022092478301165478,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0,0.08781434751203739,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,6,601077,,银行,0.4987839481151196,0.1,0.1,12800,3.88,,1,0,0,0,0,,,,,,,,,,,,,0.0028328611898018607,0.0,0.0,0.0,0.0028328611898018607,0.00030518786098192427,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0,0.08781434751203739,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,7,000402,,全国地产,0.49858127280097286,0.1,0.1,8600,5.808000000000001,,1,0,0,0,0,,,,,,,,,,,,,0.01325757575757569,0.0,0.0,0.0,0.01325757575757569,0.00020942307503021452,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0,0.08781434751203739,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,8,601997,,银行,0.4983785974868261,0.1,0.1,8200,6.039000000000001,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.00044096389097506456,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0,0.08781434751203739,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,9,601169,,银行,0.49817592217267936,0.1,0.1,10500,4.719,,1,0,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0001909958913880625,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0,0.08781434751203739,0,0
2023-01-03,2023-01-04,vls_mom_contrarian_v1_frozen,10,600606,,全国地产,0.4979732468585326,0.1,0.1,15100,3.3000000000000003,,1,0,0,0,0,,,,,,,,,,,,,0.0033333333333332993,0.0,0.0,0.0,-0.0033333333333332993,0.00011357707769245678,0.0922235696342701,0.0,0.0,0.0922235696342701,43669.23200000008,0,0.08781434751203739,0,0
2023-01-04,2023-01-05,vls_mom_contrarian_v1_frozen,1,002146,,全国地产,0.5,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0,0.0,0,0
2023-01-04,2023-01-05,vls_mom_contrarian_v1_frozen,2,600016,,银行,0.4995948136142626,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0,0.0,0,0
2023-01-04,2023-01-05,vls_mom_contrarian_v1_frozen,3,000926,,区域地产,0.49939222042139386,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.015837104072398356,0.0,0.0,0.0,0.015837104072398356,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0,0.0,0,0
2023-01-04,2023-01-05,vls_mom_contrarian_v1_frozen,4,600015,,银行,0.4991896272285251,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.00189753320683117,0.0,0.0,0.0,0.00189753320683117,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0,0.0,0,0
2023-01-04,2023-01-05,vls_mom_contrarian_v1_frozen,5,600000,,银行,0.49898703403565636,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.008207934336525335,0.0,0.0,0.0,0.008207934336525335,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0,0.0,0,0
2023-01-04,2023-01-05,vls_mom_contrarian_v1_frozen,6,601077,,银行,0.4987844408427877,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.0027932960893854997,0.0,0.0,0.0,-0.0027932960893854997,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0,0.0,0,0
2023-01-04,2023-01-05,vls_mom_contrarian_v1_frozen,7,000402,,全国地产,0.498581847649919,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.003669724770642313,0.0,0.0,0.0,-0.003669724770642313,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0,0.0,0,0
2023-01-04,2023-01-05,vls_mom_contrarian_v1_frozen,8,601997,,银行,0.4983792544570502,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.0017953321364452268,0.0,0.0,0.0,0.0017953321364452268,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0,0.0,0,0
2023-01-04,2023-01-05,vls_mom_contrarian_v1_frozen,9,601169,,银行,0.4981766612641815,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.002309468822170868,0.0,0.0,0.0,-0.002309468822170868,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0,0.0,0,0
2023-01-04,2023-01-05,vls_mom_contrarian_v1_frozen,10,600606,,全国地产,0.49797406807131284,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.0031746031746031633,0.0,0.0,0.0,0.0031746031746031633,0.0,0.09044210836585503,0.0,0.0,0.09044210836585503,0.0,0,0.0,0,0
2023-01-05,2023-01-06,vls_mom_contrarian_v1_frozen,1,002146,,全国地产,0.5,0.1,0.0,0,,,1,1,0,0,0,,,,,,,,,,,,,0.008928571428571175,0.0,0.0,0.0,0.008928571428571175,0.0,0.09064617995269295,0.0,0.0,0.09064617995269295,0.0,0,0.0,0,0
