rank,signal_date,strategy,symbol,name,industry,industry_key,sort_col,rank_score,position_weight,market_exposure_scale,effective_weight,latest_close,score,dynamic_factor_score,dynamic_ic_factor_score,liquidity_detail_score,s_liquidity,s_breakout,s_rs,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,is_bs_candidate,pool_type,bs_gate_label,market_amount_ratio_20,market_liquidity_bucket,index_bucket,vol_20,hist_mdd_20
1,2026-05-22,baseline_full_dynamic_factor_industry_cap2,600584,长电科技,半导体,半导体,dynamic_factor_score,99.41349736221531,0.2,1.0,0.2,72.88,75.97,99.41349736221531,99.48783848893596,97.52039002970425,29.87,98.3,98.84,95.93180937621078,96.55172413793103,99.05075552111585,91.66989538938395,60.46,1,,过滤,0.9699366631831262,normal_liquidity,index_neutral,0.04194181303632042,0.0
2,2026-05-22,baseline_full_dynamic_factor_industry_cap2,300408,三环集团,元器件,元器件,dynamic_factor_score,99.07181420802566,0.2,1.0,0.2,115.0,76.07,99.07181420802566,99.00954333849887,93.37717938783418,29.25,99.7,99.24,98.15962805114296,90.04261913986826,97.88841534289035,65.55598605191786,69.41,0,,可买,0.9699366631831262,normal_liquidity,index_neutral,0.046586902491156594,0.0
3,2026-05-22,baseline_full_dynamic_factor_industry_cap2,300136,信维通信,元器件,元器件,dynamic_factor_score,99.04342117186738,0.2,1.0,0.2,118.9254,75.02,99.04342117186738,99.15784589284205,90.69118687847089,29.89,96.96,98.16,78.51607903913211,71.48392096086789,98.19837272375048,96.82293684618365,70.19,0,,可买,0.9699366631831262,normal_liquidity,index_neutral,0.06065770459168322,0.0
4,2026-05-22,baseline_full_dynamic_factor_industry_cap2,603986,兆易创新,半导体,半导体,dynamic_factor_score,99.02743202524738,0.2,1.0,0.2,468.74,72.9,99.02743202524738,99.21393818461638,96.3790236342503,29.97,97.15,98.06,92.03796977915538,90.60441689267725,99.7675319643549,94.55637349864394,69.15,0,,可买,0.9699366631831262,normal_liquidity,index_neutral,0.04576185230252384,0.0
5,2026-05-22,baseline_full_dynamic_factor_industry_cap2,300209,有棵树,互联网,互联网,dynamic_factor_score,98.539538245165,0.2,1.0,0.2,30.9,80.8,98.539538245165,98.28925309779652,87.30569030091696,28.79,99.36,99.94,86.80743897714063,70.63153816350251,93.56838434715226,69.27547462223944,72.46,0,,可买,0.9699366631831262,normal_liquidity,index_neutral,0.06778125644503398,0.0
