order_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,reference_open_price,fill_price,shares_filled,gross_notional,price_impact_cost,commission,stamp_tax,transfer_fee,total_fee,cash_delta,cash_before,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,risk_state,target_exposure,scenario
531,2026-02-03,1,2026-02-02,688525,SELL,HOLD_EXPIRY,174.5,174.5174,400,69806.9591,6.9591,52.355219,0.0,0.0,52.355219,69754.6,173964.78,243719.39,400,0,226142.0,156342.0,400106.78,400061.39,True,0.6,c0.00075_s0.0005
532,2026-02-03,2,2026-02-02,300394,BUY,TARGET_REBALANCE,252.0,353.5762,200,70715.2399,20315.2399,53.03643,0.0,0.0,53.03643,-70768.28,243719.39,172951.11,0,200,156342.0,206742.0,400061.39,379693.11,True,0.6,c0.00075_s0.0005
533,2026-02-12,1,2026-02-11,600489,SELL,HOLD_EXPIRY,30.45,30.4348,800,24347.82,12.18,18.260865,0.0,0.0,18.260865,24329.56,172951.11,197280.67,800,0,220304.0,195944.0,393255.11,393224.67,True,0.6,c0.00075_s0.0005
534,2026-02-12,2,2026-02-11,600547,SELL,HOLD_EXPIRY,47.0,46.9765,500,23488.25,11.75,17.616187,0.0,0.0,17.616187,23470.63,197280.67,220751.3,500,0,195944.0,172444.0,393224.67,393195.3,True,0.6,c0.00075_s0.0005
535,2026-02-12,3,2026-02-11,601899,SELL,HOLD_EXPIRY,39.57,39.5502,1200,47460.258,23.742,35.595194,0.0,0.0,35.595194,47424.66,220751.3,268175.97,1200,0,172444.0,124960.0,393195.3,393135.97,True,0.6,c0.00075_s0.0005
536,2026-02-12,4,2026-02-11,300251,BUY,TARGET_REBALANCE,25.5,25.8136,1000,25813.6003,313.6003,19.3602,0.0,0.0,19.3602,-25832.96,268175.97,242343.01,0,1000,124960.0,150460.0,393135.97,392803.01,True,0.6,c0.00075_s0.0005
537,2026-02-12,5,2026-02-11,300395,BUY,TARGET_REBALANCE,99.0,99.0495,300,29714.85,14.85,22.286137,0.0,0.0,22.286137,-29737.14,242343.01,212605.87,0,300,150460.0,180160.0,392803.01,392765.87,True,0.6,c0.00075_s0.0005
538,2026-02-12,6,2026-02-11,600977,BUY,TARGET_REBALANCE,18.02,18.029,2100,37860.921,18.921,28.395691,0.0,0.0,28.395691,-37889.32,212605.87,174716.55,0,2100,180160.0,218002.0,392765.87,392718.55,True,0.6,c0.00075_s0.0005
539,2026-02-13,1,2026-02-12,603993,SELL,HOLD_EXPIRY,22.5,22.8135,2800,63877.7651,877.7651,47.908324,0.0,0.0,47.908324,63829.86,174716.55,238546.41,2800,0,218188.0,155188.0,392904.55,393734.41,True,0.6,c0.00075_s0.0005
540,2026-02-13,2,2026-02-12,688521,BUY,TARGET_REBALANCE,261.0,261.1305,200,52226.1,26.1,39.169575,0.0,0.0,39.169575,-52265.27,238546.41,186281.14,0,200,155188.0,207388.0,393734.41,393669.14,True,0.6,c0.00075_s0.0005
541,2026-02-25,1,2026-02-24,300394,SELL,HOLD_EXPIRY,352.31,493.8251,200,98765.0128,28303.0128,74.07376,0.0,0.0,74.07376,98690.94,186281.14,284972.08,200,0,205232.0,134770.0,391513.14,419742.08,True,0.6,c0.00075_s0.0005
542,2026-02-25,2,2026-02-24,600410,BUY,TARGET_REBALANCE,24.01,24.022,4800,115305.624,57.624,86.479218,0.0,0.0,86.479218,-115392.1,284972.08,169579.98,0,4800,134770.0,250018.0,419742.08,419597.98,True,0.6,c0.00075_s0.0005
543,2026-03-06,1,2026-03-05,300251,SELL,HOLD_EXPIRY,17.37,17.566,1000,17566.0126,196.0126,13.174509,0.0,0.0,13.174509,17552.84,169579.98,187132.81,1000,0,263873.0,246503.0,433452.98,433635.81,True,0.6,c0.00075_s0.0005
544,2026-03-06,2,2026-03-05,300395,SELL,HOLD_EXPIRY,112.61,112.5537,300,33766.1085,16.8915,25.324581,0.0,0.0,25.324581,33740.78,187132.81,220873.6,300,0,246503.0,212720.0,433635.81,433593.6,True,0.6,c0.00075_s0.0005
545,2026-03-06,3,2026-03-05,600977,SELL,HOLD_EXPIRY,13.8,13.7931,2100,28965.51,14.49,21.724133,0.0,0.0,21.724133,28943.79,220873.6,249817.38,2100,0,212720.0,183740.0,433593.6,433557.38,True,0.6,c0.00075_s0.0005
546,2026-03-06,4,2026-03-05,001309,BUY,TARGET_REBALANCE,256.07,256.4681,100,25646.807,39.807,19.235105,0.0,0.0,19.235105,-25666.04,249817.38,224151.34,0,100,183740.0,209347.0,433557.38,433498.34,True,0.6,c0.00075_s0.0005
547,2026-03-06,5,2026-03-05,600549,BUY,TARGET_REBALANCE,75.58,76.0954,300,22828.6286,154.6286,17.121471,0.0,0.0,17.121471,-22845.75,224151.34,201305.59,0,300,209347.0,232021.0,433498.34,433326.59,True,0.6,c0.00075_s0.0005
548,2026-03-06,6,2026-03-05,601872,BUY,TARGET_REBALANCE,17.0,17.0085,1100,18709.35,9.35,14.032012,0.0,0.0,14.032012,-18723.38,201305.59,182582.21,0,1100,232021.0,250721.0,433326.59,433303.21,True,0.6,c0.00075_s0.0005
549,2026-03-09,1,2026-03-06,688521,SELL,HOLD_EXPIRY,220.5,220.3898,200,44077.95,22.05,33.058463,0.0,0.0,33.058463,44044.89,182582.21,226627.1,200,0,248686.0,204586.0,431268.21,431213.1,True,0.6,c0.00075_s0.0005
550,2026-03-09,2,2026-03-06,002261,BUY,TARGET_REBALANCE,39.49,39.5097,1300,51362.6685,25.6685,38.522001,0.0,0.0,38.522001,-51401.19,226627.1,175225.91,0,1300,204586.0,255923.0,431213.1,431148.91,True,0.6,c0.00075_s0.0005
551,2026-03-11,1,2026-03-10,600410,SELL,HOLD_EXPIRY,31.2,31.1844,4800,149685.12,74.88,112.26384,0.0,0.0,112.26384,149572.86,175225.91,324798.77,4800,0,273006.0,123246.0,448231.91,448044.77,True,0.6,c0.00075_s0.0005
