strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,cash_residual_ratio,intentional_cash_ratio,planned_cash_buffer_ratio,unexpected_cash_residual_ratio,planned_vs_filled_notional_gap,planned_vs_filled_share_gap,buy_order_shortfall_ratio,t1_not_tradable_reject_count,limit_block_reject_count,adaptive_role,adaptive_underlying_strategy,market_style_state,selected_strategy,target_position_ratio,adaptive_target_position_ratio,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,governed_nav_drawdown_20d,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,top_industry_weight,fp_classified_label,fp_classified_gate_reason,route_reason,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,execution_safe_uplift_hard_block_reasons,execution_safe_uplift_incremental_symbols,execution_safe_uplift_planned_strategy,execution_safe_uplift_planned_position_ratio,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible,execution_safe_uplift_final_strategy,execution_safe_uplift_final_position_ratio,adaptive_reason,adaptive_market_amount_ratio_20,adaptive_index_bucket,style_reason,switch_reason,recent_champion_strategy,champion_score,weekly_switch_allowed,market_state,industry_state,adaptive_position_scale,adaptive_position_reason,strategy_source,risk_veto_reason,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_industry_concentration_triggered,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint,ashare_route_cache_hit,ashare_weekly_unconfirmed_count
production_governed_vol_position_v1_2b_dynamic_score,2025-09-16,2025-09-15,272166.07197000005,234425.47999999998,506591.55197000003,1.01318310394,5,0.4627504724237535,2.0,73944.85,5.0,6.0,506634.21453500004,5.0,0.5,2.0,0.5374806714605632,0.5,0.5,0.03748067146056322,0.0,0.0,0.0,0.0,0.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.05751958978022427,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-17,2025-09-16,272166.07197000005,235832.63,507998.70197000005,1.0159974039400002,5,0.4642386468419109,5.0,232461.71,5.0,0.0,504627.78197,5.0,0.5,4.0,0.539340245809495,0.5,0.5,0.03934024580949502,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.020874732285687925,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.07800779788975999,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-18,2025-09-17,272166.07197000005,232873.65,505039.7219700001,1.01007944394,5,0.46109967170826405,5.0,234462.59,5.0,0.0,506628.66197,5.0,0.5,5.0,0.5372101746310523,0.5,0.5,0.03721017463105225,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.03366817935295452,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.054591709506380585,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-19,2025-09-18,258470.24654000002,249377.69999999998,507847.94654000003,1.01569589308,5,0.49104796366515985,4.0,192834.9,5.0,2.0,506633.01197000005,5.0,0.5,4.0,0.5102457156495769,0.5,0.5,0.01024571564957688,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.04669569678579499,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.0557160833754276,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-22,2025-09-19,259962.63609,254175.22,514137.85609,1.0282757121800001,5,0.49437172732814005,4.0,217695.02,5.0,2.0,508275.26654,5.0,0.5,2.0,0.5115076404645323,0.5,0.5,0.011507640464532343,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.033253010302343844,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.044297040341387144,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-23,2025-09-22,259962.63609,261086.98,521049.61609,1.04209923218,5,0.5010789221172804,5.0,255231.35,5.0,0.0,515193.98609,5.0,0.5,3.0,0.5045917520562571,0.5,0.5,0.004591752056257059,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.059144249908288815,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.05061970366116991,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-24,2025-09-23,259962.63609,265380.76,525343.39609,1.05068679218,5,0.5051567450455509,5.0,256950.03,5.0,0.0,516912.66609,5.0,0.5,4.0,0.5029140377936449,0.5,0.5,0.0029140377936448525,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.08268323532387867,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.03820003760658154,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-25,2025-09-24,259962.63609,266443.19,526405.82609,1.05281165218,5,0.5061554732003404,5.0,265314.71,5.0,0.0,525277.34609,5.0,0.5,4.0,0.49490547807759167,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.0842747964243844,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.12729248145888025,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-26,2025-09-25,259962.63609,256894.51,516857.14609000005,1.0337142921800002,5,0.49703193995361167,5.0,264070.89,5.0,0.0,524033.52609000006,5.0,0.5,4.0,0.49608016118677256,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.05359241782106716,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.09031639610846073,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-29,2025-09-26,259962.63609,268448.52,528411.1560900001,1.0568223121800002,5,0.5080296222100907,5.0,259062.16,5.0,0.0,519024.79609,5.0,0.5,5.0,0.500867469239219,0.5,0.5,0.0008674692392189876,0.0,0.0,0.0,0.0,0.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.027138399033864058,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.060072365635397876,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-09-30,2025-09-29,280916.2118075,257627.88999999998,538544.1018075,1.077088203615,5,0.47837844502489385,2.0,81908.29999999999,5.0,5.0,529896.4060900001,5.0,0.5,2.0,0.5303039932360892,0.5,0.5,0.030303993236089233,64360.999999999985,1100.0,0.38562094792736146,0.0,0.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.0444673609619044,0.0,,,,,,,,,,,,-0.0301776692864284,,,,0.09128147824912793,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-09,2025-09-30,269192.7839775,269014.48,538207.2639774999,1.076414527955,5,0.4998343537987743,4.0,187036.78,5.0,2.0,537472.9918075,5.0,0.5,3.0,0.500954261547109,0.5,0.5,0.000954261547108981,0.0,0.0,0.0,0.0,0.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.06307359393034684,0.0,,,,,,,,,,,,-0.02084680201571254,,,,0.04739407276804052,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-10,2025-10-09,269192.7839775,253903.54,523096.32397749997,1.0461926479549999,5,0.48538582353127224,5.0,262507.09,5.0,0.0,531699.8739775,5.0,0.5,4.0,0.5062870938143037,0.5,0.5,0.006287093814303701,0.0,0.0,0.0,0.0,0.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.0594658251888287,0.0,,,,,,,,,,,,-0.02084680201571254,,,,0.11648028558205296,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-13,2025-10-10,257329.82482749998,280203.5,537533.3248274999,1.0750666496549999,5,0.5212765182324653,4.0,195787.97999999998,5.0,2.0,509192.9639775,5.0,0.5,3.0,0.5054425957754293,0.5,0.5,0.005442595775429271,0.0,0.0,0.0,0.0,0.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.03575283531573881,0.0,,,,,,,,,,,,-0.02868433203177445,,,,0.0712870971934075,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-14,2025-10-13,275159.11155,247247.91,522407.02154999995,1.0448140431,5,0.47328596247884797,4.0,254869.71999999997,5.0,2.0,541691.7948274999,5.0,0.5,2.0,0.5079914119018795,0.5,0.5,0.007991411901879464,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.05845328013975104,0.0,,,,,,,,,,,,-0.02868433203177445,,,,0.16332663322493604,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-15,2025-10-14,275159.11155,248735.09,523894.20155,1.0477884031,5,0.4747811471554547,5.0,248225.15,5.0,0.0,523384.26154999994,5.0,0.5,2.0,0.5257305803103777,0.5,0.5,0.02573058031037767,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.016083556894422424,0.0,,,,,,,,,,,,-0.02996426885623593,,,,0.13971969906286155,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-16,2025-10-15,275159.11155,246899.88,522058.99155,1.0441179831,5,0.47293482919803953,5.0,247210.69,5.0,0.0,522369.80155,5.0,0.5,3.0,0.5267515670575424,0.5,0.5,0.026751567057542447,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,0.005459337023115074,0.0,,,,,,,,,,,,-0.02996426885623593,,,,0.11138681438074942,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-17,2025-10-16,275159.11155,235551.08,510710.19155,1.0214203831,5,0.4612225953139979,5.0,246390.73,5.0,0.0,521549.84155,5.0,0.5,5.0,0.5275797050043222,0.5,0.5,0.027579705004322164,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,-0.006251919343509438,0.0,,,,,,,,,,,,-0.0306105111952234,,,,0.22854966936794358,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-20,2025-10-17,275159.11155,234484.1,509643.21155,1.0192864231,5,0.46009462048332467,5.0,239525.38999999998,5.0,0.0,514684.5015499999,5.0,0.5,4.0,0.5346170532070493,0.5,0.5,0.03461705320704933,0.0,0.0,0.0,0.0,0.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,-0.02981660491218896,0.0,,,,,,,,,,,,-0.05168362287151951,,,,0.13480253823950245,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-21,2025-10-20,275159.11155,240740.1,515899.21155,1.0317984231,5,0.46664172886929856,5.0,236796.79,5.0,0.0,511955.90154999995,5.0,0.5,5.0,0.5374664316143773,0.5,0.5,0.03746643161437735,0.0,0.0,0.0,0.0,0.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1.2b_dynamic_score,blocked_non_whitelisted_reason,-0.013957308309603844,0.0,,,,,,,,,,,,-0.05366485337134086,,,,0.1446166120019018,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-22,2025-10-21,289900.045275,224273.56,514173.605275,1.02834721055,4,0.4361825611021978,3.0,140024.3,5.0,3.0,509930.21154999995,5.0,0.5,3.0,0.5686553049301196,0.5,0.5,0.06865530493011962,0.0,0.0,0.0,0.0,0.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,normal,,True,normal_production_risk_budget,v1.2b_dynamic_score,not_applicable,-0.02367842615697746,0.0,,,,,,,,,,,,-0.05366485337134086,,,,0.13877822150934674,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-23,2025-10-22,329972.7353274999,179450.80000000002,509423.53532749997,1.018847070655,4,0.35226248407355987,3.0,148738.2,5.0,2.0,513075.32527499995,5.0,0.5,2.0,0.6432294986124292,0.5,0.5,0.14322949861242917,0.0,0.0,0.0,0.0,0.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1.2b_dynamic_score,blocked_non_whitelisted_reason,-0.04525255489885793,0.0,,,,,,,,,,,,-0.05366485337134086,,,,0.08872700031113993,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-10-24,2025-10-23,254804.40132749992,263393.63,518198.0313274999,1.0363960626549997,5,0.5082875929212781,4.0,179482.52,5.0,1.0,509455.25532749994,5.0,0.5,3.0,0.5002060088063722,0.5,0.5,0.00020600880637222652,0.0,0.0,0.0,0.0,0.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.5,0.5,reduce_position,,True,low_liquidity,v1.2b_dynamic_score,blocked_non_whitelisted_reason,-0.05348075096066207,0.0,,,,,,,,,,,,-0.05407276095358493,,,,0.19016271073117738,,,production_risk_governor_backtest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
