trade_date,symbol,action,s60_shares,entry_price,in_risk,epc_shares,exit_price,fwd_5d,fwd_10d,fwd_20d
2024-02-20,600030,FORCED_SELL,,,True,2100.0,20.99,0.022392,0.009052,-0.007623
2024-02-20,600048,FORCED_SELL,,,True,2700.0,9.86,0.001014,-0.048682,-0.054767
2024-02-23,601600,FORCED_SELL,,,True,6800.0,6.16,-0.006494,0.081169,0.12013
2024-04-15,002929,FORCED_SELL,,,True,3500.0,34.46,-0.043529,0.086767,-0.053976
2024-04-15,300975,FORCED_SELL,,,True,8100.0,9.43,-0.009544,0.329799,0.221633
2024-04-22,600988,FORCED_SELL,,,True,800.0,18.25,0.02411,-0.00274,-0.056438
2024-04-22,601166,FORCED_SELL,,,True,2600.0,16.13,0.037818,0.045257,0.122753
2024-04-29,300073,FORCED_SELL,,,True,600.0,46.64,0.000858,-0.117281,-0.147513
2024-04-29,601899,FORCED_SELL,,,True,4400.0,17.66,0.002831,0.034541,-0.001133
2024-05-10,000001,FORCED_SELL,,,True,1900.0,10.94,0.043876,0.033821,0.00457
2024-05-13,601919,FORCED_SELL,,,True,5900.0,14.07,0.023454,0.068941,0.098792
2024-05-16,002129,FORCED_SELL,,,True,4000.0,10.49,0.092469,0.094376,-0.049571
2024-05-16,300015,FORCED_SELL,,,True,5200.0,12.58,-0.010334,-0.038951,-0.073927
2024-05-27,000002,FORCED_SELL,,,True,6300.0,8.87,-0.087937,-0.096956,-0.198422
2024-05-27,300107,FORCED_SELL,,,True,1000.0,10.91,-0.076077,-0.163153,-0.068744
2024-05-28,601020,FORCED_SELL,,,True,1000.0,15.53,-0.01803,-0.060528,-0.188667
2024-05-29,601020,FORCED_SELL,,,True,900.0,17.08,-0.150468,-0.18911,-0.280445
2024-05-30,601020,FORCED_SELL,,,True,1000.0,16.03,-0.064255,-0.121647,-0.201497
2024-05-31,601020,FORCED_SELL,,,True,12900.0,16.97,-0.171479,-0.164997,-0.213318
2024-07-01,000858,FORCED_SELL,,,True,400.0,128.3,-0.018628,-0.006235,-0.032736
2024-07-01,300017,FORCED_SELL,,,True,3200.0,8.01,-0.058677,-0.072409,-0.093633
2024-07-01,600028,FORCED_SELL,,,True,11400.0,6.39,0.017214,0.025039,0.048513
2024-07-01,600809,FORCED_SELL,,,True,200.0,207.06,-0.082392,-0.053897,-0.137207
2024-07-15,000725,FORCED_SELL,,,True,8600.0,3.98,0.007538,-0.035176,-0.070352
2024-07-15,300458,FORCED_SELL,,,True,300.0,26.06,0.031082,-0.095932,-0.091328
2024-07-15,600050,FORCED_SELL,,,True,8000.0,4.81,-0.012474,-0.012474,-0.072765
2024-07-17,600733,FORCED_SELL,,,True,400.0,10.43,-0.184084,-0.080537,-0.272291
2024-08-01,002463,FORCED_SELL,,,True,1000.0,34.09,-0.095043,-0.046348,-0.096509
2024-08-01,600418,FORCED_SELL,,,True,2100.0,19.85,-0.010076,0.016625,-0.078589
2024-08-01,601600,FORCED_SELL,,,True,5500.0,6.84,-0.065789,-0.042398,0.0
2024-08-01,601899,FORCED_SELL,,,True,3200.0,16.63,-0.085388,-0.063139,-0.042093
2024-08-15,002415,FORCED_SELL,,,True,2700.0,27.45,-0.044809,-0.04663,-0.079417
2024-08-15,300760,FORCED_SELL,,,True,100.0,252.96,-0.015655,-0.097881,-0.082345
2024-08-15,300762,FORCED_SELL,,,True,1200.0,14.96,-0.06484,-0.090909,-0.119652
2024-08-15,600171,FORCED_SELL,,,True,700.0,24.42,-0.13145,-0.206798,-0.15602
2024-08-29,002405,FORCED_SELL,,,True,7100.0,7.23,-0.030429,-0.058091,0.297372
2024-08-29,003026,FORCED_SELL,,,True,300.0,29.73,-0.029263,0.008409,0.181635
2024-08-29,300139,FORCED_SELL,,,True,3600.0,12.58,-0.031002,-0.046105,0.308426
2024-08-29,600611,FORCED_SELL,,,True,3500.0,9.31,0.117078,-0.19334,-0.158969
2024-09-12,300709,FORCED_SELL,,,True,200.0,30.07,-0.04556,0.27702,0.676089
2024-09-12,601288,FORCED_SELL,,,True,10500.0,4.48,0.03125,0.071429,0.080357
2024-09-12,601398,FORCED_SELL,,,True,7400.0,5.54,0.032491,0.115523,0.111913
2024-10-08,300134,FORCED_SELL,,,True,1000.0,14.69,-0.104833,0.133424,0.034037
2024-10-08,300750,FORCED_SELL,,,True,300.0,299.0,-0.193244,-0.16204,-0.125786
2024-10-08,603259,FORCED_SELL,,,True,1000.0,57.6,-0.130556,-0.118056,-0.066146
2024-10-11,600660,FORCED_SELL,,,True,1100.0,57.84,0.01314,0.044087,-0.010201
2024-11-19,002156,FORCED_SELL,,,True,1600.0,31.13,-0.068744,-0.010279,-0.092194
2024-11-19,002384,FORCED_SELL,,,True,1300.0,27.9,-0.117563,-0.041577,-0.01362
2024-11-19,002428,FORCED_SELL,,,True,1800.0,21.4,0.008879,0.014019,-0.050935
2024-11-22,600536,FORCED_SELL,,,True,2700.0,54.1,0.025139,0.021442,-0.039556
2024-12-03,002241,FORCED_SELL,,,True,300.0,25.61,0.028114,0.011324,0.007809
2024-12-03,601088,FORCED_SELL,,,True,400.0,40.23,0.05742,0.063883,0.080785
2024-12-03,601288,FORCED_SELL,,,True,5400.0,4.89,0.03272,0.042945,0.092025
2024-12-06,301171,FORCED_SELL,,,True,3600.0,38.2,-0.113874,-0.188743,-0.310471
2024-12-17,002130,FORCED_SELL,,,True,600.0,23.57,0.114552,0.071277,0.035214
2024-12-17,300377,FORCED_SELL,,,True,100.0,32.15,-0.139658,-0.142768,-0.113219
2024-12-17,600919,FORCED_SELL,,,True,4400.0,9.27,0.032362,0.059331,0.035599
2024-12-20,300607,FORCED_SELL,,,True,5000.0,30.76,-0.116385,-0.044863,0.014954
2024-12-31,002400,FORCED_SELL,,,True,900.0,7.99,-0.06383,0.125156,0.098874
2024-12-31,300296,FORCED_SELL,,,True,1600.0,6.44,-0.082298,-0.02795,0.021739
2025-01-14,601398,FORCED_SELL,,,True,15600.0,6.61,-0.009077,0.012103,0.066566
2025-01-23,000333,FORCED_SELL,,,True,300.0,73.41,0.000409,-0.012532,-0.004904
2025-01-23,601288,FORCED_SELL,,,True,3800.0,5.06,-0.007905,0.029644,0.013834
2025-02-05,601600,FORCED_SELL,,,True,9800.0,7.84,-0.019133,-0.044643,-0.054847
2025-02-14,603893,FORCED_SELL,,,True,100.0,169.36,0.08042,-0.067076,-0.03401
2025-02-19,300442,FORCED_SELL,,,True,900.0,56.18,0.219829,0.198469,0.138839
2025-02-27,300251,FORCED_SELL,,,True,1100.0,24.28,-0.006178,-0.043657,-0.125618
2025-03-07,002747,FORCED_SELL,,,True,2300.0,24.81,-0.050383,-0.066505,-0.242241
2025-03-07,300718,FORCED_SELL,,,True,200.0,102.3,-0.070772,-0.126197,-0.361095
2025-03-07,603501,FORCED_SELL,,,True,300.0,144.91,-0.036091,-0.061486,-0.191429
2025-03-18,688525,FORCED_SELL,,,True,800.0,79.49,-0.125676,-0.121525,-0.226947
2025-03-21,002155,FORCED_SELL,,,True,2400.0,23.97,-0.034209,-0.160617,0.097622
2025-03-21,603496,FORCED_SELL,,,True,700.0,30.1,-0.062791,-0.170764,-0.144518
2025-03-25,300476,FORCED_SELL,,,True,100.0,84.71,-0.06599,-0.24212,-0.098099
2025-03-27,300476,FORCED_SELL,,,True,2800.0,83.03,-0.1208,-0.141636,-0.070456
2025-04-11,000737,FORCED_SELL,,,True,5100.0,8.84,-0.011312,0.002262,0.072398
2025-04-11,002553,FORCED_SELL,,,True,900.0,17.7,0.10452,0.144068,0.441243
2025-04-11,300100,FORCED_SELL,,,True,200.0,66.47,0.013841,0.181435,0.157214
2025-04-11,600580,FORCED_SELL,,,True,900.0,23.54,-0.035259,0.008071,0.097281
2025-04-11,601899,FORCED_SELL,,,True,5000.0,17.15,0.027405,0.029155,0.043732
2025-04-25,000100,FORCED_SELL,,,True,9900.0,4.08,0.044118,0.061275,0.07598
2025-04-25,000564,FORCED_SELL,,,True,10800.0,2.72,0.007353,-0.047794,-0.058824
2025-04-25,000725,FORCED_SELL,,,True,11700.0,3.86,0.002591,0.023316,-0.010363
2025-04-25,600584,FORCED_SELL,,,True,1200.0,33.0,0.037273,0.037273,-0.028485
2025-04-25,601728,FORCED_SELL,,,True,8000.0,7.7,0.027273,0.022078,0.027273
2025-05-14,002920,FORCED_SELL,,,True,800.0,106.96,0.009723,-0.01739,-0.072644
2025-05-14,300007,FORCED_SELL,,,True,900.0,41.9,-0.068496,-0.143198,-0.153938
2025-05-14,300100,FORCED_SELL,,,True,200.0,76.92,-0.370775,-0.414847,-0.430057
2025-05-14,300180,FORCED_SELL,,,True,4500.0,7.86,-0.076336,-0.100509,0.01145
2025-05-14,300773,FORCED_SELL,,,True,1100.0,23.14,-0.159896,-0.144771,0.012965
2025-05-28,000001,FORCED_SELL,,,True,5500.0,11.53,0.012142,0.01301,0.076323
2025-05-28,002130,FORCED_SELL,,,True,700.0,19.62,0.08002,0.162589,0.176351
2025-05-28,601012,FORCED_SELL,,,True,2500.0,14.35,0.010453,0.027178,0.008362
2025-05-28,601166,FORCED_SELL,,,True,1900.0,22.54,0.043478,0.058563,0.07276
2025-05-28,601919,FORCED_SELL,,,True,2800.0,16.27,-0.021512,-0.021512,-0.078058
2025-06-12,300963,FORCED_SELL,,,True,100.0,24.9,-0.021687,-0.113253,-0.048193
2025-06-12,301078,FORCED_SELL,,,True,1700.0,13.69,-0.082542,-0.018262,-0.06355
2025-06-12,600016,FORCED_SELL,,,True,20800.0,4.8,-0.025,0.01875,0.15625
2025-06-12,601229,FORCED_SELL,,,True,4900.0,10.58,0.02552,0.033081,0.056711
2025-06-27,300199,FORCED_SELL,,,True,1300.0,16.25,0.137846,0.139077,0.150154
2025-06-27,300255,FORCED_SELL,,,True,200.0,46.33,0.008202,0.046406,-0.083963
2025-07-04,600415,FORCED_SELL,,,True,3000.0,19.46,-0.044707,0.081706,0.053443
2025-07-04,601857,FORCED_SELL,,,True,12200.0,8.6,0.005814,0.036047,-0.010465
2025-07-11,601328,FORCED_SELL,,,True,3600.0,8.05,0.0,-0.038509,-0.037267
2025-07-18,000063,FORCED_SELL,,,True,4200.0,34.22,0.004968,-0.009351,0.02893
2025-07-18,002987,FORCED_SELL,,,True,1100.0,21.99,-0.031833,-0.080491,0.09186
2025-07-25,600036,FORCED_SELL,,,True,500.0,44.83,-0.009146,-0.006692,-0.035021
2025-07-29,002602,FORCED_SELL,,,True,1300.0,12.42,0.144122,0.111111,0.148953
2025-08-05,002126,FORCED_SELL,,,True,1700.0,28.72,0.066504,0.330084,0.296309
2025-08-05,601727,FORCED_SELL,,,True,16200.0,7.9,0.062025,0.093671,0.06962
2025-08-12,000657,FORCED_SELL,,,True,400.0,16.59,0.151296,0.166968,0.16516
2025-08-12,601888,FORCED_SELL,,,True,100.0,65.65,0.001219,0.087738,0.081797
2025-08-19,002415,FORCED_SELL,,,True,3900.0,29.86,0.047555,0.026122,0.033825
2025-08-19,300661,FORCED_SELL,,,True,900.0,75.48,0.060016,-0.015633,0.103339
2025-08-26,002027,FORCED_SELL,,,True,900.0,8.24,0.033981,0.020631,-0.020631
2025-09-02,300059,FORCED_SELL,,,True,5000.0,27.85,-0.059605,-0.005027,-0.026212
2025-09-02,300803,FORCED_SELL,,,True,400.0,143.46,-0.073331,0.099331,0.164994
2025-09-10,300748,FORCED_SELL,,,True,100.0,34.3,0.104956,0.001458,0.191254
2025-09-16,002594,FORCED_SELL,,,True,1300.0,107.8,-0.020408,0.01308,-0.037291
2025-09-17,300502,FORCED_SELL,,,True,100.0,347.66,0.020077,0.010039,0.000288
2025-09-24,002074,FORCED_SELL,,,True,300.0,45.05,0.09434,-0.066149,0.01687
2025-09-29,002460,FORCED_SELL,,,True,600.0,58.5,0.171282,0.052821,0.130769
2025-10-09,002602,FORCED_SELL,,,True,3200.0,20.9,-0.082297,-0.066507,-0.142105
2025-10-09,600016,FORCED_SELL,,,True,22500.0,3.95,0.027848,0.053165,0.020253
2025-10-09,601689,FORCED_SELL,,,True,500.0,79.5,-0.141635,-0.135723,-0.093836
2025-10-22,002460,FORCED_SELL,,,True,300.0,60.78,0.130306,0.099046,0.194801
2025-10-22,688123,FORCED_SELL,,,True,100.0,153.24,0.088489,0.005025,-0.10402
2025-10-23,000988,FORCED_SELL,,,True,500.0,82.6,0.013317,-0.052663,-0.136441
2025-10-23,603799,FORCED_SELL,,,True,1300.0,62.75,0.043665,-0.009084,0.044462
2025-10-23,688347,FORCED_SELL,,,True,400.0,110.85,0.202887,0.148038,0.018584
2025-11-05,601288,FORCED_SELL,,,True,5100.0,8.18,0.050122,0.00489,-0.02445
2025-11-11,002916,FORCED_SELL,,,True,200.0,212.06,-0.055503,-0.052721,-0.030982
2025-11-11,300476,FORCED_SELL,,,True,100.0,289.18,-0.032091,-0.083443,0.099834
2025-11-11,301308,FORCED_SELL,,,True,100.0,301.72,-0.101717,-0.199622,-0.103904
2025-11-11,688313,FORCED_SELL,,,True,500.0,82.8,-0.029589,-0.086715,0.136473
2025-11-20,002812,FORCED_SELL,,,True,100.0,61.89,-0.132655,0.0,-0.27662
2025-11-24,002812,FORCED_SELL,,,True,4000.0,52.45,0.0,0.0,-0.06673
2025-12-08,000158,FORCED_SELL,,,True,2200.0,21.22,-0.040999,-0.048068,-0.030631
2025-12-08,002340,FORCED_SELL,,,True,5400.0,7.54,-0.022546,0.037135,0.237401
2025-12-08,300300,FORCED_SELL,,,True,700.0,18.47,-0.047645,-0.159177,-0.195994
2025-12-08,601988,FORCED_SELL,,,True,15200.0,5.83,-0.037736,-0.027444,-0.046312
2025-12-08,688110,FORCED_SELL,,,True,200.0,124.19,-0.109993,-0.053466,0.081649
2025-12-22,300102,FORCED_SELL,,,True,1200.0,23.96,0.042154,0.084725,0.297997
2025-12-22,300115,FORCED_SELL,,,True,1100.0,37.79,0.090765,0.166182,0.096057
2025-12-22,300394,FORCED_SELL,,,True,100.0,223.0,-0.045874,-0.093363,-0.153677
2025-12-22,300455,FORCED_SELL,,,True,1200.0,27.3,0.098901,0.125641,0.04652
2025-12-23,600118,FORCED_SELL,,,True,100.0,60.11,0.436034,0.696889,0.646981
2025-12-25,600118,FORCED_SELL,,,True,400.0,72.73,0.367386,0.604015,0.347587
2025-12-26,600118,FORCED_SELL,,,True,100.0,80.0,0.337625,0.519,0.20375
2025-12-29,600118,FORCED_SELL,,,True,200.0,88.0,0.138977,0.348864,0.062159
2026-01-05,600118,FORCED_SELL,,,True,3000.0,99.45,0.173052,0.054701,-0.08185
2026-02-24,000630,FORCED_SELL,,,True,9400.0,7.51,0.033289,-0.0253,-0.226365
2026-02-24,000737,FORCED_SELL,,,True,4800.0,16.91,0.009462,-0.038439,-0.22531
2026-02-24,300394,FORCED_SELL,,,True,200.0,351.01,-0.046865,-0.029999,-0.148999
2026-02-24,601899,FORCED_SELL,,,True,3100.0,39.32,-0.011699,-0.055697,-0.181078
2026-02-24,603993,FORCED_SELL,,,True,3700.0,22.86,0.027122,-0.048994,-0.240157
2026-03-10,300251,FORCED_SELL,,,True,1900.0,17.3,-0.059538,-0.131214,-0.098266
2026-03-10,300766,FORCED_SELL,,,True,1900.0,42.38,-0.172251,-0.209061,-0.105002
2026-03-10,601869,FORCED_SELL,,,True,200.0,233.1,-0.074174,0.000901,0.553411
2026-03-10,603667,FORCED_SELL,,,True,700.0,76.48,-0.097673,-0.162918,-0.087605
2026-03-10,688521,FORCED_SELL,,,True,100.0,240.0,-0.145417,-0.142167,0.003
2026-03-24,000933,FORCED_SELL,,,True,1900.0,29.18,0.055517,0.169979,0.136737
2026-03-24,001309,FORCED_SELL,,,True,100.0,349.63,0.087149,0.124903,0.501587
2026-03-24,002261,FORCED_SELL,,,True,1200.0,34.97,-0.022591,0.035173,0.098942
2026-03-24,601868,FORCED_SELL,,,True,29300.0,3.28,-0.115854,-0.106707,-0.091463
2026-03-24,601872,FORCED_SELL,,,True,2000.0,18.1,-0.096133,0.113812,-0.007735
2026-04-08,000333,FORCED_SELL,,,True,1300.0,76.73,0.009905,0.033494,0.051349
2026-04-08,601012,FORCED_SELL,,,True,3900.0,17.32,0.003464,0.013279,-0.040993
2026-04-08,601398,FORCED_SELL,,,True,10200.0,7.32,0.02459,0.027322,0.020492
2026-04-10,300342,FORCED_SELL,,,True,4600.0,55.41,0.03068,0.279372,0.151958
2026-04-13,601689,FORCED_SELL,,,True,300.0,59.49,0.018154,-0.01143,0.093965
2026-04-24,300548,FORCED_SELL,,,True,200.0,260.1,-0.029296,0.049981,-0.112034
2026-04-24,601869,FORCED_SELL,,,True,100.0,368.16,-0.019312,0.105389,-0.005595
2026-04-24,603588,FORCED_SELL,,,True,4100.0,15.27,-0.031434,-0.028815,-0.174853
2026-04-29,002436,FORCED_SELL,,,True,2800.0,27.46,0.207939,0.223962,0.406409
2026-04-29,600487,FORCED_SELL,,,True,3000.0,67.38,0.112942,0.065598,0.121401
2026-05-18,000062,FORCED_SELL,,,True,1200.0,32.03,0.129566,-0.048704,-0.028411
2026-05-18,002156,FORCED_SELL,,,True,1600.0,58.07,0.201653,0.057172,0.059755
2026-05-18,300408,FORCED_SELL,,,True,1000.0,87.9,0.312287,0.429238,0.709329
2026-05-18,688106,FORCED_SELL,,,True,1100.0,31.35,-0.13748,-0.192026,-0.076555
2026-05-18,688268,FORCED_SELL,,,True,100.0,179.95,-0.122367,-0.179494,0.022117
