degraded_trade_date,symbol,strategy,production_strategy,candidate_rank,is_recovery_event,is_shadow_incremental_day,is_common_execution_risk,is_shadow_incremental_symbol,position_diff,theory_gap,monitor_execution_feasibility,candidate_degraded_reasons,candidate_hard_block_reasons,candidate_warning_reasons,execution_hard_block,execution_slippage_warning,execution_v22_severity,large_slippage_proxy,limit_up_buy_ratio,unfilled_ratio_proxy,limit_down_sell_ratio,open_gap_proxy,estimated_turnover_impact
2026-02-02,000737,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,0.0088373237179018,degraded_large_slippage_proxy,large_slippage_proxy|limit_down_sell_ratio|open_gap_proxy,open_gap_proxy|limit_down_sell_ratio,,True,False,hard_block,0.1000513083632631,0.0,0.0,1.0,-0.1000513083632631,0.0
2026-02-03,601899,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,-0.0158224448873249,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0335973777656379,0.0,0.0,0.0,0.0335973777656379,0.0
2026-02-03,603993,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,-0.0158224448873249,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0312358533272973,0.0,0.0,0.0,0.0312358533272973,1.0728723977750162e-05
2026-02-03,300394,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,-0.0158224448873249,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.0566480774875255,0.0,0.0,0.0,0.0566480774875255,0.0
2026-02-03,002149,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,-0.0158224448873249,degraded_large_slippage_proxy,,,,False,False,pass,0.0095238095238094,0.0,0.0,0.0,0.0095238095238094,0.0
2026-02-03,300502,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,-0.0158224448873249,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0410022779043279,0.0,0.0,0.0,0.0410022779043279,0.0
2026-02-04,300394,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,-0.0031993634886956,degraded_large_slippage_proxy,,,,False,False,pass,0.0074444444444443,0.0,0.0,0.0,0.0074444444444443,0.0
2026-02-04,300502,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,-0.0031993634886956,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0445117688184573,0.0,0.0,0.0,-0.0445117688184573,0.0
2026-02-04,002149,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,-0.0031993634886956,degraded_large_slippage_proxy,,,,False,False,pass,0.0287567946694722,0.0,0.0,0.0,-0.0287567946694722,0.0
2026-02-04,603993,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,4,False,False,True,False,0.0,-0.0031993634886956,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0397751837440554,0.0,0.0,0.0,0.0397751837440554,0.0
2026-02-04,688008,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,5,False,False,True,False,0.0,-0.0031993634886956,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0353238477174092,0.0,0.0,0.0,-0.0353238477174092,0.0
2026-02-09,002149,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,1,False,False,True,False,0.0,-0.0194534953983847,degraded_large_slippage_proxy,,,,False,False,pass,0.004164403403947,0.0,0.0,0.0,-0.004164403403947,0.0
2026-02-09,300394,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,2,False,False,True,False,0.0,-0.0194534953983847,degraded_large_slippage_proxy,large_slippage_proxy|open_gap_proxy,open_gap_proxy,,True,False,hard_block,0.0949915009684942,0.0,0.0,0.0,0.0949915009684942,0.0
2026-02-09,300502,production_governed_vol_position_v1_2b_gate_tuned,production_governed_vol_position,3,False,False,True,False,0.0,-0.0194534953983847,degraded_large_slippage_proxy,large_slippage_proxy,,large_slippage_proxy,False,True,warning,0.0437290556501674,0.0,0.0,0.0,0.0437290556501674,0.0
