event_date,event_date_key,symbol,buy_signal_description,sell_signal_description,total_b_points,total_s_points,buy_points_count,sell_points_count,process_time,name,score,base_score,penalty,s_trend,s_breakout,s_volume,s_rs,s_contraction,s_liquidity,opt_score,opt_momentum,opt_value,opt_quality,opt_technical,opt_capital,opt_chip,opt_size,claude_score,industry,fund_pe_ttm,fund_pb,fund_roe,fund_netprofit_yoy,score_momentum,score_value,score_quality,score_technical,score_capital,score_chip,bs_score,bs_entry_score,bs_score_label,bs_score_v2,bs_score_v2_label,bs_research_score,bs_research_label,bs_research_reason,bs_gate_score,bs_gate_pass,bs_gate_label,bs_gate_reason,bs_model_prob,bs_model_expected_mdd,bs_model_risk_score,bs_model_rank_score,bs_model_version,bs_consensus_score,bs_consensus_label,bs_consensus_reason,dynamic_trade_threshold,dynamic_watch_threshold,bs_threshold_version,bs_threshold_reason,close_price,buy_point_close,price_change_ratio,is_limit_up,pool_type,pool_type_shadow,pool_type_shadow_reason,is_self_selected,event_seq_for_symbol,event_uid,ts_code,score_opt_gap,score_claude_gap,opt_claude_gap,score_dispersion,rs_liquidity_combo,breakout_volume_combo,overextended_flag,pullback_flag,ret_1,max_ret_1,mdd_1,hit_1_5pct,hit_1_10pct,days_to_10pct_within_1,ret_3,max_ret_3,mdd_3,hit_3_5pct,hit_3_10pct,days_to_10pct_within_3,ret_5,max_ret_5,mdd_5,hit_5_5pct,hit_5_10pct,days_to_10pct_within_5,ret_10,max_ret_10,mdd_10,hit_10_5pct,hit_10_10pct,days_to_10pct_within_10,ret_20,max_ret_20,mdd_20,hit_20_5pct,hit_20_10pct,days_to_10pct_within_20,ret_60,max_ret_60,mdd_60,hit_60_5pct,hit_60_10pct,days_to_10pct_within_60,market_hs300_pct_chg,market_hs300_ret_5,market_hs300_ret_20,market_scored_count,market_bs_count,market_limit_up_rate,market_avg_score,market_avg_v2,market_avg_research_score,market_avg_price_change,market_bs_ratio,market_regime,sample_split,split_hit_1_10pct,split_hit_3_10pct,split_hit_5_10pct,split_hit_10_10pct,split_hit_20_10pct,split_hit_60_10pct
2026-04-07,20260407,002943,MACD金叉B点(quality=80),当天无卖点,79,0,79,0,2026-06-24 11:40:18,宇晶股份,25.72,25.72,0.0,0.0,49.26,35.13,3.29,43.89,21.12,7.025,8.0,8.0,8.0,8.0,8.0,8.0,8.0,27.7657,机床制造,,,,,11.1,1.28,7.15,3.0,4.41,0.83,29.34,10.0,等待,24.57,剔除,15.36,回避,买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,,,,,,2.58,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,44.64,34.3,30.15,0,,,,1,3,20260407_002943_03,002943.SZ,-44.53,-2.0457,42.484300000000005,25.13968156447757,8.335754314997533,44.314499999999995,1,0,0.046596,0.046596,0.0,0,0,,0.043908,0.046596,0.0,0.0,0.0,,0.216622,0.216622,0.0,1.0,1.0,4.0,0.312502,0.316981,0.0,1.0,1.0,4.0,0.668907,0.668907,0.0,1.0,1.0,4.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,300122,当天出现买点,当天无卖点,2,1,1,0,2026-04-07 16:14:27,智飞生物,41.26,41.26,0.0,0.0,49.26,70.26,76.06,2.77,20.82,5.45,4.0,4.0,4.0,4.0,4.0,4.0,4.0,55.8967,生物制药,,,,,14.98,9.42,7.26,11.0,7.27,5.97,53.26,81.0,等待,52.53,剔除,50.75,回避,相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,51.37,谨慎观察,共振不足,72.0,58.0,dynamic_v1,neutral_no_adjustment,15.78,15.78,0.0,0,,,,1,4,20260407_300122_04,300122.SZ,-13.240000000000002,-14.636700000000005,-1.3967000000000027,8.077554887670734,39.79408498759583,56.61,0,0,0.010773,0.010773,0.0,0,0,,-0.003169,0.010773,-0.008872,0.0,0.0,,0.006337,0.010773,-0.019011,0.0,0.0,,-0.033587,0.010773,-0.033587,0.0,0.0,,-0.019645,0.010773,-0.062104,0.0,0.0,,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,300346,MACD金叉B点(quality=88),当天无卖点,88,0,88,0,2026-06-24 11:40:18,南大光电,37.68,37.68,0.0,0.0,49.26,71.61,45.7,27.42,27.2,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.8114,半导体,,,,,15.71,2.88,14.65,11.0,8.2,5.37,37.95,10.0,等待,34.79,剔除,31.4,回避,买点后回撤偏深,80.0,0,观察,买点后回撤偏深,,,,,,24.59,回避,交易门禁观察,72.0,58.0,dynamic_v1,neutral_no_adjustment,45.67,57.58,-20.68,0,,,,1,3,20260407_300346_03,300346.SZ,-22.32,-20.1314,2.188600000000001,12.303425240693477,35.256772399072496,57.082499999999996,0,1,0.05496,0.05496,0.0,1,0,,0.040508,0.05496,0.0,1.0,0.0,,0.065908,0.065908,0.0,1.0,0.0,,0.12218,0.12218,0.0,1.0,1.0,9.0,0.185022,0.222247,0.0,1.0,1.0,9.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,300467,MACD金叉B点(quality=98),当天无卖点,98,0,98,0,2026-06-24 11:40:18,迅游科技,45.49,45.49,0.0,0.0,49.26,96.32,64.78,16.91,10.02,6.6,8.0,8.0,8.0,8.0,8.0,8.0,8.0,53.1703,互联网,,,,,17.73,1.23,13.89,11.0,3.79,5.53,40.36,10.0,等待,34.23,剔除,19.67,回避,流动性偏弱；买点后回撤偏深,60.76,0,过滤,流动性低于门槛；买点后回撤偏深,,,,,,8.77,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,28.74,34.07,-15.64,0,,,,1,4,20260407_300467_04,300467.SZ,-20.509999999999998,-7.6802999999999955,12.829700000000003,10.3621772983931,25.477354650748183,65.731,0,1,0.030619,0.030619,0.0,0,0,,0.027836,0.030619,0.0,0.0,0.0,,0.039666,0.039666,0.0,0.0,0.0,,0.131872,0.131872,0.0,1.0,1.0,7.0,0.460682,0.460682,0.0,1.0,1.0,7.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,300542,MACD金叉B点(quality=98),当天无卖点,98,0,98,0,2026-06-24 11:40:18,新晨科技,37.88,37.88,0.0,0.0,49.26,99.85,74.86,1.1,8.44,8.1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,40.7874,软件服务,,,,,17.09,3.61,4.5,8.0,5.09,2.5,39.77,10.0,等待,33.51,剔除,22.15,回避,相对强弱靠前；流动性偏弱；买点后回撤偏深,56.88,0,过滤,流动性低于门槛；买点后回撤偏深,,,,,,10.13,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,16.69,24.68,-32.37,0,,,,1,3,20260407_300542_03,300542.SZ,-43.12,-2.9073999999999955,40.2126,24.099932826739025,25.135998090388217,66.9665,0,1,0.015578,0.015578,0.0,0,0,,-0.000599,0.015578,-0.031156,0.0,0.0,,-0.022768,0.015578,-0.031156,0.0,0.0,,-0.059317,0.015578,-0.059317,0.0,0.0,,-0.053325,0.015578,-0.094667,0.0,0.0,,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,300596,当天出现买点,当天无卖点,1,2,1,0,2026-04-07 16:14:37,利安隆,35.67,35.67,0.0,0.0,49.26,35.13,11.71,64.16,19.81,7.425,6.0,6.0,6.0,6.0,6.0,6.0,6.0,57.9553,化工原料,,,,,13.82,15.27,11.22,8.0,5.74,3.9,50.37,81.0,等待,43.07,剔除,25.95,回避,流动性偏弱,99.62,0,观察,流动性低于门槛,,,,,,23.94,回避,交易门禁观察,72.0,58.0,dynamic_v1,neutral_no_adjustment,43.94,43.94,0.0,0,,,,1,6,20260407_300596_06,300596.SZ,-38.58,-22.2853,16.2947,19.367361910268865,15.230728807250165,44.314499999999995,0,0,0.035502,0.035502,0.0,0,0,,0.038461,0.038461,0.0,0.0,0.0,,0.015703,0.038461,0.0,0.0,0.0,,-0.02617,0.038461,-0.02617,0.0,0.0,,0.014112,0.038461,-0.094219,0.0,0.0,,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,300677,MACD金叉B点(quality=96),当天无卖点,96,0,96,0,2026-06-24 11:40:18,英科医疗,67.65,67.65,0.0,100.0,49.26,90.75,98.96,52.3,27.99,9.375,4.0,4.0,4.0,4.0,4.0,4.0,4.0,67.4638,医疗保健,,,,,23.74,12.2,9.67,10.0,7.85,4.0,59.77,10.0,观察,54.54,剔除,54.34,回避,强势流动性较好；相对强弱靠前；买点后涨幅偏高,72.0,0,过滤,买点后涨幅偏高,,,,,,42.41,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,65.66,41.74,57.31,0,,,,1,6,20260407_300677_06,300677.SZ,-26.099999999999994,0.18619999999999948,26.286199999999994,15.122879911357268,52.62974824184512,63.781499999999994,1,0,-0.116206,0.0,-0.116206,0,0,,-0.13372,0.0,-0.13372,0.0,0.0,,-0.161895,0.0,-0.161895,0.0,0.0,,-0.16692,0.0,-0.196772,0.0,0.0,,-0.224491,0.0,-0.224491,0.0,0.0,,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,300686,MACD金叉B点(quality=98),当天无卖点,97,0,97,0,2026-06-24 11:40:18,智动力,38.83,38.83,0.0,0.0,49.26,99.26,66.49,7.84,8.67,7.7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,46.6352,元器件,,,,,19.68,6.11,3.53,11.0,4.3,2.02,54.43,93.53,等待,48.78,剔除,32.16,回避,流动性偏弱,77.34,0,过滤,流动性低于门槛,,,,,,21.98,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,15.05,15.99,-5.88,0,,,,1,6,20260407_300686_06,300686.SZ,-38.17,-7.805199999999999,30.364800000000002,20.165528037057037,24.009754267797078,66.75999999999999,0,0,0.180066,0.180066,0.0,1,1,1.0,0.218605,0.218605,0.0,1.0,1.0,1.0,0.298339,0.298339,0.0,1.0,1.0,1.0,0.265781,0.298339,0.0,1.0,1.0,1.0,0.229236,0.348837,0.0,1.0,1.0,1.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,300735,MACD金叉B点(quality=76),当天无卖点,76,0,76,0,2026-06-24 11:40:18,光弘科技,37.86,37.86,0.0,0.0,49.26,84.4,34.93,55.01,16.56,6.475,6.0,6.0,6.0,6.0,6.0,6.0,6.0,44.0766,元器件,,,,,10.77,10.62,8.03,6.5,6.77,1.39,33.67,10.0,等待,31.19,剔除,17.5,回避,流动性偏弱；买点后回撤偏深,73.12,0,观察,流动性低于门槛；买点后回撤偏深,,,,,,14.29,回避,交易门禁观察,72.0,58.0,dynamic_v1,neutral_no_adjustment,20.82,25.38,-17.97,0,,,,1,5,20260407_300735_05,300735.SZ,-26.89,-6.2166,20.6734,14.077805718695416,24.05079624461527,61.559,0,1,0.062439,0.062439,0.0,1,0,,0.056193,0.062439,0.0,1.0,0.0,,0.07829,0.07829,0.0,1.0,0.0,,0.121995,0.156095,0.0,1.0,1.0,8.0,0.041306,0.156095,-0.001924,1.0,1.0,8.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,300747,当天出现买点,当天无卖点,3,3,1,0,2026-04-07 16:14:24,锐科激光,42.02,42.02,0.0,0.0,49.26,91.99,58.88,6.11,24.52,6.475,6.0,6.0,6.0,6.0,6.0,6.0,6.0,54.442,专用机械,,,,,20.31,5.7,9.8,8.0,8.04,2.59,53.89,81.0,等待,52.11,剔除,46.89,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,44.72,回避,共振不足,72.0,58.0,dynamic_v1,neutral_no_adjustment,29.68,29.68,0.0,0,,,,1,5,20260407_300747_05,300747.SZ,-22.729999999999997,-12.421999999999997,10.308,11.381372559288852,37.99654721155595,64.21549999999999,0,0,0.03167,0.03167,0.0,0,0,,0.068733,0.093665,0.0,1.0,0.0,,0.132074,0.132074,0.0,1.0,1.0,4.0,0.243261,0.243261,0.0,1.0,1.0,4.0,0.269203,0.269203,0.0,1.0,1.0,4.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,600230,当天出现买点,当天无卖点,2,2,1,0,2026-04-07 16:12:48,沧州大化,37.15,37.15,0.0,0.0,49.26,96.46,14.67,29.41,23.48,7.525,6.0,6.0,6.0,6.0,6.0,6.0,6.0,52.4315,化工原料,,,,,18.75,10.46,7.32,8.0,5.4,2.5,50.12,81.0,等待,45.11,剔除,36.23,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,35.34,回避,共振不足,72.0,58.0,dynamic_v1,neutral_no_adjustment,20.24,20.24,0.0,0,,,,1,7,20260407_600230_07,600230.SH,-38.1,-15.281500000000001,22.8185,19.173845834452028,18.559407318123064,65.78,0,0,0.020257,0.020257,0.0,0,0,,0.005929,0.023715,0.0,0.0,0.0,,-0.022233,0.023715,-0.022233,0.0,0.0,,-0.031621,0.023715,-0.041502,0.0,0.0,,-0.112154,0.023715,-0.112154,0.0,0.0,,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,600230,MACD金叉B点(quality=99),当天无卖点,99,0,99,0,2026-06-24 11:40:18,沧州大化,37.15,37.15,0.0,0.0,49.26,96.46,14.67,29.41,23.48,7.525,6.0,6.0,6.0,6.0,6.0,6.0,6.0,52.4315,化工原料,,,,,18.75,10.46,7.32,8.0,5.4,2.5,50.12,81.0,等待,45.11,剔除,36.23,回避,优势未形成共振,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,35.34,回避,共振不足,72.0,58.0,dynamic_v1,neutral_no_adjustment,20.24,20.24,0.0,0,,,,1,8,20260407_600230_08,600230.SH,-38.1,-15.281500000000001,22.8185,19.173845834452028,18.559407318123064,65.78,0,0,0.020257,0.020257,0.0,0,0,,0.005929,0.023715,0.0,0.0,0.0,,-0.022233,0.023715,-0.022233,0.0,0.0,,-0.031621,0.023715,-0.041502,0.0,0.0,,-0.112154,0.023715,-0.112154,0.0,0.0,,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,600392,MACD金叉B点(quality=99),当天无卖点,98,0,98,0,2026-06-24 11:40:18,盛和资源,40.75,40.75,0.0,0.0,49.26,97.48,25.45,23.82,28.25,8.125,4.0,4.0,4.0,4.0,4.0,4.0,4.0,58.5915,小金属,,,,,18.62,9.93,10.55,8.0,9.0,2.5,51.36,82.5,等待,45.44,剔除,34.3,回避,买点后回撤偏深,89.0,0,观察,买点后回撤偏深,,,,,,30.2,回避,交易门禁观察,72.0,58.0,dynamic_v1,neutral_no_adjustment,24.02,27.14,-11.5,0,,,,1,4,20260407_600392_04,600392.SH,-40.5,-17.841500000000003,22.658499999999997,20.297687653605603,26.813476089459193,66.137,0,1,0.029559,0.029559,0.0,0,0,,0.047877,0.05204,0.0,1.0,0.0,,0.04413,0.061199,0.0,1.0,0.0,,0.141132,0.141132,0.0,1.0,1.0,9.0,0.103247,0.141132,-0.008743,1.0,1.0,9.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,600694,MACD金叉B点(quality=77),当天无卖点,77,0,77,0,2026-06-24 11:40:18,大商股份,39.08,39.08,0.0,0.0,49.26,35.13,66.29,84.79,2.47,6.225,8.0,8.0,8.0,8.0,8.0,8.0,8.0,59.2973,百货,,,,,13.19,19.07,12.1,11.0,1.6,2.34,49.45,88.1,等待,42.98,剔除,20.04,回避,流动性偏弱；买点后回撤偏深,56.24,0,过滤,流动性低于门槛；买点后回撤偏深,,,,,,12.07,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,16.49,18.4,-10.38,0,,,,1,3,20260407_600694_03,600694.SH,-23.17,-20.2173,2.9527,12.61154601003911,12.795948577577203,44.314499999999995,0,1,0.017587,0.017587,0.0,0,0,,0.010917,0.017587,0.0,0.0,0.0,,0.020618,0.020618,0.0,0.0,0.0,,0.025472,0.034566,0.0,0.0,0.0,,0.089751,0.10916,0.0,1.0,1.0,14.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,601608,MACD金叉B点(quality=68),当天无卖点,68,0,68,0,2026-06-24 11:40:18,中信重工,32.2,32.2,0.0,0.0,49.26,35.13,22.99,87.25,19.64,5.95,4.0,4.0,4.0,4.0,4.0,4.0,4.0,42.8129,专用机械,,,,,10.16,8.87,7.96,8.0,6.55,1.27,30.01,10.0,等待,28.41,剔除,14.99,回避,流动性偏弱；买点后回撤偏深,79.28,0,观察,流动性低于门槛；买点后回撤偏深,,,,,,11.69,回避,交易门禁观察,72.0,58.0,dynamic_v1,neutral_no_adjustment,6.1,7.91,-22.88,0,,,,1,5,20260407_601608_05,601608.SH,-27.299999999999997,-10.612899999999996,16.6871,13.762164030534343,21.249084686169425,44.314499999999995,0,1,0.039344,0.039344,0.0,0,0,,0.016393,0.039344,0.0,0.0,0.0,,0.018033,0.039344,0.0,0.0,0.0,,0.027869,0.039344,0.0,0.0,0.0,,0.016393,0.039344,-0.02623,0.0,0.0,,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,601975,MACD金叉B点(quality=82),当天无卖点,82,0,82,0,2026-06-24 11:40:18,招商南油,47.11,47.11,0.0,0.0,49.26,35.13,97.37,55.26,28.86,7.375,4.0,4.0,4.0,4.0,4.0,4.0,4.0,69.6181,水运,,,,,23.05,13.53,15.59,8.0,6.94,2.5,65.64,89.25,可交易,63.63,观察,69.48,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,67.43,共振观察,研究建议通过；V2观察以上,72.0,58.0,dynamic_v1,neutral_no_adjustment,5.23,5.09,2.75,0,WATCH,,,1,6,20260407_601975_06,601975.SH,-26.64,-22.5081,4.131900000000002,14.337461207270973,53.01035936493923,44.314499999999995,0,0,-0.022948,0.0,-0.022948,0,0,,-0.086049,0.0,-0.086049,0.0,0.0,,-0.124282,0.0,-0.124282,0.0,0.0,,-0.131925,0.0,-0.173999,0.0,0.0,,-0.043975,0.0,-0.183562,0.0,0.0,,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,603002,当天出现买点,当天无卖点,3,3,1,0,2026-04-07 16:12:53,宏昌电子,40.14,40.14,0.0,0.0,49.26,78.02,89.22,16.8,22.93,6.3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,55.1482,化工原料,,,,,22.12,5.83,6.34,13.0,5.36,2.5,48.18,81.0,等待,49.17,剔除,46.8,回避,强势流动性较好；相对强弱靠前；涨停可买性不足,55.0,0,过滤,涨停可买性不足,,,,,,31.63,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,10.67,10.67,0.0,1,,,,1,4,20260407_603002_04,603002.SH,-22.86,-15.008200000000002,7.851799999999997,11.615194290812932,45.23068206428022,59.32599999999999,0,0,0.031866,0.031866,0.0,0,0,,0.0253,0.040297,0.0,0.0,0.0,,0.205249,0.205249,0.0,1.0,1.0,5.0,0.298966,0.298966,0.0,1.0,1.0,5.0,0.435799,0.435799,0.0,1.0,1.0,5.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,603188,MACD金叉B点(quality=93),当天无卖点,92,0,92,0,2026-06-24 11:40:18,亚邦股份,20.64,40.64,20.0,0.0,49.26,97.25,59.44,3.52,7.92,8.05,10.0,10.0,10.0,10.0,10.0,10.0,10.0,46.6846,染料涂料,,,,,20.19,5.3,6.38,8.0,3.54,3.28,41.44,81.0,等待,29.2,剔除,12.58,回避,流动性偏弱；涨停可买性不足,18.84,0,过滤,涨停可买性不足；流动性低于门槛；基础评分存在惩罚项,,,,,,2.4,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,5.13,,0.0,1,,,,1,1,20260407_603188_01,603188.SH,-59.86,-26.044600000000003,33.8154,30.013946942268912,21.697115015595966,66.0565,0,0,-0.017544,0.0,-0.017544,0,0,,-0.015595,0.0,-0.031189,0.0,0.0,,-0.025341,0.0,-0.031189,0.0,0.0,,-0.048733,0.0,-0.062378,0.0,0.0,,0.017544,0.046784,-0.072125,0.0,0.0,,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,603893,MACD金叉B点(quality=82),当天无卖点,82,0,82,0,2026-06-24 11:40:18,瑞芯微,30.58,30.58,0.0,0.0,49.26,35.13,15.33,78.48,25.77,4.225,2.0,2.0,2.0,2.0,2.0,2.0,2.0,42.6529,半导体,,,,,7.93,3.48,17.84,5.5,7.16,0.74,35.18,80.5,等待,36.86,剔除,27.16,回避,买点后回撤偏深,88.2,0,观察,买点后回撤偏深,,,,,,22.55,回避,交易门禁观察,72.0,58.0,dynamic_v1,neutral_no_adjustment,147.95,167.94,-11.9,0,,,,1,2,20260407_603893_02,603893.SH,-11.670000000000002,-12.072900000000004,-0.4029000000000025,6.856944689145452,19.875967900960195,44.314499999999995,0,1,0.080297,0.080297,0.0,1,0,,0.149172,0.149172,0.0,1.0,1.0,3.0,0.147482,0.149172,0.0,1.0,1.0,3.0,0.178303,0.198851,0.0,1.0,1.0,3.0,0.205137,0.253734,0.0,1.0,1.0,3.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,603989,当天出现买点,当天无卖点,2,3,1,0,2026-04-07 16:11:39,艾华集团,48.61,48.61,0.0,0.0,49.26,92.47,73.86,54.12,10.17,6.825,8.0,8.0,8.0,8.0,8.0,8.0,8.0,58.9729,元器件,,,,,19.55,14.32,11.38,8.0,3.29,2.44,57.6,81.0,等待,54.15,剔除,39.3,回避,相对强弱靠前；流动性偏弱,80.34,0,过滤,流动性低于门槛,,,,,,28.5,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,17.61,17.61,0.0,0,,,,1,7,20260407_603989_07,603989.SH,-19.64,-10.362900000000003,9.277099999999997,9.825001109584331,27.40722897339313,64.3835,0,0,0.09029,0.09029,0.0,1,0,,0.064168,0.09029,0.0,1.0,0.0,,0.131743,0.131743,0.0,1.0,1.0,5.0,0.102215,0.131743,0.0,1.0,1.0,5.0,0.195344,0.205565,0.0,1.0,1.0,5.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,603989,MACD金叉B点(quality=95),当天无卖点,95,0,95,0,2026-06-24 11:40:18,艾华集团,48.61,48.61,0.0,0.0,49.26,92.47,73.86,54.12,10.17,6.825,8.0,8.0,8.0,8.0,8.0,8.0,8.0,58.9729,元器件,,,,,19.55,14.32,11.38,8.0,3.29,2.44,57.6,81.0,等待,54.15,剔除,39.3,回避,相对强弱靠前；流动性偏弱,80.34,0,过滤,流动性低于门槛,,,,,,28.5,回避,交易门禁过滤,72.0,58.0,dynamic_v1,neutral_no_adjustment,17.61,17.61,0.0,0,,,,1,8,20260407_603989_08,603989.SH,-19.64,-10.362900000000003,9.277099999999997,9.825001109584331,27.40722897339313,64.3835,0,0,0.09029,0.09029,0.0,1,0,,0.064168,0.09029,0.0,1.0,0.0,,0.131743,0.131743,0.0,1.0,1.0,5.0,0.102215,0.131743,0.0,1.0,1.0,5.0,0.195344,0.205565,0.0,1.0,1.0,5.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
2026-04-07,20260407,688400,当天出现买点,当天无卖点,4,5,1,0,2026-04-07 16:12:42,凌云光,38.57,38.57,0.0,0.0,49.26,35.13,82.16,10.39,24.88,5.45,6.0,6.0,6.0,6.0,6.0,6.0,6.0,60.2974,专用机械,,,,,19.37,4.98,11.76,11.0,7.66,5.53,54.7,81.0,等待,53.16,剔除,60.99,普通观察,V2与强势流动性共振；相对强弱靠前,100.0,1,可买,满足流动性、涨幅、风险门禁,,,,,,58.25,谨慎观察,研究建议通过,72.0,58.0,dynamic_v1,neutral_no_adjustment,42.35,42.35,0.0,0,,,,1,7,20260407_688400_07,688400.SH,-15.93,-21.727400000000003,-5.797400000000003,11.250590040230485,45.212175351336505,44.314499999999995,0,0,0.067296,0.067296,0.0,1,0,,0.126328,0.126328,0.0,1.0,1.0,3.0,0.145218,0.145218,0.0,1.0,1.0,3.0,0.160803,0.160803,0.0,1.0,1.0,3.0,0.571429,0.574734,0.0,1.0,1.0,3.0,,,,,,,-0.0039,-0.011427954451852629,-0.037881183157864484,5168.0,79.0,0.0192,36.265857,43.622287,33.364808,-0.6616,0.015286377708978328,neutral,train,train,train,train,train,train,unlabeled
