strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_cap_skipped
baseline_full_dynamic_factor_industry_cap2,2026-01-21,2026-01-20,3253.877787499947,586069.82,589323.6977874999,1.1786473955749996,12,0.9944786238874901,9.0,517074.0,5.0,6.0,571316.8657275,12.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-01-22,2026-01-21,4569.890037499947,587817.0,592386.8900375,1.184773780075,11,0.9922856327269318,11.0,588089.8,5.0,1.0,592660.6777875,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-01-23,2026-01-22,6241.477037499946,609109.76,615351.2370374999,1.2307024740749999,10,0.9898570496623224,9.0,596603.24,5.0,3.0,604953.1300374999,12.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-01-26,2026-01-23,1732.0975374999462,607558.22,609290.3175374999,1.218580635075,12,0.9971571884737962,10.0,620257.78,5.0,2.0,626499.2570374999,12.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-01-27,2026-01-26,1732.0975374999462,625150.88,626882.9775375,1.253765955075,12,0.9972369683025947,12.0,601308.06,5.0,0.0,603040.1575375,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-01-28,2026-01-27,1732.0975374999462,619706.14,621438.2375375,1.2428764750749999,12,0.9972127599608875,12.0,619359.72,5.0,0.0,621091.8175374999,12.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-29,2026-01-28,1732.0975374999462,593797.46,595529.5575374999,1.1910591150749998,12,0.9970915003032559,12.0,621674.72,5.0,0.0,623406.8175374999,12.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-01-30,2026-01-29,1956.8505374999459,582599.0,584555.8505375,1.169111701075,12,0.9966524147595124,11.0,578856.92,5.0,2.0,588205.0175375,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-02,2026-01-30,1956.8505374999459,566898.62,568855.4705375,1.137710941075,12,0.9965600215892254,12.0,580662.7,5.0,0.0,582619.5505375,12.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-03,2026-02-02,10035.422537499922,594094.06,604129.4825375,1.208258965075,12,0.9833886230889634,7.0,67043.54000000001,5.0,10.0,578370.3905375,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-02-04,2026-02-03,30749.88272749992,563050.0,593799.8827274999,1.187599765455,11,0.9482150744350831,9.0,534237.0,5.0,5.0,600410.5025375,12.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-05,2026-02-04,1953.301477499921,583550.0,585503.3014774999,1.1710066029549997,12,0.996663893316108,11.0,536439.0,5.0,1.0,567188.8827274999,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-06,2026-02-05,357.82472749992166,616360.0,616717.8247275,1.2334356494549998,12,0.9994197918186359,11.0,573432.0,5.0,2.0,577574.3014774999,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-09,2026-02-06,4230.917727499922,650633.0,654863.9177275,1.309727835455,10,0.9935392413401214,10.0,636651.0,5.0,2.0,640884.8247275,12.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-10,2026-02-09,1301.7224774999222,686784.0,688085.7224775,1.376171444955,12,0.9981081972275009,10.0,661791.0,5.0,2.0,666021.9177275,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-02-11,2026-02-10,1301.7224774999222,701523.0,702824.7224775,1.4056494449549999,12,0.9981478703923343,12.0,688484.0,5.0,0.0,689785.7224775,12.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-12,2026-02-11,1301.7224774999222,709280.0,710581.7224775,1.421163444955,12,0.9981680889948007,12.0,697065.0,5.0,0.0,698366.7224775,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-13,2026-02-12,3533.404727499922,696097.0,699630.4047274999,1.3992608094549999,12,0.9949496123901646,11.0,686871.0,5.0,2.0,694170.7224775,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-13,3533.404727499922,704731.0,708264.4047274999,1.416528809455,12,0.9950111784470386,12.0,711070.0,5.0,0.0,714603.4047274999,12.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-02-25,2026-02-24,15816.419727499873,698716.0,714532.4197274998,1.4290648394549996,12,0.9778646576546776,7.0,67450.0,5.0,10.0,695578.4047274999,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-02-26,2026-02-25,19267.869977499875,723313.0,742580.8699774998,1.4851617399549997,12,0.9740528328206413,10.0,662255.0,5.0,4.0,710186.4197274998,12.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-02-27,2026-02-26,4250.463727499868,774668.0,778918.4637274998,1.5578369274549997,12,0.9945431211026128,11.0,690757.0,5.0,2.0,737479.8699774998,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-02,2026-02-27,2784.6587274998683,806840.0,809624.6587274999,1.6192493174549998,12,0.9965605559348,11.0,767352.0,5.0,2.0,774742.4637274998,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-03,2026-03-02,2784.6587274998683,764960.0,767744.6587274999,1.5354893174549997,12,0.9963729363716899,12.0,808771.0,5.0,0.0,811555.6587274999,12.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-03-04,2026-03-03,3781.0887274998686,776803.0,780584.0887274998,1.5611681774549997,11,0.99515607763199,10.0,753816.0,5.0,3.0,759480.6587274999,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-05,2026-03-04,482.6167274998684,780956.0,781438.6167274999,1.5628772334549998,12,0.999382399695678,11.0,785915.0,5.0,1.0,789696.0887274998,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-06,2026-03-05,482.6167274998684,793023.0,793505.6167274999,1.5870112334549997,12,0.9993917916681041,12.0,780842.0,5.0,0.0,781324.6167274999,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-09,2026-03-06,4735.424727499869,788733.0,793468.4247274998,1.5869368494549996,11,0.9940319934859082,11.0,771262.0,5.0,1.0,776000.6167274999,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-10,2026-03-09,4735.424727499869,824472.0,829207.4247274998,1.6584148494549997,11,0.994289215718183,11.0,797741.0,5.0,0.0,802476.4247274998,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-03-11,2026-03-10,10216.246477499837,833262.0,843478.2464774998,1.6869564929549996,11,0.9878879550004229,6.0,83058.0,5.0,10.0,829873.4247274998,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-03-12,2026-03-11,5371.989977499832,840780.0,846151.9899774998,1.6923039799549997,12,0.9936512706450733,9.0,809092.0,5.0,5.0,845078.2464774998,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-03-13,2026-03-12,1.9274274998388137,812948.0,812949.9274274998,1.6258998548549997,12,0.9999976290944439,11.0,789482.0,5.0,2.0,836643.9899774998,12.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-03-16,2026-03-13,4926.231427499839,795526.0,800452.2314274998,1.6009044628549995,11,0.9938456896813012,11.0,807554.0,5.0,1.0,812483.9274274998,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-17,2026-03-13,4926.231427499839,772994.0,777920.2314274998,1.5558404628549996,11,0.9936674337181589,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-03-18,2026-03-17,4092.151177499839,792360.0,796452.1511774998,1.5929043023549996,11,0.9948620250802891,10.0,784348.0,5.0,2.0,790912.2314274998,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-19,2026-03-18,6910.036177499839,795885.0,802795.0361774998,1.6055900723549996,10,0.9913925275243332,10.0,772815.0,5.0,1.0,779727.1511774998,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-20,2026-03-19,6910.036177499839,793350.0,800260.0361774998,1.6005200723549997,10,0.9913652614586302,10.0,803198.0,5.0,0.0,810108.0361774998,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-23,2026-03-20,6910.036177499839,766327.0,773237.0361774998,1.5464740723549997,10,0.9910634955981162,10.0,764109.0,5.0,0.0,771019.0361774998,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-24,2026-03-23,3515.4921774998393,779457.0,782972.4921774998,1.5659449843549995,11,0.9955100693669033,10.0,777863.0,5.0,1.0,784773.0361774998,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-25,2026-03-24,2226.3556774999306,817595.0,819821.3556774999,1.6396427113549998,11,0.9972843404699308,6.0,73937.0,5.0,10.0,791434.4921774998,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-03-26,2026-03-25,23148.70892749993,769203.0,792351.7089275,1.584703417855,9,0.9707848059558889,8.0,772679.0,5.0,4.0,803144.3556774999,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-03-27,2026-03-26,32942.04756749993,739378.52,772320.5675674999,1.5446411351349998,10,0.9573466654251431,8.0,710776.0,5.0,3.0,772300.7089275,12.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-03-30,2026-03-27,20132.447567499934,718710.72,738843.1675674999,1.4776863351349998,11,0.9727513923776514,10.0,727072.72,5.0,1.0,760014.7675674999,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-03-31,2026-03-30,3672.1115674999346,709238.52,712910.6315675,1.4258212631349998,12,0.9948491277799772,11.0,707845.72,5.0,1.0,727978.1675674999,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-01,2026-03-31,333.7905674999347,713759.36,714093.1505674999,1.4281863011349998,12,0.9995325671906604,11.0,716321.16,5.0,2.0,722541.2715675,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-02,2026-04-01,333.7905674999347,696039.52,696373.3105675,1.392746621135,12,0.9995206729459118,12.0,710458.52,5.0,0.0,710792.3105675,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-03,2026-04-02,333.7905674999347,666023.12,666356.9105674999,1.3327138211349998,12,0.9994990814048651,12.0,693547.92,5.0,0.0,693881.7105675,12.0,4.0
baseline_full_dynamic_factor_industry_cap2,2026-04-07,2026-04-03,333.7905674999347,678792.08,679125.8705674999,1.3582517411349997,12,0.999508499702388,12.0,663313.28,5.0,0.0,663647.0705675,12.0,5.0
baseline_full_dynamic_factor_industry_cap2,2026-04-08,2026-04-03,333.7905674999347,697008.28,697342.0705675,1.394684141135,12,0.9995213388355756,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-09,2026-04-08,105133.5385799999,619584.31,724717.84858,1.44943569716,11,0.8549317658092775,6.0,64522.16,5.0,11.0,692087.9505675,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-10,2026-04-09,1611.5721049999047,709152.51,710764.0821049999,1.42152816421,12,0.9977326202243829,10.0,618325.38,5.0,3.0,729518.9185799999,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-13,2026-04-09,1611.5721049999047,723171.73,724783.3021049999,1.4495666042099997,12,0.9977764773273344,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-14,2026-04-13,28377.57583499991,705733.61,734111.1858349999,1.4682223716699998,10,0.961344308079542,9.0,682326.19,5.0,4.0,724245.122105,12.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-04-15,2026-04-14,30014.88083499991,703820.13,733835.010835,1.4676700216699998,10,0.9590985979248288,9.0,677650.4600000001,5.0,2.0,721988.035835,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-16,2026-04-14,30014.88083499991,739884.54,769899.420835,1.53979884167,10,0.9610145429094529,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-17,2026-04-14,30014.88083499991,753512.13,783527.010835,1.56705402167,10,0.9616926022716009,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-20,2026-04-14,30014.88083499991,763518.61,793533.490835,1.5870669816699998,10,0.9621756596518483,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-21,2026-04-14,30014.88083499991,784090.67,814105.550835,1.62821110167,10,0.9631314627394264,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-22,2026-04-14,30014.88083499991,818188.74,848203.620835,1.69640724167,10,0.9646135903010502,,,,,,,
baseline_full_dynamic_factor_industry_cap2,2026-04-23,2026-04-22,64100.112404999876,751915.7,816015.8124049999,1.6320316248099997,9,0.9214474628670724,4.0,148237.8,5.0,11.0,847789.920835,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-24,2026-04-23,23361.088504999876,764445.0,787806.0885049999,1.5756121770099998,10,0.9703466514845911,7.0,620480.0,5.0,5.0,801796.3124049999,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-27,2026-04-24,15237.000004999874,779619.0,794856.0000049999,1.5897120000099998,11,0.9808304900448583,10.0,774309.0,5.0,1.0,797670.0885049999,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-28,2026-04-27,17052.524254999873,756062.0,773114.5242549998,1.5462290485099996,11,0.9779430812382781,10.0,761423.0,5.0,2.0,789227.0000049999,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-04-29,2026-04-28,30062.759254999874,756973.0,787035.7592549999,1.5740715185099998,10,0.961802549755227,10.0,733219.0,5.0,1.0,763291.5242549998,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-04-30,2026-04-29,18135.820754999873,784769.0,802904.8207549999,1.6058096415099998,11,0.9774122407959313,10.0,774139.0,5.0,1.0,804201.7592549999,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-06,2026-04-30,18135.820754999873,811043.0,829178.8207549999,1.6583576415099996,11,0.9781279739652703,11.0,813696.0,5.0,0.0,831831.8207549999,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-07,2026-05-06,18135.820754999873,833478.0,851613.8207549999,1.7032276415099998,11,0.9787041728151834,11.0,818901.0,5.0,0.0,837036.8207549999,12.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-05-08,2026-05-07,18135.820754999873,833021.0,851156.8207549999,1.7023136415099998,11,0.9786927387377182,11.0,820977.0,5.0,0.0,839112.8207549999,12.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-05-11,2026-05-08,2602.1792549998736,882433.0,885035.1792549998,1.7700703585099997,12,0.9970598013322021,11.0,854369.0,5.0,1.0,872504.8207549999,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-12,2026-05-11,70176.6472549999,826414.0,896590.647255,1.7931812945099999,10,0.9217294453496112,7.0,248799.0,5.0,8.0,885326.1792549998,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-05-13,2026-05-12,12549.824754999907,924352.0,936901.824755,1.87380364951,10,0.986604973516535,7.0,619373.0,5.0,6.0,888121.647255,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-05-14,2026-05-13,11501.119504999908,901615.0,913116.119505,1.8262322390099999,11,0.9874045378683768,9.0,914865.0,5.0,3.0,938702.824755,12.0,0.0
baseline_full_dynamic_factor_industry_cap2,2026-05-15,2026-05-14,24805.134004999905,857347.0,882152.1340049999,1.7643042680099998,10,0.9718811154575075,10.0,879955.0,5.0,1.0,904770.119505,12.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-05-18,2026-05-15,24805.134004999905,869659.0,894464.1340049999,1.7889282680099998,10,0.9722681625098438,10.0,851329.0,5.0,0.0,876134.1340049999,12.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-05-19,2026-05-18,25442.9265049999,878663.0,904105.9265049999,1.8082118530099998,10,0.9718584672889442,9.0,848258.0,5.0,2.0,884195.1340049999,12.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-20,2026-05-19,25442.9265049999,899774.0,925216.9265049999,1.8504338530099997,10,0.9725005825378592,10.0,870116.0,5.0,0.0,895558.9265049999,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-21,2026-05-20,25442.9265049999,858283.65,883726.5765049999,1.7674531530099997,10,0.9712095039558246,10.0,908853.25,5.0,0.0,934296.1765049999,12.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-22,2026-05-21,13127.6970049999,897508.0,910635.6970049998,1.8212713940099996,11,0.9855840298725652,10.0,857425.0,5.0,1.0,882867.9265049999,12.0,3.0
baseline_full_dynamic_factor_industry_cap2,2026-05-25,2026-05-22,5117.2320049999,921281.0,926398.2320049999,1.8527964640099999,12,0.9944762070692593,10.0,882426.0,5.0,3.0,911873.6970049998,12.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-05-26,2026-05-25,12340.403254999896,936837.0,949177.4032549999,1.8983548065099998,12,0.9869988442490507,9.0,306269.0,5.0,6.0,909996.2320049999,12.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-27,2026-05-26,8202.038504999902,941218.0,949420.038505,1.8988400770099998,12,0.9913610012719816,9.0,692972.0,5.0,6.0,955008.4032549999,12.0,1.0
baseline_full_dynamic_factor_industry_cap2,2026-05-28,2026-05-27,1893.9377549999044,982944.52,984838.4577549999,1.9696769155099998,12,0.998076905161363,10.0,921545.77,5.0,4.0,946008.808505,12.0,2.0
baseline_full_dynamic_factor_industry_cap2,2026-05-29,2026-05-28,1893.9377549999044,972599.0,974492.9377549998,1.9489858755099998,12,0.9980564889886601,12.0,989250.0,5.0,0.0,991143.9377549998,12.0,4.0
